Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	BL	25	131	1	1	BA1650	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	592	3	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	595	5	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	1	1	BA1650	602	5	4	0	1	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	608	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	1	1	BA1650	613	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	617	5	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	1	1	BA1650	621	5	0	0	1	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	623	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	634	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	1	1	BA1650	655	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	662	5	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	1	1	BA1650	665	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	666	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	672	5	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	1	1	BA1650	675	5	0	0	1	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	676	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	682	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	1	1	BA1650	686	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	696	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	707	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	1	1	BA1650	711	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	721	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	724	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	1	1	BA1650	781	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	788	5	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	1	1	BA1650	790	5	0	0	1	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	791	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	801	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	1	1	BA1650	804	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	814	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	817	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	1	1	BA1650	822	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	829	5	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	1	1	BA1650	831	5	0	0	1	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	832	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	1	1	BA1650	844	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	1	1	BA1650	872	4	5	1	1	0	0	0	0	0	0	0
