Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	AG	19	144	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	51	2	6	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	377	6	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	386	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	387	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	445	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	452	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	455	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	527	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	530	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	537	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	616	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	617	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	626	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	641	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	651	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	652	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	659	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	662	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	669	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	670	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	673	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	680	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	683	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	687	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	693	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	694	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	699	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	701	8	0	0	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	702	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	704	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	705	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	708	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	712	8	0	0	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	714	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	715	8	7	0	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	781	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	783	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	786	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	793	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	800	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	806	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	810	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	811	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	819	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	821	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	825	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	827	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	829	8	0	0	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	835	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	840	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	844	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	854	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	856	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	862	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	872	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	875	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	878	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	882	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	888	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	902	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	907	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	909	8	0	0	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	912	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	915	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	922	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	930	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	932	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	933	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	938	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	940	8	0	0	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	943	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	946	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	9	1	BA1651	949	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	9	1	BA1651	955	8	0	0	0	0	0	0	0	1	0	0
