Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	BL	25	131	9	2	BA1653	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	282	3	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	292	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	295	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	2	BA1653	370	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	380	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	389	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	2	BA1653	441	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	451	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	459	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	2	BA1653	502	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	512	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	532	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	2	BA1653	549	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	559	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	560	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	2	BA1653	631	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	641	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	669	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	2	BA1653	677	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	687	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	755	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	2	BA1653	758	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	768	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	850	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	2	BA1653	976	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	986	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	1009	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	2	BA1653	1010	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	1020	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	1042	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	2	BA1653	2876	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	2886	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	2890	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	2	BA1653	2895	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	2905	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	2915	4	0	0	0	0	0	0	1	0	0	0
A	BL	25	131	9	2	BA1653	2998	4	5	1	1	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	3008	5	4	0	0	0	0	0	0	0	0	0
A	BL	25	131	9	2	BA1653	3030	4	0	0	0	0	0	0	1	0	0	0
