Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	EF	23	125	9	2	BA1653	0	0	1	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	50	1	2	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	51	2	3	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	213	3	5	1	1	0	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	223	5	4	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	230	4	0	0	0	0	0	0	1	0	0	0
A	EF	23	125	9	2	BA1653	255	4	5	1	1	0	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	262	5	0	0	0	0	0	0	1	0	0	0
A	EF	23	125	9	2	BA1653	265	5	4	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	347	4	5	1	1	0	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	357	5	4	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	372	4	0	0	0	0	0	0	1	0	0	0
A	EF	23	125	9	2	BA1653	375	4	5	1	1	0	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	385	5	4	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	393	4	0	0	0	0	0	0	1	0	0	0
A	EF	23	125	9	2	BA1653	406	4	5	1	1	0	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	416	5	9	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	425	9	0	0	0	0	0	0	1	0	0	0
A	EF	23	125	9	2	BA1653	426	9	10	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	501	10	2	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	502	2	6	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	1064	6	0	0	1	0	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	1076	6	0	0	0	0	0	0	1	0	0	0
A	EF	23	125	9	2	BA1653	1308	6	8	2	0	1	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	1313	8	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	2	BA1653	1315	8	0	0	0	1	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	1317	8	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	2	BA1653	1318	8	7	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	1322	7	8	2	0	1	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	1327	8	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	2	BA1653	1331	8	0	0	0	1	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	1332	8	7	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	1341	7	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	2	BA1653	1342	7	8	2	0	1	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	1349	8	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	2	BA1653	1352	8	7	0	0	1	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	1353	7	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	2	BA1653	1398	7	8	2	0	1	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	1401	8	0	0	0	1	0	0	0	1	0	0
A	EF	23	125	9	2	BA1653	1404	8	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	2	BA1653	1407	8	0	0	0	1	0	0	0	0	0	0
A	EF	23	125	9	2	BA1653	1408	8	7	0	0	0	0	0	0	0	0	0
