Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	AG	19	144	1	1	BA1650	0	0	1	0	0	0	0	0	0	0	0	0
A	AG	19	144	1	1	BA1650	50	1	2	0	0	0	0	0	0	0	0	0
A	AG	19	144	1	1	BA1650	51	2	6	0	0	0	0	0	0	0	0	0
A	AG	19	144	1	1	BA1650	568	6	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	1	1	BA1650	578	8	7	0	0	0	0	0	0	1	0	0
A	AG	19	144	1	1	BA1650	581	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	1	1	BA1650	587	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	1	1	BA1650	590	8	0	0	0	1	0	0	0	0	0	0
A	AG	19	144	1	1	BA1650	591	8	7	0	0	0	0	0	0	1	0	0
A	AG	19	144	1	1	BA1650	598	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	1	1	BA1650	608	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	1	1	BA1650	614	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	1	1	BA1650	616	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	1	1	BA1650	623	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	1	1	BA1650	626	8	7	0	0	1	0	0	0	0	0	0
A	AG	19	144	1	1	BA1650	632	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	1	1	BA1650	637	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	1	1	BA1650	638	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	1	1	BA1650	644	8	0	0	0	1	0	0	0	0	0	0
A	AG	19	144	1	1	BA1650	647	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	1	1	BA1650	648	7	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	1	1	BA1650	666	7	8	2	0	1	0	0	0	0	0	0
A	AG	19	144	1	1	BA1650	670	8	0	0	0	0	0	0	0	1	0	0
A	AG	19	144	1	1	BA1650	675	8	0	0	0	1	0	0	0	0	0	0
A	AG	19	144	1	1	BA1650	676	8	7	0	0	0	0	0	0	0	0	0
A	AG	19	144	1	1	BA1650	681	7	0	0	0	0	0	0	0	1	0	0
