Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	EF	23	125	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	51	2	3	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	122	3	5	1	1	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	132	5	4	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	138	4	0	0	0	0	0	0	1	0	0	0
A	EF	23	125	9	1	BA1651	156	4	5	1	1	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	166	5	4	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	196	4	0	0	0	0	0	0	1	0	0	0
A	EF	23	125	9	1	BA1651	198	4	5	1	1	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	202	5	0	0	0	0	0	0	1	0	0	0
A	EF	23	125	9	1	BA1651	208	5	4	0	1	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	268	4	0	0	0	0	0	0	1	0	0	0
A	EF	23	125	9	1	BA1651	290	4	5	1	1	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	298	5	0	0	0	0	0	0	1	0	0	0
A	EF	23	125	9	1	BA1651	300	5	4	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	311	4	5	1	1	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	321	5	9	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	331	9	10	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	337	10	0	0	0	0	0	0	1	0	0	0
A	EF	23	125	9	1	BA1651	406	10	2	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	407	2	6	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	424	6	0	0	1	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	451	6	0	0	0	0	0	0	1	0	0	0
A	EF	23	125	9	1	BA1651	556	6	8	2	0	1	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	560	8	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	1	BA1651	566	8	7	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	574	7	8	2	0	1	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	575	8	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	1	BA1651	584	8	7	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	595	7	8	2	0	1	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	597	8	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	1	BA1651	602	8	0	0	0	1	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	605	8	7	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	618	7	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	1	BA1651	621	7	8	2	0	1	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	624	8	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	1	BA1651	631	8	7	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	639	7	8	2	0	1	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	644	8	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	1	BA1651	649	8	7	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	664	7	8	2	0	1	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	674	8	7	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	677	7	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	1	BA1651	681	7	8	2	0	1	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	683	8	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	1	BA1651	686	8	0	0	0	1	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	691	8	7	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	692	7	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	1	BA1651	779	7	8	2	0	1	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	789	8	7	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	795	7	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	1	BA1651	797	7	8	2	0	1	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	800	8	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	1	BA1651	807	8	7	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	818	7	8	2	0	1	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	821	8	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	1	BA1651	822	8	0	0	0	1	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	827	8	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	1	BA1651	828	8	7	0	0	0	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	829	7	8	2	0	1	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	836	8	0	0	0	0	0	0	0	1	0	0
A	EF	23	125	9	1	BA1651	839	8	7	0	0	1	0	0	0	0	0	0
A	EF	23	125	9	1	BA1651	840	7	0	0	0	0	0	0	0	1	0	0
