Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	BL	19	136	1	1	BA1650	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	51	2	6	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	92	6	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	95	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	97	8	0	0	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	102	8	7	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	119	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	120	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	128	8	0	0	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	129	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	135	7	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	149	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	150	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	154	8	0	0	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	156	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	159	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	160	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	164	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	167	8	0	0	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	170	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	174	7	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	178	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	188	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	198	7	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	202	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	212	8	7	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	215	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	221	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	225	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	229	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	232	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	239	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	248	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	254	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	257	8	0	0	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	258	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	263	7	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	285	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	295	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	300	7	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	307	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	309	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	317	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	347	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	355	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	357	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	358	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	364	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	368	8	7	0	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	373	7	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	380	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	383	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	387	8	0	0	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	390	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	391	7	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	394	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	398	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	401	8	0	0	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	404	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	410	7	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	415	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	424	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	425	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	439	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	445	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	449	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	453	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	463	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	467	7	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	470	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	480	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	484	7	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	487	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	495	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	497	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	500	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	510	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	513	7	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	519	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	524	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	529	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	538	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	542	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	546	8	0	0	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	548	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	559	7	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	565	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	568	8	0	0	0	0	0	0	0	1	0	0
A	BL	19	136	1	1	BA1650	575	8	7	0	0	0	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	585	7	8	2	0	1	0	0	0	0	0	0
A	BL	19	136	1	1	BA1650	595	8	7	0	0	0	0	0	0	0	0	0
