Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGH	A3 - 	A4 - 	A[1] LEFT	A[2] RIGH	A[3] 	A[4] 
A	AG	23	122	1	1	BA1650	0	0	1	0	0	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	50	1	2	0	0	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	51	2	3	0	0	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	1438	3	5	1	1	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	1447	5	0	0	0	0	0	0	1	0	0	0
A	AG	23	122	1	1	BA1650	1448	5	4	0	0	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	1497	4	5	1	1	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	1506	5	0	0	0	0	0	0	1	0	0	0
A	AG	23	122	1	1	BA1650	1507	5	4	0	0	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	1509	4	5	1	1	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	1516	5	0	0	1	0	0	0	1	0	0	0
A	AG	23	122	1	1	BA1650	1519	5	4	0	0	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	1527	4	0	0	0	0	0	0	1	0	0	0
A	AG	23	122	1	1	BA1650	1529	4	5	1	1	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	1537	5	0	0	0	0	0	0	1	0	0	0
A	AG	23	122	1	1	BA1650	1538	5	0	0	1	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	1539	5	4	0	0	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	1557	4	0	0	0	0	0	0	1	0	0	0
A	AG	23	122	1	1	BA1650	1560	4	5	1	1	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	1570	5	9	0	0	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	1572	9	0	0	0	0	0	0	1	0	0	0
A	AG	23	122	1	1	BA1650	1577	9	0	0	1	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	1580	9	10	0	0	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	1587	10	0	0	0	0	0	0	1	0	0	0
A	AG	23	122	1	1	BA1650	1655	10	2	0	0	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	1656	2	6	0	0	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	2387	6	8	2	0	1	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	2397	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	2400	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	122	1	1	BA1650	2415	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	2425	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	2428	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	122	1	1	BA1650	2433	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	2441	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	122	1	1	BA1650	2443	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	2444	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	2447	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	122	1	1	BA1650	2454	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	2459	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	2467	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	122	1	1	BA1650	2469	8	7	0	0	1	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	2474	7	0	0	0	0	0	0	0	1	0	0
A	AG	23	122	1	1	BA1650	2479	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	2482	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	122	1	1	BA1650	2489	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	2493	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	2497	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	122	1	1	BA1650	2503	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	2504	7	8	2	0	1	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	2507	8	0	0	0	0	0	0	0	1	0	0
A	AG	23	122	1	1	BA1650	2509	8	0	0	0	1	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	2514	8	7	0	0	0	0	0	0	0	0	0
A	AG	23	122	1	1	BA1650	2518	7	0	0	0	0	0	0	0	1	0	0
