Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - LEFT	A2 - RIGHT	A3 - 	A4 - 	A[1] LEFT	A[2] RIGHT	A[3] 	A[4] 
A	EF	13	98	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	EF	13	98	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	EF	13	98	9	1	BA1651	51	2	3	0	0	0	0	0	0	0	0	0
A	EF	13	98	9	1	BA1651	612	3	5	1	1	0	0	0	0	0	0	0
A	EF	13	98	9	1	BA1651	622	5	4	0	0	0	0	0	0	0	0	0
A	EF	13	98	9	1	BA1651	625	4	0	0	0	0	0	0	1	0	0	0
A	EF	13	98	9	1	BA1651	749	4	5	1	1	0	0	0	0	0	0	0
A	EF	13	98	9	1	BA1651	759	5	4	0	0	0	0	0	0	0	0	0
A	EF	13	98	9	1	BA1651	771	4	0	0	0	0	0	0	1	0	0	0
A	EF	13	98	9	1	BA1651	839	4	5	1	1	0	0	0	0	0	0	0
A	EF	13	98	9	1	BA1651	849	5	4	0	0	0	0	0	0	0	0	0
A	EF	13	98	9	1	BA1651	860	4	0	0	0	0	0	0	1	0	0	0
A	EF	13	98	9	1	BA1651	937	4	5	1	1	0	0	0	0	0	0	0
A	EF	13	98	9	1	BA1651	947	5	4	0	0	0	0	0	0	0	0	0
A	EF	13	98	9	1	BA1651	1022	4	0	0	0	0	0	0	1	0	0	0
A	EF	13	98	9	1	BA1651	1030	4	5	1	1	0	0	0	0	0	0	0
A	EF	13	98	9	1	BA1651	1040	5	9	0	0	0	0	0	0	0	0	0
A	EF	13	98	9	1	BA1651	1050	9	10	0	0	0	0	0	1	0	0	0
A	EF	13	98	9	1	BA1651	1125	10	2	0	0	0	0	0	0	0	0	0
A	EF	13	98	9	1	BA1651	1126	2	6	0	0	0	0	0	0	0	0	0
A	EF	13	98	9	1	BA1651	2031	6	8	2	0	1	0	0	0	0	0	0
A	EF	13	98	9	1	BA1651	2041	8	7	0	0	0	0	0	0	1	0	0
A	EF	13	98	9	1	BA1651	2060	7	8	2	0	1	0	0	0	0	0	0
A	EF	13	98	9	1	BA1651	2069	8	0	0	0	0	0	0	0	1	0	0
