Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	BL	1	30	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	368	3	5	1	1	0	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	378	5	4	0	0	0	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	429	4	0	0	0	0	0	0	1	0	0	0
A	BL	1	30	9	1	BA1651	509	4	0	0	0	1	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	584	4	0	0	0	0	0	0	0	1	0	0
A	BL	1	30	9	1	BA1651	697	4	5	1	1	0	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	707	5	9	0	0	0	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	717	9	10	0	0	0	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	721	10	0	0	0	0	0	0	1	0	0	0
A	BL	1	30	9	1	BA1651	792	10	2	0	0	0	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	793	2	6	0	0	0	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	867	6	0	0	1	0	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	905	6	0	0	0	0	0	0	1	0	0	0
A	BL	1	30	9	1	BA1651	948	6	0	0	1	0	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	973	6	0	0	0	0	0	0	1	0	0	0
A	BL	1	30	9	1	BA1651	1454	6	8	2	0	1	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	1461	8	0	0	0	0	0	0	0	1	0	0
A	BL	1	30	9	1	BA1651	1464	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	1571	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	1581	8	9	0	0	0	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	1591	9	10	0	0	0	0	0	0	1	0	0
A	BL	1	30	9	1	BA1651	1666	10	2	0	0	0	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	1667	2	6	0	0	0	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	1686	6	8	2	0	1	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	1696	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	1727	7	0	0	0	0	0	0	0	1	0	0
A	BL	1	30	9	1	BA1651	1736	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	1746	8	9	0	0	0	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	1756	9	10	0	0	0	0	0	0	0	0	0
A	BL	1	30	9	1	BA1651	1763	10	0	0	0	0	0	0	0	1	0	0
