Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	BL	8	57	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	399	3	5	1	1	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	409	5	4	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	507	4	0	0	0	0	0	0	1	0	0	0
A	BL	8	57	9	1	BA1651	513	4	5	1	1	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	523	5	4	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	530	4	0	0	0	0	0	0	1	0	0	0
A	BL	8	57	9	1	BA1651	533	4	5	1	1	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	543	5	4	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	553	4	0	0	0	0	0	0	1	0	0	0
A	BL	8	57	9	1	BA1651	554	4	5	1	1	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	564	5	4	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	653	4	0	0	0	0	0	0	1	0	0	0
A	BL	8	57	9	1	BA1651	655	4	5	1	1	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	665	5	9	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	675	9	10	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	694	10	0	0	0	0	0	0	1	0	0	0
A	BL	8	57	9	1	BA1651	750	10	2	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	751	2	6	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	780	6	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	790	8	7	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	803	7	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	9	1	BA1651	812	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	822	8	7	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	832	7	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	9	1	BA1651	835	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	844	8	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	9	1	BA1651	845	8	7	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	871	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	881	8	7	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	886	7	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	9	1	BA1651	893	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	898	8	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	9	1	BA1651	903	8	9	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	913	9	10	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	988	10	2	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	989	2	6	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1113	6	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1123	8	7	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1129	7	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	9	1	BA1651	1149	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1159	8	7	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1193	7	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	9	1	BA1651	1212	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1216	8	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	9	1	BA1651	1222	8	7	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1238	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1248	8	7	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1266	7	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	9	1	BA1651	1271	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1272	8	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	9	1	BA1651	1281	8	9	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1291	9	10	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1366	10	2	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1367	2	6	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1388	6	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1395	8	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	9	1	BA1651	1398	8	7	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1400	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1406	8	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	9	1	BA1651	1410	8	7	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1423	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1433	8	7	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1434	7	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	9	1	BA1651	1437	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1447	8	7	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1448	7	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	9	1	BA1651	1450	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1460	8	9	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1470	9	10	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1477	10	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	9	1	BA1651	1545	10	2	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1546	2	3	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1558	3	0	0	0	1	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1602	3	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	9	1	BA1651	1694	3	5	1	1	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1704	5	4	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1723	4	0	0	0	0	0	0	1	0	0	0
A	BL	8	57	9	1	BA1651	1729	4	5	1	1	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1739	5	4	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1806	4	0	0	0	0	0	0	1	0	0	0
A	BL	8	57	9	1	BA1651	1812	4	5	1	1	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1822	5	4	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1827	4	0	0	0	0	0	0	1	0	0	0
A	BL	8	57	9	1	BA1651	1831	4	5	1	1	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1841	5	4	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1889	4	0	0	0	0	0	0	1	0	0	0
A	BL	8	57	9	1	BA1651	1890	4	5	1	1	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1900	5	9	0	0	0	0	0	0	0	0	0
A	BL	8	57	9	1	BA1651	1910	9	10	0	0	0	0	0	0	0	0	0
