Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	BL	8	57	1	1	BA1650	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	188	3	5	1	1	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	194	5	0	0	0	0	0	0	1	0	0	0
A	BL	8	57	1	1	BA1650	198	5	4	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	234	4	5	1	1	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	244	5	4	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	249	4	0	0	0	0	0	0	1	0	0	0
A	BL	8	57	1	1	BA1650	257	4	5	1	1	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	261	5	0	0	0	0	0	0	1	0	0	0
A	BL	8	57	1	1	BA1650	265	5	0	0	1	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	267	5	4	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	277	4	0	0	0	0	0	0	1	0	0	0
A	BL	8	57	1	1	BA1650	279	4	5	1	1	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	284	5	0	0	0	0	0	0	1	0	0	0
A	BL	8	57	1	1	BA1650	286	5	0	0	1	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	289	5	4	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	293	4	0	0	0	0	0	0	1	0	0	0
A	BL	8	57	1	1	BA1650	341	4	5	1	1	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	351	5	9	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	361	9	10	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	364	10	0	0	0	0	0	0	1	0	0	0
A	BL	8	57	1	1	BA1650	436	10	2	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	437	2	6	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	506	6	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	516	8	7	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	519	7	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	1	1	BA1650	536	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	539	8	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	1	1	BA1650	543	8	0	0	0	1	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	546	8	7	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	566	7	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	1	1	BA1650	571	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	581	8	7	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	607	7	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	1	1	BA1650	704	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	714	8	7	0	0	0	0	0	0	1	0	0
A	BL	8	57	1	1	BA1650	728	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	734	8	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	1	1	BA1650	738	8	9	0	0	1	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	748	9	10	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	755	10	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	1	1	BA1650	823	10	2	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	824	2	6	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	918	6	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	928	8	7	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	929	7	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	1	1	BA1650	935	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	936	8	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	1	1	BA1650	945	8	7	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	949	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	953	8	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	1	1	BA1650	957	8	0	0	0	1	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	959	8	7	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	991	7	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	1	1	BA1650	993	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	995	8	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	1	1	BA1650	1003	8	7	0	0	1	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	1011	7	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	1	1	BA1650	1015	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	1017	8	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	1	1	BA1650	1021	8	0	0	0	1	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	1025	8	9	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	1035	9	10	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	1041	10	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	1	1	BA1650	1110	10	2	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	1111	2	6	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	1157	6	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	1167	8	7	0	0	0	0	0	0	1	0	0
A	BL	8	57	1	1	BA1650	1172	7	8	2	0	1	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	1177	8	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	1	1	BA1650	1179	8	0	0	0	1	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	1182	8	7	0	0	0	0	0	0	0	0	0
A	BL	8	57	1	1	BA1650	1191	7	0	0	0	0	0	0	0	1	0	0
A	BL	8	57	1	1	BA1650	1197	7	8	2	0	1	0	0	0	0	0	0
