Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	BL	11	48	9	1	BA1653	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	267	3	5	1	1	0	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	277	5	4	0	0	0	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	289	4	0	0	0	0	0	0	1	0	0	0
A	BL	11	48	9	1	BA1653	400	4	5	1	1	0	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	410	5	4	0	0	0	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	457	4	0	0	0	0	0	0	1	0	0	0
A	BL	11	48	9	1	BA1653	520	4	5	1	1	0	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	530	5	4	0	0	0	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	554	4	0	0	0	0	0	0	1	0	0	0
A	BL	11	48	9	1	BA1653	606	4	5	1	1	0	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	616	5	4	0	0	0	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	629	4	0	0	0	0	0	0	1	0	0	0
A	BL	11	48	9	1	BA1653	745	4	0	0	0	1	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	748	4	0	0	0	0	0	0	0	1	0	0
A	BL	11	48	9	1	BA1653	793	4	5	1	1	0	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	803	5	9	0	0	0	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	813	9	10	0	0	0	0	0	1	0	0	0
A	BL	11	48	9	1	BA1653	888	10	2	0	0	0	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	889	2	6	0	0	0	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	1186	6	8	2	0	1	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	1196	8	7	0	0	0	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	1212	7	0	0	0	0	0	0	0	1	0	0
A	BL	11	48	9	1	BA1653	1287	7	8	2	0	1	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	1290	8	0	0	0	0	0	0	0	1	0	0
A	BL	11	48	9	1	BA1653	1294	8	0	0	0	1	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	1297	8	7	0	0	0	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	1355	7	0	0	0	0	0	0	0	1	0	0
A	BL	11	48	9	1	BA1653	1408	7	8	2	0	1	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	1418	8	7	0	0	0	0	0	0	0	0	0
A	BL	11	48	9	1	BA1653	1421	7	0	0	0	0	0	0	0	1	0	0
