Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	BL	10	55	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	213	3	5	1	1	0	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	223	5	4	0	0	0	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	253	4	0	0	0	0	0	0	1	0	0	0
A	BL	10	55	9	1	BA1651	273	4	5	1	1	0	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	283	5	4	0	0	0	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	350	4	0	0	0	0	0	0	1	0	0	0
A	BL	10	55	9	1	BA1651	375	4	5	1	1	0	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	381	5	0	0	0	0	0	0	1	0	0	0
A	BL	10	55	9	1	BA1651	385	5	4	0	1	0	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	474	4	0	0	0	0	0	0	1	0	0	0
A	BL	10	55	9	1	BA1651	476	4	5	1	1	0	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	486	5	4	0	0	0	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	655	4	0	0	0	0	0	0	1	0	0	0
A	BL	10	55	9	1	BA1651	669	4	5	1	1	0	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	679	5	9	0	0	0	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	689	9	10	0	0	0	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	700	10	0	0	0	0	0	0	1	0	0	0
A	BL	10	55	9	1	BA1651	764	10	2	0	0	0	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	765	2	6	0	0	0	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	820	6	8	2	0	1	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	830	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	844	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	55	9	1	BA1651	862	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	872	8	7	0	0	0	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	892	7	0	0	0	0	0	0	0	1	0	0
A	BL	10	55	9	1	BA1651	900	7	8	2	0	1	0	0	0	0	0	0
A	BL	10	55	9	1	BA1651	910	8	7	0	0	0	0	0	0	0	0	0
