Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	BL	11	46	9	1	BA1653	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	326	3	5	1	1	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	336	5	4	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	357	4	0	0	0	0	0	0	1	0	0	0
A	BL	11	46	9	1	BA1653	887	4	5	1	1	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	897	5	4	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	913	4	0	0	0	0	0	0	1	0	0	0
A	BL	11	46	9	1	BA1653	1297	4	0	0	0	1	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	1359	4	0	0	0	0	0	0	0	1	0	0
A	BL	11	46	9	1	BA1653	1414	4	5	1	1	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	1424	5	4	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	1464	4	0	0	0	0	0	0	1	0	0	0
A	BL	11	46	9	1	BA1653	1509	4	5	1	1	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	1519	5	4	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	1539	4	0	0	0	0	0	0	1	0	0	0
A	BL	11	46	9	1	BA1653	1593	4	5	1	1	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	1603	5	9	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	1613	9	10	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	1614	10	0	0	0	0	0	0	1	0	0	0
A	BL	11	46	9	1	BA1653	1688	10	2	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	1689	2	6	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	1737	6	8	2	0	1	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	1747	8	7	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	1766	7	0	0	0	0	0	0	0	1	0	0
A	BL	11	46	9	1	BA1653	1976	7	8	2	0	1	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	1986	8	7	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2006	7	0	0	0	0	0	0	0	1	0	0
A	BL	11	46	9	1	BA1653	2070	7	8	2	0	1	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2080	8	7	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2121	7	0	0	0	0	0	0	0	1	0	0
A	BL	11	46	9	1	BA1653	2190	7	8	2	0	1	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2198	8	0	0	0	0	0	0	0	1	0	0
A	BL	11	46	9	1	BA1653	2200	8	7	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2202	7	8	2	0	1	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2212	8	9	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2222	9	10	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2230	10	0	0	0	0	0	0	0	1	0	0
A	BL	11	46	9	1	BA1653	2297	10	2	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2298	2	6	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2344	6	8	2	0	1	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2354	8	7	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2395	7	0	0	0	0	0	0	0	1	0	0
A	BL	11	46	9	1	BA1653	2396	7	8	2	0	1	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2401	8	0	0	0	0	0	0	0	1	0	0
A	BL	11	46	9	1	BA1653	2405	8	0	0	0	1	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2406	8	7	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2430	7	0	0	0	0	0	0	0	1	0	0
A	BL	11	46	9	1	BA1653	2481	7	8	2	0	1	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2491	8	7	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2549	7	0	0	0	0	0	0	0	1	0	0
A	BL	11	46	9	1	BA1653	2698	7	8	2	0	1	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2708	8	7	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2793	7	0	0	0	0	0	0	0	1	0	0
A	BL	11	46	9	1	BA1653	2918	7	8	2	0	1	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2928	8	9	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2931	9	0	0	0	0	0	0	0	1	0	0
A	BL	11	46	9	1	BA1653	2935	9	0	0	0	1	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2938	9	10	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	2951	10	0	0	0	0	0	0	0	1	0	0
A	BL	11	46	9	1	BA1653	3013	10	2	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	3014	2	6	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	3086	6	8	2	0	1	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	3096	8	7	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	3100	7	0	0	0	0	0	0	0	1	0	0
A	BL	11	46	9	1	BA1653	3105	7	8	2	0	1	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	3115	8	7	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	3128	7	0	0	0	0	0	0	0	1	0	0
A	BL	11	46	9	1	BA1653	3131	7	8	2	0	1	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	3141	8	7	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	3160	7	0	0	0	0	0	0	0	1	0	0
A	BL	11	46	9	1	BA1653	3217	7	8	2	0	1	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	3227	8	7	0	0	0	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	3234	7	0	0	0	0	0	0	0	1	0	0
A	BL	11	46	9	1	BA1653	3238	7	8	2	0	1	0	0	0	0	0	0
A	BL	11	46	9	1	BA1653	3248	8	9	0	0	0	0	0	0	0	0	0
