Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	BL	2	64	1	1	BA1652	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	51	2	6	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	421	6	8	2	0	1	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	425	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	64	1	1	BA1652	431	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	435	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	438	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	64	1	1	BA1652	445	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	462	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	472	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	476	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	64	1	1	BA1652	546	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	556	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	565	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	64	1	1	BA1652	600	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	610	8	9	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	617	9	0	0	0	0	0	0	0	1	0	0
A	BL	2	64	1	1	BA1652	620	9	10	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	695	10	2	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	696	2	6	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	719	6	8	2	0	1	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	729	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	734	7	8	2	0	1	0	0	0	1	0	0
A	BL	2	64	1	1	BA1652	744	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	778	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	64	1	1	BA1652	869	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	870	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	64	1	1	BA1652	879	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	939	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	940	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	64	1	1	BA1652	949	8	7	0	0	1	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	955	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	64	1	1	BA1652	1076	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1080	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	64	1	1	BA1652	1086	8	9	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1091	9	0	0	0	1	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1096	9	10	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1128	10	0	0	0	0	0	0	0	1	0	0
A	BL	2	64	1	1	BA1652	1171	10	2	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1172	2	6	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1218	6	8	2	0	1	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1228	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1253	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	64	1	1	BA1652	1299	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1309	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1310	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	64	1	1	BA1652	1352	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1353	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	64	1	1	BA1652	1362	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1477	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1487	8	7	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1494	7	0	0	0	0	0	0	0	1	0	0
A	BL	2	64	1	1	BA1652	1500	7	8	2	0	1	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1510	8	9	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1514	9	0	0	0	0	0	0	0	1	0	0
A	BL	2	64	1	1	BA1652	1517	9	0	0	0	1	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1519	9	0	0	0	0	0	0	0	1	0	0
A	BL	2	64	1	1	BA1652	1520	9	10	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1595	10	2	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1596	2	3	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1628	3	5	1	1	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1638	5	4	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1693	4	0	0	0	0	0	0	1	0	0	0
A	BL	2	64	1	1	BA1652	1697	4	5	1	1	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1707	5	4	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1729	4	0	0	0	0	0	0	1	0	0	0
A	BL	2	64	1	1	BA1652	1737	4	5	1	1	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1747	5	4	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1811	4	0	0	0	0	0	0	1	0	0	0
A	BL	2	64	1	1	BA1652	1844	4	5	1	1	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1853	5	0	0	0	0	0	0	1	0	0	0
A	BL	2	64	1	1	BA1652	1854	5	4	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1860	4	5	1	1	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1870	5	9	0	0	0	0	0	0	0	0	0
A	BL	2	64	1	1	BA1652	1874	9	0	0	0	0	0	0	1	0	0	0
