Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	EF	11	62	1	1	BA1652	0	0	1	0	0	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	50	1	2	0	0	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	51	2	3	0	0	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2313	3	5	1	1	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2315	5	0	0	0	0	0	0	1	0	0	0
A	EF	11	62	1	1	BA1652	2323	5	4	0	0	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2549	4	5	1	1	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2559	5	4	0	0	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2569	4	0	0	0	0	0	0	1	0	0	0
A	EF	11	62	1	1	BA1652	2673	4	5	1	1	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2675	5	0	0	0	0	0	0	1	0	0	0
A	EF	11	62	1	1	BA1652	2678	5	0	0	1	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2681	5	0	0	0	0	0	0	1	0	0	0
A	EF	11	62	1	1	BA1652	2683	5	4	0	0	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2692	4	5	1	1	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2699	5	0	0	0	0	0	0	1	0	0	0
A	EF	11	62	1	1	BA1652	2702	5	4	0	0	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2707	4	5	1	1	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2709	5	0	0	0	0	0	0	1	0	0	0
A	EF	11	62	1	1	BA1652	2717	5	9	0	0	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2727	9	10	0	0	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2802	10	2	0	0	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2803	2	6	0	0	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2835	6	8	2	0	1	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2845	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2854	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	62	1	1	BA1652	2860	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2870	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2875	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	62	1	1	BA1652	2883	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2893	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	2901	7	0	0	0	0	0	0	0	1	0	0
A	EF	11	62	1	1	BA1652	3475	7	0	0	1	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	3479	7	0	0	0	0	0	0	1	0	0	0
A	EF	11	62	1	1	BA1652	4206	7	8	2	0	1	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	4216	8	7	0	0	0	0	0	0	0	0	0
A	EF	11	62	1	1	BA1652	4224	7	0	0	0	0	0	0	0	1	0	0
