date,subject,frval,runnum,trial,trial2,frpointer,frpointerB,borpointer,borpointer2,bolpointer,time,fr_irt,prp,fr_prp,uo_prp,event
12/11/17,BA1655,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,300
12/11/17,BA1655,25,1,0,1,0,0,1,0,0,32.64,0.0,0.0,0.0,0.0,130
12/11/17,BA1655,25,1,0,1,0,0,2,1,0,32.65,0.0,0.0,0.0,0.0,400
12/11/17,BA1655,25,1,0,1,0,0,0,0,0,42.65,0.0,0.0,0.0,0.0,410
12/11/17,BA1655,25,1,1,1,1,1,0,0,0,47.86,5.21,5.21,0.0,5.21,120
12/11/17,BA1655,25,1,1,1,2,2,0,0,0,48.3,0.44,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,3,3,0,0,0,48.48,0.18,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,4,4,0,0,0,48.84,0.36,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,5,5,0,0,0,49.28,0.44,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,6,6,0,0,0,49.58,0.3,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,7,7,0,0,0,50.1,0.52,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,8,8,0,0,0,50.42,0.32,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,9,9,0,0,0,51.56,1.14,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,10,10,0,0,0,52.01,0.45,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,11,11,0,0,0,52.7,0.69,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,12,12,0,0,0,53.12,0.42,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,13,13,0,0,0,53.38,0.26,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,14,14,0,0,0,53.74,0.36,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,15,15,0,0,0,54.12,0.38,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,16,16,0,0,0,54.58,0.46,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,17,17,0,0,0,54.96,0.38,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,18,18,0,0,0,55.66,0.7,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,19,19,0,0,0,55.95,0.29,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,20,20,0,0,0,56.32,0.37,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,21,21,0,0,0,56.8,0.48,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,22,22,0,0,0,57.14,0.34,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,23,23,0,0,0,57.75,0.61,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,24,24,0,0,0,59.67,1.92,0.0,0.0,0.0,120
12/11/17,BA1655,25,1,1,1,25,25,0,0,0,59.99,0.32,0.0,0.0,0.0,120
12/11/17,BA1655,0,1,0,0,-1,-1,0,0,0,60.0,0.0,0.0,0.0,0.0,200
12/11/17,BA1655,0,1,0,0,0,0,0,0,0,62.05,2.05,0.0,0.0,0.0,300
12/11/17,BA1655,50,1,2,2,1,1,0,0,0,69.54,7.49,5.44,5.44,0.0,120
12/11/17,BA1655,50,1,2,2,2,2,0,0,0,69.76,0.22,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,3,3,0,0,0,70.14,0.38,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,4,4,0,0,0,70.61,0.47,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,5,5,0,0,0,71.18,0.57,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,6,6,0,0,0,71.53,0.35,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,7,7,0,0,0,71.79,0.26,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,8,8,0,0,0,72.03,0.24,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,9,9,0,0,0,72.35,0.32,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,10,10,0,0,0,72.6,0.25,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,11,11,0,0,0,72.87,0.27,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,12,12,0,0,0,73.08,0.21,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,13,13,0,0,0,73.35,0.27,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,14,14,0,0,0,73.59,0.24,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,15,15,0,0,0,74.05,0.46,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,16,16,0,0,0,74.42,0.37,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,17,17,0,0,0,74.72,0.3,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,18,18,0,0,0,74.96,0.24,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,19,19,0,0,0,75.36,0.4,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,20,20,0,0,0,75.68,0.32,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,21,21,0,0,0,75.89,0.21,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,22,22,0,0,0,76.21,0.32,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,23,23,0,0,0,76.54,0.33,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,24,24,0,0,0,76.92,0.38,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,25,25,0,0,0,77.93,1.01,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,26,26,0,0,0,78.37,0.44,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,27,27,0,0,0,78.64,0.27,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,28,28,0,0,0,79.0,0.36,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,29,29,0,0,0,79.23,0.23,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,30,30,0,0,0,79.43,0.2,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,31,31,0,0,0,79.63,0.2,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,32,32,0,0,0,80.88,1.25,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,33,33,0,0,0,81.12,0.24,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,34,34,0,0,0,81.85,0.73,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,35,35,0,0,0,82.85,1.0,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,36,36,0,0,0,83.49,0.64,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,37,37,0,0,0,83.75,0.26,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,38,38,0,0,0,84.0,0.25,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,39,39,0,0,0,84.31,0.31,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,40,40,0,0,0,84.64,0.33,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,41,41,0,0,0,84.89,0.25,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,42,42,0,0,0,85.22,0.33,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,43,43,0,0,0,85.74,0.52,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,44,44,0,0,0,86.05,0.31,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,45,45,0,0,0,86.44,0.39,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,46,46,0,0,0,86.78,0.34,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,47,47,0,0,0,87.55,0.77,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,48,48,0,0,0,88.07,0.52,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,49,49,0,0,0,88.37,0.3,0.0,0.0,0.0,120
12/11/17,BA1655,50,1,2,2,50,50,0,0,0,88.49,0.12,0.0,0.0,0.0,120
12/11/17,BA1655,0,1,0,0,-1,-1,0,0,0,88.5,0.0,0.0,0.0,0.0,200
12/11/17,BA1655,0,1,0,0,0,0,0,0,0,90.55,2.05,0.0,0.0,0.0,300
12/11/17,BA1655,75,1,3,3,1,1,0,0,0,101.12,10.57,8.52,8.52,0.0,120
12/11/17,BA1655,75,1,3,3,2,2,0,0,0,101.28,0.16,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,3,3,0,0,0,102.19,0.91,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,4,4,0,0,0,102.52,0.33,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,5,5,0,0,0,105.47,2.95,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,6,6,0,0,0,105.8,0.33,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,7,7,0,0,0,106.0,0.2,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,8,8,0,0,0,106.23,0.23,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,9,9,0,0,0,106.66,0.43,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,10,10,0,0,0,107.1,0.44,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,11,11,0,0,0,107.38,0.28,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,12,12,0,0,0,107.65,0.27,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,13,13,0,0,0,107.87,0.22,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,14,14,0,0,0,108.14,0.27,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,15,15,0,0,0,108.33,0.19,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,16,16,0,0,0,108.63,0.3,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,17,17,0,0,0,108.97,0.34,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,18,18,0,0,0,109.19,0.22,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,19,19,0,0,0,109.41,0.22,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,20,20,0,0,0,109.91,0.5,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,21,21,0,0,0,110.59,0.68,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,22,22,0,0,0,110.89,0.3,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,23,23,0,0,0,111.2,0.31,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,24,24,0,0,0,111.41,0.21,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,25,25,0,0,0,111.7,0.29,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,26,26,0,0,0,111.94,0.24,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,27,27,0,0,0,112.15,0.21,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,28,28,0,0,0,112.35,0.2,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,29,29,0,0,0,112.59,0.24,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,30,30,0,0,0,112.89,0.3,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,31,31,0,0,0,113.16,0.27,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,32,32,0,0,0,113.66,0.5,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,33,33,0,0,0,114.07,0.41,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,34,34,0,0,0,114.52,0.45,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,35,35,0,0,0,114.65,0.13,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,36,36,0,0,0,114.86,0.21,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,37,37,0,0,0,115.21,0.35,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,38,38,0,0,0,115.48,0.27,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,39,39,0,0,0,115.86,0.38,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,40,40,0,0,0,117.15,1.29,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,41,41,0,0,0,117.49,0.34,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,42,42,0,0,0,118.22,0.73,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,43,43,0,0,0,118.56,0.34,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,44,44,0,0,0,118.8,0.24,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,45,45,0,0,0,119.03,0.23,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,46,46,0,0,0,119.25,0.22,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,47,47,0,0,0,119.47,0.22,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,48,48,0,0,0,119.68,0.21,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,49,49,0,0,0,119.93,0.25,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,50,50,0,0,0,120.19,0.26,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,51,51,0,0,0,120.48,0.29,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,52,52,0,0,0,120.82,0.34,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,53,53,0,0,0,121.08,0.26,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,54,54,0,0,0,121.62,0.54,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,55,55,0,0,0,121.72,0.1,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,56,56,0,0,0,122.2,0.48,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,57,57,0,0,0,122.77,0.57,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,58,58,0,0,0,123.01,0.24,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,59,59,0,0,0,123.27,0.26,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,60,60,0,0,0,123.5,0.23,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,61,61,0,0,0,123.81,0.31,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,62,62,0,0,0,125.05,1.24,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,63,63,0,0,0,125.92,0.87,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,64,64,0,0,0,126.47,0.55,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,65,65,0,0,0,126.8,0.33,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,66,66,0,0,0,127.11,0.31,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,67,67,0,0,0,127.38,0.27,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,68,68,0,0,0,127.65,0.27,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,69,69,0,0,0,127.98,0.33,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,70,70,0,0,0,128.37,0.39,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,71,71,0,0,0,128.73,0.36,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,72,72,0,0,0,129.06,0.33,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,73,73,0,0,0,129.35,0.29,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,74,74,0,0,0,129.49,0.14,0.0,0.0,0.0,120
12/11/17,BA1655,75,1,3,3,75,75,0,0,0,129.9,0.41,0.0,0.0,0.0,120
12/11/17,BA1655,0,1,0,0,-1,-1,0,0,0,129.91,0.0,0.0,0.0,0.0,200
12/11/17,BA1655,0,1,0,0,0,0,0,0,0,131.96,2.05,0.0,0.0,0.0,300
12/11/17,BA1655,100,1,4,4,1,1,0,0,0,143.83,11.87,9.82,9.82,0.0,120
12/11/17,BA1655,100,1,4,4,2,2,0,0,0,144.0,0.17,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,3,3,0,0,0,144.19,0.19,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,4,4,0,0,0,144.66,0.47,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,5,5,0,0,0,144.88,0.22,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,6,6,0,0,0,145.32,0.44,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,7,7,0,0,0,145.9,0.58,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,8,8,0,0,0,146.34,0.44,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,9,9,0,0,0,146.64,0.3,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,10,10,0,0,0,146.94,0.3,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,11,11,0,0,0,147.3,0.36,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,12,12,0,0,0,147.53,0.23,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,13,13,0,0,0,147.81,0.28,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,14,14,0,0,0,148.16,0.35,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,15,15,0,0,0,148.51,0.35,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,16,16,0,0,0,148.96,0.45,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,17,17,0,0,0,149.43,0.47,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,18,18,0,0,0,149.75,0.32,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,19,19,0,0,0,150.0,0.25,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,20,20,0,0,0,150.3,0.3,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,21,21,0,0,0,150.76,0.46,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,22,22,0,0,0,150.95,0.19,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,23,23,0,0,0,151.2,0.25,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,24,24,0,0,0,151.53,0.33,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,25,25,0,0,0,151.89,0.36,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,26,26,0,0,0,152.26,0.37,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,27,27,0,0,0,152.48,0.22,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,28,28,0,0,0,152.67,0.19,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,29,29,0,0,0,153.62,0.95,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,30,30,0,0,0,153.98,0.36,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,31,31,0,0,0,154.36,0.38,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,32,32,0,0,0,154.65,0.29,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,33,33,0,0,0,155.06,0.41,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,34,34,0,0,0,155.23,0.17,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,35,35,0,0,0,155.55,0.32,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,36,36,0,0,0,155.96,0.41,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,37,37,0,0,0,156.18,0.22,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,38,38,0,0,0,156.4,0.22,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,39,39,0,0,0,156.63,0.23,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,40,40,0,0,0,156.84,0.21,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,41,41,0,0,0,157.09,0.25,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,42,42,0,0,0,157.37,0.28,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,43,43,0,0,0,157.68,0.31,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,44,44,0,0,0,158.22,0.54,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,45,45,0,0,0,158.5,0.28,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,46,46,0,0,0,158.82,0.32,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,47,47,0,0,0,159.08,0.26,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,48,48,0,0,0,159.32,0.24,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,49,49,0,0,0,159.62,0.3,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,50,50,0,0,0,159.86,0.24,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,51,51,0,0,0,160.08,0.22,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,52,52,0,0,0,160.39,0.31,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,53,53,0,0,0,160.71,0.32,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,54,54,0,0,0,160.97,0.26,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,55,55,0,0,0,161.23,0.26,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,56,56,0,0,0,161.6,0.37,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,57,57,0,0,0,161.92,0.32,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,58,58,0,0,0,162.23,0.31,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,59,59,0,0,0,162.56,0.33,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,60,60,0,0,0,162.73,0.17,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,61,61,0,0,0,163.07,0.34,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,62,62,0,0,0,163.71,0.64,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,63,63,0,0,0,164.37,0.66,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,64,64,0,0,0,164.58,0.21,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,65,65,0,0,0,164.92,0.34,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,66,66,0,0,0,165.33,0.41,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,67,67,0,0,0,165.79,0.46,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,68,68,0,0,0,166.35,0.56,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,69,69,0,0,0,166.5,0.15,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,70,70,0,0,0,166.65,0.15,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,71,71,0,0,0,167.14,0.49,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,72,72,0,0,0,167.51,0.37,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,73,73,0,0,0,167.79,0.28,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,74,74,0,0,0,168.17,0.38,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,75,75,0,0,0,168.6,0.43,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,76,76,0,0,0,170.42,1.82,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,77,77,0,0,0,170.75,0.33,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,78,78,0,0,0,171.46,0.71,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,79,79,0,0,0,171.78,0.32,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,80,80,0,0,0,172.17,0.39,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,81,81,0,0,0,172.5,0.33,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,82,82,0,0,0,172.82,0.32,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,83,83,0,0,0,173.05,0.23,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,84,84,0,0,0,173.52,0.47,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,85,85,0,0,0,173.96,0.44,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,86,86,0,0,0,174.68,0.72,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,87,87,0,0,0,175.23,0.55,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,88,88,0,0,0,175.48,0.25,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,89,89,0,0,0,175.88,0.4,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,90,90,0,0,0,176.32,0.44,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,91,91,0,0,0,176.58,0.26,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,92,92,0,0,0,176.92,0.34,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,93,93,0,0,0,177.7,0.78,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,94,94,0,0,0,177.97,0.27,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,95,95,0,0,0,178.21,0.24,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,96,96,0,0,0,178.58,0.37,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,97,97,0,0,0,178.79,0.21,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,98,98,0,0,0,179.09,0.3,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,99,99,0,0,0,179.62,0.53,0.0,0.0,0.0,120
12/11/17,BA1655,100,1,4,4,100,100,0,0,0,180.11,0.49,0.0,0.0,0.0,120
12/11/17,BA1655,0,1,0,0,-1,-1,0,0,0,180.12,0.0,0.0,0.0,0.0,200
12/11/17,BA1655,0,1,0,0,0,0,0,0,0,182.17,2.05,0.0,0.0,0.0,300
12/11/17,BA1655,125,1,5,5,1,1,0,0,0,195.16,12.99,10.94,10.94,0.0,120
12/11/17,BA1655,125,1,5,5,2,2,0,0,0,195.32,0.16,0.0,0.0,0.0,120
12/11/17,BA1655,125,1,5,5,3,3,0,0,0,195.64,0.32,0.0,0.0,0.0,120
12/11/17,BA1655,125,1,5,5,4,4,0,0,0,196.05,0.41,0.0,0.0,0.0,120
12/11/17,BA1655,125,1,5,5,5,5,0,0,0,196.46,0.41,0.0,0.0,0.0,120
12/11/17,BA1655,125,1,5,5,6,6,0,0,0,196.9,0.44,0.0,0.0,0.0,120
12/11/17,BA1655,125,1,5,5,7,7,0,0,0,197.26,0.36,0.0,0.0,0.0,120
12/11/17,BA1655,125,1,5,5,8,8,0,0,0,197.51,0.25,0.0,0.0,0.0,120
12/11/17,BA1655,125,1,5,5,9,9,0,0,0,197.8,0.29,0.0,0.0,0.0,120
12/11/17,BA1655,125,1,5,5,10,10,0,0,0,198.1,0.3,0.0,0.0,0.0,120
