Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	BL	3	27	1	1	BA1652	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	219	3	5	1	1	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	229	5	9	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	239	9	10	0	0	0	0	0	1	0	0	0
A	BL	3	27	1	1	BA1652	289	10	2	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	290	2	6	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	417	6	0	0	1	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	457	6	0	0	0	0	0	0	1	0	0	0
A	BL	3	27	1	1	BA1652	464	6	0	0	1	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	467	6	0	0	0	0	0	0	1	0	0	0
A	BL	3	27	1	1	BA1652	507	6	8	2	0	1	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	517	8	9	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	527	9	10	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	537	10	0	0	0	0	0	0	0	1	0	0
A	BL	3	27	1	1	BA1652	577	10	2	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	578	2	6	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	672	6	8	2	0	1	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	682	8	9	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	692	9	10	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	697	10	0	0	0	0	0	0	0	1	0	0
A	BL	3	27	1	1	BA1652	703	10	0	0	0	1	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	706	10	0	0	0	0	0	0	0	1	0	0
A	BL	3	27	1	1	BA1652	742	10	2	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	743	2	6	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	850	6	8	2	0	1	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	860	8	9	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	870	9	10	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	884	10	0	0	0	0	0	0	0	1	0	0
A	BL	3	27	1	1	BA1652	920	10	2	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	921	2	3	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1012	3	0	0	0	1	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1073	3	0	0	0	0	0	0	0	1	0	0
A	BL	3	27	1	1	BA1652	1115	3	5	1	1	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1125	5	9	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1135	9	10	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1136	10	0	0	0	0	0	0	1	0	0	0
A	BL	3	27	1	1	BA1652	1185	10	2	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1186	2	3	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1245	3	5	1	1	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1255	5	9	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1265	9	10	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1267	10	0	0	0	0	0	0	1	0	0	0
A	BL	3	27	1	1	BA1652	1315	10	2	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1316	2	6	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1453	6	0	0	1	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1494	6	0	0	0	0	0	0	1	0	0	0
A	BL	3	27	1	1	BA1652	1588	6	8	2	0	1	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1598	8	9	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1608	9	10	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1617	10	0	0	0	0	0	0	0	1	0	0
A	BL	3	27	1	1	BA1652	1658	10	2	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1659	2	6	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1721	6	8	2	0	1	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1731	8	9	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1736	9	0	0	0	0	0	0	0	1	0	0
A	BL	3	27	1	1	BA1652	1741	9	10	0	0	0	0	0	0	0	0	0
A	BL	3	27	1	1	BA1652	1791	10	2	0	0	0	0	0	0	0	0	0
