Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	BL	1	30	1	1	BA1650	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	995	3	0	0	0	1	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	1021	3	0	0	0	0	0	0	0	1	0	0
A	BL	1	30	1	1	BA1650	1028	3	0	0	0	1	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	1041	3	0	0	0	0	0	0	0	1	0	0
A	BL	1	30	1	1	BA1650	3403	3	5	1	1	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	3413	5	4	0	0	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	3436	4	0	0	0	0	0	0	1	0	0	0
A	BL	1	30	1	1	BA1650	14705	4	5	1	1	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	14715	5	9	0	0	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	14725	9	10	0	0	0	0	0	1	0	0	0
A	BL	1	30	1	1	BA1650	14800	10	2	0	0	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	14801	2	6	0	0	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	15888	6	0	0	1	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	15913	6	0	0	0	0	0	0	1	0	0	0
A	BL	1	30	1	1	BA1650	16204	6	0	0	1	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	16219	6	0	0	0	0	0	0	1	0	0	0
A	BL	1	30	1	1	BA1650	18596	6	0	0	1	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	18612	6	0	0	0	0	0	0	1	0	0	0
A	BL	1	30	1	1	BA1650	18886	6	0	0	1	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	18918	6	0	0	0	0	0	0	1	0	0	0
A	BL	1	30	1	1	BA1650	19115	6	0	0	1	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	19143	6	0	0	0	0	0	0	1	0	0	0
A	BL	1	30	1	1	BA1650	22218	6	0	0	1	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	22323	6	0	0	0	0	0	0	1	0	0	0
A	BL	1	30	1	1	BA1650	22352	6	0	0	1	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	22365	6	0	0	0	0	0	0	1	0	0	0
A	BL	1	30	1	1	BA1650	29891	6	0	0	1	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	29906	6	0	0	0	0	0	0	1	0	0	0
A	BL	1	30	1	1	BA1650	40536	6	0	0	1	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	40563	6	0	0	0	0	0	0	1	0	0	0
A	BL	1	30	1	1	BA1650	42380	6	8	2	0	1	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	42390	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	42412	7	0	0	0	0	0	0	0	1	0	0
A	BL	1	30	1	1	BA1650	50328	7	0	0	1	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	50365	7	0	0	0	0	0	0	1	0	0	0
A	BL	1	30	1	1	BA1650	320627	7	0	0	1	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	320637	7	0	0	0	0	0	0	1	0	0	0
A	BL	1	30	1	1	BA1650	320723	7	0	0	1	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	320728	7	0	0	0	0	0	0	1	0	0	0
A	BL	1	30	1	1	BA1650	342528	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	342536	8	0	0	0	0	0	0	0	1	0	0
A	BL	1	30	1	1	BA1650	342538	8	9	0	0	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	342548	9	10	0	0	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	342623	10	2	0	0	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	342624	2	6	0	0	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	344027	6	8	2	0	1	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	344037	8	7	0	0	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	344039	7	0	0	0	0	0	0	0	1	0	0
A	BL	1	30	1	1	BA1650	344161	7	8	2	0	1	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	344171	8	9	0	0	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	344173	9	0	0	0	0	0	0	0	1	0	0
A	BL	1	30	1	1	BA1650	344181	9	10	0	0	0	0	0	0	0	0	0
A	BL	1	30	1	1	BA1650	344256	10	2	0	0	0	0	0	0	0	0	0
