Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	BL	2	26	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	51	2	3	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	790	3	5	1	1	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	800	5	9	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	810	9	10	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	814	10	0	0	0	0	0	0	1	0	0	0
A	BL	2	26	9	1	BA1651	860	10	2	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	861	2	6	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	988	6	0	0	1	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	1017	6	0	0	0	0	0	0	1	0	0	0
A	BL	2	26	9	1	BA1651	1297	6	8	2	0	1	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	1301	8	0	0	0	0	0	0	0	1	0	0
A	BL	2	26	9	1	BA1651	1307	8	9	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	1317	9	10	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	1367	10	2	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	1368	2	6	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	1736	6	8	2	0	1	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	1746	8	9	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	1756	9	10	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	1765	10	0	0	0	0	0	0	0	1	0	0
A	BL	2	26	9	1	BA1651	1806	10	2	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	1807	2	6	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	1860	6	8	2	0	1	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	1870	8	9	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	1880	9	10	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	1883	10	0	0	0	0	0	0	0	1	0	0
A	BL	2	26	9	1	BA1651	1930	10	2	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	1931	2	3	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	2026	3	0	0	0	1	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	2075	3	0	0	0	0	0	0	0	1	0	0
A	BL	2	26	9	1	BA1651	2120	3	5	1	1	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	2130	5	9	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	2140	9	10	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	2141	10	0	0	0	0	0	0	1	0	0	0
A	BL	2	26	9	1	BA1651	2190	10	2	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	2191	2	3	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	2272	3	5	1	1	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	2282	5	9	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	2292	9	10	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	2295	10	0	0	0	0	0	0	1	0	0	0
A	BL	2	26	9	1	BA1651	2342	10	2	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	2343	2	6	0	0	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	2441	6	0	0	1	0	0	0	0	0	0	0
A	BL	2	26	9	1	BA1651	2461	6	0	0	0	0	0	0	1	0	0	0
A	BL	2	26	9	1	BA1651	2465	6	0	0	1	0	0	0	0	0	0	0
