Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	EF	8	25	1	1	BA1642	0	0	1	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	50	1	2	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	51	2	6	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	2921	6	0	0	1	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	2936	6	0	0	0	0	0	0	1	0	0	0
A	EF	8	25	1	1	BA1642	5743	6	0	0	1	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	5765	6	0	0	0	0	0	0	1	0	0	0
A	EF	8	25	1	1	BA1642	6192	6	0	0	1	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	6201	6	0	0	0	0	0	0	1	0	0	0
A	EF	8	25	1	1	BA1642	6951	6	0	0	1	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	6967	6	0	0	0	0	0	0	1	0	0	0
A	EF	8	25	1	1	BA1642	8029	6	0	0	1	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	8038	6	0	0	0	0	0	0	1	0	0	0
A	EF	8	25	1	1	BA1642	8039	6	0	0	1	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	8045	6	0	0	0	0	0	0	1	0	0	0
A	EF	8	25	1	1	BA1642	8204	6	8	2	0	1	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	8214	8	9	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	8224	9	10	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	8228	10	0	0	0	0	0	0	0	1	0	0
A	EF	8	25	1	1	BA1642	8299	10	2	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	8300	2	6	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	8663	6	8	2	0	1	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	8673	8	9	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	8683	9	10	0	0	0	0	0	0	1	0	0
A	EF	8	25	1	1	BA1642	8758	10	2	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	8759	2	6	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	8903	6	8	2	0	1	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	8913	8	9	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	8923	9	10	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	8939	10	0	0	0	0	0	0	0	1	0	0
A	EF	8	25	1	1	BA1642	8998	10	2	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	8999	2	3	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9071	3	0	0	0	1	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9183	3	0	0	0	0	0	0	0	1	0	0
A	EF	8	25	1	1	BA1642	9228	3	5	1	1	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9238	5	9	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9247	9	0	0	0	0	0	0	1	0	0	0
A	EF	8	25	1	1	BA1642	9248	9	10	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9323	10	2	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9324	2	6	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9377	6	0	0	1	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9408	6	0	0	0	0	0	0	1	0	0	0
A	EF	8	25	1	1	BA1642	9458	6	8	2	0	1	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9468	8	9	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9478	9	10	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9480	10	0	0	0	1	0	0	0	1	0	0
A	EF	8	25	1	1	BA1642	9486	10	0	0	0	0	0	0	0	1	0	0
A	EF	8	25	1	1	BA1642	9553	10	2	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9554	2	6	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9588	6	8	2	0	1	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9598	8	9	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9608	9	10	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9623	10	0	0	0	0	0	0	0	1	0	0
A	EF	8	25	1	1	BA1642	9683	10	2	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9684	2	3	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9727	3	0	0	0	1	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9811	3	0	0	0	0	0	0	0	1	0	0
A	EF	8	25	1	1	BA1642	9847	3	0	0	0	1	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9862	3	0	0	0	0	0	0	0	1	0	0
A	EF	8	25	1	1	BA1642	9898	3	5	1	1	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9908	5	9	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9917	9	0	0	0	0	0	0	1	0	0	0
A	EF	8	25	1	1	BA1642	9918	9	10	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9993	10	2	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	9994	2	6	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	10026	6	0	0	1	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	10056	6	0	0	0	0	0	0	1	0	0	0
A	EF	8	25	1	1	BA1642	10089	6	8	2	0	1	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	10099	8	9	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	10109	9	10	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	10172	10	0	0	0	0	0	0	0	1	0	0
A	EF	8	25	1	1	BA1642	10184	10	2	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	10185	2	6	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	10228	6	8	2	0	1	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	10238	8	9	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	10245	9	0	0	0	0	0	0	0	1	0	0
A	EF	8	25	1	1	BA1642	10248	9	10	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	10323	10	2	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	10324	2	3	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	10357	3	5	1	1	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	10359	5	0	0	0	0	0	0	1	0	0	0
A	EF	8	25	1	1	BA1642	10362	5	0	0	1	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	10367	5	9	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	10376	9	0	0	0	0	0	0	1	0	0	0
A	EF	8	25	1	1	BA1642	10377	9	10	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	10452	10	2	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	10453	2	3	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	10508	3	5	1	1	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	10518	5	9	0	0	0	0	0	0	0	0	0
A	EF	8	25	1	1	BA1642	10528	9	-1	0	0	0	0	0	0	0	0	0
