Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	EF	1	33	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	51	2	3	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	589	3	0	0	0	1	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	604	3	0	0	0	0	0	0	0	1	0	0
A	EF	1	33	9	1	BA1651	608	3	0	0	0	1	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	648	3	0	0	0	0	0	0	0	1	0	0
A	EF	1	33	9	1	BA1651	720	3	5	1	1	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	730	5	4	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	778	4	0	0	0	0	0	0	1	0	0	0
A	EF	1	33	9	1	BA1651	788	4	5	1	1	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	798	5	9	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	808	9	10	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	810	10	0	0	0	0	0	0	1	0	0	0
A	EF	1	33	9	1	BA1651	883	10	2	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	884	2	6	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	923	6	0	0	1	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	963	6	0	0	0	0	0	0	1	0	0	0
A	EF	1	33	9	1	BA1651	995	6	8	2	0	1	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	1005	8	7	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	1025	7	0	0	0	0	0	0	0	1	0	0
A	EF	1	33	9	1	BA1651	1126	7	8	2	0	1	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	1136	8	9	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	1146	9	10	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	1150	10	0	0	0	0	0	0	0	1	0	0
A	EF	1	33	9	1	BA1651	1221	10	2	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	1222	2	6	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	1259	6	8	2	0	1	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	1269	8	7	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	1277	7	0	0	0	0	0	0	0	1	0	0
A	EF	1	33	9	1	BA1651	1280	7	8	2	0	1	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	1290	8	9	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	1300	9	10	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	1311	10	0	0	0	0	0	0	0	1	0	0
A	EF	1	33	9	1	BA1651	1375	10	2	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	1376	2	6	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	1389	6	8	2	0	1	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	1399	8	7	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	1446	7	0	0	0	0	0	0	0	1	0	0
A	EF	1	33	9	1	BA1651	1451	7	8	2	0	1	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	1461	8	9	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	1471	9	10	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	1492	10	0	0	0	0	0	0	0	1	0	0
A	EF	1	33	9	1	BA1651	1546	10	2	0	0	0	0	0	0	0	0	0
A	EF	1	33	9	1	BA1651	1547	2	3	0	0	0	0	0	0	0	0	0
