Project	UserID	Protocol	Session	Station	Run	Subject	Time	Current State	Transition State	Transition Event	A1 - 	A2 - 	A3 - 	A4 - 	A[1] 	A[2] 	A[3] 	A[4] 
A	EF	6	24	9	1	BA1651	0	0	1	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	50	1	2	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	51	2	6	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	1531	6	8	2	0	1	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	1541	8	9	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	1551	9	10	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	1554	10	0	0	0	0	0	0	0	1	0	0
A	EF	6	24	9	1	BA1651	1601	10	2	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	1602	2	6	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	1804	6	8	2	0	1	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	1814	8	9	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	1824	9	10	0	0	0	0	0	0	1	0	0
A	EF	6	24	9	1	BA1651	1874	10	2	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	1875	2	6	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	1963	6	8	2	0	1	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	1973	8	9	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	1983	9	10	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	1986	10	0	0	0	0	0	0	0	1	0	0
A	EF	6	24	9	1	BA1651	2033	10	2	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	2034	2	3	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	2231	3	0	0	0	1	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	2232	3	0	0	0	0	0	0	0	1	0	0
A	EF	6	24	9	1	BA1651	2236	3	0	0	0	1	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	2263	3	0	0	0	0	0	0	0	1	0	0
A	EF	6	24	9	1	BA1651	2404	3	5	1	1	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	2414	5	9	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	2424	9	10	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	2431	10	0	0	0	0	0	0	1	0	0	0
A	EF	6	24	9	1	BA1651	2474	10	2	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	2475	2	6	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	2568	6	0	0	1	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	2632	6	0	0	0	0	0	0	1	0	0	0
A	EF	6	24	9	1	BA1651	2666	6	0	0	1	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	2693	6	0	0	0	0	0	0	1	0	0	0
A	EF	6	24	9	1	BA1651	2785	6	8	2	0	1	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	2795	8	9	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	2805	9	10	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	2809	10	0	0	0	0	0	0	0	1	0	0
A	EF	6	24	9	1	BA1651	2855	10	2	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	2856	2	6	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	2959	6	0	0	1	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	2979	6	0	0	0	0	0	0	1	0	0	0
A	EF	6	24	9	1	BA1651	3055	6	8	2	0	1	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	3065	8	9	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	3074	9	0	0	0	0	0	0	0	1	0	0
A	EF	6	24	9	1	BA1651	3075	9	10	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	3125	10	2	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	3126	2	3	0	0	0	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	3253	3	0	0	0	1	0	0	0	0	0	0
A	EF	6	24	9	1	BA1651	3273	3	0	0	0	0	0	0	0	1	0	0
