runnum,date,subject,eventnum,time,event
2,092217,BA1656,0,0,300
2,092217,BA1656,1,3000,310
2,092217,BA1656,2,3342,120
2,092217,BA1656,3,3426,120
2,092217,BA1656,4,3492,120
2,092217,BA1656,5,3564,120
2,092217,BA1656,6,3655,120
2,092217,BA1656,7,3661,300
2,092217,BA1656,8,6661,310
2,092217,BA1656,9,6807,120
2,092217,BA1656,10,6830,120
2,092217,BA1656,11,6871,120
2,092217,BA1656,12,6891,120
2,092217,BA1656,13,6917,120
2,092217,BA1656,14,6923,300
2,092217,BA1656,15,9923,310
2,092217,BA1656,16,10053,120
2,092217,BA1656,17,10104,120
2,092217,BA1656,18,10132,120
2,092217,BA1656,19,10184,120
2,092217,BA1656,20,10208,120
2,092217,BA1656,21,10214,300
2,092217,BA1656,22,13214,310
2,092217,BA1656,23,13322,120
2,092217,BA1656,24,13395,120
2,092217,BA1656,25,13429,120
2,092217,BA1656,26,13464,120
2,092217,BA1656,27,13559,120
2,092217,BA1656,28,13565,300
2,092217,BA1656,29,16565,310
2,092217,BA1656,30,16780,120
2,092217,BA1656,31,16818,120
2,092217,BA1656,32,16859,120
2,092217,BA1656,33,16885,120
2,092217,BA1656,34,16972,120
2,092217,BA1656,35,16978,300
2,092217,BA1656,36,19978,310
2,092217,BA1656,37,20070,120
2,092217,BA1656,38,20121,120
2,092217,BA1656,39,20170,120
2,092217,BA1656,40,20198,120
2,092217,BA1656,41,20217,120
2,092217,BA1656,42,20223,300
2,092217,BA1656,43,23223,310
2,092217,BA1656,44,23360,120
2,092217,BA1656,45,23407,120
2,092217,BA1656,46,23463,120
2,092217,BA1656,47,23514,120
2,092217,BA1656,48,23555,120
2,092217,BA1656,49,23561,300
2,092217,BA1656,50,26561,310
2,092217,BA1656,51,26676,120
2,092217,BA1656,52,26703,120
2,092217,BA1656,53,26760,120
2,092217,BA1656,54,26828,120
2,092217,BA1656,55,26839,120
2,092217,BA1656,56,26845,300
2,092217,BA1656,57,29745,100
2,092217,BA1656,58,30246,310
2,092217,BA1656,59,30411,120
2,092217,BA1656,60,30454,120
2,092217,BA1656,61,30501,120
2,092217,BA1656,62,30520,120
2,092217,BA1656,63,30579,120
2,092217,BA1656,64,30585,300
2,092217,BA1656,65,33585,310
2,092217,BA1656,66,33784,120
2,092217,BA1656,67,33830,120
2,092217,BA1656,68,33914,120
2,092217,BA1656,69,33958,120
2,092217,BA1656,70,34032,120
2,092217,BA1656,71,34038,300
