runnum,date,subject,eventnum,time,event
1,092917,BA1655,0,0,300
1,092917,BA1655,1,302,120
1,092917,BA1655,2,429,120
1,092917,BA1655,3,513,120
1,092917,BA1655,4,570,120
1,092917,BA1655,5,646,120
1,092917,BA1655,6,697,120
1,092917,BA1655,7,1255,120
1,092917,BA1655,8,1374,120
1,092917,BA1655,9,1423,120
1,092917,BA1655,10,1459,120
1,092917,BA1655,11,1522,120
1,092917,BA1655,12,1566,120
1,092917,BA1655,13,1682,120
1,092917,BA1655,14,1864,120
1,092917,BA1655,15,2047,120
1,092917,BA1655,16,2226,120
1,092917,BA1655,17,2256,120
1,092917,BA1655,18,2316,120
1,092917,BA1655,19,2365,120
1,092917,BA1655,20,2408,120
1,092917,BA1655,21,2409,200
1,092917,BA1655,22,2614,300
1,092917,BA1655,23,2954,120
1,092917,BA1655,24,2979,120
1,092917,BA1655,25,3028,120
1,092917,BA1655,26,3139,120
1,092917,BA1655,27,3234,120
1,092917,BA1655,28,3281,120
1,092917,BA1655,29,3311,120
1,092917,BA1655,30,3430,120
1,092917,BA1655,31,3473,120
1,092917,BA1655,32,3512,120
1,092917,BA1655,33,3625,120
1,092917,BA1655,34,3721,120
1,092917,BA1655,35,3746,120
1,092917,BA1655,36,3784,120
1,092917,BA1655,37,3874,120
1,092917,BA1655,38,3948,120
1,092917,BA1655,39,3979,120
1,092917,BA1655,40,4073,120
1,092917,BA1655,41,4195,120
1,092917,BA1655,42,4224,120
1,092917,BA1655,43,4225,200
1,092917,BA1655,44,4430,300
1,092917,BA1655,45,8955,120
1,092917,BA1655,46,9005,120
1,092917,BA1655,47,9037,120
1,092917,BA1655,48,9116,120
1,092917,BA1655,49,9256,120
1,092917,BA1655,50,9304,120
1,092917,BA1655,51,9369,120
1,092917,BA1655,52,9406,120
1,092917,BA1655,53,9445,120
1,092917,BA1655,54,9578,120
1,092917,BA1655,55,9694,120
1,092917,BA1655,56,9750,120
1,092917,BA1655,57,9775,120
1,092917,BA1655,58,9806,120
1,092917,BA1655,59,9842,120
1,092917,BA1655,60,9882,120
1,092917,BA1655,61,9996,120
1,092917,BA1655,62,10064,120
1,092917,BA1655,63,10102,120
1,092917,BA1655,64,10200,120
1,092917,BA1655,65,10201,200
1,092917,BA1655,66,10406,300
1,092917,BA1655,67,10879,120
1,092917,BA1655,68,11027,120
1,092917,BA1655,69,11065,120
1,092917,BA1655,70,11094,120
1,092917,BA1655,71,11137,120
1,092917,BA1655,72,11183,120
1,092917,BA1655,73,11866,120
1,092917,BA1655,74,11926,120
1,092917,BA1655,75,12096,120
1,092917,BA1655,76,12119,120
1,092917,BA1655,77,12254,120
1,092917,BA1655,78,12295,120
1,092917,BA1655,79,12342,120
1,092917,BA1655,80,12466,120
1,092917,BA1655,81,12518,120
1,092917,BA1655,82,12557,120
1,092917,BA1655,83,12603,120
1,092917,BA1655,84,12627,120
1,092917,BA1655,85,12677,120
1,092917,BA1655,86,12712,120
1,092917,BA1655,87,12713,200
1,092917,BA1655,88,12918,300
1,092917,BA1655,89,13055,120
1,092917,BA1655,90,13092,120
1,092917,BA1655,91,13135,120
1,092917,BA1655,92,13162,120
1,092917,BA1655,93,13243,120
1,092917,BA1655,94,13358,120
1,092917,BA1655,95,13429,120
1,092917,BA1655,96,13537,120
1,092917,BA1655,97,13675,120
1,092917,BA1655,98,13694,120
1,092917,BA1655,99,13726,120
1,092917,BA1655,100,13759,120
1,092917,BA1655,101,13779,120
1,092917,BA1655,102,13914,120
1,092917,BA1655,103,14027,120
1,092917,BA1655,104,14056,120
1,092917,BA1655,105,14085,120
1,092917,BA1655,106,14290,120
1,092917,BA1655,107,14341,120
1,092917,BA1655,108,15880,120
1,092917,BA1655,109,15881,200
1,092917,BA1655,110,16086,300
1,092917,BA1655,111,16218,120
1,092917,BA1655,112,16305,120
1,092917,BA1655,113,16318,120
1,092917,BA1655,114,16366,120
1,092917,BA1655,115,16437,120
1,092917,BA1655,116,16495,120
1,092917,BA1655,117,16540,120
1,092917,BA1655,118,16613,120
1,092917,BA1655,119,16681,120
1,092917,BA1655,120,16716,120
1,092917,BA1655,121,16842,120
1,092917,BA1655,122,16980,120
1,092917,BA1655,123,17019,120
1,092917,BA1655,124,17121,120
1,092917,BA1655,125,17160,120
1,092917,BA1655,126,17197,120
1,092917,BA1655,127,17235,120
1,092917,BA1655,128,17325,120
1,092917,BA1655,129,17378,120
1,092917,BA1655,130,17471,120
1,092917,BA1655,131,17472,200
1,092917,BA1655,132,17677,300
1,092917,BA1655,133,17822,120
1,092917,BA1655,134,17914,120
1,092917,BA1655,135,18098,120
1,092917,BA1655,136,18145,120
1,092917,BA1655,137,18175,120
1,092917,BA1655,138,18263,120
1,092917,BA1655,139,18293,120
1,092917,BA1655,140,18337,120
1,092917,BA1655,141,18368,120
1,092917,BA1655,142,18492,120
1,092917,BA1655,143,18538,120
1,092917,BA1655,144,18580,120
1,092917,BA1655,145,18943,120
1,092917,BA1655,146,18995,120
1,092917,BA1655,147,19123,120
1,092917,BA1655,148,19171,120
1,092917,BA1655,149,19665,120
1,092917,BA1655,150,19954,120
1,092917,BA1655,151,19981,120
1,092917,BA1655,152,20062,120
1,092917,BA1655,153,20063,200
1,092917,BA1655,154,20268,300
1,092917,BA1655,155,20562,120
1,092917,BA1655,156,20754,120
1,092917,BA1655,157,20793,120
1,092917,BA1655,158,20834,120
1,092917,BA1655,159,20861,120
1,092917,BA1655,160,20893,120
1,092917,BA1655,161,20918,120
1,092917,BA1655,162,20991,120
1,092917,BA1655,163,21108,120
1,092917,BA1655,164,21160,120
1,092917,BA1655,165,21180,120
1,092917,BA1655,166,21228,120
1,092917,BA1655,167,21329,120
1,092917,BA1655,168,21463,120
1,092917,BA1655,169,21497,120
1,092917,BA1655,170,21549,120
1,092917,BA1655,171,21586,120
1,092917,BA1655,172,21623,120
1,092917,BA1655,173,21657,120
1,092917,BA1655,174,21780,120
1,092917,BA1655,175,21781,200
1,092917,BA1655,176,21986,300
1,092917,BA1655,177,22818,120
1,092917,BA1655,178,22860,120
1,092917,BA1655,179,22884,120
1,092917,BA1655,180,23142,120
1,092917,BA1655,181,23264,120
1,092917,BA1655,182,23384,120
1,092917,BA1655,183,23509,120
1,092917,BA1655,184,23573,120
1,092917,BA1655,185,23601,120
1,092917,BA1655,186,23694,120
1,092917,BA1655,187,23811,120
1,092917,BA1655,188,23857,120
1,092917,BA1655,189,23895,120
1,092917,BA1655,190,23989,120
1,092917,BA1655,191,24104,120
1,092917,BA1655,192,24196,120
1,092917,BA1655,193,24271,120
1,092917,BA1655,194,24394,120
1,092917,BA1655,195,24435,120
1,092917,BA1655,196,24464,120
1,092917,BA1655,197,24465,200
1,092917,BA1655,198,24670,300
1,092917,BA1655,199,24795,120
1,092917,BA1655,200,24836,120
1,092917,BA1655,201,26564,120
1,092917,BA1655,202,26593,120
1,092917,BA1655,203,26625,120
1,092917,BA1655,204,26689,120
1,092917,BA1655,205,26773,120
1,092917,BA1655,206,26812,120
1,092917,BA1655,207,26844,120
1,092917,BA1655,208,26895,120
1,092917,BA1655,209,26931,120
1,092917,BA1655,210,26962,120
1,092917,BA1655,211,27005,120
1,092917,BA1655,212,27036,120
1,092917,BA1655,213,27130,120
1,092917,BA1655,214,27240,120
1,092917,BA1655,215,27344,120
1,092917,BA1655,216,27389,120
1,092917,BA1655,217,27489,120
1,092917,BA1655,218,27543,120
1,092917,BA1655,219,27544,200
1,092917,BA1655,220,27749,300
1,092917,BA1655,221,27856,120
1,092917,BA1655,222,27871,120
