runnum,date,subject,eventnum,time,event
4,100217,BA1657,0,0,300
4,100217,BA1657,1,225,120
4,100217,BA1657,2,369,120
4,100217,BA1657,3,417,120
4,100217,BA1657,4,601,120
4,100217,BA1657,5,1209,120
4,100217,BA1657,6,1297,120
4,100217,BA1657,7,1404,120
4,100217,BA1657,8,1547,120
4,100217,BA1657,9,1707,120
4,100217,BA1657,10,1744,120
4,100217,BA1657,11,1857,120
4,100217,BA1657,12,2308,120
4,100217,BA1657,13,2347,120
4,100217,BA1657,14,2394,120
4,100217,BA1657,15,2563,120
4,100217,BA1657,16,2641,120
4,100217,BA1657,17,3002,120
4,100217,BA1657,18,3104,120
4,100217,BA1657,19,3156,120
4,100217,BA1657,20,3220,120
4,100217,BA1657,21,3253,120
4,100217,BA1657,22,3401,120
4,100217,BA1657,23,3483,120
4,100217,BA1657,24,3525,120
4,100217,BA1657,25,3652,120
4,100217,BA1657,26,3653,200
4,100217,BA1657,27,3858,300
4,100217,BA1657,28,4587,120
4,100217,BA1657,29,4609,120
4,100217,BA1657,30,4684,120
4,100217,BA1657,31,5377,120
4,100217,BA1657,32,5408,120
4,100217,BA1657,33,5541,120
4,100217,BA1657,34,7251,130
4,100217,BA1657,35,7252,400
4,100217,BA1657,36,7301,110
4,100217,BA1657,37,8668,100
4,100217,BA1657,38,8731,100
4,100217,BA1657,39,10252,410
4,100217,BA1657,40,11052,120
4,100217,BA1657,41,11070,120
4,100217,BA1657,42,11109,120
4,100217,BA1657,43,11242,120
4,100217,BA1657,44,11484,120
4,100217,BA1657,45,11543,120
4,100217,BA1657,46,11655,120
4,100217,BA1657,47,11677,120
4,100217,BA1657,48,11726,120
4,100217,BA1657,49,11840,120
4,100217,BA1657,50,11900,120
4,100217,BA1657,51,11954,120
4,100217,BA1657,52,12016,120
4,100217,BA1657,53,12062,120
4,100217,BA1657,54,12161,120
4,100217,BA1657,55,12200,120
4,100217,BA1657,56,12333,120
4,100217,BA1657,57,12454,120
4,100217,BA1657,58,12505,120
4,100217,BA1657,59,12506,200
4,100217,BA1657,60,12711,300
4,100217,BA1657,61,21372,120
4,100217,BA1657,62,21463,120
4,100217,BA1657,63,21919,120
4,100217,BA1657,64,22230,120
4,100217,BA1657,65,22317,120
4,100217,BA1657,66,22455,120
4,100217,BA1657,67,22600,120
4,100217,BA1657,68,22697,120
4,100217,BA1657,69,22723,120
4,100217,BA1657,70,22792,120
4,100217,BA1657,71,22809,120
4,100217,BA1657,72,22880,120
4,100217,BA1657,73,22927,120
4,100217,BA1657,74,23064,120
4,100217,BA1657,75,23115,120
4,100217,BA1657,76,23148,120
4,100217,BA1657,77,23227,120
4,100217,BA1657,78,23254,120
4,100217,BA1657,79,23430,120
4,100217,BA1657,80,23488,120
4,100217,BA1657,81,23532,120
4,100217,BA1657,82,23682,120
4,100217,BA1657,83,23750,120
4,100217,BA1657,84,23792,120
4,100217,BA1657,85,23856,120
4,100217,BA1657,86,23857,200
4,100217,BA1657,87,24062,300
4,100217,BA1657,88,31474,120
4,100217,BA1657,89,32029,120
4,100217,BA1657,90,32211,120
4,100217,BA1657,91,32341,120
4,100217,BA1657,92,32408,120
4,100217,BA1657,93,32486,120
4,100217,BA1657,94,32530,120
4,100217,BA1657,95,32582,120
4,100217,BA1657,96,32655,120
4,100217,BA1657,97,32714,120
4,100217,BA1657,98,32764,120
4,100217,BA1657,99,32859,120
4,100217,BA1657,100,32934,120
4,100217,BA1657,101,33103,120
4,100217,BA1657,102,33338,120
4,100217,BA1657,103,33474,120
4,100217,BA1657,104,33673,120
4,100217,BA1657,105,33745,120
4,100217,BA1657,106,33792,120
4,100217,BA1657,107,33865,120
4,100217,BA1657,108,34001,120
4,100217,BA1657,109,34207,120
4,100217,BA1657,110,34288,120
4,100217,BA1657,111,34576,120
4,100217,BA1657,112,34702,120
4,100217,BA1657,113,34703,200
4,100217,BA1657,114,34908,300
4,100217,BA1657,115,35800,120
4,100217,BA1657,116,40569,130
4,100217,BA1657,117,40570,400
4,100217,BA1657,118,40855,110
4,100217,BA1657,119,43570,410
4,100217,BA1657,120,43712,120
4,100217,BA1657,121,44038,120
4,100217,BA1657,122,44223,120
4,100217,BA1657,123,44266,120
4,100217,BA1657,124,44427,120
4,100217,BA1657,125,44471,120
4,100217,BA1657,126,44503,120
4,100217,BA1657,127,44644,120
4,100217,BA1657,128,44695,120
4,100217,BA1657,129,44726,120
4,100217,BA1657,130,44869,120
4,100217,BA1657,131,44914,120
4,100217,BA1657,132,45106,120
4,100217,BA1657,133,45159,120
4,100217,BA1657,134,45284,120
4,100217,BA1657,135,45319,120
4,100217,BA1657,136,45352,120
4,100217,BA1657,137,45535,120
4,100217,BA1657,138,45579,120
4,100217,BA1657,139,45615,120
4,100217,BA1657,140,45764,120
4,100217,BA1657,141,45803,120
4,100217,BA1657,142,45939,120
4,100217,BA1657,143,46041,120
4,100217,BA1657,144,46042,200
4,100217,BA1657,145,46247,300
4,100217,BA1657,146,48694,120
4,100217,BA1657,147,48742,120
4,100217,BA1657,148,50277,120
4,100217,BA1657,149,50424,120
4,100217,BA1657,150,50580,120
4,100217,BA1657,151,50617,120
4,100217,BA1657,152,50661,120
4,100217,BA1657,153,50777,120
4,100217,BA1657,154,50825,120
4,100217,BA1657,155,50865,120
4,100217,BA1657,156,50901,120
4,100217,BA1657,157,50941,120
4,100217,BA1657,158,50980,120
4,100217,BA1657,159,51044,120
4,100217,BA1657,160,51135,120
4,100217,BA1657,161,51153,120
4,100217,BA1657,162,51202,120
4,100217,BA1657,163,51280,120
4,100217,BA1657,164,51315,120
4,100217,BA1657,165,51443,120
4,100217,BA1657,166,51502,120
4,100217,BA1657,167,51547,120
4,100217,BA1657,168,51604,120
4,100217,BA1657,169,51637,120
4,100217,BA1657,170,51755,120
4,100217,BA1657,171,51756,200
4,100217,BA1657,172,51961,300
4,100217,BA1657,173,55556,120
4,100217,BA1657,174,55746,120
4,100217,BA1657,175,55960,120
4,100217,BA1657,176,57369,120
4,100217,BA1657,177,57841,120
4,100217,BA1657,178,57880,120
4,100217,BA1657,179,58072,120
4,100217,BA1657,180,58432,120
4,100217,BA1657,181,58489,120
4,100217,BA1657,182,58533,120
4,100217,BA1657,183,58674,120
4,100217,BA1657,184,58710,120
4,100217,BA1657,185,58724,120
4,100217,BA1657,186,58756,120
4,100217,BA1657,187,58959,120
4,100217,BA1657,188,59065,120
4,100217,BA1657,189,59108,120
4,100217,BA1657,190,59152,120
4,100217,BA1657,191,59261,120
4,100217,BA1657,192,59318,120
4,100217,BA1657,193,59361,120
4,100217,BA1657,194,59454,120
4,100217,BA1657,195,59479,120
4,100217,BA1657,196,59538,120
4,100217,BA1657,197,59599,120
4,100217,BA1657,198,59600,200
4,100217,BA1657,199,59805,300
4,100217,BA1657,200,60649,120
4,100217,BA1657,201,60695,120
4,100217,BA1657,202,61004,120
4,100217,BA1657,203,61078,120
4,100217,BA1657,204,61111,120
4,100217,BA1657,205,61608,120
4,100217,BA1657,206,61661,120
4,100217,BA1657,207,62195,120
4,100217,BA1657,208,62734,120
4,100217,BA1657,209,62754,120
4,100217,BA1657,210,62838,120
4,100217,BA1657,211,62858,120
4,100217,BA1657,212,62885,120
4,100217,BA1657,213,63018,120
4,100217,BA1657,214,63052,120
4,100217,BA1657,215,63113,120
4,100217,BA1657,216,63350,120
4,100217,BA1657,217,63401,120
4,100217,BA1657,218,63434,120
4,100217,BA1657,219,63493,120
4,100217,BA1657,220,63534,120
4,100217,BA1657,221,63580,120
4,100217,BA1657,222,63718,120
4,100217,BA1657,223,63774,120
4,100217,BA1657,224,63807,120
4,100217,BA1657,225,63808,200
4,100217,BA1657,226,64013,300
4,100217,BA1657,227,67022,120
4,100217,BA1657,228,67109,120
4,100217,BA1657,229,67138,120
4,100217,BA1657,230,67195,120
4,100217,BA1657,231,67345,120
4,100217,BA1657,232,67386,120
4,100217,BA1657,233,67549,120
4,100217,BA1657,234,67568,120
4,100217,BA1657,235,67834,120
4,100217,BA1657,236,67865,120
4,100217,BA1657,237,68151,120
4,100217,BA1657,238,68194,120
4,100217,BA1657,239,68210,120
4,100217,BA1657,240,68269,120
4,100217,BA1657,241,68399,120
4,100217,BA1657,242,68454,120
4,100217,BA1657,243,68597,120
4,100217,BA1657,244,68608,120
4,100217,BA1657,245,68644,120
4,100217,BA1657,246,68677,120
4,100217,BA1657,247,68806,120
4,100217,BA1657,248,68838,120
4,100217,BA1657,249,68976,120
4,100217,BA1657,250,69005,120
4,100217,BA1657,251,69068,120
4,100217,BA1657,252,69069,200
4,100217,BA1657,253,69274,300
4,100217,BA1657,254,69376,120
4,100217,BA1657,255,69410,120
4,100217,BA1657,256,69461,120
4,100217,BA1657,257,69530,120
4,100217,BA1657,258,69600,120
4,100217,BA1657,259,69650,120
4,100217,BA1657,260,69737,120
4,100217,BA1657,261,69758,120
4,100217,BA1657,262,69787,120
4,100217,BA1657,263,69947,120
4,100217,BA1657,264,70009,120
4,100217,BA1657,265,70052,120
4,100217,BA1657,266,70110,120
4,100217,BA1657,267,70195,120
4,100217,BA1657,268,70229,120
4,100217,BA1657,269,70332,120
4,100217,BA1657,270,70343,120
4,100217,BA1657,271,70381,120
4,100217,BA1657,272,70455,120
4,100217,BA1657,273,70546,120
4,100217,BA1657,274,70583,120
4,100217,BA1657,275,70609,120
4,100217,BA1657,276,70734,120
4,100217,BA1657,277,70770,120
4,100217,BA1657,278,70972,120
4,100217,BA1657,279,70973,200
4,100217,BA1657,280,71178,300
4,100217,BA1657,281,72439,120
4,100217,BA1657,282,72471,120
4,100217,BA1657,283,72496,120
4,100217,BA1657,284,72556,120
4,100217,BA1657,285,74263,120
4,100217,BA1657,286,75967,120
4,100217,BA1657,287,75977,120
4,100217,BA1657,288,76043,120
4,100217,BA1657,289,76379,120
4,100217,BA1657,290,76447,120
4,100217,BA1657,291,76500,120
4,100217,BA1657,292,76722,120
4,100217,BA1657,293,76774,120
4,100217,BA1657,294,76799,120
4,100217,BA1657,295,76827,120
4,100217,BA1657,296,76895,120
4,100217,BA1657,297,76969,120
4,100217,BA1657,298,77008,120
4,100217,BA1657,299,77185,120
4,100217,BA1657,300,77212,120
4,100217,BA1657,301,77237,120
4,100217,BA1657,302,77264,120
4,100217,BA1657,303,77492,120
4,100217,BA1657,304,77548,120
4,100217,BA1657,305,77589,120
4,100217,BA1657,306,77590,200
4,100217,BA1657,307,77795,300
4,100217,BA1657,308,80486,120
4,100217,BA1657,309,80524,120
4,100217,BA1657,310,81264,120
4,100217,BA1657,311,81309,120
4,100217,BA1657,312,81385,120
4,100217,BA1657,313,81424,120
4,100217,BA1657,314,81448,120
4,100217,BA1657,315,81485,120
4,100217,BA1657,316,81590,120
4,100217,BA1657,317,81634,120
4,100217,BA1657,318,81682,120
4,100217,BA1657,319,81705,120
4,100217,BA1657,320,81744,120
4,100217,BA1657,321,81760,120
4,100217,BA1657,322,81791,120
4,100217,BA1657,323,81827,120
4,100217,BA1657,324,81991,120
4,100217,BA1657,325,82043,120
4,100217,BA1657,326,82071,120
4,100217,BA1657,327,82111,120
4,100217,BA1657,328,82178,120
4,100217,BA1657,329,82291,120
4,100217,BA1657,330,82318,120
4,100217,BA1657,331,82350,120
4,100217,BA1657,332,82535,120
4,100217,BA1657,333,82536,200
4,100217,BA1657,334,82741,300
4,100217,BA1657,335,87045,120
4,100217,BA1657,336,87358,130
4,100217,BA1657,337,87359,400
4,100217,BA1657,338,87642,110
4,100217,BA1657,339,88061,110
4,100217,BA1657,340,89404,110
4,100217,BA1657,341,90359,410
4,100217,BA1657,342,92201,130
4,100217,BA1657,343,92202,400
4,100217,BA1657,344,92243,110
4,100217,BA1657,345,95202,410
4,100217,BA1657,346,96084,130
4,100217,BA1657,347,96085,400
4,100217,BA1657,348,99081,100
4,100217,BA1657,349,99085,410
4,100217,BA1657,350,99439,120
4,100217,BA1657,351,99532,120
4,100217,BA1657,352,99556,120
4,100217,BA1657,353,99794,120
4,100217,BA1657,354,99841,120
4,100217,BA1657,355,99867,120
4,100217,BA1657,356,100068,120
4,100217,BA1657,357,100105,120
4,100217,BA1657,358,100134,120
4,100217,BA1657,359,100255,120
4,100217,BA1657,360,100277,120
4,100217,BA1657,361,100300,120
4,100217,BA1657,362,100475,120
4,100217,BA1657,363,100525,120
4,100217,BA1657,364,100552,120
4,100217,BA1657,365,100623,120
4,100217,BA1657,366,100653,120
4,100217,BA1657,367,100943,120
4,100217,BA1657,368,100993,120
4,100217,BA1657,369,101029,120
4,100217,BA1657,370,101096,120
4,100217,BA1657,371,101128,120
4,100217,BA1657,372,101235,120
4,100217,BA1657,373,101295,120
4,100217,BA1657,374,101296,200
4,100217,BA1657,375,101501,300
4,100217,BA1657,376,112495,120
4,100217,BA1657,377,112842,120
4,100217,BA1657,378,113098,120
4,100217,BA1657,379,113204,120
4,100217,BA1657,380,113429,120
4,100217,BA1657,381,113477,120
4,100217,BA1657,382,113493,120
4,100217,BA1657,383,113535,120
4,100217,BA1657,384,113638,120
4,100217,BA1657,385,113791,120
4,100217,BA1657,386,113856,120
4,100217,BA1657,387,113895,120
4,100217,BA1657,388,113929,120
4,100217,BA1657,389,113984,120
4,100217,BA1657,390,114043,120
4,100217,BA1657,391,114135,120
4,100217,BA1657,392,114191,120
4,100217,BA1657,393,114232,120
4,100217,BA1657,394,114278,120
4,100217,BA1657,395,114356,120
4,100217,BA1657,396,114379,120
4,100217,BA1657,397,114384,120
4,100217,BA1657,398,114569,120
4,100217,BA1657,399,114633,120
4,100217,BA1657,400,114666,120
4,100217,BA1657,401,114667,200
4,100217,BA1657,402,114872,300
4,100217,BA1657,403,116953,120
4,100217,BA1657,404,117395,120
4,100217,BA1657,405,117497,120
4,100217,BA1657,406,117538,120
4,100217,BA1657,407,117591,120
4,100217,BA1657,408,117639,120
4,100217,BA1657,409,117823,120
4,100217,BA1657,410,117866,120
4,100217,BA1657,411,117915,120
4,100217,BA1657,412,117950,120
4,100217,BA1657,413,118006,120
4,100217,BA1657,414,118048,120
4,100217,BA1657,415,118112,120
4,100217,BA1657,416,118150,120
4,100217,BA1657,417,118234,120
4,100217,BA1657,418,118271,120
4,100217,BA1657,419,118386,120
4,100217,BA1657,420,118418,120
4,100217,BA1657,421,118443,120
4,100217,BA1657,422,118527,120
4,100217,BA1657,423,118677,120
4,100217,BA1657,424,118744,120
4,100217,BA1657,425,118866,120
4,100217,BA1657,426,119048,120
4,100217,BA1657,427,119139,120
4,100217,BA1657,428,119140,200
4,100217,BA1657,429,119345,300
4,100217,BA1657,430,120719,120
4,100217,BA1657,431,121055,120
4,100217,BA1657,432,121113,120
4,100217,BA1657,433,121321,120
4,100217,BA1657,434,121365,120
4,100217,BA1657,435,121393,120
4,100217,BA1657,436,121422,120
4,100217,BA1657,437,121443,120
4,100217,BA1657,438,121468,120
4,100217,BA1657,439,121509,120
4,100217,BA1657,440,121553,120
4,100217,BA1657,441,121726,120
4,100217,BA1657,442,121783,120
4,100217,BA1657,443,121803,120
4,100217,BA1657,444,121839,120
4,100217,BA1657,445,121905,120
4,100217,BA1657,446,121972,120
4,100217,BA1657,447,122142,120
