runnum,date,subject,eventnum,time,event
2,092217,BA1658,0,0,300
2,092217,BA1658,1,3000,310
2,092217,BA1658,2,3215,120
2,092217,BA1658,3,3256,120
2,092217,BA1658,4,3295,120
2,092217,BA1658,5,3319,120
2,092217,BA1658,6,3433,120
2,092217,BA1658,7,3439,300
2,092217,BA1658,8,3732,100
2,092217,BA1658,9,6434,100
2,092217,BA1658,10,6935,310
2,092217,BA1658,11,7079,120
2,092217,BA1658,12,7117,120
2,092217,BA1658,13,7148,120
2,092217,BA1658,14,7220,120
2,092217,BA1658,15,7272,120
2,092217,BA1658,16,7278,300
2,092217,BA1658,17,10278,310
2,092217,BA1658,18,10433,120
2,092217,BA1658,19,10484,120
2,092217,BA1658,20,10541,120
2,092217,BA1658,21,10608,120
2,092217,BA1658,22,10777,120
2,092217,BA1658,23,10783,300
2,092217,BA1658,24,13783,310
2,092217,BA1658,25,14052,120
2,092217,BA1658,26,14072,120
2,092217,BA1658,27,14088,120
2,092217,BA1658,28,14122,120
2,092217,BA1658,29,14158,120
2,092217,BA1658,30,14164,300
2,092217,BA1658,31,17164,310
2,092217,BA1658,32,17256,120
2,092217,BA1658,33,17331,120
2,092217,BA1658,34,17352,120
2,092217,BA1658,35,17422,120
2,092217,BA1658,36,17499,120
2,092217,BA1658,37,17505,300
2,092217,BA1658,38,20505,310
2,092217,BA1658,39,20801,120
2,092217,BA1658,40,20842,120
2,092217,BA1658,41,20859,120
2,092217,BA1658,42,20892,120
2,092217,BA1658,43,20933,120
2,092217,BA1658,44,20939,300
2,092217,BA1658,45,23939,310
2,092217,BA1658,46,24134,120
2,092217,BA1658,47,24192,120
2,092217,BA1658,48,24245,120
2,092217,BA1658,49,24280,120
2,092217,BA1658,50,24450,120
2,092217,BA1658,51,24456,300
2,092217,BA1658,52,27456,310
2,092217,BA1658,53,27565,120
2,092217,BA1658,54,27585,120
2,092217,BA1658,55,27626,120
2,092217,BA1658,56,27683,120
2,092217,BA1658,57,27769,120
2,092217,BA1658,58,27775,300
2,092217,BA1658,59,30775,310
2,092217,BA1658,60,31186,120
2,092217,BA1658,61,31238,120
2,092217,BA1658,62,31271,120
2,092217,BA1658,63,31334,120
2,092217,BA1658,64,31369,120
2,092217,BA1658,65,31375,300
2,092217,BA1658,66,34375,310
2,092217,BA1658,67,34752,120
2,092217,BA1658,68,34776,120
