runnum,date,subject,eventnum,time,event
6,092817,BA1655,0,0,300
6,092817,BA1655,1,172,120
6,092817,BA1655,2,333,120
6,092817,BA1655,3,438,120
6,092817,BA1655,4,478,120
6,092817,BA1655,5,520,120
6,092817,BA1655,6,521,200
6,092817,BA1655,7,726,300
6,092817,BA1655,8,793,120
6,092817,BA1655,9,850,120
6,092817,BA1655,10,944,120
6,092817,BA1655,11,993,120
6,092817,BA1655,12,1033,120
6,092817,BA1655,13,1034,200
6,092817,BA1655,14,1239,300
6,092817,BA1655,15,1349,120
6,092817,BA1655,16,1370,120
6,092817,BA1655,17,1385,120
6,092817,BA1655,18,1417,120
6,092817,BA1655,19,1443,120
6,092817,BA1655,20,1444,200
6,092817,BA1655,21,1649,300
6,092817,BA1655,22,1665,120
6,092817,BA1655,23,1688,120
6,092817,BA1655,24,1714,120
6,092817,BA1655,25,1746,120
6,092817,BA1655,26,1775,120
6,092817,BA1655,27,1776,200
6,092817,BA1655,28,1981,300
6,092817,BA1655,29,1990,120
6,092817,BA1655,30,2012,120
6,092817,BA1655,31,2057,120
6,092817,BA1655,32,2084,120
6,092817,BA1655,33,2127,120
6,092817,BA1655,34,2128,200
6,092817,BA1655,35,2333,300
6,092817,BA1655,36,2354,120
6,092817,BA1655,37,2426,120
6,092817,BA1655,38,2461,120
6,092817,BA1655,39,2638,120
6,092817,BA1655,40,2693,120
6,092817,BA1655,41,2694,200
6,092817,BA1655,42,2899,300
6,092817,BA1655,43,2919,120
6,092817,BA1655,44,2971,120
6,092817,BA1655,45,3002,120
6,092817,BA1655,46,3028,120
6,092817,BA1655,47,3069,120
6,092817,BA1655,48,3070,200
6,092817,BA1655,49,3275,300
6,092817,BA1655,50,3442,120
6,092817,BA1655,51,3456,120
6,092817,BA1655,52,3487,120
6,092817,BA1655,53,3523,120
6,092817,BA1655,54,3564,120
6,092817,BA1655,55,3565,200
6,092817,BA1655,56,3770,300
6,092817,BA1655,57,4112,120
6,092817,BA1655,58,4156,120
6,092817,BA1655,59,4181,120
6,092817,BA1655,60,4313,120
6,092817,BA1655,61,4335,120
6,092817,BA1655,62,4336,200
6,092817,BA1655,63,4541,300
6,092817,BA1655,64,4566,120
6,092817,BA1655,65,4592,120
6,092817,BA1655,66,4617,120
6,092817,BA1655,67,4657,120
6,092817,BA1655,68,4725,120
6,092817,BA1655,69,4726,200
6,092817,BA1655,70,4931,300
6,092817,BA1655,71,4984,120
6,092817,BA1655,72,4999,120
6,092817,BA1655,73,5019,120
6,092817,BA1655,74,5054,120
6,092817,BA1655,75,5098,120
6,092817,BA1655,76,5099,200
6,092817,BA1655,77,5304,300
6,092817,BA1655,78,5463,120
6,092817,BA1655,79,5487,120
6,092817,BA1655,80,5508,120
6,092817,BA1655,81,5606,120
6,092817,BA1655,82,5743,120
6,092817,BA1655,83,5744,200
6,092817,BA1655,84,5949,300
6,092817,BA1655,85,6007,120
6,092817,BA1655,86,6027,120
6,092817,BA1655,87,6075,120
6,092817,BA1655,88,6110,120
6,092817,BA1655,89,6171,120
6,092817,BA1655,90,6172,200
6,092817,BA1655,91,6377,300
6,092817,BA1655,92,6428,120
6,092817,BA1655,93,6454,120
6,092817,BA1655,94,6486,120
6,092817,BA1655,95,6538,120
6,092817,BA1655,96,6572,120
6,092817,BA1655,97,6573,200
6,092817,BA1655,98,6778,300
6,092817,BA1655,99,6805,120
6,092817,BA1655,100,6826,120
6,092817,BA1655,101,6968,120
6,092817,BA1655,102,7003,120
6,092817,BA1655,103,7126,120
6,092817,BA1655,104,7127,200
6,092817,BA1655,105,7332,300
6,092817,BA1655,106,7346,120
6,092817,BA1655,107,7661,120
6,092817,BA1655,108,7675,120
6,092817,BA1655,109,7734,120
6,092817,BA1655,110,7756,120
6,092817,BA1655,111,7757,200
6,092817,BA1655,112,7962,300
6,092817,BA1655,113,8094,120
6,092817,BA1655,114,8152,120
6,092817,BA1655,115,8178,120
6,092817,BA1655,116,8246,120
6,092817,BA1655,117,8337,120
6,092817,BA1655,118,8338,200
6,092817,BA1655,119,8543,300
6,092817,BA1655,120,8625,120
6,092817,BA1655,121,8676,120
6,092817,BA1655,122,8779,120
6,092817,BA1655,123,8803,120
6,092817,BA1655,124,8837,120
6,092817,BA1655,125,8838,200
6,092817,BA1655,126,9043,300
6,092817,BA1655,127,9534,120
6,092817,BA1655,128,9558,120
6,092817,BA1655,129,9582,120
6,092817,BA1655,130,9612,120
6,092817,BA1655,131,9651,120
6,092817,BA1655,132,9652,200
6,092817,BA1655,133,9857,300
6,092817,BA1655,134,9876,120
6,092817,BA1655,135,9897,120
6,092817,BA1655,136,9922,120
6,092817,BA1655,137,9990,120
6,092817,BA1655,138,10024,120
6,092817,BA1655,139,10025,200
6,092817,BA1655,140,10230,300
6,092817,BA1655,141,10237,120
6,092817,BA1655,142,10264,120
6,092817,BA1655,143,10313,120
6,092817,BA1655,144,10383,120
6,092817,BA1655,145,10439,120
6,092817,BA1655,146,10440,200
6,092817,BA1655,147,10645,300
6,092817,BA1655,148,10681,120
6,092817,BA1655,149,10918,120
6,092817,BA1655,150,11019,120
6,092817,BA1655,151,11039,120
6,092817,BA1655,152,11075,120
6,092817,BA1655,153,11076,200
6,092817,BA1655,154,11281,300
6,092817,BA1655,155,12025,120
6,092817,BA1655,156,12066,120
6,092817,BA1655,157,12088,120
6,092817,BA1655,158,12117,120
6,092817,BA1655,159,12210,120
6,092817,BA1655,160,12211,200
6,092817,BA1655,161,12416,300
6,092817,BA1655,162,12424,120
6,092817,BA1655,163,12453,120
6,092817,BA1655,164,12477,120
6,092817,BA1655,165,12553,120
6,092817,BA1655,166,12589,120
6,092817,BA1655,167,12590,200
6,092817,BA1655,168,12795,300
6,092817,BA1655,169,12826,120
6,092817,BA1655,170,12872,120
6,092817,BA1655,171,12903,120
6,092817,BA1655,172,12964,120
6,092817,BA1655,173,13002,120
6,092817,BA1655,174,13003,200
6,092817,BA1655,175,13208,300
6,092817,BA1655,176,13301,120
6,092817,BA1655,177,13329,120
6,092817,BA1655,178,13432,120
6,092817,BA1655,179,13519,120
6,092817,BA1655,180,13548,120
6,092817,BA1655,181,13549,200
6,092817,BA1655,182,13754,300
6,092817,BA1655,183,13862,120
6,092817,BA1655,184,13883,120
6,092817,BA1655,185,13936,120
6,092817,BA1655,186,13955,120
6,092817,BA1655,187,14061,120
6,092817,BA1655,188,14062,200
6,092817,BA1655,189,14267,300
6,092817,BA1655,190,16956,120
6,092817,BA1655,191,16980,120
6,092817,BA1655,192,17004,120
6,092817,BA1655,193,17024,120
6,092817,BA1655,194,17047,120
6,092817,BA1655,195,17048,200
6,092817,BA1655,196,17253,300
6,092817,BA1655,197,17349,120
6,092817,BA1655,198,17370,120
6,092817,BA1655,199,17415,120
6,092817,BA1655,200,17442,120
6,092817,BA1655,201,17499,120
6,092817,BA1655,202,17500,200
6,092817,BA1655,203,17705,300
6,092817,BA1655,204,17749,120
6,092817,BA1655,205,17778,120
6,092817,BA1655,206,17816,120
6,092817,BA1655,207,17961,120
6,092817,BA1655,208,17999,120
6,092817,BA1655,209,18000,200
6,092817,BA1655,210,18205,300
6,092817,BA1655,211,18299,120
6,092817,BA1655,212,18481,120
6,092817,BA1655,213,18549,120
6,092817,BA1655,214,18578,120
6,092817,BA1655,215,18620,120
6,092817,BA1655,216,18621,200
6,092817,BA1655,217,18826,300
6,092817,BA1655,218,18933,130
6,092817,BA1655,219,19634,120
6,092817,BA1655,220,19751,120
6,092817,BA1655,221,19793,120
6,092817,BA1655,222,19819,120
