runnum,date,subject,eventnum,time,event
4,092417,BA1658,0,0,300
4,092417,BA1658,1,2319,100
4,092417,BA1658,2,3000,310
4,092417,BA1658,3,3127,120
4,092417,BA1658,4,3186,120
4,092417,BA1658,5,3237,120
4,092417,BA1658,6,3263,120
4,092417,BA1658,7,3298,120
4,092417,BA1658,8,3304,300
4,092417,BA1658,9,6304,310
4,092417,BA1658,10,6486,120
4,092417,BA1658,11,6531,120
4,092417,BA1658,12,6561,120
4,092417,BA1658,13,6607,120
4,092417,BA1658,14,6632,120
4,092417,BA1658,15,6638,300
4,092417,BA1658,16,7196,110
4,092417,BA1658,17,9638,310
4,092417,BA1658,18,9829,120
4,092417,BA1658,19,9863,120
4,092417,BA1658,20,9917,120
4,092417,BA1658,21,9937,120
4,092417,BA1658,22,10002,120
4,092417,BA1658,23,10008,300
4,092417,BA1658,24,12636,100
4,092417,BA1658,25,13137,310
4,092417,BA1658,26,13236,120
4,092417,BA1658,27,13283,120
4,092417,BA1658,28,13338,120
4,092417,BA1658,29,13359,120
4,092417,BA1658,30,13441,120
4,092417,BA1658,31,13447,300
4,092417,BA1658,32,16447,310
4,092417,BA1658,33,16578,120
4,092417,BA1658,34,16601,120
4,092417,BA1658,35,16674,120
4,092417,BA1658,36,16697,120
4,092417,BA1658,37,16722,120
4,092417,BA1658,38,16728,300
4,092417,BA1658,39,19728,310
4,092417,BA1658,40,19864,120
4,092417,BA1658,41,19929,120
4,092417,BA1658,42,19998,120
4,092417,BA1658,43,20024,120
4,092417,BA1658,44,20060,120
4,092417,BA1658,45,20066,300
4,092417,BA1658,46,21447,100
4,092417,BA1658,47,23066,310
4,092417,BA1658,48,23194,120
4,092417,BA1658,49,23242,120
4,092417,BA1658,50,23257,120
4,092417,BA1658,51,23289,120
4,092417,BA1658,52,23367,120
4,092417,BA1658,53,23373,300
4,092417,BA1658,54,26373,310
4,092417,BA1658,55,26611,120
4,092417,BA1658,56,26679,120
4,092417,BA1658,57,26702,120
4,092417,BA1658,58,26816,120
4,092417,BA1658,59,26847,120
4,092417,BA1658,60,26853,300
4,092417,BA1658,61,28675,100
4,092417,BA1658,62,29853,310
4,092417,BA1658,63,30129,120
4,092417,BA1658,64,30217,120
4,092417,BA1658,65,30248,120
4,092417,BA1658,66,30285,120
4,092417,BA1658,67,30337,120
4,092417,BA1658,68,30343,300
4,092417,BA1658,69,33343,310
4,092417,BA1658,70,33522,120
4,092417,BA1658,71,33543,120
4,092417,BA1658,72,33666,120
4,092417,BA1658,73,33695,120
4,092417,BA1658,74,33733,120
4,092417,BA1658,75,33739,300
4,092417,BA1658,76,36197,110
4,092417,BA1658,77,36739,310
4,092417,BA1658,78,36839,120
4,092417,BA1658,79,36854,120
4,092417,BA1658,80,36925,120
4,092417,BA1658,81,36951,120
4,092417,BA1658,82,37034,120
4,092417,BA1658,83,37040,300
4,092417,BA1658,84,38743,110
4,092417,BA1658,85,40040,310
4,092417,BA1658,86,40346,120
4,092417,BA1658,87,40414,120
4,092417,BA1658,88,40470,120
4,092417,BA1658,89,40492,120
4,092417,BA1658,90,40525,120
4,092417,BA1658,91,40531,300
4,092417,BA1658,92,43531,310
4,092417,BA1658,93,43739,120
4,092417,BA1658,94,43757,120
4,092417,BA1658,95,43775,120
4,092417,BA1658,96,43872,120
4,092417,BA1658,97,43901,120
4,092417,BA1658,98,43907,300
4,092417,BA1658,99,46907,310
4,092417,BA1658,100,47169,120
4,092417,BA1658,101,47184,120
4,092417,BA1658,102,47246,120
4,092417,BA1658,103,47269,120
4,092417,BA1658,104,47306,120
4,092417,BA1658,105,47312,300
4,092417,BA1658,106,50312,310
4,092417,BA1658,107,50670,120
4,092417,BA1658,108,50706,120
4,092417,BA1658,109,50733,120
4,092417,BA1658,110,50786,120
4,092417,BA1658,111,50821,120
4,092417,BA1658,112,50827,300
4,092417,BA1658,113,53827,310
4,092417,BA1658,114,54037,120
4,092417,BA1658,115,54069,120
4,092417,BA1658,116,54086,120
4,092417,BA1658,117,54112,120
4,092417,BA1658,118,54192,120
4,092417,BA1658,119,54198,300
4,092417,BA1658,120,57198,310
4,092417,BA1658,121,57379,120
4,092417,BA1658,122,57405,120
4,092417,BA1658,123,57429,120
4,092417,BA1658,124,57689,120
4,092417,BA1658,125,57712,120
4,092417,BA1658,126,57718,300
4,092417,BA1658,127,60718,310
4,092417,BA1658,128,60844,120
4,092417,BA1658,129,61058,120
4,092417,BA1658,130,61304,120
4,092417,BA1658,131,61335,120
4,092417,BA1658,132,61395,120
4,092417,BA1658,133,61401,300
4,092417,BA1658,134,64401,310
4,092417,BA1658,135,64647,120
4,092417,BA1658,136,64668,120
4,092417,BA1658,137,64773,120
4,092417,BA1658,138,64797,120
4,092417,BA1658,139,64912,120
4,092417,BA1658,140,64918,300
4,092417,BA1658,141,67918,310
4,092417,BA1658,142,68182,120
4,092417,BA1658,143,68211,120
4,092417,BA1658,144,68314,120
4,092417,BA1658,145,68341,120
4,092417,BA1658,146,68479,120
4,092417,BA1658,147,68485,300
4,092417,BA1658,148,71485,310
4,092417,BA1658,149,71651,120
4,092417,BA1658,150,71832,120
4,092417,BA1658,151,71857,120
4,092417,BA1658,152,71877,120
4,092417,BA1658,153,71980,120
4,092417,BA1658,154,71986,300
4,092417,BA1658,155,72430,100
4,092417,BA1658,156,74986,310
4,092417,BA1658,157,75184,120
4,092417,BA1658,158,75235,120
4,092417,BA1658,159,75274,120
4,092417,BA1658,160,75302,120
4,092417,BA1658,161,75384,120
4,092417,BA1658,162,75390,300
4,092417,BA1658,163,78390,310
4,092417,BA1658,164,78541,120
4,092417,BA1658,165,78587,120
4,092417,BA1658,166,78623,120
4,092417,BA1658,167,78647,120
4,092417,BA1658,168,78682,120
4,092417,BA1658,169,78688,300
4,092417,BA1658,170,80059,110
4,092417,BA1658,171,81688,310
4,092417,BA1658,172,81839,120
4,092417,BA1658,173,81946,120
4,092417,BA1658,174,82004,120
4,092417,BA1658,175,82024,120
4,092417,BA1658,176,82048,120
4,092417,BA1658,177,82054,300
4,092417,BA1658,178,85054,310
4,092417,BA1658,179,85322,120
4,092417,BA1658,180,85357,120
4,092417,BA1658,181,85448,120
4,092417,BA1658,182,85470,120
4,092417,BA1658,183,85495,120
4,092417,BA1658,184,85501,300
4,092417,BA1658,185,88501,310
4,092417,BA1658,186,88898,120
4,092417,BA1658,187,88951,120
4,092417,BA1658,188,88971,120
4,092417,BA1658,189,89065,120
4,092417,BA1658,190,89092,120
4,092417,BA1658,191,89098,300
4,092417,BA1658,192,92098,310
4,092417,BA1658,193,92236,120
4,092417,BA1658,194,92260,120
4,092417,BA1658,195,92397,120
4,092417,BA1658,196,92413,120
4,092417,BA1658,197,92433,120
4,092417,BA1658,198,92439,300
4,092417,BA1658,199,95439,310
4,092417,BA1658,200,95620,120
4,092417,BA1658,201,95716,120
4,092417,BA1658,202,95781,120
4,092417,BA1658,203,95808,120
4,092417,BA1658,204,95849,120
4,092417,BA1658,205,95855,300
4,092417,BA1658,206,98855,310
4,092417,BA1658,207,99024,120
4,092417,BA1658,208,99125,120
4,092417,BA1658,209,99150,120
4,092417,BA1658,210,99248,120
4,092417,BA1658,211,99269,120
4,092417,BA1658,212,99275,300
4,092417,BA1658,213,102074,100
4,092417,BA1658,214,102575,310
4,092417,BA1658,215,102724,120
4,092417,BA1658,216,102819,120
4,092417,BA1658,217,102837,120
4,092417,BA1658,218,102863,120
4,092417,BA1658,219,102912,120
4,092417,BA1658,220,102918,300
4,092417,BA1658,221,105918,310
4,092417,BA1658,222,106098,120
4,092417,BA1658,223,106223,120
4,092417,BA1658,224,106252,120
4,092417,BA1658,225,106277,120
4,092417,BA1658,226,106376,120
4,092417,BA1658,227,106382,300
4,092417,BA1658,228,109382,310
4,092417,BA1658,229,109506,120
4,092417,BA1658,230,109689,120
4,092417,BA1658,231,109706,120
4,092417,BA1658,232,109732,120
4,092417,BA1658,233,109760,120
4,092417,BA1658,234,109766,300
4,092417,BA1658,235,112104,100
4,092417,BA1658,236,112766,310
4,092417,BA1658,237,112936,120
4,092417,BA1658,238,112978,120
4,092417,BA1658,239,113126,120
4,092417,BA1658,240,113150,120
4,092417,BA1658,241,113188,120
4,092417,BA1658,242,113194,300
4,092417,BA1658,243,116194,310
4,092417,BA1658,244,116442,120
4,092417,BA1658,245,116565,120
4,092417,BA1658,246,116585,120
4,092417,BA1658,247,116615,120
4,092417,BA1658,248,116653,120
4,092417,BA1658,249,116659,300
4,092417,BA1658,250,119659,310
4,092417,BA1658,251,119703,120
4,092417,BA1658,252,119871,120
4,092417,BA1658,253,119903,120
4,092417,BA1658,254,119949,120
4,092417,BA1658,255,120043,120
4,092417,BA1658,256,120049,300
4,092417,BA1658,257,122182,100
4,092417,BA1658,258,123049,310
4,092417,BA1658,259,123280,120
4,092417,BA1658,260,123360,120
4,092417,BA1658,261,123399,120
4,092417,BA1658,262,123458,120
4,092417,BA1658,263,123478,120
4,092417,BA1658,264,123484,300
4,092417,BA1658,265,126484,310
4,092417,BA1658,266,126630,120
4,092417,BA1658,267,126810,120
4,092417,BA1658,268,126829,120
4,092417,BA1658,269,126858,120
4,092417,BA1658,270,126892,120
4,092417,BA1658,271,126898,300
4,092417,BA1658,272,129898,310
4,092417,BA1658,273,130254,120
4,092417,BA1658,274,130376,120
4,092417,BA1658,275,130395,120
4,092417,BA1658,276,130424,120
4,092417,BA1658,277,130474,120
4,092417,BA1658,278,130480,300
4,092417,BA1658,279,130937,100
4,092417,BA1658,280,133480,310
4,092417,BA1658,281,133887,120
4,092417,BA1658,282,133949,120
4,092417,BA1658,283,133989,120
4,092417,BA1658,284,134042,120
4,092417,BA1658,285,134185,120
4,092417,BA1658,286,134191,300
4,092417,BA1658,287,137191,310
4,092417,BA1658,288,137507,120
4,092417,BA1658,289,137529,120
4,092417,BA1658,290,137667,120
4,092417,BA1658,291,137683,120
4,092417,BA1658,292,137720,120
4,092417,BA1658,293,137726,300
4,092417,BA1658,294,140726,310
4,092417,BA1658,295,140830,120
4,092417,BA1658,296,140864,120
4,092417,BA1658,297,140979,120
4,092417,BA1658,298,141006,120
4,092417,BA1658,299,141036,120
4,092417,BA1658,300,141042,300
4,092417,BA1658,301,144042,310
4,092417,BA1658,302,144318,120
4,092417,BA1658,303,144338,120
4,092417,BA1658,304,144373,120
4,092417,BA1658,305,144480,120
4,092417,BA1658,306,144519,120
4,092417,BA1658,307,144525,300
4,092417,BA1658,308,147525,310
4,092417,BA1658,309,147766,120
4,092417,BA1658,310,147859,120
4,092417,BA1658,311,147888,120
4,092417,BA1658,312,147925,120
4,092417,BA1658,313,147950,120
4,092417,BA1658,314,147956,300
4,092417,BA1658,315,150956,310
4,092417,BA1658,316,151073,120
4,092417,BA1658,317,151141,120
4,092417,BA1658,318,151270,120
4,092417,BA1658,319,151292,120
4,092417,BA1658,320,151353,120
4,092417,BA1658,321,151359,300
4,092417,BA1658,322,151946,100
4,092417,BA1658,323,154359,310
4,092417,BA1658,324,154529,120
4,092417,BA1658,325,154570,120
4,092417,BA1658,326,154702,120
4,092417,BA1658,327,154721,120
4,092417,BA1658,328,154750,120
4,092417,BA1658,329,154756,300
4,092417,BA1658,330,157756,310
4,092417,BA1658,331,157804,120
4,092417,BA1658,332,157945,120
4,092417,BA1658,333,157973,120
4,092417,BA1658,334,157994,120
4,092417,BA1658,335,158052,120
4,092417,BA1658,336,158058,300
4,092417,BA1658,337,161058,310
4,092417,BA1658,338,161550,120
4,092417,BA1658,339,161563,120
4,092417,BA1658,340,161666,120
4,092417,BA1658,341,161698,120
4,092417,BA1658,342,161736,120
4,092417,BA1658,343,161742,300
4,092417,BA1658,344,164742,310
4,092417,BA1658,345,165139,120
4,092417,BA1658,346,165290,120
4,092417,BA1658,347,165322,120
4,092417,BA1658,348,165342,120
4,092417,BA1658,349,165366,120
4,092417,BA1658,350,165372,300
4,092417,BA1658,351,166347,110
4,092417,BA1658,352,166390,110
4,092417,BA1658,353,168372,310
4,092417,BA1658,354,168566,120
4,092417,BA1658,355,168590,120
4,092417,BA1658,356,168604,120
4,092417,BA1658,357,168617,120
4,092417,BA1658,358,168771,120
4,092417,BA1658,359,168777,300
4,092417,BA1658,360,171777,310
4,092417,BA1658,361,171867,120
4,092417,BA1658,362,171910,120
4,092417,BA1658,363,172019,120
4,092417,BA1658,364,172042,120
4,092417,BA1658,365,172079,120
