runnum,date,subject,eventnum,time,event
5,100317,BA1655,0,0,300
5,100317,BA1655,1,222,120
5,100317,BA1655,2,248,120
5,100317,BA1655,3,317,120
5,100317,BA1655,4,333,120
5,100317,BA1655,5,370,120
5,100317,BA1655,6,405,120
5,100317,BA1655,7,432,120
5,100317,BA1655,8,497,120
5,100317,BA1655,9,527,120
5,100317,BA1655,10,595,120
5,100317,BA1655,11,608,120
5,100317,BA1655,12,622,120
5,100317,BA1655,13,645,120
5,100317,BA1655,14,661,120
5,100317,BA1655,15,686,120
5,100317,BA1655,16,713,120
5,100317,BA1655,17,754,120
5,100317,BA1655,18,798,120
5,100317,BA1655,19,824,120
5,100317,BA1655,20,851,120
5,100317,BA1655,21,874,120
5,100317,BA1655,22,896,120
5,100317,BA1655,23,924,120
5,100317,BA1655,24,974,120
5,100317,BA1655,25,998,120
5,100317,BA1655,26,999,200
5,100317,BA1655,27,1204,300
5,100317,BA1655,28,1503,120
5,100317,BA1655,29,1517,120
5,100317,BA1655,30,1534,120
5,100317,BA1655,31,1557,120
5,100317,BA1655,32,1576,120
5,100317,BA1655,33,1660,120
5,100317,BA1655,34,1677,120
5,100317,BA1655,35,1699,120
5,100317,BA1655,36,1725,120
5,100317,BA1655,37,1745,120
5,100317,BA1655,38,1761,120
5,100317,BA1655,39,1786,120
5,100317,BA1655,40,1812,120
5,100317,BA1655,41,1901,120
5,100317,BA1655,42,1926,120
5,100317,BA1655,43,2005,120
5,100317,BA1655,44,2026,120
5,100317,BA1655,45,2047,120
5,100317,BA1655,46,2069,120
5,100317,BA1655,47,2090,120
5,100317,BA1655,48,2111,120
5,100317,BA1655,49,2222,120
5,100317,BA1655,50,2251,120
5,100317,BA1655,51,2270,120
5,100317,BA1655,52,2296,120
5,100317,BA1655,53,2297,200
5,100317,BA1655,54,2502,300
5,100317,BA1655,55,2690,120
5,100317,BA1655,56,2718,120
5,100317,BA1655,57,2733,120
5,100317,BA1655,58,2762,120
5,100317,BA1655,59,2777,120
5,100317,BA1655,60,2799,120
5,100317,BA1655,61,2817,120
5,100317,BA1655,62,2840,120
5,100317,BA1655,63,2881,120
5,100317,BA1655,64,2911,120
5,100317,BA1655,65,2953,120
5,100317,BA1655,66,3493,120
5,100317,BA1655,67,3518,120
5,100317,BA1655,68,3533,120
5,100317,BA1655,69,3549,120
5,100317,BA1655,70,3574,120
5,100317,BA1655,71,3602,120
5,100317,BA1655,72,3625,120
5,100317,BA1655,73,3670,120
5,100317,BA1655,74,3699,120
5,100317,BA1655,75,3807,120
5,100317,BA1655,76,4262,120
5,100317,BA1655,77,4286,120
5,100317,BA1655,78,4307,120
5,100317,BA1655,79,4325,120
5,100317,BA1655,80,4326,200
5,100317,BA1655,81,4531,300
5,100317,BA1655,82,4597,120
5,100317,BA1655,83,4728,120
5,100317,BA1655,84,4744,120
5,100317,BA1655,85,4766,120
5,100317,BA1655,86,4783,120
5,100317,BA1655,87,4802,120
5,100317,BA1655,88,4822,120
5,100317,BA1655,89,4841,120
5,100317,BA1655,90,4905,120
5,100317,BA1655,91,4960,120
5,100317,BA1655,92,5003,120
5,100317,BA1655,93,5023,120
5,100317,BA1655,94,5045,120
5,100317,BA1655,95,5137,120
5,100317,BA1655,96,5172,120
5,100317,BA1655,97,5213,120
5,100317,BA1655,98,5230,120
5,100317,BA1655,99,5254,120
5,100317,BA1655,100,5278,120
5,100317,BA1655,101,5297,120
5,100317,BA1655,102,5326,120
5,100317,BA1655,103,5359,120
5,100317,BA1655,104,5448,120
5,100317,BA1655,105,5463,120
5,100317,BA1655,106,5484,120
5,100317,BA1655,107,5485,200
5,100317,BA1655,108,5690,300
5,100317,BA1655,109,5795,120
5,100317,BA1655,110,5813,120
5,100317,BA1655,111,5830,120
5,100317,BA1655,112,5849,120
5,100317,BA1655,113,5868,120
5,100317,BA1655,114,5894,120
5,100317,BA1655,115,5921,120
5,100317,BA1655,116,5946,120
5,100317,BA1655,117,5969,120
5,100317,BA1655,118,5996,120
5,100317,BA1655,119,6035,120
5,100317,BA1655,120,6085,120
5,100317,BA1655,121,6115,120
5,100317,BA1655,122,6170,120
5,100317,BA1655,123,6262,120
5,100317,BA1655,124,6276,120
5,100317,BA1655,125,6296,120
5,100317,BA1655,126,6312,120
5,100317,BA1655,127,6334,120
5,100317,BA1655,128,6353,120
5,100317,BA1655,129,6376,120
5,100317,BA1655,130,6409,120
5,100317,BA1655,131,6426,120
5,100317,BA1655,132,6453,120
5,100317,BA1655,133,6505,120
5,100317,BA1655,134,6506,200
5,100317,BA1655,135,6711,300
5,100317,BA1655,136,6876,120
5,100317,BA1655,137,6892,120
5,100317,BA1655,138,6913,120
5,100317,BA1655,139,6929,120
5,100317,BA1655,140,6961,120
5,100317,BA1655,141,6990,120
5,100317,BA1655,142,7011,120
5,100317,BA1655,143,7028,120
5,100317,BA1655,144,7047,120
5,100317,BA1655,145,7065,120
5,100317,BA1655,146,7088,120
5,100317,BA1655,147,7110,120
5,100317,BA1655,148,7133,120
5,100317,BA1655,149,7200,120
5,100317,BA1655,150,7226,120
5,100317,BA1655,151,7364,120
5,100317,BA1655,152,7379,120
5,100317,BA1655,153,7406,120
5,100317,BA1655,154,7421,120
5,100317,BA1655,155,7449,120
5,100317,BA1655,156,7475,120
5,100317,BA1655,157,7503,120
5,100317,BA1655,158,7593,120
5,100317,BA1655,159,7615,120
5,100317,BA1655,160,7632,120
5,100317,BA1655,161,7633,200
5,100317,BA1655,162,7838,300
5,100317,BA1655,163,7880,120
5,100317,BA1655,164,7894,120
5,100317,BA1655,165,7910,120
5,100317,BA1655,166,7925,120
5,100317,BA1655,167,7943,120
5,100317,BA1655,168,7959,120
5,100317,BA1655,169,7989,120
5,100317,BA1655,170,8009,120
5,100317,BA1655,171,8034,120
5,100317,BA1655,172,8061,120
5,100317,BA1655,173,8083,120
5,100317,BA1655,174,8349,120
5,100317,BA1655,175,8365,120
5,100317,BA1655,176,8387,120
5,100317,BA1655,177,8430,120
5,100317,BA1655,178,8448,120
5,100317,BA1655,179,8470,120
5,100317,BA1655,180,8511,120
5,100317,BA1655,181,8569,120
5,100317,BA1655,182,8694,120
5,100317,BA1655,183,8708,120
5,100317,BA1655,184,8733,120
5,100317,BA1655,185,8752,120
5,100317,BA1655,186,8768,120
5,100317,BA1655,187,8795,120
5,100317,BA1655,188,8796,200
5,100317,BA1655,189,9001,300
5,100317,BA1655,190,9136,120
5,100317,BA1655,191,9162,120
5,100317,BA1655,192,9228,120
5,100317,BA1655,193,9250,120
5,100317,BA1655,194,9265,120
5,100317,BA1655,195,9284,120
5,100317,BA1655,196,9302,120
5,100317,BA1655,197,9323,120
5,100317,BA1655,198,9344,120
5,100317,BA1655,199,9363,120
5,100317,BA1655,200,9385,120
5,100317,BA1655,201,9408,120
5,100317,BA1655,202,9427,120
5,100317,BA1655,203,9470,120
5,100317,BA1655,204,9520,120
5,100317,BA1655,205,9668,120
5,100317,BA1655,206,9838,120
5,100317,BA1655,207,9949,120
5,100317,BA1655,208,10126,120
5,100317,BA1655,209,10257,120
5,100317,BA1655,210,10290,120
5,100317,BA1655,211,10315,120
5,100317,BA1655,212,10338,120
5,100317,BA1655,213,10465,120
5,100317,BA1655,214,10636,120
5,100317,BA1655,215,10637,200
5,100317,BA1655,216,10842,300
5,100317,BA1655,217,11041,120
5,100317,BA1655,218,11064,120
5,100317,BA1655,219,11118,120
5,100317,BA1655,220,11143,120
5,100317,BA1655,221,11160,120
5,100317,BA1655,222,11184,120
5,100317,BA1655,223,11206,120
5,100317,BA1655,224,11226,120
5,100317,BA1655,225,11245,120
5,100317,BA1655,226,11335,120
5,100317,BA1655,227,11563,120
5,100317,BA1655,228,11588,120
5,100317,BA1655,229,11611,120
5,100317,BA1655,230,11630,120
5,100317,BA1655,231,11646,120
5,100317,BA1655,232,11665,120
5,100317,BA1655,233,11682,120
5,100317,BA1655,234,11761,120
5,100317,BA1655,235,11829,120
5,100317,BA1655,236,11862,120
5,100317,BA1655,237,11913,120
5,100317,BA1655,238,11926,120
5,100317,BA1655,239,11950,120
5,100317,BA1655,240,11971,120
5,100317,BA1655,241,11999,120
5,100317,BA1655,242,12000,200
5,100317,BA1655,243,12205,300
5,100317,BA1655,244,12214,120
5,100317,BA1655,245,12297,120
5,100317,BA1655,246,12321,120
5,100317,BA1655,247,12346,120
5,100317,BA1655,248,12366,120
5,100317,BA1655,249,12391,120
5,100317,BA1655,250,12406,120
5,100317,BA1655,251,12434,120
5,100317,BA1655,252,12470,120
5,100317,BA1655,253,12522,120
5,100317,BA1655,254,12610,120
5,100317,BA1655,255,12631,120
5,100317,BA1655,256,12650,120
5,100317,BA1655,257,12673,120
5,100317,BA1655,258,12696,120
5,100317,BA1655,259,12759,120
5,100317,BA1655,260,12812,120
5,100317,BA1655,261,12858,120
5,100317,BA1655,262,12889,120
5,100317,BA1655,263,12915,120
5,100317,BA1655,264,12995,120
5,100317,BA1655,265,13043,120
5,100317,BA1655,266,13081,120
5,100317,BA1655,267,13095,120
5,100317,BA1655,268,13160,120
5,100317,BA1655,269,13161,200
5,100317,BA1655,270,13366,300
5,100317,BA1655,271,13510,120
5,100317,BA1655,272,13539,120
5,100317,BA1655,273,13560,120
5,100317,BA1655,274,13585,120
5,100317,BA1655,275,13603,120
5,100317,BA1655,276,13641,120
5,100317,BA1655,277,13661,120
5,100317,BA1655,278,13787,120
5,100317,BA1655,279,13798,120
5,100317,BA1655,280,13830,120
5,100317,BA1655,281,13848,120
5,100317,BA1655,282,13880,120
5,100317,BA1655,283,13917,120
5,100317,BA1655,284,13937,120
5,100317,BA1655,285,13956,120
5,100317,BA1655,286,13980,120
5,100317,BA1655,287,13998,120
5,100317,BA1655,288,14030,120
5,100317,BA1655,289,14181,120
5,100317,BA1655,290,14214,120
5,100317,BA1655,291,14232,120
5,100317,BA1655,292,14252,120
5,100317,BA1655,293,14269,120
5,100317,BA1655,294,14296,120
5,100317,BA1655,295,14330,120
5,100317,BA1655,296,14331,200
5,100317,BA1655,297,14536,300
5,100317,BA1655,298,14940,120
5,100317,BA1655,299,14961,120
5,100317,BA1655,300,14985,120
5,100317,BA1655,301,15003,120
5,100317,BA1655,302,15020,120
5,100317,BA1655,303,15051,120
5,100317,BA1655,304,15144,120
5,100317,BA1655,305,15236,120
5,100317,BA1655,306,15260,120
5,100317,BA1655,307,15281,120
5,100317,BA1655,308,15302,120
5,100317,BA1655,309,15342,120
5,100317,BA1655,310,15457,120
5,100317,BA1655,311,15476,120
5,100317,BA1655,312,15509,120
5,100317,BA1655,313,15529,120
5,100317,BA1655,314,15556,120
5,100317,BA1655,315,15591,120
5,100317,BA1655,316,15641,120
5,100317,BA1655,317,15667,120
5,100317,BA1655,318,15691,120
5,100317,BA1655,319,15764,120
5,100317,BA1655,320,15914,120
5,100317,BA1655,321,15934,120
5,100317,BA1655,322,15961,120
5,100317,BA1655,323,15962,200
5,100317,BA1655,324,16167,300
5,100317,BA1655,325,16406,120
5,100317,BA1655,326,16445,120
5,100317,BA1655,327,16556,120
5,100317,BA1655,328,16575,120
5,100317,BA1655,329,16602,120
5,100317,BA1655,330,16621,120
5,100317,BA1655,331,16642,120
5,100317,BA1655,332,16682,120
5,100317,BA1655,333,16771,120
5,100317,BA1655,334,16787,120
5,100317,BA1655,335,16805,120
5,100317,BA1655,336,16837,120
5,100317,BA1655,337,16859,120
5,100317,BA1655,338,16885,120
5,100317,BA1655,339,16944,120
5,100317,BA1655,340,17007,120
5,100317,BA1655,341,17039,120
5,100317,BA1655,342,17075,120
5,100317,BA1655,343,17089,120
5,100317,BA1655,344,17117,120
5,100317,BA1655,345,17138,120
5,100317,BA1655,346,17209,120
5,100317,BA1655,347,17272,120
5,100317,BA1655,348,17349,120
5,100317,BA1655,349,17380,120
5,100317,BA1655,350,17381,200
5,100317,BA1655,351,17586,300
5,100317,BA1655,352,17587,120
5,100317,BA1655,353,17597,120
5,100317,BA1655,354,17679,120
5,100317,BA1655,355,17703,120
5,100317,BA1655,356,17722,120
5,100317,BA1655,357,17741,120
5,100317,BA1655,358,17762,120
5,100317,BA1655,359,17794,120
5,100317,BA1655,360,17817,120
5,100317,BA1655,361,17852,120
5,100317,BA1655,362,17882,120
