ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,33.32,33.32,,,,,,,
3,69.87,69.87,,,,,,,
4,70.7,70.7,,,,,,,
5,71.2,71.2,,,,,,,
6,71.65,71.65,,,,,,,
7,73.08,73.08,,,,,,,
8,73.95,73.95,,,,,,,
9,74.66,74.66,,,,,,,
10,76.59,76.59,,,,,,,
11,77.79,77.79,,,,,,,
12,78.33,78.33,,,,,,,
13,78.7,78.7,,,,,,,
14,79.55,79.55,,,,,,,
15,79.98,79.98,,,,,,,
16,81.54,81.54,,,,,,,
17,82.38,82.38,,,,,,,
18,82.67,82.67,,,,,,,
19,83.28,83.28,,,,,,,
20,83.86,83.86,,,,,,,
21,84.37,84.37,,,,,,,
22,87.08,87.08,,,,,,,
23,87.84,87.84,,,,,,,
24,88.14,88.14,,,,,,,
25,88.52,88.52,,,,,,,
26,88.94,88.94,,,,,,,
27,88.94,,,88.94,,,,,
28,95.72,95.72,,,,,,,
29,96.19,96.19,,,,,,,
30,96.65,96.65,,,,,,,
31,97.1,97.1,,,,,,,
32,98.22,98.22,,,,,,,
33,100.0,100.0,,,,,,,
34,100.27,100.27,,,,,,,
35,100.59,100.59,,,,,,,
36,100.83,100.83,,,,,,,
37,101.03,101.03,,,,,,,
38,101.52,101.52,,,,,,,
39,102.15,102.15,,,,,,,
40,102.94,102.94,,,,,,,
41,104.29,104.29,,,,,,,
42,105.18,105.18,,,,,,,
43,105.8,105.8,,,,,,,
44,106.09,106.09,,,,,,,
45,106.27,106.27,,,,,,,
46,106.79,106.79,,,,,,,
47,107.27,107.27,,,,,,,
48,107.6,107.6,,,,,,,
49,108.79,108.79,,,,,,,
50,109.72,109.72,,,,,,,
51,110.03,110.03,,,,,,,
52,110.61,110.61,,,,,,,
53,110.61,,,110.61,,,,,
54,120.88,120.88,,,,,,,
55,121.19,121.19,,,,,,,
56,121.56,121.56,,,,,,,
57,122.52,122.52,,,,,,,
58,122.79,122.79,,,,,,,
59,123.85,123.85,,,,,,,
60,124.07,124.07,,,,,,,
61,124.5,124.5,,,,,,,
62,124.83,124.83,,,,,,,
63,125.41,125.41,,,,,,,
64,125.7,125.7,,,,,,,
65,126.0,126.0,,,,,,,
66,126.47,126.47,,,,,,,
67,126.84,126.84,,,,,,,
68,127.03,127.03,,,,,,,
69,129.62,129.62,,,,,,,
70,129.83,129.83,,,,,,,
71,130.1,130.1,,,,,,,
72,130.65,130.65,,,,,,,
73,131.1,131.1,,,,,,,
74,131.76,131.76,,,,,,,
75,132.22,132.22,,,,,,,
76,132.49,132.49,,,,,,,
77,132.95,132.95,,,,,,,
78,133.46,133.46,,,,,,,
79,133.46,,,133.46,,,,,
80,139.97,139.97,,,,,,,
81,140.34,140.34,,,,,,,
82,140.77,140.77,,,,,,,
83,142.34,142.34,,,,,,,
84,143.54,143.54,,,,,,,
85,143.82,143.82,,,,,,,
86,144.34,144.34,,,,,,,
87,144.91,144.91,,,,,,,
88,145.27,145.27,,,,,,,
89,146.09,146.09,,,,,,,
90,146.54,146.54,,,,,,,
91,146.73,146.73,,,,,,,
92,147.23,147.23,,,,,,,
93,148.71,148.71,,,,,,,
94,148.92,148.92,,,,,,,
95,149.11,149.11,,,,,,,
96,149.39,149.39,,,,,,,
97,149.95,149.95,,,,,,,
98,150.75,150.75,,,,,,,
99,150.92,150.92,,,,,,,
100,151.66,151.66,,,,,,,
101,151.98,151.98,,,,,,,
102,152.45,152.45,,,,,,,
103,153.25,153.25,,,,,,,
104,154.45,154.45,,,,,,,
