ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,3.38,3.38,,,,,,,
3,6.02,,,,,6.02,,,
4,16.02,,,,,16.02,,,
5,18.82,18.82,,,,,,,
6,23.0,23.0,,,,,,,
7,24.06,24.06,,,,,,,
8,24.68,24.68,,,,,,,
9,24.83,24.83,,,,,,,
10,24.92,24.92,,,,,,,
11,25.1,25.1,,,,,,,
12,25.35,25.35,,,,,,,
13,26.84,26.84,,,,,,,
14,26.93,26.93,,,,,,,
15,27.18,27.18,,,,,,,
16,27.43,27.43,,,,,,,
17,27.54,27.54,,,,,,,
18,28.41,28.41,,,,,,,
19,29.42,29.42,,,,,,,
20,29.75,29.75,,,,,,,
21,29.97,29.97,,,,,,,
22,30.6,30.6,,,,,,,
23,31.78,31.78,,,,,,,
24,32.53,32.53,,,,,,,
25,32.6,32.6,,,,,,,
26,32.7,32.7,,,,,,,
27,32.76,32.76,,,,,,,
28,32.83,32.83,,,,,,,
29,32.83,,,32.83,,,,,
30,95.42,95.42,,,,,,,
31,97.81,97.81,,,,,,,
32,98.65,98.65,,,,,,,
33,98.92,98.92,,,,,,,
34,99.79,99.79,,,,,,,
35,100.13,100.13,,,,,,,
36,100.34,100.34,,,,,,,
37,101.13,101.13,,,,,,,
38,102.31,102.31,,,,,,,
39,103.22,103.22,,,,,,,
40,103.58,103.58,,,,,,,
41,103.97,103.97,,,,,,,
42,104.98,104.98,,,,,,,
43,105.45,105.45,,,,,,,
44,105.58,105.58,,,,,,,
45,105.69,105.69,,,,,,,
46,106.01,106.01,,,,,,,
47,107.55,107.55,,,,,,,
48,107.69,107.69,,,,,,,
49,108.09,108.09,,,,,,,
50,108.17,108.17,,,,,,,
51,108.33,108.33,,,,,,,
52,108.43,108.43,,,,,,,
53,108.49,108.49,,,,,,,
54,108.73,108.73,,,,,,,
55,108.73,,,108.73,,,,,
56,127.22,,,,,127.22,,,
57,137.22,,,,,137.22,,,
58,140.17,140.17,,,,,,,
59,143.52,143.52,,,,,,,
60,144.12,144.12,,,,,,,
61,144.32,144.32,,,,,,,
62,144.6,144.6,,,,,,,
63,145.97,145.97,,,,,,,
64,146.51,146.51,,,,,,,
65,146.87,146.87,,,,,,,
66,147.04,147.04,,,,,,,
67,147.34,147.34,,,,,,,
68,147.68,147.68,,,,,,,
69,148.85,148.85,,,,,,,
70,149.18,149.18,,,,,,,
71,149.58,149.58,,,,,,,
72,149.81,149.81,,,,,,,
73,151.09,151.09,,,,,,,
74,151.48,151.48,,,,,,,
75,151.61,151.61,,,,,,,
76,151.7,151.7,,,,,,,
77,151.77,151.77,,,,,,,
78,152.23,152.23,,,,,,,
79,152.28,152.28,,,,,,,
80,152.38,152.38,,,,,,,
81,153.73,153.73,,,,,,,
82,154.13,154.13,,,,,,,
83,154.13,,,154.13,,,,,
84,180.09,,180.09,,,,,,
85,195.04,,195.04,,,,,,
86,211.02,,211.02,,,,,,
87,213.36,,213.36,,,,,,
88,214.35,,214.35,,,,,,
89,214.74,,214.74,,,,,,
90,215.94,,215.94,,,,,,
91,237.06,,237.06,,,,,,
92,239.61,,239.61,,,,,,
93,240.47,,240.47,,,,,,
94,243.9,,243.9,,,,,,
95,244.43,,244.43,,,,,,
96,244.66,,244.66,,,,,,
97,245.26,,245.26,,,,,,
98,246.07,,246.07,,,,,,
99,248.94,,248.94,,,,,,
100,249.83,,249.83,,,,,,
101,250.06,,250.06,,,,,,
102,250.26,,250.26,,,,,,
103,250.32,,250.32,,,,,,
104,251.67,,251.67,,,,,,
105,252.29,,252.29,,,,,,
106,252.5,,252.5,,,,,,
107,253.86,,253.86,,,,,,
108,254.1,,254.1,,,,,,
109,254.21,,254.21,,,,,,
110,254.41,,254.41,,,,,,
111,254.86,,254.86,,,,,,
112,255.18,,255.18,,,,,,
