ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,1.22,1.22,,,,,,,
3,2.17,2.17,,,,,,,
4,3.35,3.35,,,,,,,
5,4.34,4.34,,,,,,,
6,4.56,4.56,,,,,,,
7,4.78,4.78,,,,,,,
8,5.58,5.58,,,,,,,
9,5.74,5.74,,,,,,,
10,7.0,7.0,,,,,,,
11,7.33,7.33,,,,,,,
12,7.41,7.41,,,,,,,
13,7.57,7.57,,,,,,,
14,7.68,7.68,,,,,,,
15,7.89,7.89,,,,,,,
16,9.39,9.39,,,,,,,
17,9.66,9.66,,,,,,,
18,10.12,10.12,,,,,,,
19,10.89,10.89,,,,,,,
20,11.31,11.31,,,,,,,
21,11.81,11.81,,,,,,,
22,12.24,12.24,,,,,,,
23,12.63,12.63,,,,,,,
24,13.76,13.76,,,,,,,
25,14.1,14.1,,,,,,,
26,14.58,14.58,,,,,,,
27,14.58,,,14.58,,,,,
28,33.37,33.37,,,,,,,
29,33.84,33.84,,,,,,,
30,34.35,34.35,,,,,,,
31,34.63,34.63,,,,,,,
32,34.85,34.85,,,,,,,
33,35.39,35.39,,,,,,,
34,35.57,35.57,,,,,,,
35,35.78,35.78,,,,,,,
36,36.01,36.01,,,,,,,
37,36.2,36.2,,,,,,,
38,36.81,36.81,,,,,,,
39,37.33,37.33,,,,,,,
40,38.52,38.52,,,,,,,
41,38.81,38.81,,,,,,,
42,39.18,39.18,,,,,,,
43,39.66,39.66,,,,,,,
44,39.97,39.97,,,,,,,
45,41.42,41.42,,,,,,,
46,42.04,42.04,,,,,,,
47,43.04,43.04,,,,,,,
48,43.24,43.24,,,,,,,
49,43.57,43.57,,,,,,,
50,44.01,44.01,,,,,,,
51,44.57,44.57,,,,,,,
52,44.67,44.67,,,,,,,
53,44.67,,,44.67,,,,,
54,63.56,63.56,,,,,,,
55,64.75,64.75,,,,,,,
56,64.99,64.99,,,,,,,
57,65.13,65.13,,,,,,,
58,65.74,65.74,,,,,,,
59,66.06,66.06,,,,,,,
60,66.22,66.22,,,,,,,
61,66.69,66.69,,,,,,,
62,67.04,67.04,,,,,,,
63,67.28,67.28,,,,,,,
64,68.37,68.37,,,,,,,
65,68.63,68.63,,,,,,,
66,68.74,68.74,,,,,,,
67,68.86,68.86,,,,,,,
68,69.03,69.03,,,,,,,
69,70.54,70.54,,,,,,,
70,70.75,70.75,,,,,,,
71,72.47,72.47,,,,,,,
72,72.63,72.63,,,,,,,
73,73.03,73.03,,,,,,,
74,73.32,73.32,,,,,,,
75,74.62,74.62,,,,,,,
76,75.11,75.11,,,,,,,
77,76.15,76.15,,,,,,,
78,76.54,76.54,,,,,,,
79,76.54,,,76.54,,,,,
80,102.44,102.44,,,,,,,
81,102.81,102.81,,,,,,,
82,104.43,104.43,,,,,,,
83,104.87,104.87,,,,,,,
84,105.24,105.24,,,,,,,
85,106.74,106.74,,,,,,,
