ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
77,120.5,120.5,,,,,,,
78,120.73,120.73,,,,,,,
79,120.73,,,120.73,,,,,
80,148.87,148.87,,,,,,,
81,149.8,149.8,,,,,,,
82,152.59,152.59,,,,,,,
83,153.53,153.53,,,,,,,
84,154.04,154.04,,,,,,,
85,154.61,154.61,,,,,,,
86,154.9,154.9,,,,,,,
87,155.3,155.3,,,,,,,
88,155.62,155.62,,,,,,,
89,157.05,157.05,,,,,,,
90,157.14,157.14,,,,,,,
91,157.27,157.27,,,,,,,
92,157.82,157.82,,,,,,,
93,158.89,158.89,,,,,,,
94,159.18,159.18,,,,,,,
95,159.41,159.41,,,,,,,
96,160.54,160.54,,,,,,,
97,161.05,161.05,,,,,,,
98,161.38,161.38,,,,,,,
99,161.77,161.77,,,,,,,
100,162.25,162.25,,,,,,,
101,162.56,162.56,,,,,,,
102,164.05,164.05,,,,,,,
103,164.27,164.27,,,,,,,
104,164.44,164.44,,,,,,,
105,164.44,,,164.44,,,,,
106,180.09,,180.09,,,,,,
107,181.81,,181.81,,,,,,
108,182.58,,182.58,,,,,,
109,183.83,,183.83,,,,,,
110,184.24,,184.24,,,,,,
111,184.61,,184.61,,,,,,
112,184.89,,184.89,,,,,,
113,185.12,,185.12,,,,,,
114,185.71,,185.71,,,,,,
115,187.19,,187.19,,,,,,
116,187.52,,187.52,,,,,,
117,187.91,,187.91,,,,,,
118,188.72,,188.72,,,,,,
119,190.59,,190.59,,,,,,
120,191.11,,191.11,,,,,,
121,191.49,,191.49,,,,,,
122,191.71,,191.71,,,,,,
123,193.37,,193.37,,,,,,
124,193.55,,193.55,,,,,,
125,193.75,,193.75,,,,,,
126,193.9,,193.9,,,,,,
127,195.22,,195.22,,,,,,
128,195.77,,195.77,,,,,,
129,195.9,,195.9,,,,,,
130,196.0,,196.0,,,,,,
131,196.38,,196.38,,,,,,
132,196.85,,196.85,,,,,,
133,197.29,,197.29,,,,,,
134,198.94,,198.94,,,,,,
135,199.08,,199.08,,,,,,
136,199.49,,199.49,,,,,,
137,199.89,,199.89,,,,,,
138,200.0,,200.0,,,,,,
139,200.51,,200.51,,,,,,
140,200.68,,200.68,,,,,,
141,203.4,,203.4,,,,,,
142,203.77,,203.77,,,,,,
143,204.14,,204.14,,,,,,
144,204.62,,204.62,,,,,,
145,205.54,,205.54,,,,,,
146,207.96,,207.96,,,,,,
147,208.12,,208.12,,,,,,
148,208.32,,208.32,,,,,,
149,208.62,,208.62,,,,,,
150,209.31,,209.31,,,,,,
151,211.23,,211.23,,,,,,
152,211.39,,211.39,,,,,,
153,212.64,,212.64,,,,,,
154,213.02,,213.02,,,,,,
155,213.16,,213.16,,,,,,
156,213.29,,213.29,,,,,,
157,213.39,,213.39,,,,,,
158,213.54,,213.54,,,,,,
159,213.86,,213.86,,,,,,
160,217.72,,217.72,,,,,,
161,219.53,,219.53,,,,,,
162,219.6,,219.6,,,,,,
163,219.9,,219.9,,,,,,
164,219.96,,219.96,,,,,,
165,220.04,,220.04,,,,,,
166,223.42,,223.42,,,,,,
167,224.01,,224.01,,,,,,
168,224.58,,224.58,,,,,,
169,225.53,,225.53,,,,,,
170,225.88,,225.88,,,,,,
171,226.44,,226.44,,,,,,
172,226.88,,226.88,,,,,,
173,228.03,,228.03,,,,,,
174,229.82,,229.82,,,,,,
175,230.22,,230.22,,,,,,
176,230.39,,230.39,,,,,,
177,230.55,,230.55,,,,,,
178,231.2,,231.2,,,,,,
179,231.35,,231.35,,,,,,
180,231.47,,231.47,,,,,,
181,231.54,,231.54,,,,,,
182,231.9,,231.9,,,,,,
183,232.12,,232.12,,,,,,
184,232.91,,232.91,,,,,,
185,233.88,,233.88,,,,,,
186,233.98,,233.98,,,,,,
187,234.12,,234.12,,,,,,
188,234.29,,234.29,,,,,,
189,234.47,,234.47,,,,,,
190,235.75,,235.75,,,,,,
191,236.14,,236.14,,,,,,
192,236.46,,236.46,,,,,,
193,237.13,,237.13,,,,,,
194,237.56,,237.56,,,,,,
195,237.94,,237.94,,,,,,
196,238.69,,238.69,,,,,,
197,239.04,,239.04,,,,,,
198,239.27,,239.27,,,,,,
199,239.53,,239.53,,,,,,
200,241.48,,241.48,,,,,,
201,241.94,,241.94,,,,,,
202,242.16,,242.16,,,,,,
203,242.97,,242.97,,,,,,
204,243.11,,243.11,,,,,,
205,243.36,,243.36,,,,,,
206,243.63,,243.63,,,,,,
207,243.63,,,,243.63,,,,
208,265.21,,265.21,,,,,,
209,267.06,,267.06,,,,,,
210,267.24,,267.24,,,,,,
211,267.43,,267.43,,,,,,
212,267.73,,267.73,,,,,,
213,267.9,,267.9,,,,,,
214,268.16,,268.16,,,,,,
215,268.47,,268.47,,,,,,
216,269.94,,269.94,,,,,,
217,274.29,,274.29,,,,,,
218,275.02,,275.02,,,,,,
219,275.46,,275.46,,,,,,
220,275.81,,275.81,,,,,,
221,276.04,,276.04,,,,,,
222,276.12,,276.12,,,,,,
223,276.34,,276.34,,,,,,
224,276.64,,276.64,,,,,,
225,276.9,,276.9,,,,,,
226,278.46,,278.46,,,,,,
227,278.83,,278.83,,,,,,
228,279.18,,279.18,,,,,,
229,280.13,,280.13,,,,,,
230,280.46,,280.46,,,,,,
231,280.84,,280.84,,,,,,
232,281.13,,281.13,,,,,,
233,282.41,,282.41,,,,,,
234,282.68,,282.68,,,,,,
235,282.89,,282.89,,,,,,
236,283.5,,283.5,,,,,,
237,284.05,,284.05,,,,,,
238,284.32,,284.32,,,,,,
239,284.76,,284.76,,,,,,
240,285.02,,285.02,,,,,,
241,285.24,,285.24,,,,,,
242,285.57,,285.57,,,,,,
243,287.04,,287.04,,,,,,
244,287.34,,287.34,,,,,,
245,287.58,,287.58,,,,,,
246,287.79,,287.79,,,,,,
247,287.88,,287.88,,,,,,
248,288.02,,288.02,,,,,,
249,288.09,,288.09,,,,,,
250,288.17,,288.17,,,,,,
251,288.24,,288.24,,,,,,
252,288.4,,288.4,,,,,,
253,288.49,,288.49,,,,,,
254,288.61,,288.61,,,,,,
255,288.74,,288.74,,,,,,
256,288.86,,288.86,,,,,,
257,289.23,,289.23,,,,,,
258,289.89,,289.89,,,,,,
259,291.55,,291.55,,,,,,
260,291.69,,291.69,,,,,,
261,291.85,,291.85,,,,,,
262,292.11,,292.11,,,,,,
263,292.32,,292.32,,,,,,
264,292.4,,292.4,,,,,,
265,292.51,,292.51,,,,,,
266,292.6,,292.6,,,,,,
267,292.7,,292.7,,,,,,
268,292.79,,292.79,,,,,,
269,292.88,,292.88,,,,,,
270,292.97,,292.97,,,,,,
271,293.82,,293.82,,,,,,
272,294.41,,294.41,,,,,,
273,296.87,,296.87,,,,,,
274,297.35,,297.35,,,,,,
275,297.52,,297.52,,,,,,
276,297.85,,297.85,,,,,,
277,298.28,,298.28,,,,,,
278,298.76,,298.76,,,,,,
279,301.83,,301.83,,,,,,
280,302.27,,302.27,,,,,,
281,302.5,,302.5,,,,,,
282,302.81,,302.81,,,,,,
283,303.22,,303.22,,,,,,
284,304.05,,304.05,,,,,,
285,304.29,,304.29,,,,,,
286,304.5,,304.5,,,,,,
287,305.41,,305.41,,,,,,
288,305.7,,305.7,,,,,,
289,305.98,,305.98,,,,,,
290,307.87,,307.87,,,,,,
291,308.39,,308.39,,,,,,
292,308.47,,308.47,,,,,,
293,308.58,,308.58,,,,,,
294,308.75,,308.75,,,,,,
295,308.87,,308.87,,,,,,
296,309.16,,309.16,,,,,,
297,309.23,,309.23,,,,,,
298,309.61,,309.61,,,,,,
299,310.2,,310.2,,,,,,
300,311.98,,311.98,,,,,,
301,312.55,,312.55,,,,,,
302,313.03,,313.03,,,,,,
303,314.32,,314.32,,,,,,
304,314.49,,314.49,,,,,,
305,314.7,,314.7,,,,,,
306,314.89,,314.89,,,,,,
307,315.15,,315.15,,,,,,
308,315.15,,,,315.15,,,,
309,353.67,,353.67,,,,,,
310,360.19,360.19,,,,,,,
311,369.07,369.07,,,,,,,
312,370.69,370.69,,,,,,,
313,371.85,371.85,,,,,,,
314,375.25,375.25,,,,,,,
315,375.93,375.93,,,,,,,
316,376.18,376.18,,,,,,,
317,376.52,376.52,,,,,,,
318,377.11,377.11,,,,,,,
319,379.02,379.02,,,,,,,
320,379.29,379.29,,,,,,,
321,379.51,379.51,,,,,,,
322,379.85,379.85,,,,,,,
323,380.16,380.16,,,,,,,
324,380.45,380.45,,,,,,,
325,382.49,382.49,,,,,,,
326,382.65,382.65,,,,,,,
327,383.27,383.27,,,,,,,
328,383.47,383.47,,,,,,,
329,385.59,385.59,,,,,,,
330,385.96,385.96,,,,,,,
331,386.75,386.75,,,,,,,
332,387.86,387.86,,,,,,,
333,388.53,388.53,,,,,,,
334,389.33,389.33,,,,,,,
335,389.73,389.73,,,,,,,
336,389.73,,,389.73,,,,,
337,404.37,404.37,,,,,,,
338,405.02,405.02,,,,,,,
339,405.3,405.3,,,,,,,
340,405.64,405.64,,,,,,,
341,405.88,405.88,,,,,,,
342,406.1,406.1,,,,,,,
343,406.53,406.53,,,,,,,
344,406.97,406.97,,,,,,,
345,407.2,407.2,,,,,,,
346,407.53,407.53,,,,,,,
347,407.92,407.92,,,,,,,
348,408.16,408.16,,,,,,,
349,409.92,409.92,,,,,,,
350,410.39,410.39,,,,,,,
351,411.01,411.01,,,,,,,
352,411.42,411.42,,,,,,,
353,411.64,411.64,,,,,,,
354,412.0,412.0,,,,,,,
355,412.37,412.37,,,,,,,
356,413.98,413.98,,,,,,,
357,414.3,414.3,,,,,,,
358,414.73,414.73,,,,,,,
359,415.09,415.09,,,,,,,
360,415.37,415.37,,,,,,,
361,417.22,417.22,,,,,,,
362,417.22,,,417.22,,,,,
363,440.91,440.91,,,,,,,
364,441.97,441.97,,,,,,,
365,442.26,442.26,,,,,,,
366,442.64,442.64,,,,,,,
367,446.2,446.2,,,,,,,
368,446.69,446.69,,,,,,,
369,446.81,446.81,,,,,,,
370,447.5,447.5,,,,,,,
371,447.76,447.76,,,,,,,
372,447.91,447.91,,,,,,,
373,448.13,448.13,,,,,,,
374,448.24,448.24,,,,,,,
375,448.51,448.51,,,,,,,
376,448.7,448.7,,,,,,,
377,448.99,448.99,,,,,,,
378,449.25,449.25,,,,,,,
379,450.6,450.6,,,,,,,
380,450.99,450.99,,,,,,,
381,451.15,451.15,,,,,,,
382,451.38,451.38,,,,,,,
383,452.54,452.54,,,,,,,
384,452.74,452.74,,,,,,,
385,452.92,452.92,,,,,,,
386,453.57,453.57,,,,,,,
387,453.84,453.84,,,,,,,
388,453.84,,,453.84,,,,,
389,475.8,475.8,,,,,,,
390,476.4,476.4,,,,,,,
391,476.58,476.58,,,,,,,
392,478.98,478.98,,,,,,,
393,479.19,479.19,,,,,,,
394,501.95,501.95,,,,,,,
395,503.77,503.77,,,,,,,
396,504.15,504.15,,,,,,,
397,504.7,504.7,,,,,,,
398,505.02,505.02,,,,,,,
399,506.35,506.35,,,,,,,
400,506.51,506.51,,,,,,,
401,506.76,506.76,,,,,,,
402,507.08,507.08,,,,,,,
403,507.58,507.58,,,,,,,
404,507.81,507.81,,,,,,,
405,508.1,508.1,,,,,,,
406,509.47,509.47,,,,,,,
407,510.92,510.92,,,,,,,
408,511.41,511.41,,,,,,,
409,512.09,512.09,,,,,,,
410,513.94,513.94,,,,,,,
411,514.31,514.31,,,,,,,
412,514.66,514.66,,,,,,,
413,516.07,516.07,,,,,,,
414,516.07,,,516.07,,,,,
415,533.61,533.61,,,,,,,
416,533.96,533.96,,,,,,,
417,534.43,534.43,,,,,,,
418,534.88,534.88,,,,,,,
419,535.12,535.12,,,,,,,
420,535.41,535.41,,,,,,,
421,535.63,535.63,,,,,,,
422,536.11,536.11,,,,,,,
423,536.66,536.66,,,,,,,
424,538.36,538.36,,,,,,,
425,538.89,538.89,,,,,,,
426,539.15,539.15,,,,,,,
427,540.29,,540.29,,,,,,
428,540.86,,540.86,,,,,,
429,541.19,,541.19,,,,,,
430,541.67,,541.67,,,,,,
431,541.83,,541.83,,,,,,
432,541.94,,541.94,,,,,,
433,542.54,,542.54,,,,,,
434,542.79,,542.79,,,,,,
435,542.96,,542.96,,,,,,
436,544.38,,544.38,,,,,,
437,544.49,,544.49,,,,,,
438,544.95,,544.95,,,,,,
439,545.09,,545.09,,,,,,
440,545.2,,545.2,,,,,,
441,545.46,,545.46,,,,,,
442,545.7,,545.7,,,,,,
443,545.92,,545.92,,,,,,
444,546.39,,546.39,,,,,,
445,547.7,,547.7,,,,,,
446,547.9,,547.9,,,,,,
447,548.43,,548.43,,,,,,
448,548.77,,548.77,,,,,,
449,549.0,,549.0,,,,,,
450,549.18,,549.18,,,,,,
451,549.39,,549.39,,,,,,
452,549.78,,549.78,,,,,,
453,551.01,,551.01,,,,,,
454,551.45,,551.45,,,,,,
455,551.69,,551.69,,,,,,
456,552.02,,552.02,,,,,,
457,552.1,,552.1,,,,,,
458,552.24,,552.24,,,,,,
459,552.39,,552.39,,,,,,
460,552.49,,552.49,,,,,,
461,552.55,,552.55,,,,,,
462,552.75,,552.75,,,,,,
463,553.92,,553.92,,,,,,
464,554.29,,554.29,,,,,,
465,554.48,,554.48,,,,,,
466,555.32,,555.32,,,,,,
467,555.58,,555.58,,,,,,
468,555.73,,555.73,,,,,,
469,555.95,,555.95,,,,,,
470,556.12,,556.12,,,,,,
471,556.29,,556.29,,,,,,
472,556.44,,556.44,,,,,,
473,556.76,,556.76,,,,,,
474,558.63,,558.63,,,,,,
475,559.01,,559.01,,,,,,
476,559.11,,559.11,,,,,,
477,559.67,,559.67,,,,,,
478,559.93,,559.93,,,,,,
479,560.09,,560.09,,,,,,
480,560.15,,560.15,,,,,,
481,560.26,,560.26,,,,,,
482,560.38,,560.38,,,,,,
483,560.69,,560.69,,,,,,
484,560.99,,560.99,,,,,,
485,561.12,,561.12,,,,,,
486,561.57,,561.57,,,,,,
487,564.05,,564.05,,,,,,
488,564.19,,564.19,,,,,,
489,564.51,,564.51,,,,,,
490,564.61,,564.61,,,,,,
491,564.74,,564.74,,,,,,
492,564.85,,564.85,,,,,,
493,565.02,,565.02,,,,,,
494,565.09,,565.09,,,,,,
495,565.31,,565.31,,,,,,
496,565.53,,565.53,,,,,,
497,565.9,,565.9,,,,,,
498,566.63,,566.63,,,,,,
499,568.26,,568.26,,,,,,
500,568.47,,568.47,,,,,,
501,569.43,,569.43,,,,,,
502,569.88,,569.88,,,,,,
503,570.05,,570.05,,,,,,
504,570.43,,570.43,,,,,,
505,570.95,,570.95,,,,,,
506,571.67,,571.67,,,,,,
507,572.04,,572.04,,,,,,
508,572.15,,572.15,,,,,,
509,572.47,,572.47,,,,,,
510,573.68,,573.68,,,,,,
511,574.47,,574.47,,,,,,
512,575.6,,575.6,,,,,,
513,577.41,,577.41,,,,,,
514,578.33,,578.33,,,,,,
515,578.75,,578.75,,,,,,
516,579.53,,579.53,,,,,,
517,579.72,,579.72,,,,,,
518,579.83,,579.83,,,,,,
519,580.11,,580.11,,,,,,
520,580.85,,580.85,,,,,,
521,581.06,,581.06,,,,,,
522,583.24,,583.24,,,,,,
523,583.51,,583.51,,,,,,
524,584.59,,584.59,,,,,,
525,584.83,,584.83,,,,,,
526,585.0,,585.0,,,,,,
527,585.36,,585.36,,,,,,
528,585.36,,,,585.36,,,,
529,607.67,,607.67,,,,,,
530,609.23,,609.23,,,,,,
531,609.49,,609.49,,,,,,
532,612.96,,612.96,,,,,,
533,613.83,,613.83,,,,,,
534,614.24,,614.24,,,,,,
535,614.65,,614.65,,,,,,
536,614.81,,614.81,,,,,,
537,615.02,,615.02,,,,,,
538,615.32,,615.32,,,,,,
539,616.82,,616.82,,,,,,
540,617.13,,617.13,,,,,,
541,617.77,,617.77,,,,,,
542,617.99,,617.99,,,,,,
543,618.2,,618.2,,,,,,
544,618.33,,618.33,,,,,,
545,619.86,,619.86,,,,,,
546,620.25,,620.25,,,,,,
547,620.45,,620.45,,,,,,
548,620.61,,620.61,,,,,,
549,620.74,,620.74,,,,,,
550,622.34,,622.34,,,,,,
551,623.42,,623.42,,,,,,
552,623.67,,623.67,,,,,,
553,623.97,,623.97,,,,,,
554,624.24,,624.24,,,,,,
555,624.61,,624.61,,,,,,
556,625.02,,625.02,,,,,,
557,625.28,,625.28,,,,,,
558,625.7,,625.7,,,,,,
559,627.31,,627.31,,,,,,
560,627.78,,627.78,,,,,,
561,627.95,,627.95,,,,,,
562,628.58,,628.58,,,,,,
563,628.96,,628.96,,,,,,
564,629.08,,629.08,,,,,,
565,629.57,,629.57,,,,,,
566,629.82,,629.82,,,,,,
567,631.36,,631.36,,,,,,
568,632.74,,632.74,,,,,,
569,632.93,,632.93,,,,,,
570,633.14,,633.14,,,,,,
571,633.29,,633.29,,,,,,
572,633.4,,633.4,,,,,,
573,633.59,,633.59,,,,,,
574,633.74,,633.74,,,,,,
575,633.89,,633.89,,,,,,
576,634.19,,634.19,,,,,,
577,634.66,,634.66,,,,,,
578,635.14,,635.14,,,,,,
579,636.76,,636.76,,,,,,
580,637.19,,637.19,,,,,,
581,637.55,,637.55,,,,,,
582,637.98,,637.98,,,,,,
583,638.24,,638.24,,,,,,
584,638.35,,638.35,,,,,,
585,638.47,,638.47,,,,,,
586,638.62,,638.62,,,,,,
587,638.78,,638.78,,,,,,
588,638.85,,638.85,,,,,,
589,639.17,,639.17,,,,,,
590,639.36,,639.36,,,,,,
591,639.59,,639.59,,,,,,
592,641.24,,641.24,,,,,,
593,641.48,,641.48,,,,,,
594,641.64,,641.64,,,,,,
595,642.26,,642.26,,,,,,
596,644.15,,644.15,,,,,,
597,644.62,,644.62,,,,,,
598,644.86,,644.86,,,,,,
599,645.84,,645.84,,,,,,
600,646.05,,646.05,,,,,,
0,646.45,,646.45,,,,,,
1,649.76,,649.76,,,,,,
2,649.87,,649.87,,,,,,
3,650.18,,650.18,,,,,,
4,650.32,,650.32,,,,,,
5,650.47,,650.47,,,,,,
6,650.65,,650.65,,,,,,
7,650.99,,650.99,,,,,,
8,651.37,,651.37,,,,,,
9,651.5,,651.5,,,,,,
10,651.89,,651.89,,,,,,
11,652.08,,652.08,,,,,,
12,652.37,,652.37,,,,,,
13,655.1,,655.1,,,,,,
14,655.79,,655.79,,,,,,
15,656.11,,656.11,,,,,,
16,657.19,,657.19,,,,,,
17,659.01,,659.01,,,,,,
18,659.43,,659.43,,,,,,
19,659.56,,659.56,,,,,,
20,660.39,,660.39,,,,,,
21,660.7,,660.7,,,,,,
22,661.1,,661.1,,,,,,
23,661.28,,661.28,,,,,,
24,661.44,,661.44,,,,,,
25,662.95,,662.95,,,,,,
26,663.37,,663.37,,,,,,
27,663.73,,663.73,,,,,,
28,663.73,,,,663.73,,,,
29,720.39,720.39,,,,,,,
30,788.01,788.01,,,,,,,
31,790.73,790.73,,,,,,,
32,791.76,791.76,,,,,,,
33,792.13,792.13,,,,,,,
34,792.72,792.72,,,,,,,
35,794.25,794.25,,,,,,,
36,794.46,794.46,,,,,,,
37,795.31,795.31,,,,,,,
38,796.52,796.52,,,,,,,
39,796.74,796.74,,,,,,,
40,797.0,797.0,,,,,,,
41,797.92,797.92,,,,,,,
42,798.19,798.19,,,,,,,
43,798.47,798.47,,,,,,,
44,800.28,800.28,,,,,,,
45,800.68,800.68,,,,,,,
46,801.34,801.34,,,,,,,
47,801.94,801.94,,,,,,,
48,802.41,802.41,,,,,,,
49,802.72,802.72,,,,,,,
50,802.92,802.92,,,,,,,
51,803.26,803.26,,,,,,,
52,803.57,803.57,,,,,,,
53,804.92,804.92,,,,,,,
54,806.0,806.0,,,,,,,
55,806.0,,,806.0,,,,,
56,824.64,824.64,,,,,,,
57,825.24,825.24,,,,,,,
58,827.2,827.2,,,,,,,
59,827.29,827.29,,,,,,,
60,827.61,827.61,,,,,,,
61,828.11,828.11,,,,,,,
62,828.34,828.34,,,,,,,
63,828.64,828.64,,,,,,,
64,828.94,828.94,,,,,,,
65,829.32,829.32,,,,,,,
66,830.86,830.86,,,,,,,
67,831.91,831.91,,,,,,,
68,833.61,833.61,,,,,,,
69,833.86,833.86,,,,,,,
70,834.23,834.23,,,,,,,
71,834.47,834.47,,,,,,,
72,835.1,835.1,,,,,,,
73,836.47,836.47,,,,,,,
74,836.83,836.83,,,,,,,
75,837.0,837.0,,,,,,,
76,837.36,837.36,,,,,,,
77,837.85,837.85,,,,,,,
78,838.11,838.11,,,,,,,
79,838.37,838.37,,,,,,,
80,838.63,838.63,,,,,,,
81,838.63,,,838.63,,,,,
82,867.72,867.72,,,,,,,
83,868.1,868.1,,,,,,,
84,868.66,868.66,,,,,,,
85,869.91,869.91,,,,,,,
86,870.0,870.0,,,,,,,
87,870.42,870.42,,,,,,,
88,870.71,870.71,,,,,,,
89,871.03,871.03,,,,,,,
90,871.27,871.27,,,,,,,
91,871.43,871.43,,,,,,,
92,871.65,871.65,,,,,,,
93,872.98,872.98,,,,,,,
94,873.15,873.15,,,,,,,
95,873.44,873.44,,,,,,,
96,874.15,874.15,,,,,,,
97,874.55,874.55,,,,,,,
98,874.73,874.73,,,,,,,
99,875.05,875.05,,,,,,,
100,876.11,876.11,,,,,,,
101,876.36,876.36,,,,,,,
102,876.88,876.88,,,,,,,
103,877.52,877.52,,,,,,,
104,879.03,879.03,,,,,,,
105,879.2,879.2,,,,,,,
106,879.91,879.91,,,,,,,
107,879.91,,,879.91,,,,,
108,896.12,896.12,,,,,,,
109,896.33,896.33,,,,,,,
110,896.87,896.87,,,,,,,
111,897.41,897.41,,,,,,,
112,897.65,897.65,,,,,,,
113,897.86,897.86,,,,,,,
114,898.13,898.13,,,,,,,
115,898.34,898.34,,,,,,,
116,898.53,898.53,,,,,,,
117,900.1,900.1,,,,,,,
118,900.42,900.42,,,,,,,
119,900.49,,900.49,,,,,,
120,901.2,,901.2,,,,,,
121,901.6,,901.6,,,,,,
122,902.86,,902.86,,,,,,
123,903.07,,903.07,,,,,,
124,903.53,,903.53,,,,,,
125,903.82,,903.82,,,,,,
126,905.53,,905.53,,,,,,
127,906.56,,906.56,,,,,,
128,906.94,,906.94,,,,,,
129,907.31,,907.31,,,,,,
130,907.76,,907.76,,,,,,
131,908.03,,908.03,,,,,,
132,908.18,,908.18,,,,,,
133,908.38,,908.38,,,,,,
134,908.6,,908.6,,,,,,
135,909.3,,909.3,,,,,,
136,911.11,,911.11,,,,,,
137,911.56,,911.56,,,,,,
138,912.27,,912.27,,,,,,
139,914.0,,914.0,,,,,,
140,914.29,,914.29,,,,,,
141,914.47,,914.47,,,,,,
142,914.66,,914.66,,,,,,
143,915.15,,915.15,,,,,,
144,916.8,,916.8,,,,,,
145,917.0,,917.0,,,,,,
146,917.08,,917.08,,,,,,
147,917.44,,917.44,,,,,,
148,917.59,,917.59,,,,,,
149,918.06,,918.06,,,,,,
150,918.28,,918.28,,,,,,
151,918.58,,918.58,,,,,,
152,918.79,,918.79,,,,,,
153,918.96,,918.96,,,,,,
154,919.34,,919.34,,,,,,
155,919.51,,919.51,,,,,,
156,921.51,,921.51,,,,,,
157,921.77,,921.77,,,,,,
158,922.05,,922.05,,,,,,
159,922.41,,922.41,,,,,,
160,922.92,,922.92,,,,,,
161,924.28,,924.28,,,,,,
162,924.54,,924.54,,,,,,
163,924.75,,924.75,,,,,,
164,924.93,,924.93,,,,,,
165,925.23,,925.23,,,,,,
166,926.18,,926.18,,,,,,
167,926.62,,926.62,,,,,,
168,926.93,,926.93,,,,,,
169,927.18,,927.18,,,,,,
170,928.32,,928.32,,,,,,
171,928.37,,928.37,,,,,,
172,929.29,,929.29,,,,,,
173,929.85,,929.85,,,,,,
174,929.91,,929.91,,,,,,
175,930.38,,930.38,,,,,,
176,930.45,,930.45,,,,,,
177,930.6,,930.6,,,,,,
178,930.73,,930.73,,,,,,
179,930.84,,930.84,,,,,,
180,931.03,,931.03,,,,,,
181,931.08,,931.08,,,,,,
182,932.09,,932.09,,,,,,
183,932.62,,932.62,,,,,,
184,932.92,,932.92,,,,,,
185,934.96,,934.96,,,,,,
186,935.54,,935.54,,,,,,
187,935.67,,935.67,,,,,,
188,936.03,,936.03,,,,,,
189,936.11,,936.11,,,,,,
190,936.17,,936.17,,,,,,
191,936.24,,936.24,,,,,,
192,936.31,,936.31,,,,,,
193,936.37,,936.37,,,,,,
194,936.46,,936.46,,,,,,
195,936.53,,936.53,,,,,,
196,936.74,,936.74,,,,,,
197,937.26,,937.26,,,,,,
198,937.88,,937.88,,,,,,
199,939.71,,939.71,,,,,,
200,939.9,,939.9,,,,,,
201,939.99,,939.99,,,,,,
202,940.22,,940.22,,,,,,
203,940.42,,940.42,,,,,,
204,940.49,,940.49,,,,,,
205,940.61,,940.61,,,,,,
206,940.71,,940.71,,,,,,
207,940.91,,940.91,,,,,,
208,941.21,,941.21,,,,,,
209,941.3,,941.3,,,,,,
210,941.42,,941.42,,,,,,
211,941.6,,941.6,,,,,,
212,942.37,,942.37,,,,,,
213,942.62,,942.62,,,,,,
214,943.28,,943.28,,,,,,
215,944.99,,944.99,,,,,,
216,945.57,,945.57,,,,,,
217,945.96,,945.96,,,,,,
