ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,5.94,5.94,,,,,,,
3,7.4,7.4,,,,,,,
4,7.62,7.62,,,,,,,
5,7.89,7.89,,,,,,,
6,9.62,9.62,,,,,,,
7,9.94,9.94,,,,,,,
8,10.11,10.11,,,,,,,
9,10.44,10.44,,,,,,,
10,11.15,11.15,,,,,,,
11,11.78,11.78,,,,,,,
12,12.75,12.75,,,,,,,
13,13.11,13.11,,,,,,,
14,13.49,13.49,,,,,,,
15,13.63,13.63,,,,,,,
16,13.94,13.94,,,,,,,
17,14.43,14.43,,,,,,,
18,14.59,14.59,,,,,,,
19,14.79,14.79,,,,,,,
20,15.76,15.76,,,,,,,
21,16.37,16.37,,,,,,,
22,16.8,16.8,,,,,,,
23,17.1,17.1,,,,,,,
24,17.44,17.44,,,,,,,
25,17.72,17.72,,,,,,,
26,18.05,18.05,,,,,,,
27,18.05,,,18.05,,,,,
28,26.82,26.82,,,,,,,
29,27.05,27.05,,,,,,,
30,27.28,27.28,,,,,,,
31,27.56,27.56,,,,,,,
32,27.74,27.74,,,,,,,
33,28.01,28.01,,,,,,,
34,28.28,28.28,,,,,,,
35,28.61,28.61,,,,,,,
36,28.92,28.92,,,,,,,
37,29.1,29.1,,,,,,,
38,29.42,29.42,,,,,,,
39,29.6,29.6,,,,,,,
40,29.81,29.81,,,,,,,
41,30.06,30.06,,,,,,,
42,30.28,30.28,,,,,,,
43,30.61,30.61,,,,,,,
44,30.85,30.85,,,,,,,
45,31.23,31.23,,,,,,,
46,31.58,31.58,,,,,,,
47,32.19,32.19,,,,,,,
48,32.61,32.61,,,,,,,
49,32.95,32.95,,,,,,,
50,33.17,33.17,,,,,,,
51,33.45,33.45,,,,,,,
52,33.68,33.68,,,,,,,
53,33.68,,,33.68,,,,,
54,39.62,39.62,,,,,,,
55,39.84,39.84,,,,,,,
56,40.05,40.05,,,,,,,
57,40.26,40.26,,,,,,,
58,40.76,40.76,,,,,,,
59,40.96,40.96,,,,,,,
60,41.17,41.17,,,,,,,
61,41.58,41.58,,,,,,,
62,41.72,41.72,,,,,,,
63,42.04,42.04,,,,,,,
64,42.26,42.26,,,,,,,
65,42.47,42.47,,,,,,,
66,42.98,42.98,,,,,,,
67,43.19,43.19,,,,,,,
68,43.46,43.46,,,,,,,
69,43.91,43.91,,,,,,,
70,44.11,44.11,,,,,,,
71,44.65,44.65,,,,,,,
72,44.96,44.96,,,,,,,
73,45.16,45.16,,,,,,,
74,45.46,45.46,,,,,,,
75,45.8,45.8,,,,,,,
76,46.03,46.03,,,,,,,
77,46.35,46.35,,,,,,,
78,46.72,46.72,,,,,,,
79,46.72,,,46.72,,,,,
80,57.48,57.48,,,,,,,
81,57.75,57.75,,,,,,,
82,57.96,57.96,,,,,,,
83,58.38,58.38,,,,,,,
84,58.59,58.59,,,,,,,
85,58.86,58.86,,,,,,,
86,59.13,59.13,,,,,,,
87,59.33,59.33,,,,,,,
88,59.67,59.67,,,,,,,
89,59.85,59.85,,,,,,,
90,60.11,60.11,,,,,,,
91,60.34,60.34,,,,,,,
92,60.52,60.52,,,,,,,
93,60.79,60.79,,,,,,,
94,61.08,61.08,,,,,,,
95,61.49,61.49,,,,,,,
96,61.91,61.91,,,,,,,
97,62.2,62.2,,,,,,,
98,62.49,62.49,,,,,,,
99,62.79,62.79,,,,,,,
100,63.04,63.04,,,,,,,
101,63.21,63.21,,,,,,,
102,63.5,63.5,,,,,,,
103,63.69,63.69,,,,,,,
104,63.84,63.84,,,,,,,
105,63.84,,,63.84,,,,,
106,70.41,70.41,,,,,,,
107,70.58,70.58,,,,,,,
108,70.8,70.8,,,,,,,
109,70.98,70.98,,,,,,,
110,71.21,71.21,,,,,,,
111,71.46,71.46,,,,,,,
112,71.83,71.83,,,,,,,
113,72.0,72.0,,,,,,,
114,72.24,72.24,,,,,,,
115,72.5,72.5,,,,,,,
116,72.83,72.83,,,,,,,
117,73.19,73.19,,,,,,,
118,73.38,73.38,,,,,,,
119,73.65,73.65,,,,,,,
120,73.85,73.85,,,,,,,
121,74.05,74.05,,,,,,,
122,74.37,74.37,,,,,,,
123,74.58,74.58,,,,,,,
124,74.85,74.85,,,,,,,
125,75.06,75.06,,,,,,,
126,76.0,76.0,,,,,,,
127,76.2,76.2,,,,,,,
128,76.55,76.55,,,,,,,
129,76.67,76.67,,,,,,,
130,76.86,76.86,,,,,,,
131,76.86,,,76.86,,,,,
132,81.51,81.51,,,,,,,
133,82.15,82.15,,,,,,,
134,82.37,82.37,,,,,,,
135,82.55,82.55,,,,,,,
136,82.75,82.75,,,,,,,
137,83.08,83.08,,,,,,,
138,83.63,83.63,,,,,,,
139,83.95,83.95,,,,,,,
140,84.31,84.31,,,,,,,
141,84.51,84.51,,,,,,,
142,84.85,84.85,,,,,,,
143,85.09,85.09,,,,,,,
144,85.3,85.3,,,,,,,
145,85.62,85.62,,,,,,,
146,85.9,85.9,,,,,,,
147,86.22,86.22,,,,,,,
148,86.73,86.73,,,,,,,
149,87.02,87.02,,,,,,,
150,87.33,87.33,,,,,,,
151,87.51,87.51,,,,,,,
152,87.7,87.7,,,,,,,
153,87.92,87.92,,,,,,,
154,88.33,88.33,,,,,,,
155,88.63,88.63,,,,,,,
156,88.94,88.94,,,,,,,
157,88.94,,,88.94,,,,,
158,97.24,97.24,,,,,,,
159,97.58,97.58,,,,,,,
160,97.81,97.81,,,,,,,
161,98.02,98.02,,,,,,,
162,98.24,98.24,,,,,,,
163,98.62,98.62,,,,,,,
164,98.93,98.93,,,,,,,
165,99.16,99.16,,,,,,,
166,99.36,99.36,,,,,,,
167,99.6,99.6,,,,,,,
168,100.26,100.26,,,,,,,
169,100.51,100.51,,,,,,,
170,100.87,100.87,,,,,,,
171,101.22,101.22,,,,,,,
172,101.7,101.7,,,,,,,
173,102.1,102.1,,,,,,,
174,102.31,102.31,,,,,,,
175,102.56,102.56,,,,,,,
176,102.86,102.86,,,,,,,
177,103.1,103.1,,,,,,,
178,103.86,103.86,,,,,,,
179,104.08,104.08,,,,,,,
180,104.38,104.38,,,,,,,
181,104.64,104.64,,,,,,,
182,104.91,104.91,,,,,,,
183,104.91,,,104.91,,,,,
184,111.79,111.79,,,,,,,
185,112.05,112.05,,,,,,,
186,112.42,112.42,,,,,,,
187,112.68,112.68,,,,,,,
188,113.14,113.14,,,,,,,
189,113.37,113.37,,,,,,,
190,113.7,113.7,,,,,,,
191,114.24,114.24,,,,,,,
192,114.45,114.45,,,,,,,
193,114.81,114.81,,,,,,,
194,115.08,115.08,,,,,,,
195,115.27,115.27,,,,,,,
196,115.65,115.65,,,,,,,
197,115.99,115.99,,,,,,,
198,116.32,116.32,,,,,,,
199,116.55,116.55,,,,,,,
200,116.84,116.84,,,,,,,
201,117.11,117.11,,,,,,,
202,117.34,117.34,,,,,,,
203,117.68,117.68,,,,,,,
204,117.99,117.99,,,,,,,
205,118.43,118.43,,,,,,,
206,118.71,118.71,,,,,,,
207,119.01,119.01,,,,,,,
208,119.31,119.31,,,,,,,
209,119.31,,,119.31,,,,,
210,124.95,124.95,,,,,,,
211,125.19,125.19,,,,,,,
212,125.4,125.4,,,,,,,
213,125.68,125.68,,,,,,,
214,125.8,125.8,,,,,,,
215,126.32,126.32,,,,,,,
216,126.69,126.69,,,,,,,
217,126.92,126.92,,,,,,,
218,127.16,127.16,,,,,,,
219,127.52,127.52,,,,,,,
220,127.76,127.76,,,,,,,
221,128.1,128.1,,,,,,,
222,128.52,128.52,,,,,,,
223,128.92,128.92,,,,,,,
224,129.7,129.7,,,,,,,
225,130.02,130.02,,,,,,,
226,130.34,130.34,,,,,,,
227,130.68,130.68,,,,,,,
228,131.09,131.09,,,,,,,
229,131.39,131.39,,,,,,,
230,131.69,131.69,,,,,,,
231,132.85,132.85,,,,,,,
232,133.14,133.14,,,,,,,
233,133.48,133.48,,,,,,,
234,133.86,133.86,,,,,,,
235,133.86,,,133.86,,,,,
236,139.21,139.21,,,,,,,
237,139.46,139.46,,,,,,,
238,139.61,139.61,,,,,,,
239,139.83,139.83,,,,,,,
240,140.31,140.31,,,,,,,
241,140.64,140.64,,,,,,,
242,141.12,141.12,,,,,,,
243,141.32,141.32,,,,,,,
244,141.87,141.87,,,,,,,
245,142.02,142.02,,,,,,,
246,142.36,142.36,,,,,,,
247,142.61,142.61,,,,,,,
248,142.82,142.82,,,,,,,
249,143.22,143.22,,,,,,,
250,143.58,143.58,,,,,,,
251,143.93,143.93,,,,,,,
252,144.33,144.33,,,,,,,
253,144.55,144.55,,,,,,,
254,145.0,145.0,,,,,,,
255,145.59,145.59,,,,,,,
256,145.86,145.86,,,,,,,
