ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,6.77,6.77,,,,,,,
3,7.59,7.59,,,,,,,
4,7.79,7.79,,,,,,,
5,8.11,8.11,,,,,,,
6,8.98,8.98,,,,,,,
7,9.38,9.38,,,,,,,
8,9.84,9.84,,,,,,,
9,10.15,10.15,,,,,,,
10,11.12,11.12,,,,,,,
11,11.45,11.45,,,,,,,
12,12.13,12.13,,,,,,,
13,13.08,13.08,,,,,,,
14,13.48,13.48,,,,,,,
15,13.65,13.65,,,,,,,
16,13.8,13.8,,,,,,,
17,14.09,14.09,,,,,,,
18,14.65,14.65,,,,,,,
19,16.18,16.18,,,,,,,
20,16.45,16.45,,,,,,,
21,16.99,16.99,,,,,,,
22,17.21,17.21,,,,,,,
23,17.39,17.39,,,,,,,
24,18.09,18.09,,,,,,,
25,18.74,18.74,,,,,,,
26,19.06,19.06,,,,,,,
27,19.06,,,19.06,,,,,
28,21.57,21.57,,,,,,,
29,22.1,22.1,,,,,,,
30,22.71,22.71,,,,,,,
31,23.12,23.12,,,,,,,
32,23.33,23.33,,,,,,,
33,23.72,23.72,,,,,,,
34,23.99,23.99,,,,,,,
35,24.14,24.14,,,,,,,
36,24.33,24.33,,,,,,,
37,24.44,24.44,,,,,,,
38,24.67,24.67,,,,,,,
39,24.85,24.85,,,,,,,
40,25.34,25.34,,,,,,,
41,25.87,25.87,,,,,,,
42,26.26,26.26,,,,,,,
43,26.47,26.47,,,,,,,
44,26.89,26.89,,,,,,,
45,27.13,27.13,,,,,,,
46,27.29,27.29,,,,,,,
47,27.48,27.48,,,,,,,
48,27.7,27.7,,,,,,,
49,28.05,28.05,,,,,,,
50,28.24,28.24,,,,,,,
51,28.44,28.44,,,,,,,
52,28.76,28.76,,,,,,,
53,28.76,,,28.76,,,,,
54,31.59,31.59,,,,,,,
55,31.98,31.98,,,,,,,
56,32.4,32.4,,,,,,,
57,33.09,33.09,,,,,,,
58,33.3,33.3,,,,,,,
59,33.88,33.88,,,,,,,
60,33.97,33.97,,,,,,,
61,34.28,34.28,,,,,,,
62,34.8,34.8,,,,,,,
63,35.21,35.21,,,,,,,
64,35.61,35.61,,,,,,,
65,36.09,36.09,,,,,,,
66,36.45,36.45,,,,,,,
67,36.65,36.65,,,,,,,
68,36.85,36.85,,,,,,,
69,37.1,37.1,,,,,,,
70,37.66,37.66,,,,,,,
71,38.33,38.33,,,,,,,
72,38.78,38.78,,,,,,,
73,39.35,39.35,,,,,,,
74,40.14,40.14,,,,,,,
75,40.4,40.4,,,,,,,
76,40.84,40.84,,,,,,,
77,41.39,41.39,,,,,,,
78,41.81,41.81,,,,,,,
79,41.81,,,41.81,,,,,
80,45.05,45.05,,,,,,,
81,45.33,45.33,,,,,,,
82,45.67,45.67,,,,,,,
83,46.07,46.07,,,,,,,
84,46.26,46.26,,,,,,,
85,46.48,46.48,,,,,,,
86,46.72,46.72,,,,,,,
87,46.78,46.78,,,,,,,
88,46.99,46.99,,,,,,,
89,47.25,47.25,,,,,,,
90,47.42,47.42,,,,,,,
91,47.77,47.77,,,,,,,
92,48.25,48.25,,,,,,,
93,48.52,48.52,,,,,,,
94,48.82,48.82,,,,,,,
95,49.17,49.17,,,,,,,
96,49.74,49.74,,,,,,,
97,49.9,49.9,,,,,,,
98,50.11,50.11,,,,,,,
99,50.27,50.27,,,,,,,
100,50.43,50.43,,,,,,,
101,50.79,50.79,,,,,,,
102,50.91,50.91,,,,,,,
103,51.38,51.38,,,,,,,
104,51.92,51.92,,,,,,,
105,51.92,,,51.92,,,,,
106,58.2,58.2,,,,,,,
107,58.48,58.48,,,,,,,
108,58.76,58.76,,,,,,,
109,59.21,59.21,,,,,,,
110,59.41,59.41,,,,,,,
111,59.73,59.73,,,,,,,
112,59.97,59.97,,,,,,,
113,60.18,60.18,,,,,,,
114,60.25,60.25,,,,,,,
115,60.33,60.33,,,,,,,
116,60.78,60.78,,,,,,,
117,61.19,61.19,,,,,,,
118,61.75,61.75,,,,,,,
119,62.13,62.13,,,,,,,
120,62.45,62.45,,,,,,,
121,62.91,62.91,,,,,,,
122,63.07,63.07,,,,,,,
123,63.27,63.27,,,,,,,
124,63.43,63.43,,,,,,,
125,63.85,63.85,,,,,,,
126,64.01,64.01,,,,,,,
127,64.92,64.92,,,,,,,
128,65.6,65.6,,,,,,,
129,65.89,65.89,,,,,,,
130,66.24,66.24,,,,,,,
131,66.24,,,66.24,,,,,
132,72.0,72.0,,,,,,,
133,72.22,72.22,,,,,,,
134,72.72,72.72,,,,,,,
135,73.1,73.1,,,,,,,
136,73.33,73.33,,,,,,,
137,73.42,73.42,,,,,,,
138,73.57,73.57,,,,,,,
139,73.79,73.79,,,,,,,
140,74.11,74.11,,,,,,,
141,74.21,74.21,,,,,,,
142,74.57,74.57,,,,,,,
143,75.39,75.39,,,,,,,
144,76.92,76.92,,,,,,,
145,77.24,77.24,,,,,,,
146,77.44,77.44,,,,,,,
147,77.68,77.68,,,,,,,
148,78.52,78.52,,,,,,,
149,78.95,78.95,,,,,,,
150,79.49,79.49,,,,,,,
151,80.12,80.12,,,,,,,
152,80.35,80.35,,,,,,,
153,80.59,80.59,,,,,,,
154,80.91,80.91,,,,,,,
155,81.44,81.44,,,,,,,
156,81.75,81.75,,,,,,,
157,81.75,,,81.75,,,,,
158,84.13,84.13,,,,,,,
159,84.57,84.57,,,,,,,
160,85.06,85.06,,,,,,,
161,85.24,85.24,,,,,,,
162,85.32,85.32,,,,,,,
163,85.51,85.51,,,,,,,
164,85.78,85.78,,,,,,,
165,86.0,86.0,,,,,,,
166,86.31,86.31,,,,,,,
167,86.41,86.41,,,,,,,
168,86.68,86.68,,,,,,,
169,87.2,87.2,,,,,,,
170,87.43,87.43,,,,,,,
171,87.74,87.74,,,,,,,
172,88.08,88.08,,,,,,,
173,88.32,88.32,,,,,,,
174,88.75,88.75,,,,,,,
175,88.91,88.91,,,,,,,
176,89.05,89.05,,,,,,,
177,89.22,89.22,,,,,,,
178,89.51,89.51,,,,,,,
179,90.01,90.01,,,,,,,
180,90.18,90.18,,,,,,,
181,90.5,90.5,,,,,,,
182,90.98,90.98,,,,,,,
183,90.98,,,90.98,,,,,
184,94.24,94.24,,,,,,,
185,94.7,94.7,,,,,,,
186,95.45,95.45,,,,,,,
187,95.88,95.88,,,,,,,
