ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,1.4,1.4,,,,,,,
3,1.59,1.59,,,,,,,
4,1.83,1.83,,,,,,,
5,2.09,2.09,,,,,,,
6,2.7,2.7,,,,,,,
7,3.34,3.34,,,,,,,
8,3.56,3.56,,,,,,,
9,3.91,3.91,,,,,,,
10,4.24,4.24,,,,,,,
11,4.73,4.73,,,,,,,
12,5.16,5.16,,,,,,,
13,5.32,5.32,,,,,,,
14,6.04,6.04,,,,,,,
15,6.58,6.58,,,,,,,
16,7.61,7.61,,,,,,,
17,8.03,8.03,,,,,,,
18,8.32,8.32,,,,,,,
19,9.15,9.15,,,,,,,
20,9.19,9.19,,,,,,,
21,9.45,9.45,,,,,,,
22,9.59,9.59,,,,,,,
23,9.75,9.75,,,,,,,
24,9.97,9.97,,,,,,,
25,10.09,10.09,,,,,,,
26,10.28,10.28,,,,,,,
27,10.28,,,10.28,,,,,
28,12.42,12.42,,,,,,,
29,12.75,12.75,,,,,,,
30,13.24,13.24,,,,,,,
31,13.49,13.49,,,,,,,
32,13.67,13.67,,,,,,,
33,14.2,14.2,,,,,,,
34,14.38,14.38,,,,,,,
35,14.65,14.65,,,,,,,
36,14.86,14.86,,,,,,,
37,15.04,15.04,,,,,,,
38,15.17,15.17,,,,,,,
39,15.5,15.5,,,,,,,
40,16.24,16.24,,,,,,,
41,16.76,16.76,,,,,,,
42,16.86,16.86,,,,,,,
43,17.0,17.0,,,,,,,
44,17.28,17.28,,,,,,,
45,17.6,17.6,,,,,,,
46,17.9,17.9,,,,,,,
47,18.18,18.18,,,,,,,
48,18.44,18.44,,,,,,,
49,18.71,18.71,,,,,,,
50,18.89,18.89,,,,,,,
51,19.23,19.23,,,,,,,
52,19.62,19.62,,,,,,,
53,19.62,,,19.62,,,,,
54,21.86,21.86,,,,,,,
55,22.27,22.27,,,,,,,
56,22.6,22.6,,,,,,,
57,22.8,22.8,,,,,,,
58,23.03,23.03,,,,,,,
59,23.25,23.25,,,,,,,
60,23.44,23.44,,,,,,,
61,23.96,23.96,,,,,,,
62,24.67,24.67,,,,,,,
63,25.13,25.13,,,,,,,
64,25.45,25.45,,,,,,,
65,27.09,27.09,,,,,,,
66,27.23,27.23,,,,,,,
67,27.36,27.36,,,,,,,
68,27.51,27.51,,,,,,,
69,27.81,27.81,,,,,,,
70,28.34,28.34,,,,,,,
71,29.01,29.01,,,,,,,
72,29.4,29.4,,,,,,,
73,29.89,29.89,,,,,,,
74,30.68,30.68,,,,,,,
75,30.91,30.91,,,,,,,
76,31.18,31.18,,,,,,,
77,31.58,31.58,,,,,,,
78,31.7,31.7,,,,,,,
79,31.7,,,31.7,,,,,
80,33.93,33.93,,,,,,,
81,34.27,34.27,,,,,,,
82,34.56,34.56,,,,,,,
83,34.85,34.85,,,,,,,
84,35.08,35.08,,,,,,,
85,35.25,35.25,,,,,,,
86,35.53,35.53,,,,,,,
87,35.81,35.81,,,,,,,
88,36.0,36.0,,,,,,,
89,36.48,36.48,,,,,,,
90,36.71,36.71,,,,,,,
91,36.84,36.84,,,,,,,
92,37.38,37.38,,,,,,,
93,39.48,39.48,,,,,,,
94,40.42,40.42,,,,,,,
95,40.95,40.95,,,,,,,
96,41.28,41.28,,,,,,,
97,41.39,41.39,,,,,,,
98,41.54,41.54,,,,,,,
99,41.71,41.71,,,,,,,
100,42.13,42.13,,,,,,,
101,42.33,42.33,,,,,,,
102,42.84,42.84,,,,,,,
103,43.24,43.24,,,,,,,
104,43.73,43.73,,,,,,,
105,43.73,,,43.73,,,,,
106,46.19,46.19,,,,,,,
107,46.34,46.34,,,,,,,
108,46.88,46.88,,,,,,,
109,47.34,47.34,,,,,,,
110,47.61,47.61,,,,,,,
111,47.88,47.88,,,,,,,
112,48.06,48.06,,,,,,,
113,48.38,48.38,,,,,,,
114,48.49,48.49,,,,,,,
115,49.05,49.05,,,,,,,
116,49.56,49.56,,,,,,,
117,50.8,50.8,,,,,,,
118,51.12,51.12,,,,,,,
119,51.39,51.39,,,,,,,
120,51.65,51.65,,,,,,,
121,52.29,52.29,,,,,,,
122,52.44,52.44,,,,,,,
123,52.6,52.6,,,,,,,
124,52.75,52.75,,,,,,,
125,52.93,52.93,,,,,,,
126,53.28,53.28,,,,,,,
127,53.52,53.52,,,,,,,
128,53.72,53.72,,,,,,,
129,53.96,53.96,,,,,,,
130,54.38,54.38,,,,,,,
131,54.38,,,54.38,,,,,
132,56.5,56.5,,,,,,,
133,56.83,56.83,,,,,,,
134,57.17,57.17,,,,,,,
135,57.4,57.4,,,,,,,
136,57.77,57.77,,,,,,,
137,58.03,58.03,,,,,,,
138,58.23,58.23,,,,,,,
139,58.48,58.48,,,,,,,
140,58.69,58.69,,,,,,,
141,58.87,58.87,,,,,,,
142,59.15,59.15,,,,,,,
143,59.39,59.39,,,,,,,
144,59.99,59.99,,,,,,,
145,60.98,60.98,,,,,,,
146,61.73,61.73,,,,,,,
147,61.95,61.95,,,,,,,
148,62.25,62.25,,,,,,,
149,62.48,62.48,,,,,,,
150,62.76,62.76,,,,,,,
151,63.05,63.05,,,,,,,
152,63.35,63.35,,,,,,,
153,63.62,63.62,,,,,,,
154,63.89,63.89,,,,,,,
155,64.52,64.52,,,,,,,
156,64.65,64.65,,,,,,,
157,64.65,,,64.65,,,,,
158,67.01,67.01,,,,,,,
159,67.71,67.71,,,,,,,
160,67.95,67.95,,,,,,,
161,68.37,68.37,,,,,,,
162,68.64,68.64,,,,,,,
163,68.89,68.89,,,,,,,
164,69.16,69.16,,,,,,,
165,69.4,69.4,,,,,,,
166,69.63,69.63,,,,,,,
167,69.89,69.89,,,,,,,
168,70.2,70.2,,,,,,,
169,70.67,70.67,,,,,,,
170,73.2,73.2,,,,,,,
171,73.44,73.44,,,,,,,
172,73.66,73.66,,,,,,,
173,73.82,73.82,,,,,,,
174,74.15,74.15,,,,,,,
175,74.38,74.38,,,,,,,
176,74.82,74.82,,,,,,,
177,75.3,75.3,,,,,,,
178,76.17,76.17,,,,,,,
179,76.41,76.41,,,,,,,
180,76.94,76.94,,,,,,,
181,77.4,77.4,,,,,,,
182,78.76,78.76,,,,,,,
183,78.76,,,78.76,,,,,
184,81.51,81.51,,,,,,,
185,81.89,81.89,,,,,,,
186,82.23,82.23,,,,,,,
187,82.64,82.64,,,,,,,
188,83.03,83.03,,,,,,,
189,83.29,83.29,,,,,,,
190,83.54,83.54,,,,,,,
191,83.73,83.73,,,,,,,
192,83.99,83.99,,,,,,,
193,84.24,84.24,,,,,,,
194,84.42,84.42,,,,,,,
195,84.69,84.69,,,,,,,
196,84.83,84.83,,,,,,,
197,85.24,85.24,,,,,,,
198,86.57,86.57,,,,,,,
199,87.15,87.15,,,,,,,
200,87.42,87.42,,,,,,,
201,87.63,87.63,,,,,,,
202,87.85,87.85,,,,,,,
203,88.4,88.4,,,,,,,
204,88.68,88.68,,,,,,,
205,88.76,88.76,,,,,,,
206,88.91,88.91,,,,,,,
207,89.11,89.11,,,,,,,
208,89.25,89.25,,,,,,,
209,89.25,,,89.25,,,,,
210,91.67,91.67,,,,,,,
211,92.06,92.06,,,,,,,
212,92.41,92.41,,,,,,,
213,92.89,92.89,,,,,,,
214,93.07,93.07,,,,,,,
215,93.39,93.39,,,,,,,
216,93.48,93.48,,,,,,,
217,93.59,93.59,,,,,,,
218,93.88,93.88,,,,,,,
219,94.09,94.09,,,,,,,
220,94.57,94.57,,,,,,,
221,96.66,96.66,,,,,,,
222,96.94,96.94,,,,,,,
223,97.23,97.23,,,,,,,
224,97.49,97.49,,,,,,,
225,97.82,97.82,,,,,,,
226,98.01,98.01,,,,,,,
227,98.16,98.16,,,,,,,
228,98.31,98.31,,,,,,,
229,98.47,98.47,,,,,,,
230,98.78,98.78,,,,,,,
231,99.23,99.23,,,,,,,
232,100.05,100.05,,,,,,,
233,100.38,100.38,,,,,,,
234,101.3,101.3,,,,,,,
235,101.3,,,101.3,,,,,
236,104.33,104.33,,,,,,,
237,104.9,104.9,,,,,,,
238,105.28,105.28,,,,,,,
239,105.52,105.52,,,,,,,
240,105.74,105.74,,,,,,,
241,105.94,105.94,,,,,,,
242,106.22,106.22,,,,,,,
243,106.39,106.39,,,,,,,
244,106.64,106.64,,,,,,,
245,106.91,106.91,,,,,,,
246,107.17,107.17,,,,,,,
247,107.83,107.83,,,,,,,
248,108.83,108.83,,,,,,,
249,109.62,109.62,,,,,,,
250,109.81,109.81,,,,,,,
251,110.05,110.05,,,,,,,
252,110.85,110.85,,,,,,,
253,110.96,110.96,,,,,,,
254,111.1,111.1,,,,,,,
255,111.22,111.22,,,,,,,
256,111.36,111.36,,,,,,,
257,111.54,111.54,,,,,,,
258,111.89,111.89,,,,,,,
259,112.44,112.44,,,,,,,
260,112.89,112.89,,,,,,,
261,112.89,,,112.89,,,,,
262,115.74,115.74,,,,,,,
263,116.42,116.42,,,,,,,
264,116.83,116.83,,,,,,,
265,117.27,117.27,,,,,,,
266,117.53,117.53,,,,,,,
267,117.69,117.69,,,,,,,
268,117.9,117.9,,,,,,,
269,118.09,118.09,,,,,,,
270,118.36,118.36,,,,,,,
271,118.57,118.57,,,,,,,
272,118.83,118.83,,,,,,,
273,119.53,119.53,,,,,,,
274,120.3,120.3,,,,,,,
275,121.41,121.41,,,,,,,
276,121.82,121.82,,,,,,,
277,122.08,122.08,,,,,,,
278,122.35,122.35,,,,,,,
279,123.12,123.12,,,,,,,
280,123.23,123.23,,,,,,,
281,123.36,123.36,,,,,,,
282,123.51,123.51,,,,,,,
283,123.72,123.72,,,,,,,
284,123.91,123.91,,,,,,,
285,124.24,124.24,,,,,,,
286,124.42,124.42,,,,,,,
287,124.42,,,124.42,,,,,
288,126.52,126.52,,,,,,,
289,127.0,127.0,,,,,,,
290,127.26,127.26,,,,,,,
291,127.64,127.64,,,,,,,
292,127.82,127.82,,,,,,,
293,128.07,128.07,,,,,,,
294,128.23,128.23,,,,,,,
295,128.48,128.48,,,,,,,
296,128.71,128.71,,,,,,,
297,128.85,128.85,,,,,,,
298,128.89,128.89,,,,,,,
299,129.15,129.15,,,,,,,
300,129.4,129.4,,,,,,,
301,129.55,129.55,,,,,,,
302,129.96,129.96,,,,,,,
303,130.44,130.44,,,,,,,
304,131.91,131.91,,,,,,,
305,132.21,132.21,,,,,,,
306,132.41,132.41,,,,,,,
307,132.73,132.73,,,,,,,
308,133.3,133.3,,,,,,,
309,133.39,133.39,,,,,,,
310,133.55,133.55,,,,,,,
311,133.72,133.72,,,,,,,
312,134.12,134.12,,,,,,,
313,134.12,,,134.12,,,,,
314,136.48,136.48,,,,,,,
315,136.91,136.91,,,,,,,
316,137.11,137.11,,,,,,,
317,137.31,137.31,,,,,,,
318,137.57,137.57,,,,,,,
319,137.8,137.8,,,,,,,
320,137.98,137.98,,,,,,,
321,138.22,138.22,,,,,,,
322,139.52,139.52,,,,,,,
323,141.49,141.49,,,,,,,
324,141.78,141.78,,,,,,,
325,142.07,142.07,,,,,,,
326,142.32,142.32,,,,,,,
327,142.81,142.81,,,,,,,
328,143.29,143.29,,,,,,,
329,144.18,144.18,,,,,,,
330,144.42,144.42,,,,,,,
331,145.24,145.24,,,,,,,
332,145.41,145.41,,,,,,,
333,145.57,145.57,,,,,,,
334,145.75,145.75,,,,,,,
335,146.21,146.21,,,,,,,
336,146.47,146.47,,,,,,,
337,146.8,146.8,,,,,,,
338,147.0,147.0,,,,,,,
339,147.0,,,147.0,,,,,
340,149.29,149.29,,,,,,,
341,149.61,149.61,,,,,,,
342,149.86,149.86,,,,,,,
343,150.24,150.24,,,,,,,
344,150.36,150.36,,,,,,,
345,150.44,150.44,,,,,,,
346,150.68,150.68,,,,,,,
347,150.95,150.95,,,,,,,
348,151.16,151.16,,,,,,,
349,151.39,151.39,,,,,,,
350,151.59,151.59,,,,,,,
351,152.58,152.58,,,,,,,
352,154.28,154.28,,,,,,,
353,154.53,154.53,,,,,,,
354,154.77,154.77,,,,,,,
355,154.99,154.99,,,,,,,
356,155.28,155.28,,,,,,,
357,155.85,155.85,,,,,,,
358,155.98,155.98,,,,,,,
359,156.09,156.09,,,,,,,
360,156.2,156.2,,,,,,,
361,156.42,156.42,,,,,,,
362,156.64,156.64,,,,,,,
363,156.88,156.88,,,,,,,
364,157.08,157.08,,,,,,,
365,157.08,,,157.08,,,,,
366,159.22,159.22,,,,,,,
367,159.58,159.58,,,,,,,
368,159.88,159.88,,,,,,,
369,160.09,160.09,,,,,,,
370,160.3,160.3,,,,,,,
371,160.73,160.73,,,,,,,
372,160.92,160.92,,,,,,,
373,161.16,161.16,,,,,,,
374,161.99,161.99,,,,,,,
375,162.5,162.5,,,,,,,
376,162.96,162.96,,,,,,,
377,163.24,163.24,,,,,,,
378,163.53,163.53,,,,,,,
379,163.89,163.89,,,,,,,
380,164.15,164.15,,,,,,,
381,164.44,164.44,,,,,,,
382,164.71,164.71,,,,,,,
383,165.28,165.28,,,,,,,
384,165.41,165.41,,,,,,,
385,165.52,165.52,,,,,,,
386,165.65,165.65,,,,,,,
387,165.78,165.78,,,,,,,
388,166.02,166.02,,,,,,,
