ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,0.34,0.34,,,,,,,
3,2.3,2.3,,,,,,,
4,7.21,7.21,,,,,,,
5,8.35,8.35,,,,,,,
6,9.14,9.14,,,,,,,
7,9.37,9.37,,,,,,,
8,9.85,9.85,,,,,,,
9,10.23,10.23,,,,,,,
10,11.46,11.46,,,,,,,
11,12.04,12.04,,,,,,,
12,12.25,12.25,,,,,,,
13,12.51,12.51,,,,,,,
14,13.93,13.93,,,,,,,
15,14.71,14.71,,,,,,,
16,15.21,15.21,,,,,,,
17,15.48,15.48,,,,,,,
18,15.91,15.91,,,,,,,
19,17.17,17.17,,,,,,,
20,17.43,17.43,,,,,,,
21,17.56,17.56,,,,,,,
22,17.62,17.62,,,,,,,
23,18.13,18.13,,,,,,,
24,18.3,18.3,,,,,,,
25,18.38,18.38,,,,,,,
26,18.88,18.88,,,,,,,
27,18.88,,,18.88,,,,,
28,32.52,32.52,,,,,,,
29,33.37,33.37,,,,,,,
30,62.44,62.44,,,,,,,
31,90.88,90.88,,,,,,,
32,92.23,92.23,,,,,,,
33,92.43,92.43,,,,,,,
34,92.94,92.94,,,,,,,
35,94.01,94.01,,,,,,,
36,95.38,95.38,,,,,,,
37,96.52,96.52,,,,,,,
38,97.27,97.27,,,,,,,
39,98.25,98.25,,,,,,,
40,98.88,98.88,,,,,,,
41,99.12,99.12,,,,,,,
42,99.29,99.29,,,,,,,
43,99.61,99.61,,,,,,,
44,100.75,100.75,,,,,,,
45,101.27,101.27,,,,,,,
46,101.35,101.35,,,,,,,
47,101.57,101.57,,,,,,,
48,101.68,101.68,,,,,,,
49,102.08,102.08,,,,,,,
50,102.18,102.18,,,,,,,
51,102.25,102.25,,,,,,,
52,102.32,102.32,,,,,,,
53,102.32,,,102.32,,,,,
54,140.91,140.91,,,,,,,
55,147.44,147.44,,,,,,,
56,148.56,148.56,,,,,,,
57,159.8,,,,,159.8,,,
58,163.68,,,,,,,163.68,
59,169.8,,,,,169.8,,,
60,180.09,,180.09,,,,,,
61,180.69,,180.69,,,,,,
62,181.63,,181.63,,,,,,
63,187.4,,187.4,,,,,,
64,189.71,,189.71,,,,,,
65,191.42,,191.42,,,,,,
66,191.73,,191.73,,,,,,
67,191.94,,191.94,,,,,,
68,192.38,,192.38,,,,,,
