ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,0.29,0.29,,,,,,,
3,0.78,0.78,,,,,,,
4,1.03,1.03,,,,,,,
5,1.6,1.6,,,,,,,
6,2.03,2.03,,,,,,,
7,2.37,2.37,,,,,,,
8,3.07,3.07,,,,,,,
9,3.99,3.99,,,,,,,
10,4.66,4.66,,,,,,,
11,4.9,4.9,,,,,,,
12,6.17,6.17,,,,,,,
13,6.61,6.61,,,,,,,
14,7.02,7.02,,,,,,,
15,7.38,7.38,,,,,,,
16,7.6,7.6,,,,,,,
17,7.73,7.73,,,,,,,
18,7.96,7.96,,,,,,,
19,9.13,9.13,,,,,,,
20,9.38,9.38,,,,,,,
21,10.2,10.2,,,,,,,
22,10.85,10.85,,,,,,,
23,11.23,11.23,,,,,,,
24,11.34,11.34,,,,,,,
25,11.57,11.57,,,,,,,
26,12.77,12.77,,,,,,,
27,12.77,,,12.77,,,,,
28,32.12,32.12,,,,,,,
29,32.76,32.76,,,,,,,
30,33.19,33.19,,,,,,,
31,33.45,33.45,,,,,,,
32,33.75,33.75,,,,,,,
33,34.09,34.09,,,,,,,
34,34.4,34.4,,,,,,,
35,34.59,34.59,,,,,,,
36,35.01,35.01,,,,,,,
37,35.26,35.26,,,,,,,
38,35.55,35.55,,,,,,,
39,37.73,37.73,,,,,,,
40,38.05,38.05,,,,,,,
41,39.57,39.57,,,,,,,
42,40.21,40.21,,,,,,,
43,42.02,42.02,,,,,,,
44,42.46,42.46,,,,,,,
45,42.71,42.71,,,,,,,
46,43.14,43.14,,,,,,,
47,43.48,43.48,,,,,,,
48,45.04,45.04,,,,,,,
49,45.2,45.2,,,,,,,
50,45.24,45.24,,,,,,,
51,46.15,46.15,,,,,,,
52,47.89,47.89,,,,,,,
53,47.89,,,47.89,,,,,
54,68.27,68.27,,,,,,,
55,68.81,68.81,,,,,,,
56,69.2,69.2,,,,,,,
57,69.48,69.48,,,,,,,
58,69.94,69.94,,,,,,,
59,69.99,69.99,,,,,,,
60,70.36,70.36,,,,,,,
61,70.82,70.82,,,,,,,
62,71.6,71.6,,,,,,,
63,72.97,72.97,,,,,,,
64,73.38,73.38,,,,,,,
65,73.73,73.73,,,,,,,
66,75.35,75.35,,,,,,,
67,75.54,75.54,,,,,,,
68,77.16,77.16,,,,,,,
69,77.38,77.38,,,,,,,
70,77.76,77.76,,,,,,,
71,78.13,78.13,,,,,,,
72,78.41,78.41,,,,,,,
73,78.58,78.58,,,,,,,
74,78.91,78.91,,,,,,,
75,79.36,79.36,,,,,,,
76,80.62,80.62,,,,,,,
77,81.61,81.61,,,,,,,
78,81.94,81.94,,,,,,,
79,81.94,,,81.94,,,,,
80,105.44,105.44,,,,,,,
81,106.02,106.02,,,,,,,
82,106.3,106.3,,,,,,,
83,107.12,107.12,,,,,,,
84,108.52,108.52,,,,,,,
85,108.89,108.89,,,,,,,
86,109.15,109.15,,,,,,,
87,109.44,109.44,,,,,,,
88,110.6,110.6,,,,,,,
89,111.98,111.98,,,,,,,
90,112.24,112.24,,,,,,,
91,112.89,112.89,,,,,,,
92,113.2,113.2,,,,,,,
93,114.79,114.79,,,,,,,
94,115.51,115.51,,,,,,,
95,115.7,115.7,,,,,,,
96,115.8,115.8,,,,,,,
97,115.91,115.91,,,,,,,
98,116.05,116.05,,,,,,,
99,116.35,116.35,,,,,,,
100,116.63,116.63,,,,,,,
101,117.33,117.33,,,,,,,
102,118.95,118.95,,,,,,,
103,119.8,119.8,,,,,,,
104,120.25,120.25,,,,,,,
105,120.25,,,120.25,,,,,
106,140.24,140.24,,,,,,,
107,140.51,140.51,,,,,,,
108,141.01,141.01,,,,,,,
109,141.49,141.49,,,,,,,
110,141.67,141.67,,,,,,,
111,141.71,141.71,,,,,,,
112,142.17,142.17,,,,,,,
113,142.54,142.54,,,,,,,
114,142.75,142.75,,,,,,,
115,142.81,142.81,,,,,,,
116,143.56,143.56,,,,,,,
117,144.56,144.56,,,,,,,
118,144.79,144.79,,,,,,,
119,144.95,144.95,,,,,,,
120,145.93,145.93,,,,,,,
121,147.12,147.12,,,,,,,
122,147.37,147.37,,,,,,,
123,147.97,147.97,,,,,,,
124,148.81,148.81,,,,,,,
125,149.01,149.01,,,,,,,
126,149.2,149.2,,,,,,,
127,149.46,149.46,,,,,,,
128,149.78,149.78,,,,,,,
129,151.17,151.17,,,,,,,
130,152.57,152.57,,,,,,,
131,152.57,,,152.57,,,,,
132,180.09,,180.09,,,,,,
133,187.36,,187.36,,,,,,
134,188.0,,188.0,,,,,,
135,188.25,,188.25,,,,,,
136,189.53,,189.53,,,,,,
137,189.87,,189.87,,,,,,
138,190.11,,190.11,,,,,,
139,190.4,,190.4,,,,,,
140,190.73,,190.73,,,,,,
141,190.97,,190.97,,,,,,
142,192.21,,192.21,,,,,,
143,192.58,,192.58,,,,,,
144,192.73,,192.73,,,,,,
145,193.22,,193.22,,,,,,
146,193.55,,193.55,,,,,,
147,193.82,,193.82,,,,,,
148,193.92,,193.92,,,,,,
149,195.03,,195.03,,,,,,
150,195.16,,195.16,,,,,,
151,195.28,,195.28,,,,,,
152,195.46,,195.46,,,,,,
153,195.78,,195.78,,,,,,
154,195.93,,195.93,,,,,,
155,196.15,,196.15,,,,,,
156,196.43,,196.43,,,,,,
157,197.45,,197.45,,,,,,
158,197.56,,197.56,,,,,,
159,198.17,,198.17,,,,,,
160,198.28,,198.28,,,,,,
161,198.42,,198.42,,,,,,
162,198.49,,198.49,,,,,,
163,198.58,,198.58,,,,,,
164,198.66,,198.66,,,,,,
165,198.72,,198.72,,,,,,
166,198.86,,198.86,,,,,,
167,199.18,,199.18,,,,,,
168,199.34,,199.34,,,,,,
169,199.45,,199.45,,,,,,
170,199.66,,199.66,,,,,,
171,199.85,,199.85,,,,,,
172,201.55,,201.55,,,,,,
173,201.66,,201.66,,,,,,
174,201.77,,201.77,,,,,,
175,201.93,,201.93,,,,,,
176,201.99,,201.99,,,,,,
177,202.04,,202.04,,,,,,
178,202.14,,202.14,,,,,,
179,202.96,,202.96,,,,,,
180,203.34,,203.34,,,,,,
181,204.95,,204.95,,,,,,
182,206.36,,206.36,,,,,,
183,206.84,,206.84,,,,,,
184,207.07,,207.07,,,,,,
185,207.5,,207.5,,,,,,
186,207.6,,207.6,,,,,,
187,207.73,,207.73,,,,,,
188,207.9,,207.9,,,,,,
189,208.03,,208.03,,,,,,
190,208.22,,208.22,,,,,,
191,208.46,,208.46,,,,,,
192,208.72,,208.72,,,,,,
193,209.9,,209.9,,,,,,
194,210.33,,210.33,,,,,,
195,211.05,,211.05,,,,,,
196,211.34,,211.34,,,,,,
197,211.79,,211.79,,,,,,
198,212.08,,212.08,,,,,,
199,212.54,,212.54,,,,,,
200,214.09,,214.09,,,,,,
201,214.76,,214.76,,,,,,
202,214.94,,214.94,,,,,,
203,214.99,,214.99,,,,,,
204,215.08,,215.08,,,,,,
205,215.16,,215.16,,,,,,
206,215.24,,215.24,,,,,,
207,215.5,,215.5,,,,,,
208,215.65,,215.65,,,,,,
209,216.09,,216.09,,,,,,
210,216.26,,216.26,,,,,,
211,216.36,,216.36,,,,,,
212,216.63,,216.63,,,,,,
213,218.43,,218.43,,,,,,
214,218.66,,218.66,,,,,,
215,218.85,,218.85,,,,,,
216,219.47,,219.47,,,,,,
217,220.01,,220.01,,,,,,
218,221.81,,221.81,,,,,,
219,221.93,,221.93,,,,,,
220,222.34,,222.34,,,,,,
221,222.88,,222.88,,,,,,
222,222.98,,222.98,,,,,,
223,223.11,,223.11,,,,,,
224,223.19,,223.19,,,,,,
225,223.25,,223.25,,,,,,
226,223.5,,223.5,,,,,,
227,223.6,,223.6,,,,,,
228,223.91,,223.91,,,,,,
229,224.36,,224.36,,,,,,
230,226.36,,226.36,,,,,,
231,226.6,,226.6,,,,,,
232,227.63,,227.63,,,,,,
233,227.63,,,,227.63,,,,
234,247.87,,247.87,,,,,,
235,248.76,,248.76,,,,,,
236,249.33,,249.33,,,,,,
237,249.63,,249.63,,,,,,
238,249.91,,249.91,,,,,,
239,250.05,,250.05,,,,,,
