ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,4.95,4.95,,,,,,,
3,6.79,6.79,,,,,,,
4,7.86,7.86,,,,,,,
5,8.13,8.13,,,,,,,
6,8.62,8.62,,,,,,,
7,9.3,9.3,,,,,,,
8,9.97,9.97,,,,,,,
9,10.2,10.2,,,,,,,
10,10.52,10.52,,,,,,,
11,11.39,11.39,,,,,,,
12,11.67,11.67,,,,,,,
13,12.06,12.06,,,,,,,
14,12.37,12.37,,,,,,,
15,12.77,12.77,,,,,,,
16,13.13,13.13,,,,,,,
17,13.5,13.5,,,,,,,
18,14.19,14.19,,,,,,,
19,14.53,14.53,,,,,,,
20,14.73,14.73,,,,,,,
21,15.06,15.06,,,,,,,
22,15.52,15.52,,,,,,,
23,16.54,16.54,,,,,,,
24,16.82,16.82,,,,,,,
25,18.17,18.17,,,,,,,
26,18.73,18.73,,,,,,,
27,18.73,,,18.73,,,,,
28,21.78,21.78,,,,,,,
29,22.2,22.2,,,,,,,
30,23.26,23.26,,,,,,,
31,23.51,23.51,,,,,,,
32,23.78,23.78,,,,,,,
33,23.98,23.98,,,,,,,
34,24.07,24.07,,,,,,,
35,24.33,24.33,,,,,,,
36,24.51,24.51,,,,,,,
37,24.78,24.78,,,,,,,
38,25.26,25.26,,,,,,,
39,26.04,26.04,,,,,,,
40,26.31,26.31,,,,,,,
41,26.52,26.52,,,,,,,
42,26.79,26.79,,,,,,,
43,27.2,27.2,,,,,,,
44,27.35,27.35,,,,,,,
45,27.65,27.65,,,,,,,
46,28.16,28.16,,,,,,,
47,28.58,28.58,,,,,,,
48,29.03,29.03,,,,,,,
49,29.18,29.18,,,,,,,
50,29.41,29.41,,,,,,,
51,30.13,30.13,,,,,,,
52,30.44,30.44,,,,,,,
53,30.44,,,30.44,,,,,
54,32.97,32.97,,,,,,,
55,33.28,33.28,,,,,,,
56,33.54,33.54,,,,,,,
57,33.82,33.82,,,,,,,
58,34.31,34.31,,,,,,,
59,34.52,34.52,,,,,,,
60,34.9,34.9,,,,,,,
61,35.21,35.21,,,,,,,
62,35.87,35.87,,,,,,,
63,36.14,36.14,,,,,,,
64,36.61,36.61,,,,,,,
65,36.74,36.74,,,,,,,
66,36.94,36.94,,,,,,,
67,37.12,37.12,,,,,,,
68,37.6,37.6,,,,,,,
69,38.01,38.01,,,,,,,
70,38.41,38.41,,,,,,,
71,38.93,38.93,,,,,,,
72,39.77,39.77,,,,,,,
73,40.29,40.29,,,,,,,
74,41.04,41.04,,,,,,,
75,41.28,41.28,,,,,,,
76,41.68,41.68,,,,,,,
77,41.98,41.98,,,,,,,
78,42.17,42.17,,,,,,,
79,42.17,,,42.17,,,,,
80,46.5,46.5,,,,,,,
81,47.53,47.53,,,,,,,
82,48.17,48.17,,,,,,,
83,48.37,48.37,,,,,,,
84,48.58,48.58,,,,,,,
85,48.68,48.68,,,,,,,
86,48.82,48.82,,,,,,,
87,49.04,49.04,,,,,,,
88,49.3,49.3,,,,,,,
89,49.51,49.51,,,,,,,
90,49.76,49.76,,,,,,,
91,49.81,49.81,,,,,,,
92,49.88,49.88,,,,,,,
93,50.57,50.57,,,,,,,
94,50.94,50.94,,,,,,,
95,51.24,51.24,,,,,,,
96,51.88,51.88,,,,,,,
97,52.7,52.7,,,,,,,
98,52.95,52.95,,,,,,,
99,53.35,53.35,,,,,,,
100,53.49,53.49,,,,,,,
101,53.63,53.63,,,,,,,
102,53.78,53.78,,,,,,,
103,54.07,54.07,,,,,,,
104,54.43,54.43,,,,,,,
105,54.43,,,54.43,,,,,
