ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,0.07,0.07,,,,,,,
3,0.56,0.56,,,,,,,
4,0.73,0.73,,,,,,,
5,1.06,1.06,,,,,,,
6,1.29,1.29,,,,,,,
7,1.67,1.67,,,,,,,
8,1.9,1.9,,,,,,,
9,2.18,2.18,,,,,,,
10,2.54,2.54,,,,,,,
11,2.91,2.91,,,,,,,
12,3.42,3.42,,,,,,,
13,3.7,3.7,,,,,,,
14,4.01,4.01,,,,,,,
15,4.43,4.43,,,,,,,
16,5.04,5.04,,,,,,,
17,5.35,5.35,,,,,,,
18,5.65,5.65,,,,,,,
19,6.09,6.09,,,,,,,
20,6.43,6.43,,,,,,,
21,6.81,6.81,,,,,,,
22,7.37,7.37,,,,,,,
23,7.64,7.64,,,,,,,
24,8.68,8.68,,,,,,,
25,9.22,9.22,,,,,,,
26,9.7,9.7,,,,,,,
27,9.7,,,9.7,,,,,
28,28.6,28.6,,,,,,,
29,28.72,28.72,,,,,,,
30,28.9,28.9,,,,,,,
31,29.27,29.27,,,,,,,
32,29.51,29.51,,,,,,,
33,29.77,29.77,,,,,,,
34,30.02,30.02,,,,,,,
35,30.26,30.26,,,,,,,
36,30.6,30.6,,,,,,,
37,30.8,30.8,,,,,,,
38,31.0,31.0,,,,,,,
39,31.4,31.4,,,,,,,
40,31.58,31.58,,,,,,,
41,31.95,31.95,,,,,,,
42,32.16,32.16,,,,,,,
43,32.51,32.51,,,,,,,
44,32.78,32.78,,,,,,,
45,32.98,32.98,,,,,,,
46,33.42,33.42,,,,,,,
47,33.75,33.75,,,,,,,
48,34.06,34.06,,,,,,,
49,34.36,34.36,,,,,,,
50,34.67,34.67,,,,,,,
51,34.93,34.93,,,,,,,
52,35.28,35.28,,,,,,,
53,35.28,,,35.28,,,,,
54,43.2,43.2,,,,,,,
55,43.45,43.45,,,,,,,
56,43.66,43.66,,,,,,,
57,43.85,43.85,,,,,,,
58,44.09,44.09,,,,,,,
59,44.45,44.45,,,,,,,
60,44.76,44.76,,,,,,,
61,44.98,44.98,,,,,,,
62,45.3,45.3,,,,,,,
63,45.56,45.56,,,,,,,
64,45.74,45.74,,,,,,,
65,46.01,46.01,,,,,,,
66,46.29,46.29,,,,,,,
67,46.5,46.5,,,,,,,
68,46.7,46.7,,,,,,,
69,47.0,47.0,,,,,,,
70,47.39,47.39,,,,,,,
71,47.65,47.65,,,,,,,
72,47.97,47.97,,,,,,,
73,48.33,48.33,,,,,,,
74,48.62,48.62,,,,,,,
75,48.92,48.92,,,,,,,
76,49.17,49.17,,,,,,,
77,49.55,49.55,,,,,,,
78,49.86,49.86,,,,,,,
79,49.86,,,49.86,,,,,
80,56.55,56.55,,,,,,,
81,56.82,56.82,,,,,,,
82,57.0,57.0,,,,,,,
83,57.17,57.17,,,,,,,
84,57.41,57.41,,,,,,,
85,57.99,57.99,,,,,,,
86,58.2,58.2,,,,,,,
87,58.44,58.44,,,,,,,
88,58.81,58.81,,,,,,,
89,59.15,59.15,,,,,,,
90,59.31,59.31,,,,,,,
91,59.58,59.58,,,,,,,
92,59.84,59.84,,,,,,,
93,60.03,60.03,,,,,,,
94,60.3,60.3,,,,,,,
95,60.51,60.51,,,,,,,
96,60.71,60.71,,,,,,,
97,61.04,61.04,,,,,,,
98,61.34,61.34,,,,,,,
99,61.55,61.55,,,,,,,
100,61.79,61.79,,,,,,,
101,62.05,62.05,,,,,,,
102,62.38,62.38,,,,,,,
103,62.72,62.72,,,,,,,
104,62.89,62.89,,,,,,,
105,62.89,,,62.89,,,,,
106,75.1,75.1,,,,,,,
107,75.3,75.3,,,,,,,
108,75.56,75.56,,,,,,,
109,75.74,75.74,,,,,,,
110,75.99,75.99,,,,,,,
111,76.22,76.22,,,,,,,
112,76.49,76.49,,,,,,,
113,76.68,76.68,,,,,,,
114,77.05,77.05,,,,,,,
115,77.34,77.34,,,,,,,
116,77.54,77.54,,,,,,,
117,77.84,77.84,,,,,,,
118,77.97,77.97,,,,,,,
119,78.26,78.26,,,,,,,
120,78.49,78.49,,,,,,,
121,78.68,78.68,,,,,,,
122,78.99,78.99,,,,,,,
123,79.25,79.25,,,,,,,
124,79.56,79.56,,,,,,,
125,79.93,79.93,,,,,,,
126,80.29,80.29,,,,,,,
127,80.54,80.54,,,,,,,
128,80.77,80.77,,,,,,,
129,81.78,81.78,,,,,,,
130,82.54,82.54,,,,,,,
131,82.54,,,82.54,,,,,
132,90.82,90.82,,,,,,,
133,91.78,91.78,,,,,,,
134,91.9,91.9,,,,,,,
135,92.42,92.42,,,,,,,
136,92.65,92.65,,,,,,,
137,92.8,92.8,,,,,,,
138,93.05,93.05,,,,,,,
139,93.43,93.43,,,,,,,
140,93.85,93.85,,,,,,,
141,94.37,94.37,,,,,,,
142,94.72,94.72,,,,,,,
143,94.92,94.92,,,,,,,
144,95.09,95.09,,,,,,,
145,95.53,95.53,,,,,,,
146,95.68,95.68,,,,,,,
147,95.86,95.86,,,,,,,
148,96.09,96.09,,,,,,,
149,96.28,96.28,,,,,,,
150,96.49,96.49,,,,,,,
151,96.74,96.74,,,,,,,
152,97.05,97.05,,,,,,,
153,97.33,97.33,,,,,,,
154,97.61,97.61,,,,,,,
155,97.93,97.93,,,,,,,
156,98.19,98.19,,,,,,,
157,98.19,,,98.19,,,,,
158,104.14,104.14,,,,,,,
159,104.32,104.32,,,,,,,
160,105.17,105.17,,,,,,,
161,105.54,105.54,,,,,,,
162,105.87,105.87,,,,,,,
163,106.1,106.1,,,,,,,
164,106.55,106.55,,,,,,,
165,106.88,106.88,,,,,,,
166,107.18,107.18,,,,,,,
167,107.35,107.35,,,,,,,
168,107.65,107.65,,,,,,,
169,107.85,107.85,,,,,,,
170,108.09,108.09,,,,,,,
171,108.46,108.46,,,,,,,
172,108.7,108.7,,,,,,,
173,108.94,108.94,,,,,,,
174,109.43,109.43,,,,,,,
175,109.88,109.88,,,,,,,
176,110.09,110.09,,,,,,,
177,111.57,111.57,,,,,,,
178,112.66,112.66,,,,,,,
179,113.0,113.0,,,,,,,
180,113.34,113.34,,,,,,,
181,113.79,113.79,,,,,,,
182,114.05,114.05,,,,,,,
183,114.05,,,114.05,,,,,
184,120.98,120.98,,,,,,,
185,121.12,121.12,,,,,,,
186,121.32,121.32,,,,,,,
187,121.63,121.63,,,,,,,
188,121.96,121.96,,,,,,,
189,122.35,122.35,,,,,,,
190,122.84,122.84,,,,,,,
191,123.22,123.22,,,,,,,
192,123.54,123.54,,,,,,,
193,123.75,123.75,,,,,,,
194,124.19,124.19,,,,,,,
195,124.38,124.38,,,,,,,
196,124.69,124.69,,,,,,,
197,124.9,124.9,,,,,,,
198,125.12,125.12,,,,,,,
199,125.45,125.45,,,,,,,
200,126.05,126.05,,,,,,,
201,126.3,126.3,,,,,,,
202,126.52,126.52,,,,,,,
203,126.8,126.8,,,,,,,
204,127.15,127.15,,,,,,,
205,127.46,127.46,,,,,,,
206,127.82,127.82,,,,,,,
207,128.18,128.18,,,,,,,
208,128.53,128.53,,,,,,,
209,128.53,,,128.53,,,,,
210,135.69,135.69,,,,,,,
211,135.85,135.85,,,,,,,
212,136.31,136.31,,,,,,,
213,136.86,136.86,,,,,,,
214,137.1,137.1,,,,,,,
215,137.45,137.45,,,,,,,
216,137.68,137.68,,,,,,,
217,137.96,137.96,,,,,,,
218,138.44,138.44,,,,,,,
219,138.65,138.65,,,,,,,
220,138.92,138.92,,,,,,,
221,139.15,139.15,,,,,,,
222,139.37,139.37,,,,,,,
223,139.65,139.65,,,,,,,
224,140.21,140.21,,,,,,,
225,140.99,140.99,,,,,,,
226,141.26,141.26,,,,,,,
227,141.88,141.88,,,,,,,
228,142.18,142.18,,,,,,,
229,142.48,142.48,,,,,,,
230,142.72,142.72,,,,,,,
231,142.92,142.92,,,,,,,
232,143.21,143.21,,,,,,,
233,144.04,144.04,,,,,,,
