ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,0.05,0.05,,,,,,,
3,0.91,0.91,,,,,,,
4,1.27,1.27,,,,,,,
5,1.54,1.54,,,,,,,
6,1.98,1.98,,,,,,,
7,2.38,2.38,,,,,,,
8,2.8,2.8,,,,,,,
9,3.29,3.29,,,,,,,
10,3.74,3.74,,,,,,,
11,5.01,5.01,,,,,,,
12,5.46,5.46,,,,,,,
13,5.87,5.87,,,,,,,
14,6.35,6.35,,,,,,,
15,6.68,6.68,,,,,,,
16,7.11,7.11,,,,,,,
17,7.39,7.39,,,,,,,
18,7.67,7.67,,,,,,,
19,8.17,8.17,,,,,,,
20,8.55,8.55,,,,,,,
21,9.45,9.45,,,,,,,
22,9.77,9.77,,,,,,,
23,10.46,10.46,,,,,,,
24,10.77,10.77,,,,,,,
25,11.23,11.23,,,,,,,
26,11.37,11.37,,,,,,,
27,11.37,,,11.37,,,,,
28,28.26,28.26,,,,,,,
29,28.4,28.4,,,,,,,
30,28.68,28.68,,,,,,,
31,29.06,29.06,,,,,,,
32,29.48,29.48,,,,,,,
33,29.61,29.61,,,,,,,
34,29.9,29.9,,,,,,,
35,30.12,30.12,,,,,,,
36,30.36,30.36,,,,,,,
37,30.55,30.55,,,,,,,
38,30.87,30.87,,,,,,,
39,31.09,31.09,,,,,,,
40,31.25,31.25,,,,,,,
41,31.47,31.47,,,,,,,
42,31.77,31.77,,,,,,,
43,32.1,32.1,,,,,,,
44,32.33,32.33,,,,,,,
45,32.6,32.6,,,,,,,
46,32.82,32.82,,,,,,,
47,33.16,33.16,,,,,,,
48,33.35,33.35,,,,,,,
49,33.6,33.6,,,,,,,
50,33.8,33.8,,,,,,,
51,34.93,34.93,,,,,,,
52,35.12,35.12,,,,,,,
53,35.12,,,35.12,,,,,
54,44.68,44.68,,,,,,,
55,44.87,44.87,,,,,,,
56,45.03,45.03,,,,,,,
57,45.33,45.33,,,,,,,
58,45.97,45.97,,,,,,,
59,46.29,46.29,,,,,,,
60,46.52,46.52,,,,,,,
61,47.03,47.03,,,,,,,
62,47.28,47.28,,,,,,,
63,47.48,47.48,,,,,,,
64,47.72,47.72,,,,,,,
65,48.02,48.02,,,,,,,
66,48.26,48.26,,,,,,,
67,48.55,48.55,,,,,,,
68,48.73,48.73,,,,,,,
69,48.96,48.96,,,,,,,
70,49.57,49.57,,,,,,,
71,50.16,50.16,,,,,,,
72,50.52,50.52,,,,,,,
73,50.88,50.88,,,,,,,
74,51.15,51.15,,,,,,,
75,51.45,51.45,,,,,,,
76,52.37,52.37,,,,,,,
77,52.48,52.48,,,,,,,
78,52.79,52.79,,,,,,,
79,52.79,,,52.79,,,,,
80,59.33,59.33,,,,,,,
81,59.57,59.57,,,,,,,
82,59.75,59.75,,,,,,,
83,59.97,59.97,,,,,,,
84,60.39,60.39,,,,,,,
85,60.82,60.82,,,,,,,
86,61.12,61.12,,,,,,,
87,61.33,61.33,,,,,,,
88,61.6,61.6,,,,,,,
89,61.79,61.79,,,,,,,
90,61.94,61.94,,,,,,,
91,62.4,62.4,,,,,,,
92,62.64,62.64,,,,,,,
93,62.9,62.9,,,,,,,
94,63.1,63.1,,,,,,,
95,63.3,63.3,,,,,,,
96,63.58,63.58,,,,,,,
97,63.87,63.87,,,,,,,
98,64.13,64.13,,,,,,,
99,64.63,64.63,,,,,,,
100,64.83,64.83,,,,,,,
101,65.12,65.12,,,,,,,
102,65.36,65.36,,,,,,,
103,65.73,65.73,,,,,,,
104,66.34,66.34,,,,,,,
105,66.34,,,66.34,,,,,
106,71.84,71.84,,,,,,,
107,72.06,72.06,,,,,,,
108,72.24,72.24,,,,,,,
109,72.4,72.4,,,,,,,
110,72.98,72.98,,,,,,,
111,73.52,73.52,,,,,,,
112,73.76,73.76,,,,,,,
113,73.99,73.99,,,,,,,
114,74.19,74.19,,,,,,,
115,74.51,74.51,,,,,,,
116,74.74,74.74,,,,,,,
117,74.97,74.97,,,,,,,
118,75.18,75.18,,,,,,,
119,75.4,75.4,,,,,,,
120,75.66,75.66,,,,,,,
121,75.97,75.97,,,,,,,
122,76.21,76.21,,,,,,,
123,76.41,76.41,,,,,,,
124,76.7,76.7,,,,,,,
125,76.95,76.95,,,,,,,
126,77.25,77.25,,,,,,,
127,77.52,77.52,,,,,,,
128,77.86,77.86,,,,,,,
129,78.72,78.72,,,,,,,
130,79.15,79.15,,,,,,,
131,79.15,,,79.15,,,,,
132,89.39,89.39,,,,,,,
133,90.1,90.1,,,,,,,
134,90.79,90.79,,,,,,,
135,91.02,91.02,,,,,,,
136,91.3,91.3,,,,,,,
137,91.63,91.63,,,,,,,
138,92.1,92.1,,,,,,,
139,92.32,92.32,,,,,,,
140,92.62,92.62,,,,,,,
141,92.81,92.81,,,,,,,
142,93.01,93.01,,,,,,,
143,93.22,93.22,,,,,,,
144,93.44,93.44,,,,,,,
145,93.59,93.59,,,,,,,
146,93.81,93.81,,,,,,,
147,94.12,94.12,,,,,,,
148,95.35,95.35,,,,,,,
149,95.73,95.73,,,,,,,
150,96.03,96.03,,,,,,,
151,96.32,96.32,,,,,,,
152,96.56,96.56,,,,,,,
153,96.83,96.83,,,,,,,
154,97.41,97.41,,,,,,,
155,97.87,97.87,,,,,,,
156,98.12,98.12,,,,,,,
157,98.12,,,98.12,,,,,
158,105.55,105.55,,,,,,,
159,105.8,105.8,,,,,,,
160,105.95,105.95,,,,,,,
161,106.37,106.37,,,,,,,
162,107.14,107.14,,,,,,,
163,107.44,107.44,,,,,,,
164,107.91,107.91,,,,,,,
165,108.14,108.14,,,,,,,
166,108.38,108.38,,,,,,,
167,108.55,108.55,,,,,,,
168,108.9,108.9,,,,,,,
169,109.15,109.15,,,,,,,
170,109.37,109.37,,,,,,,
171,109.62,109.62,,,,,,,
172,109.83,109.83,,,,,,,
173,110.07,110.07,,,,,,,
174,110.41,110.41,,,,,,,
175,110.97,110.97,,,,,,,
176,111.22,111.22,,,,,,,
177,111.46,111.46,,,,,,,
178,111.78,111.78,,,,,,,
179,112.28,112.28,,,,,,,
180,112.77,112.77,,,,,,,
181,112.98,112.98,,,,,,,
182,113.24,113.24,,,,,,,
183,113.24,,,113.24,,,,,
184,118.86,118.86,,,,,,,
185,119.27,119.27,,,,,,,
186,119.56,119.56,,,,,,,
187,119.96,119.96,,,,,,,
188,120.32,120.32,,,,,,,
189,120.63,120.63,,,,,,,
190,120.91,120.91,,,,,,,
191,121.11,121.11,,,,,,,
192,121.36,121.36,,,,,,,
193,121.58,121.58,,,,,,,
194,121.86,121.86,,,,,,,
195,122.08,122.08,,,,,,,
196,123.64,123.64,,,,,,,
197,123.87,123.87,,,,,,,
198,124.19,124.19,,,,,,,
199,124.73,124.73,,,,,,,
200,125.04,125.04,,,,,,,
201,126.13,126.13,,,,,,,
202,126.45,126.45,,,,,,,
203,126.83,126.83,,,,,,,
204,127.79,127.79,,,,,,,
205,128.11,128.11,,,,,,,
206,128.47,128.47,,,,,,,
207,128.85,128.85,,,,,,,
208,130.11,130.11,,,,,,,
209,130.11,,,130.11,,,,,
210,135.85,135.85,,,,,,,
211,136.03,136.03,,,,,,,
212,136.21,136.21,,,,,,,
213,136.59,136.59,,,,,,,
214,136.84,136.84,,,,,,,
215,137.18,137.18,,,,,,,
216,137.55,137.55,,,,,,,
217,137.74,137.74,,,,,,,
218,137.99,137.99,,,,,,,
219,138.18,138.18,,,,,,,
220,138.43,138.43,,,,,,,
221,138.77,138.77,,,,,,,
222,139.0,139.0,,,,,,,
223,139.17,139.17,,,,,,,
224,139.51,139.51,,,,,,,
225,139.73,139.73,,,,,,,
226,139.98,139.98,,,,,,,
227,140.17,140.17,,,,,,,
228,140.37,140.37,,,,,,,
229,140.86,140.86,,,,,,,
230,141.12,141.12,,,,,,,
231,141.55,141.55,,,,,,,
232,142.46,142.46,,,,,,,
233,142.79,142.79,,,,,,,
234,143.15,143.15,,,,,,,
235,143.15,,,143.15,,,,,
236,145.22,145.22,,,,,,,
237,145.55,145.55,,,,,,,
238,145.84,145.84,,,,,,,
239,146.08,146.08,,,,,,,
240,146.35,146.35,,,,,,,
241,147.35,147.35,,,,,,,
242,147.6,147.6,,,,,,,
243,147.97,147.97,,,,,,,
244,148.3,148.3,,,,,,,
245,148.77,148.77,,,,,,,
246,149.2,149.2,,,,,,,
247,149.51,149.51,,,,,,,
248,150.02,150.02,,,,,,,
249,150.61,150.61,,,,,,,
250,150.78,150.78,,,,,,,
251,151.23,151.23,,,,,,,
252,152.78,152.78,,,,,,,
253,153.17,153.17,,,,,,,
254,153.99,153.99,,,,,,,
255,154.24,154.24,,,,,,,
256,155.76,155.76,,,,,,,
257,158.23,158.23,,,,,,,
258,158.5,158.5,,,,,,,
259,159.13,159.13,,,,,,,
260,159.44,159.44,,,,,,,
261,159.44,,,159.44,,,,,
262,165.88,165.88,,,,,,,
263,166.18,166.18,,,,,,,
264,166.5,166.5,,,,,,,
265,166.77,166.77,,,,,,,
266,167.14,167.14,,,,,,,
267,167.36,167.36,,,,,,,
268,167.55,167.55,,,,,,,
269,167.81,167.81,,,,,,,
270,168.24,168.24,,,,,,,
271,168.44,168.44,,,,,,,
272,168.76,168.76,,,,,,,
273,169.33,169.33,,,,,,,
274,169.57,169.57,,,,,,,
275,169.8,169.8,,,,,,,
276,170.1,170.1,,,,,,,
277,170.28,170.28,,,,,,,
278,170.53,170.53,,,,,,,
279,170.84,170.84,,,,,,,
280,171.31,171.31,,,,,,,
281,171.61,171.61,,,,,,,
282,172.47,172.47,,,,,,,
283,172.58,172.58,,,,,,,
284,172.99,172.99,,,,,,,
285,174.57,174.57,,,,,,,
286,174.91,174.91,,,,,,,
287,174.91,,,174.91,,,,,
288,180.09,,180.09,,,,,,
289,180.71,,180.71,,,,,,
290,181.85,,181.85,,,,,,
291,191.31,,191.31,,,,,,
292,191.52,,191.52,,,,,,
293,209.91,,209.91,,,,,,
294,210.26,,210.26,,,,,,
295,211.12,,211.12,,,,,,
296,211.56,,211.56,,,,,,
297,211.92,,211.92,,,,,,
298,212.46,,212.46,,,,,,
299,212.78,,212.78,,,,,,
300,213.28,,213.28,,,,,,
301,213.78,,213.78,,,,,,
302,214.08,,214.08,,,,,,
303,214.39,,214.39,,,,,,
304,214.73,,214.73,,,,,,
305,215.32,,215.32,,,,,,
306,215.66,,215.66,,,,,,
307,216.28,,216.28,,,,,,
308,216.73,,216.73,,,,,,
309,217.0,,217.0,,,,,,
310,217.42,,217.42,,,,,,
311,217.71,,217.71,,,,,,
312,218.29,,218.29,,,,,,
313,218.54,,218.54,,,,,,
314,219.86,,219.86,,,,,,
315,220.14,,220.14,,,,,,
316,220.47,,220.47,,,,,,
317,220.76,,220.76,,,,,,
318,221.07,,221.07,,,,,,
319,221.72,,221.72,,,,,,
320,222.07,,222.07,,,,,,
321,222.49,,222.49,,,,,,
322,222.82,,222.82,,,,,,
323,223.07,,223.07,,,,,,
