ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,0.7,0.7,,,,,,,
3,1.18,1.18,,,,,,,
4,1.53,1.53,,,,,,,
5,1.76,1.76,,,,,,,
6,2.06,2.06,,,,,,,
7,2.44,2.44,,,,,,,
8,3.81,3.81,,,,,,,
9,4.44,4.44,,,,,,,
10,4.77,4.77,,,,,,,
11,5.04,5.04,,,,,,,
12,5.32,5.32,,,,,,,
13,5.67,5.67,,,,,,,
14,5.91,5.91,,,,,,,
15,6.2,6.2,,,,,,,
16,6.53,6.53,,,,,,,
17,6.96,6.96,,,,,,,
18,7.25,7.25,,,,,,,
19,7.87,7.87,,,,,,,
20,8.17,8.17,,,,,,,
21,8.47,8.47,,,,,,,
22,8.84,8.84,,,,,,,
23,9.17,9.17,,,,,,,
24,9.64,9.64,,,,,,,
25,9.82,9.82,,,,,,,
26,10.21,10.21,,,,,,,
27,10.21,,,10.21,,,,,
28,24.54,24.54,,,,,,,
29,24.8,24.8,,,,,,,
30,25.11,25.11,,,,,,,
31,25.25,25.25,,,,,,,
32,25.64,25.64,,,,,,,
33,25.86,25.86,,,,,,,
34,26.1,26.1,,,,,,,
35,26.38,26.38,,,,,,,
36,26.56,26.56,,,,,,,
37,26.89,26.89,,,,,,,
38,27.1,27.1,,,,,,,
39,27.28,27.28,,,,,,,
40,27.52,27.52,,,,,,,
41,27.9,27.9,,,,,,,
42,28.1,28.1,,,,,,,
43,28.51,28.51,,,,,,,
44,28.76,28.76,,,,,,,
45,29.02,29.02,,,,,,,
46,29.29,29.29,,,,,,,
47,29.5,29.5,,,,,,,
48,29.8,29.8,,,,,,,
49,30.29,30.29,,,,,,,
50,30.61,30.61,,,,,,,
51,30.91,30.91,,,,,,,
52,31.22,31.22,,,,,,,
53,31.22,,,31.22,,,,,
54,37.37,37.37,,,,,,,
55,37.58,37.58,,,,,,,
56,37.87,37.87,,,,,,,
57,38.03,38.03,,,,,,,
