ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,7.31,7.31,,,,,,,
3,12.86,12.86,,,,,,,
4,13.32,13.32,,,,,,,
5,13.77,13.77,,,,,,,
6,14.03,14.03,,,,,,,
7,16.43,,,,,16.43,,,
8,26.43,,,,,26.43,,,
9,27.09,27.09,,,,,,,
10,30.78,30.78,,,,,,,
11,34.68,34.68,,,,,,,
12,49.54,49.54,,,,,,,
13,52.53,52.53,,,,,,,
14,53.15,53.15,,,,,,,
15,53.67,53.67,,,,,,,
16,53.88,53.88,,,,,,,
17,55.37,55.37,,,,,,,
18,56.45,56.45,,,,,,,
19,56.92,56.92,,,,,,,
20,58.95,58.95,,,,,,,
21,59.12,59.12,,,,,,,
22,59.67,59.67,,,,,,,
23,60.17,60.17,,,,,,,
24,60.84,60.84,,,,,,,
25,61.63,61.63,,,,,,,
26,62.32,62.32,,,,,,,
27,63.89,63.89,,,,,,,
28,64.46,64.46,,,,,,,
29,64.46,,,64.46,,,,,
30,78.39,78.39,,,,,,,
31,78.95,78.95,,,,,,,
32,79.32,79.32,,,,,,,
33,79.8,79.8,,,,,,,
34,80.19,80.19,,,,,,,
35,80.39,80.39,,,,,,,
36,82.84,82.84,,,,,,,
37,83.02,83.02,,,,,,,
38,85.94,85.94,,,,,,,
39,88.64,88.64,,,,,,,
40,88.93,88.93,,,,,,,
41,89.05,89.05,,,,,,,
42,89.17,89.17,,,,,,,
43,89.61,89.61,,,,,,,
44,91.45,91.45,,,,,,,
45,91.81,91.81,,,,,,,
46,92.07,92.07,,,,,,,
47,92.32,92.32,,,,,,,
48,92.77,92.77,,,,,,,
49,95.66,95.66,,,,,,,
50,95.78,95.78,,,,,,,
51,95.96,95.96,,,,,,,
52,96.13,96.13,,,,,,,
53,96.23,96.23,,,,,,,
54,96.78,96.78,,,,,,,
55,96.78,,,96.78,,,,,
56,99.2,99.2,,,,,,,
57,99.86,99.86,,,,,,,
58,100.22,100.22,,,,,,,
59,100.48,100.48,,,,,,,
60,103.75,103.75,,,,,,,
61,106.4,106.4,,,,,,,
62,107.18,107.18,,,,,,,
63,108.22,108.22,,,,,,,
64,108.54,108.54,,,,,,,
65,109.21,109.21,,,,,,,
66,109.37,109.37,,,,,,,
67,110.11,110.11,,,,,,,
68,110.68,110.68,,,,,,,
69,111.41,111.41,,,,,,,
70,111.8,111.8,,,,,,,
71,117.2,117.2,,,,,,,
72,118.03,118.03,,,,,,,
73,118.67,118.67,,,,,,,
74,119.26,119.26,,,,,,,
75,120.3,,,,,120.3,,,
76,130.3,,,,,130.3,,,
77,138.46,138.46,,,,,,,
78,141.07,141.07,,,,,,,
79,141.94,141.94,,,,,,,
80,142.37,142.37,,,,,,,
81,143.97,143.97,,,,,,,
82,144.56,144.56,,,,,,,
83,144.56,,,144.56,,,,,
84,159.91,159.91,,,,,,,
85,160.13,160.13,,,,,,,
86,180.09,,180.09,,,,,,
87,205.97,,205.97,,,,,,
88,209.66,,,,,,209.66,,
89,219.66,,,,,,219.66,,
90,261.63,,261.63,,,,,,
91,262.59,,262.59,,,,,,
92,263.36,,263.36,,,,,,
93,264.66,,264.66,,,,,,
94,264.83,,264.83,,,,,,
95,265.91,,265.91,,,,,,
96,266.27,,266.27,,,,,,
97,266.41,,266.41,,,,,,
98,266.69,,266.69,,,,,,
99,267.88,,267.88,,,,,,
100,268.21,,268.21,,,,,,
101,268.69,,268.69,,,,,,
102,270.0,,270.0,,,,,,
103,270.5,,270.5,,,,,,
104,270.85,,270.85,,,,,,
105,272.36,,272.36,,,,,,
106,272.64,,272.64,,,,,,
107,272.84,,272.84,,,,,,
108,272.98,,272.98,,,,,,
109,273.25,,273.25,,,,,,
110,274.9,,274.9,,,,,,
111,275.06,,275.06,,,,,,
112,275.38,,275.38,,,,,,
113,275.62,,275.62,,,,,,
114,275.8,,275.8,,,,,,
115,276.52,,276.52,,,,,,
116,276.66,,276.66,,,,,,
117,276.79,,276.79,,,,,,
118,276.88,,276.88,,,,,,
119,276.94,,276.94,,,,,,
120,277.12,,277.12,,,,,,
121,277.34,,277.34,,,,,,
122,278.87,,278.87,,,,,,
123,279.1,,279.1,,,,,,
124,279.33,,279.33,,,,,,
125,280.98,,280.98,,,,,,
126,281.06,,281.06,,,,,,
127,281.46,,281.46,,,,,,
128,281.95,,281.95,,,,,,
129,282.24,,282.24,,,,,,
130,285.54,,285.54,,,,,,
131,285.68,,285.68,,,,,,
132,285.75,,285.75,,,,,,
133,285.84,,285.84,,,,,,
134,285.91,,285.91,,,,,,
135,286.02,,286.02,,,,,,
136,286.5,,286.5,,,,,,
137,287.14,,287.14,,,,,,
138,287.49,,287.49,,,,,,
139,288.24,,288.24,,,,,,
140,290.5,,290.5,,,,,,
141,291.34,,291.34,,,,,,
142,291.78,,291.78,,,,,,
143,292.11,,292.11,,,,,,
144,292.19,,292.19,,,,,,
145,292.26,,292.26,,,,,,
146,292.32,,292.32,,,,,,
147,292.41,,292.41,,,,,,
148,292.51,,292.51,,,,,,
149,292.61,,292.61,,,,,,
150,292.79,,292.79,,,,,,
151,293.24,,293.24,,,,,,
152,293.56,,293.56,,,,,,
153,293.91,,293.91,,,,,,
154,294.26,,294.26,,,,,,
155,295.53,,295.53,,,,,,
156,295.85,,295.85,,,,,,
157,296.04,,296.04,,,,,,
158,296.28,,296.28,,,,,,
159,297.98,,297.98,,,,,,
160,298.49,,298.49,,,,,,
161,298.83,,298.83,,,,,,
