ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,7.93,7.93,,,,,,,
3,8.68,8.68,,,,,,,
4,9.86,9.86,,,,,,,
5,10.07,10.07,,,,,,,
6,10.28,10.28,,,,,,,
7,10.73,10.73,,,,,,,
8,10.94,10.94,,,,,,,
9,11.93,11.93,,,,,,,
10,12.54,12.54,,,,,,,
11,12.89,12.89,,,,,,,
12,14.4,14.4,,,,,,,
13,14.88,14.88,,,,,,,
14,15.03,15.03,,,,,,,
15,15.09,15.09,,,,,,,
16,15.17,15.17,,,,,,,
17,15.71,15.71,,,,,,,
18,15.85,15.85,,,,,,,
19,15.99,15.99,,,,,,,
20,16.08,16.08,,,,,,,
21,16.19,16.19,,,,,,,
22,16.59,16.59,,,,,,,
23,16.75,16.75,,,,,,,
24,17.14,17.14,,,,,,,
25,18.33,18.33,,,,,,,
26,18.93,18.93,,,,,,,
27,18.93,,,18.93,,,,,
28,39.26,39.26,,,,,,,
29,47.19,,,,,47.19,,,
30,50.32,,,,,,,50.32,
31,51.84,,,,,,,51.84,
32,54.45,,,,,,,54.45,
33,57.19,,,,,57.19,,,
34,61.51,,,,,61.51,,,
35,71.51,,,,,71.51,,,
36,76.29,76.29,,,,,,,
37,78.79,78.79,,,,,,,
38,79.1,79.1,,,,,,,
39,79.45,79.45,,,,,,,
40,80.62,80.62,,,,,,,
41,81.49,81.49,,,,,,,
42,81.73,81.73,,,,,,,
43,81.85,81.85,,,,,,,
44,82.16,82.16,,,,,,,
45,82.38,82.38,,,,,,,
46,82.81,82.81,,,,,,,
47,83.02,83.02,,,,,,,
48,84.01,84.01,,,,,,,
49,84.19,84.19,,,,,,,
50,84.46,84.46,,,,,,,
51,84.64,84.64,,,,,,,
52,84.87,84.87,,,,,,,
53,85.11,85.11,,,,,,,
54,86.49,86.49,,,,,,,
55,86.99,86.99,,,,,,,
56,87.06,87.06,,,,,,,
57,87.12,87.12,,,,,,,
58,87.19,87.19,,,,,,,
59,87.25,87.25,,,,,,,
60,87.25,,,87.25,,,,,
61,102.79,102.79,,,,,,,
62,103.53,103.53,,,,,,,
63,103.8,103.8,,,,,,,
64,104.16,104.16,,,,,,,
65,104.44,104.44,,,,,,,
66,104.73,104.73,,,,,,,
67,104.97,104.97,,,,,,,
68,105.7,105.7,,,,,,,
69,105.9,105.9,,,,,,,
70,106.05,106.05,,,,,,,
71,106.26,106.26,,,,,,,
72,106.35,106.35,,,,,,,
73,106.57,106.57,,,,,,,
74,107.79,107.79,,,,,,,
75,107.97,107.97,,,,,,,
76,108.05,108.05,,,,,,,
77,108.14,108.14,,,,,,,
78,108.23,108.23,,,,,,,
79,108.42,108.42,,,,,,,
80,109.04,109.04,,,,,,,
81,109.18,109.18,,,,,,,
82,110.34,110.34,,,,,,,
83,110.57,110.57,,,,,,,
84,110.65,110.65,,,,,,,
85,110.73,110.73,,,,,,,
86,110.73,,,110.73,,,,,
87,132.51,132.51,,,,,,,
88,132.96,132.96,,,,,,,
89,133.46,133.46,,,,,,,
90,133.9,133.9,,,,,,,
91,134.14,134.14,,,,,,,
92,134.31,134.31,,,,,,,
93,134.36,134.36,,,,,,,
94,134.43,134.43,,,,,,,
95,134.91,134.91,,,,,,,
96,135.23,135.23,,,,,,,
97,136.36,136.36,,,,,,,
98,136.77,136.77,,,,,,,
99,136.84,136.84,,,,,,,
100,136.92,136.92,,,,,,,
101,136.98,136.98,,,,,,,
102,137.04,137.04,,,,,,,
103,137.28,137.28,,,,,,,
104,137.75,137.75,,,,,,,
105,137.96,137.96,,,,,,,
106,139.19,139.19,,,,,,,
107,139.32,139.32,,,,,,,
108,139.43,139.43,,,,,,,
109,139.53,139.53,,,,,,,
110,139.62,139.62,,,,,,,
111,140.17,140.17,,,,,,,
112,140.17,,,140.17,,,,,
113,164.84,164.84,,,,,,,
114,165.43,165.43,,,,,,,
115,180.09,,180.09,,,,,,
116,230.83,,230.83,,,,,,
117,231.3,,231.3,,,,,,
118,231.87,,231.87,,,,,,
119,232.43,,232.43,,,,,,
120,232.97,,232.97,,,,,,
121,233.1,,233.1,,,,,,
122,233.23,,233.23,,,,,,
123,233.75,,233.75,,,,,,
124,233.91,,233.91,,,,,,
125,235.59,,235.59,,,,,,
126,235.87,,235.87,,,,,,
127,236.52,,236.52,,,,,,
128,237.97,,237.97,,,,,,
129,238.1,,238.1,,,,,,
130,238.16,,238.16,,,,,,
131,238.26,,238.26,,,,,,
132,238.32,,238.32,,,,,,
133,238.39,,238.39,,,,,,
134,238.46,,238.46,,,,,,
135,239.06,,239.06,,,,,,
136,239.33,,239.33,,,,,,
137,240.73,,240.73,,,,,,
138,241.15,,241.15,,,,,,
139,241.34,,241.34,,,,,,
140,241.41,,241.41,,,,,,
141,241.48,,241.48,,,,,,
142,241.55,,241.55,,,,,,
143,241.61,,241.61,,,,,,
144,241.65,,241.65,,,,,,
145,241.81,,241.81,,,,,,
146,242.06,,242.06,,,,,,
