ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,0.12,0.12,,,,,,,
3,1.9,1.9,,,,,,,
4,5.82,,,,,5.82,,,
5,15.82,,,,,15.82,,,
6,27.72,27.72,,,,,,,
7,28.95,28.95,,,,,,,
8,29.58,29.58,,,,,,,
9,29.73,29.73,,,,,,,
10,31.01,31.01,,,,,,,
11,31.65,31.65,,,,,,,
12,31.96,31.96,,,,,,,
13,32.18,32.18,,,,,,,
14,32.57,32.57,,,,,,,
15,33.94,33.94,,,,,,,
16,34.49,34.49,,,,,,,
17,34.72,34.72,,,,,,,
18,34.9,34.9,,,,,,,
19,35.2,35.2,,,,,,,
20,35.68,35.68,,,,,,,
21,36.01,36.01,,,,,,,
22,36.31,36.31,,,,,,,
23,36.67,36.67,,,,,,,
24,37.67,37.67,,,,,,,
25,39.37,39.37,,,,,,,
26,39.73,39.73,,,,,,,
27,40.09,40.09,,,,,,,
28,40.5,40.5,,,,,,,
29,40.5,,,40.5,,,,,
30,46.05,46.05,,,,,,,
31,46.35,46.35,,,,,,,
32,46.51,46.51,,,,,,,
33,46.85,46.85,,,,,,,
34,47.1,47.1,,,,,,,
35,47.37,47.37,,,,,,,
36,47.85,47.85,,,,,,,
37,48.04,48.04,,,,,,,
38,48.44,48.44,,,,,,,
39,50.03,50.03,,,,,,,
40,51.89,51.89,,,,,,,
41,52.06,52.06,,,,,,,
42,52.32,52.32,,,,,,,
43,52.6,52.6,,,,,,,
44,52.95,52.95,,,,,,,
45,53.22,53.22,,,,,,,
46,53.55,53.55,,,,,,,
47,53.83,53.83,,,,,,,
48,54.29,54.29,,,,,,,
49,57.31,57.31,,,,,,,
50,57.49,57.49,,,,,,,
51,57.98,57.98,,,,,,,
52,58.23,58.23,,,,,,,
53,58.8,58.8,,,,,,,
54,59.7,59.7,,,,,,,
55,59.7,,,59.7,,,,,
56,64.84,64.84,,,,,,,
57,65.46,65.46,,,,,,,
58,65.86,65.86,,,,,,,
59,66.26,66.26,,,,,,,
60,66.48,66.48,,,,,,,
61,66.77,66.77,,,,,,,
62,67.8,67.8,,,,,,,
63,68.04,68.04,,,,,,,
64,68.53,68.53,,,,,,,
65,69.53,69.53,,,,,,,
66,70.05,70.05,,,,,,,
67,70.32,70.32,,,,,,,
68,70.66,70.66,,,,,,,
69,71.23,71.23,,,,,,,
70,71.73,71.73,,,,,,,
71,72.02,72.02,,,,,,,
72,73.33,73.33,,,,,,,
73,73.83,73.83,,,,,,,
74,74.16,74.16,,,,,,,
75,74.35,74.35,,,,,,,
76,74.77,74.77,,,,,,,
77,75.19,75.19,,,,,,,
78,75.44,75.44,,,,,,,
79,76.02,76.02,,,,,,,
80,76.8,76.8,,,,,,,
81,76.8,,,76.8,,,,,
82,82.69,82.69,,,,,,,
83,83.58,83.58,,,,,,,
84,83.95,83.95,,,,,,,
85,84.48,84.48,,,,,,,
86,85.05,85.05,,,,,,,
87,86.64,86.64,,,,,,,
88,87.47,87.47,,,,,,,
89,87.88,87.88,,,,,,,
90,88.53,88.53,,,,,,,
91,88.75,88.75,,,,,,,
92,89.14,89.14,,,,,,,
93,89.43,89.43,,,,,,,
94,89.71,89.71,,,,,,,
95,90.13,90.13,,,,,,,
96,90.66,90.66,,,,,,,
97,91.15,91.15,,,,,,,
98,91.59,91.59,,,,,,,
99,93.65,93.65,,,,,,,
100,93.84,93.84,,,,,,,
101,94.19,94.19,,,,,,,
102,94.57,94.57,,,,,,,
103,94.99,94.99,,,,,,,
104,95.63,95.63,,,,,,,
105,96.06,96.06,,,,,,,
106,96.42,96.42,,,,,,,
107,96.42,,,96.42,,,,,
108,101.82,101.82,,,,,,,
109,102.25,102.25,,,,,,,
110,102.57,102.57,,,,,,,
111,103.01,103.01,,,,,,,
112,103.82,103.82,,,,,,,
113,105.06,105.06,,,,,,,
114,105.79,105.79,,,,,,,
115,106.09,106.09,,,,,,,
116,106.82,106.82,,,,,,,
117,107.12,107.12,,,,,,,
118,107.49,107.49,,,,,,,
119,108.84,108.84,,,,,,,
120,109.43,109.43,,,,,,,
121,109.75,109.75,,,,,,,
122,109.95,109.95,,,,,,,
123,110.34,110.34,,,,,,,
124,111.53,111.53,,,,,,,
125,112.07,112.07,,,,,,,
126,113.77,113.77,,,,,,,
127,114.35,114.35,,,,,,,
128,114.55,114.55,,,,,,,
129,114.76,114.76,,,,,,,
130,115.41,115.41,,,,,,,
131,115.85,115.85,,,,,,,
132,116.72,116.72,,,,,,,
133,116.72,,,116.72,,,,,
134,124.29,124.29,,,,,,,
135,124.46,124.46,,,,,,,
136,125.01,125.01,,,,,,,
137,125.2,125.2,,,,,,,
138,125.66,125.66,,,,,,,
139,126.14,126.14,,,,,,,
140,126.65,126.65,,,,,,,
141,127.28,127.28,,,,,,,
142,127.62,127.62,,,,,,,
143,128.08,128.08,,,,,,,
144,128.53,128.53,,,,,,,
145,130.32,130.32,,,,,,,
146,130.66,130.66,,,,,,,
147,130.96,130.96,,,,,,,
148,131.2,131.2,,,,,,,
149,131.35,131.35,,,,,,,
150,132.48,132.48,,,,,,,
151,132.8,132.8,,,,,,,
152,133.7,133.7,,,,,,,
153,134.59,134.59,,,,,,,
154,134.82,134.82,,,,,,,
155,135.02,135.02,,,,,,,
156,135.22,135.22,,,,,,,
157,135.54,135.54,,,,,,,
158,135.82,135.82,,,,,,,
159,135.82,,,135.82,,,,,
160,142.61,142.61,,,,,,,
161,143.19,143.19,,,,,,,
162,143.42,143.42,,,,,,,
163,143.74,143.74,,,,,,,
164,143.96,143.96,,,,,,,
165,144.21,144.21,,,,,,,
166,144.55,144.55,,,,,,,
167,145.19,145.19,,,,,,,
168,145.53,145.53,,,,,,,
169,146.55,146.55,,,,,,,
170,146.73,146.73,,,,,,,
171,147.07,147.07,,,,,,,
172,147.21,147.21,,,,,,,
173,147.34,147.34,,,,,,,
174,147.51,147.51,,,,,,,
175,147.75,147.75,,,,,,,
176,149.74,149.74,,,,,,,
177,149.94,149.94,,,,,,,
178,150.23,150.23,,,,,,,
179,150.6,150.6,,,,,,,
180,150.99,150.99,,,,,,,
181,151.28,151.28,,,,,,,
182,151.49,151.49,,,,,,,
183,151.98,151.98,,,,,,,
184,152.8,152.8,,,,,,,
185,152.8,,,152.8,,,,,
186,159.27,159.27,,,,,,,
187,159.43,159.43,,,,,,,
188,159.67,159.67,,,,,,,
189,160.0,160.0,,,,,,,
190,160.41,160.41,,,,,,,
191,160.71,160.71,,,,,,,
192,161.47,161.47,,,,,,,
193,161.73,161.73,,,,,,,
194,162.19,162.19,,,,,,,
195,164.05,164.05,,,,,,,
196,164.96,164.96,,,,,,,
197,165.24,165.24,,,,,,,
198,165.44,165.44,,,,,,,
199,165.74,165.74,,,,,,,
200,166.36,166.36,,,,,,,
201,166.63,166.63,,,,,,,
202,167.37,167.37,,,,,,,
203,167.95,167.95,,,,,,,
204,168.17,168.17,,,,,,,
205,168.49,168.49,,,,,,,
206,168.72,168.72,,,,,,,
207,168.93,168.93,,,,,,,
208,169.31,169.31,,,,,,,
209,170.75,170.75,,,,,,,
210,171.18,171.18,,,,,,,
211,171.18,,,171.18,,,,,
212,179.36,179.36,,,,,,,
213,180.0,180.0,,,,,,,
214,180.09,,180.09,,,,,,
215,180.31,,180.31,,,,,,
216,180.58,,180.58,,,,,,
217,180.97,,180.97,,,,,,
218,181.36,,181.36,,,,,,
219,181.81,,181.81,,,,,,
220,182.13,,182.13,,,,,,
221,185.21,,185.21,,,,,,
222,185.57,,185.57,,,,,,
223,185.8,,185.8,,,,,,
224,186.13,,186.13,,,,,,
225,187.56,,187.56,,,,,,
226,188.17,,188.17,,,,,,
227,188.35,,188.35,,,,,,
228,188.69,,188.69,,,,,,
229,188.88,,188.88,,,,,,
230,189.07,,189.07,,,,,,
231,189.3,,189.3,,,,,,
232,189.75,,189.75,,,,,,
233,190.6,,190.6,,,,,,
234,191.21,,191.21,,,,,,
235,191.63,,191.63,,,,,,
236,191.91,,191.91,,,,,,
237,192.15,,192.15,,,,,,
238,192.36,,192.36,,,,,,
239,192.81,,192.81,,,,,,
240,193.16,,193.16,,,,,,
241,193.94,,193.94,,,,,,
242,194.52,,194.52,,,,,,
243,195.33,,195.33,,,,,,
244,195.61,,195.61,,,,,,
245,195.94,,195.94,,,,,,
246,196.2,,196.2,,,,,,
247,196.67,,196.67,,,,,,
248,196.91,,196.91,,,,,,
249,198.11,,198.11,,,,,,
250,198.29,,198.29,,,,,,
