ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,3.97,3.97,,,,,,,
3,5.57,5.57,,,,,,,
4,5.92,5.92,,,,,,,
5,6.21,6.21,,,,,,,
6,6.75,6.75,,,,,,,
7,6.88,6.88,,,,,,,
8,7.37,7.37,,,,,,,
9,8.32,8.32,,,,,,,
10,8.73,8.73,,,,,,,
11,9.15,9.15,,,,,,,
12,10.44,10.44,,,,,,,
13,10.56,10.56,,,,,,,
14,10.69,10.69,,,,,,,
15,10.8,10.8,,,,,,,
16,10.9,10.9,,,,,,,
17,10.99,10.99,,,,,,,
18,11.08,11.08,,,,,,,
19,11.36,11.36,,,,,,,
20,11.83,11.83,,,,,,,
21,12.92,12.92,,,,,,,
22,13.53,13.53,,,,,,,
23,13.98,13.98,,,,,,,
24,14.08,14.08,,,,,,,
25,14.32,14.32,,,,,,,
26,14.58,14.58,,,,,,,
27,14.58,,,14.58,,,,,
28,33.96,33.96,,,,,,,
29,35.78,35.78,,,,,,,
30,51.82,51.82,,,,,,,
31,52.68,52.68,,,,,,,
32,52.96,52.96,,,,,,,
33,53.14,53.14,,,,,,,
34,53.88,53.88,,,,,,,
35,55.0,55.0,,,,,,,
36,55.64,55.64,,,,,,,
37,56.16,56.16,,,,,,,
38,56.74,56.74,,,,,,,
39,57.99,57.99,,,,,,,
40,58.13,58.13,,,,,,,
41,58.6,58.6,,,,,,,
42,59.14,59.14,,,,,,,
43,60.18,60.18,,,,,,,
44,61.53,61.53,,,,,,,
45,62.16,62.16,,,,,,,
46,62.23,62.23,,,,,,,
47,62.29,62.29,,,,,,,
48,62.37,62.37,,,,,,,
49,62.45,62.45,,,,,,,
50,62.52,62.52,,,,,,,
51,62.58,62.58,,,,,,,
52,62.68,62.68,,,,,,,
53,62.68,,,62.68,,,,,
54,83.6,83.6,,,,,,,
55,83.96,83.96,,,,,,,
56,85.31,85.31,,,,,,,
57,85.89,85.89,,,,,,,
58,86.21,86.21,,,,,,,
59,86.59,86.59,,,,,,,
60,86.74,86.74,,,,,,,
61,86.83,86.83,,,,,,,
62,87.12,87.12,,,,,,,
63,87.96,87.96,,,,,,,
64,88.52,88.52,,,,,,,
65,88.71,88.71,,,,,,,
66,89.83,89.83,,,,,,,
67,89.94,89.94,,,,,,,
68,90.05,90.05,,,,,,,
69,90.44,90.44,,,,,,,
70,90.59,90.59,,,,,,,
71,90.91,90.91,,,,,,,
72,92.11,92.11,,,,,,,
73,93.5,93.5,,,,,,,
74,93.79,93.79,,,,,,,
75,94.08,94.08,,,,,,,
76,94.6,94.6,,,,,,,
77,95.98,95.98,,,,,,,
78,96.37,96.37,,,,,,,
79,96.37,,,96.37,,,,,
80,148.76,148.76,,,,,,,
81,149.32,149.32,,,,,,,
82,150.25,150.25,,,,,,,
83,151.05,151.05,,,,,,,
84,151.8,151.8,,,,,,,
85,152.34,152.34,,,,,,,
86,153.31,153.31,,,,,,,
87,153.61,153.61,,,,,,,
88,153.72,153.72,,,,,,,
89,154.19,154.19,,,,,,,
90,154.31,154.31,,,,,,,
91,154.79,154.79,,,,,,,
92,156.11,156.11,,,,,,,
93,156.79,156.79,,,,,,,
94,156.98,156.98,,,,,,,
95,157.59,157.59,,,,,,,
96,158.88,158.88,,,,,,,
97,159.45,159.45,,,,,,,
98,159.55,159.55,,,,,,,
99,159.62,159.62,,,,,,,
100,159.81,159.81,,,,,,,
101,161.7,161.7,,,,,,,
102,162.04,162.04,,,,,,,
103,162.86,162.86,,,,,,,
104,163.55,163.55,,,,,,,
105,163.55,,,163.55,,,,,
106,180.09,,180.09,,,,,,
107,208.42,,,,,,208.42,,
108,218.42,,,,,,218.42,,
109,223.21,,223.21,,,,,,
110,234.05,,234.05,,,,,,
111,234.71,,234.71,,,,,,
112,237.37,,237.37,,,,,,
113,237.53,,237.53,,,,,,
114,237.79,,237.79,,,,,,
115,238.45,,238.45,,,,,,
116,240.17,,240.17,,,,,,
117,240.91,,240.91,,,,,,
118,241.55,,241.55,,,,,,
119,242.86,,242.86,,,,,,
120,243.48,,243.48,,,,,,
121,243.89,,243.89,,,,,,
122,244.0,,244.0,,,,,,
123,244.07,,244.07,,,,,,
124,244.14,,244.14,,,,,,
125,244.26,,244.26,,,,,,
126,244.53,,244.53,,,,,,
127,245.15,,245.15,,,,,,
128,245.35,,245.35,,,,,,
129,246.8,,246.8,,,,,,
130,247.06,,247.06,,,,,,
131,247.94,,247.94,,,,,,
132,248.25,,248.25,,,,,,
133,248.56,,248.56,,,,,,
134,249.06,,249.06,,,,,,
135,250.17,,250.17,,,,,,
136,250.34,,250.34,,,,,,
137,250.54,,250.54,,,,,,
138,250.67,,250.67,,,,,,
139,250.74,,250.74,,,,,,
140,250.82,,250.82,,,,,,
141,250.92,,250.92,,,,,,
142,250.99,,250.99,,,,,,
