ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,1.83,,,,,1.83,,,
3,3.14,,,,,,,3.14,
4,3.47,,,,,,,3.47,
5,4.19,,,,,,,4.19,
6,11.83,,,,,11.83,,,
7,21.63,21.63,,,,,,,
8,22.86,22.86,,,,,,,
9,23.94,23.94,,,,,,,
10,24.23,24.23,,,,,,,
11,26.29,26.29,,,,,,,
12,26.82,26.82,,,,,,,
13,27.22,27.22,,,,,,,
14,28.17,28.17,,,,,,,
15,28.7,28.7,,,,,,,
16,29.02,29.02,,,,,,,
17,31.15,31.15,,,,,,,
18,31.64,31.64,,,,,,,
19,31.93,31.93,,,,,,,
20,33.0,33.0,,,,,,,
21,33.25,33.25,,,,,,,
22,33.34,33.34,,,,,,,
23,33.44,33.44,,,,,,,
24,33.49,33.49,,,,,,,
25,33.57,33.57,,,,,,,
26,33.64,33.64,,,,,,,
27,33.72,33.72,,,,,,,
28,33.89,33.89,,,,,,,
29,33.98,33.98,,,,,,,
30,35.71,35.71,,,,,,,
31,35.81,35.81,,,,,,,
32,35.81,,,35.81,,,,,
33,52.52,52.52,,,,,,,
34,64.07,64.07,,,,,,,
35,72.39,,,,,72.39,,,
36,72.97,,,,,,,72.97,
37,73.34,,,,,,,73.34,
38,78.51,,,,,,,78.51,
39,79.68,,,,,,,79.68,
40,80.97,,,,,,,80.97,
41,82.07,,,,,,,82.07,
42,82.25,,,,,,,82.25,
43,82.39,,,,,82.39,,,
44,83.42,83.42,,,,,,,
45,83.73,83.73,,,,,,,
46,83.93,83.93,,,,,,,
47,84.31,84.31,,,,,,,
48,84.49,84.49,,,,,,,
49,85.6,85.6,,,,,,,
50,86.06,86.06,,,,,,,
51,86.44,86.44,,,,,,,
52,88.04,88.04,,,,,,,
53,88.71,88.71,,,,,,,
54,88.9,88.9,,,,,,,
55,89.42,89.42,,,,,,,
56,90.59,90.59,,,,,,,
57,90.87,90.87,,,,,,,
58,90.99,90.99,,,,,,,
59,91.11,91.11,,,,,,,
60,91.22,91.22,,,,,,,
61,91.28,91.28,,,,,,,
62,91.34,91.34,,,,,,,
63,91.44,91.44,,,,,,,
64,91.81,91.81,,,,,,,
65,92.19,92.19,,,,,,,
66,92.4,92.4,,,,,,,
67,92.4,,,92.4,,,,,
68,110.83,110.83,,,,,,,
69,165.19,165.19,,,,,,,
70,167.76,167.76,,,,,,,
71,168.24,168.24,,,,,,,
72,168.45,168.45,,,,,,,
73,169.33,169.33,,,,,,,
74,169.64,169.64,,,,,,,
75,169.77,169.77,,,,,,,
76,170.07,170.07,,,,,,,
77,170.5,170.5,,,,,,,
78,170.81,170.81,,,,,,,
79,171.75,171.75,,,,,,,
80,172.18,172.18,,,,,,,
81,172.34,172.34,,,,,,,
82,173.31,173.31,,,,,,,
83,174.72,174.72,,,,,,,
84,175.0,175.0,,,,,,,
85,175.2,175.2,,,,,,,
86,175.35,175.35,,,,,,,
87,175.63,175.63,,,,,,,
88,175.8,175.8,,,,,,,
89,175.96,175.96,,,,,,,
90,176.04,176.04,,,,,,,
91,176.13,176.13,,,,,,,
92,176.31,176.31,,,,,,,
93,176.31,,,176.31,,,,,
94,180.09,,180.09,,,,,,
95,207.28,,207.28,,,,,,
96,213.35,,213.35,,,,,,
97,214.56,,214.56,,,,,,
98,215.1,,215.1,,,,,,
99,215.76,,215.76,,,,,,
100,216.35,,216.35,,,,,,
101,216.63,,216.63,,,,,,
102,216.97,,216.97,,,,,,
103,217.55,,217.55,,,,,,
104,218.85,,218.85,,,,,,
105,219.32,,219.32,,,,,,
106,219.81,,219.81,,,,,,
107,219.96,,219.96,,,,,,
108,220.01,,220.01,,,,,,
109,221.31,,221.31,,,,,,
110,221.64,,221.64,,,,,,
111,221.72,,221.72,,,,,,
112,222.12,,222.12,,,,,,
113,222.4,,222.4,,,,,,
114,224.02,,224.02,,,,,,
115,224.52,,224.52,,,,,,
116,224.58,,224.58,,,,,,
117,224.71,,224.71,,,,,,
118,225.02,,225.02,,,,,,
119,225.14,,225.14,,,,,,
120,225.35,,225.35,,,,,,
121,228.61,,228.61,,,,,,
122,233.28,,233.28,,,,,,
123,234.15,,234.15,,,,,,
124,234.52,,234.52,,,,,,
125,234.95,,234.95,,,,,,
126,235.15,,235.15,,,,,,
127,235.35,,235.35,,,,,,
128,235.84,,235.84,,,,,,
129,237.62,,237.62,,,,,,
130,238.99,,238.99,,,,,,
131,240.67,,240.67,,,,,,
132,241.32,,241.32,,,,,,
133,242.6,,242.6,,,,,,
134,242.76,,242.76,,,,,,
135,243.84,,243.84,,,,,,
136,247.25,,247.25,,,,,,
