ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,5.4,5.4,,,,,,,
3,6.38,6.38,,,,,,,
4,6.48,6.48,,,,,,,
5,7.34,7.34,,,,,,,
6,7.56,7.56,,,,,,,
7,7.79,7.79,,,,,,,
8,8.15,8.15,,,,,,,
9,8.56,8.56,,,,,,,
10,9.61,9.61,,,,,,,
11,9.76,9.76,,,,,,,
12,10.06,10.06,,,,,,,
13,10.5,10.5,,,,,,,
14,10.67,10.67,,,,,,,
15,10.92,10.92,,,,,,,
16,11.3,11.3,,,,,,,
17,11.69,11.69,,,,,,,
18,12.03,12.03,,,,,,,
19,12.51,12.51,,,,,,,
20,12.64,12.64,,,,,,,
21,12.85,12.85,,,,,,,
22,13.3,13.3,,,,,,,
23,13.99,13.99,,,,,,,
24,14.31,14.31,,,,,,,
25,14.73,14.73,,,,,,,
26,14.83,14.83,,,,,,,
27,14.83,,,14.83,,,,,
28,17.12,17.12,,,,,,,
29,17.66,17.66,,,,,,,
30,18.02,18.02,,,,,,,
31,18.39,18.39,,,,,,,
32,18.74,18.74,,,,,,,
33,19.12,19.12,,,,,,,
34,19.44,19.44,,,,,,,
35,19.7,19.7,,,,,,,
36,20.21,20.21,,,,,,,
37,20.31,20.31,,,,,,,
38,20.47,20.47,,,,,,,
39,20.63,20.63,,,,,,,
40,20.8,20.8,,,,,,,
41,20.94,20.94,,,,,,,
42,21.28,21.28,,,,,,,
43,21.6,21.6,,,,,,,
44,21.88,21.88,,,,,,,
45,22.1,22.1,,,,,,,
46,22.32,22.32,,,,,,,
47,22.56,22.56,,,,,,,
48,22.85,22.85,,,,,,,
49,23.13,23.13,,,,,,,
50,23.43,23.43,,,,,,,
51,23.62,23.62,,,,,,,
52,23.97,23.97,,,,,,,
53,23.97,,,23.97,,,,,
54,27.01,27.01,,,,,,,
55,27.64,27.64,,,,,,,
56,27.83,27.83,,,,,,,
57,28.06,28.06,,,,,,,
58,28.3,28.3,,,,,,,
59,28.64,28.64,,,,,,,
60,28.86,28.86,,,,,,,
61,29.06,29.06,,,,,,,
62,29.37,29.37,,,,,,,
63,29.63,29.63,,,,,,,
64,29.77,29.77,,,,,,,
65,30.6,30.6,,,,,,,
66,32.44,32.44,,,,,,,
67,32.87,32.87,,,,,,,
68,33.8,33.8,,,,,,,
69,34.46,34.46,,,,,,,
70,34.78,34.78,,,,,,,
71,35.1,35.1,,,,,,,
72,35.3,35.3,,,,,,,
73,35.6,35.6,,,,,,,
74,36.09,36.09,,,,,,,
75,36.22,36.22,,,,,,,
76,36.49,36.49,,,,,,,
77,37.05,37.05,,,,,,,
78,37.39,37.39,,,,,,,
79,37.39,,,37.39,,,,,
80,43.66,43.66,,,,,,,
81,43.94,43.94,,,,,,,
82,44.81,44.81,,,,,,,
83,45.02,45.02,,,,,,,
84,45.26,45.26,,,,,,,
85,45.47,45.47,,,,,,,
86,45.77,45.77,,,,,,,
87,45.98,45.98,,,,,,,
88,46.22,46.22,,,,,,,
89,46.41,46.41,,,,,,,
90,46.87,46.87,,,,,,,
91,47.3,47.3,,,,,,,
92,47.44,47.44,,,,,,,
93,47.72,47.72,,,,,,,
94,48.34,48.34,,,,,,,
95,48.63,48.63,,,,,,,
96,49.56,49.56,,,,,,,
97,50.33,50.33,,,,,,,
98,50.94,50.94,,,,,,,
99,51.43,51.43,,,,,,,
100,51.64,51.64,,,,,,,
101,52.1,52.1,,,,,,,
102,52.22,52.22,,,,,,,
103,53.23,53.23,,,,,,,
104,53.48,53.48,,,,,,,
105,53.48,,,53.48,,,,,
106,55.82,55.82,,,,,,,
107,55.97,55.97,,,,,,,
108,56.45,56.45,,,,,,,
109,57.0,57.0,,,,,,,
110,57.23,57.23,,,,,,,
111,57.67,57.67,,,,,,,
112,57.9,57.9,,,,,,,
113,58.07,58.07,,,,,,,
114,58.35,58.35,,,,,,,
115,58.83,58.83,,,,,,,
116,59.38,59.38,,,,,,,
117,59.91,59.91,,,,,,,
118,60.17,60.17,,,,,,,
119,60.39,60.39,,,,,,,
120,60.63,60.63,,,,,,,
121,60.88,60.88,,,,,,,
122,61.27,61.27,,,,,,,
123,61.55,61.55,,,,,,,
124,61.74,61.74,,,,,,,
125,62.13,62.13,,,,,,,
126,62.27,62.27,,,,,,,
127,62.38,62.38,,,,,,,
128,62.51,62.51,,,,,,,
129,62.81,62.81,,,,,,,
130,63.11,63.11,,,,,,,
131,63.11,,,63.11,,,,,
132,65.8,65.8,,,,,,,
133,66.24,66.24,,,,,,,
134,66.63,66.63,,,,,,,
135,67.11,67.11,,,,,,,
136,67.35,67.35,,,,,,,
137,67.61,67.61,,,,,,,
138,67.77,67.77,,,,,,,
139,68.01,68.01,,,,,,,
140,68.18,68.18,,,,,,,
141,68.54,68.54,,,,,,,
142,68.86,68.86,,,,,,,
143,70.14,70.14,,,,,,,
144,70.53,70.53,,,,,,,
145,70.9,70.9,,,,,,,
146,71.19,71.19,,,,,,,
147,71.93,71.93,,,,,,,
148,72.12,72.12,,,,,,,
149,72.62,72.62,,,,,,,
150,72.87,72.87,,,,,,,
151,73.33,73.33,,,,,,,
152,73.74,73.74,,,,,,,
153,74.15,74.15,,,,,,,
154,74.49,74.49,,,,,,,
155,74.71,74.71,,,,,,,
156,74.95,74.95,,,,,,,
157,74.95,,,74.95,,,,,
158,77.86,77.86,,,,,,,
159,78.61,78.61,,,,,,,
160,79.16,79.16,,,,,,,
161,79.4,79.4,,,,,,,
162,79.63,79.63,,,,,,,
163,79.81,79.81,,,,,,,
164,80.08,80.08,,,,,,,
165,80.14,80.14,,,,,,,
166,80.29,80.29,,,,,,,
167,80.5,80.5,,,,,,,
168,80.74,80.74,,,,,,,
169,81.21,81.21,,,,,,,
170,81.71,81.71,,,,,,,
171,82.42,82.42,,,,,,,
172,82.96,82.96,,,,,,,
173,83.5,83.5,,,,,,,
174,83.75,83.75,,,,,,,
175,84.07,84.07,,,,,,,
176,84.29,84.29,,,,,,,
177,84.83,84.83,,,,,,,
178,85.13,85.13,,,,,,,
179,85.3,85.3,,,,,,,
180,85.47,85.47,,,,,,,
181,85.72,85.72,,,,,,,
182,86.26,86.26,,,,,,,
183,86.26,,,86.26,,,,,
184,88.82,88.82,,,,,,,
185,89.41,89.41,,,,,,,
186,89.82,89.82,,,,,,,
187,90.04,90.04,,,,,,,
188,90.24,90.24,,,,,,,
189,90.52,90.52,,,,,,,
190,90.74,90.74,,,,,,,
191,90.96,90.96,,,,,,,
192,91.19,91.19,,,,,,,
193,91.45,91.45,,,,,,,
194,91.7,91.7,,,,,,,
195,92.27,92.27,,,,,,,
196,92.65,92.65,,,,,,,
197,93.73,93.73,,,,,,,
198,94.28,94.28,,,,,,,
199,94.57,94.57,,,,,,,
200,95.13,95.13,,,,,,,
201,95.5,95.5,,,,,,,
202,95.72,95.72,,,,,,,
203,95.87,95.87,,,,,,,
204,96.16,96.16,,,,,,,
205,96.36,96.36,,,,,,,
206,96.63,96.63,,,,,,,
207,96.95,96.95,,,,,,,
208,97.3,97.3,,,,,,,
209,97.3,,,97.3,,,,,
210,99.89,99.89,,,,,,,
211,100.16,100.16,,,,,,,
212,100.82,100.82,,,,,,,
213,101.13,101.13,,,,,,,
214,101.3,101.3,,,,,,,
215,101.58,101.58,,,,,,,
216,101.85,101.85,,,,,,,
217,102.02,102.02,,,,,,,
218,102.25,102.25,,,,,,,
219,102.48,102.48,,,,,,,
220,102.65,102.65,,,,,,,
221,103.03,103.03,,,,,,,
222,103.3,103.3,,,,,,,
223,105.25,105.25,,,,,,,
224,105.5,105.5,,,,,,,
225,105.79,105.79,,,,,,,
226,106.28,106.28,,,,,,,
227,106.38,106.38,,,,,,,
228,106.52,106.52,,,,,,,
229,106.73,106.73,,,,,,,
230,106.91,106.91,,,,,,,
231,107.48,107.48,,,,,,,
232,107.91,107.91,,,,,,,
233,108.24,108.24,,,,,,,
234,108.65,108.65,,,,,,,
235,108.65,,,108.65,,,,,
236,111.64,111.64,,,,,,,
237,112.03,112.03,,,,,,,
238,112.64,112.64,,,,,,,
