ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,5.12,5.12,,,,,,,
3,5.67,5.67,,,,,,,
4,5.96,5.96,,,,,,,
5,6.16,6.16,,,,,,,
6,7.5,7.5,,,,,,,
7,8.32,8.32,,,,,,,
8,8.61,8.61,,,,,,,
9,9.8,9.8,,,,,,,
10,9.96,9.96,,,,,,,
11,10.38,10.38,,,,,,,
12,10.65,10.65,,,,,,,
13,10.87,10.87,,,,,,,
14,12.29,12.29,,,,,,,
15,12.57,12.57,,,,,,,
16,12.8,12.8,,,,,,,
17,13.41,13.41,,,,,,,
18,13.54,13.54,,,,,,,
19,13.91,13.91,,,,,,,
20,15.05,15.05,,,,,,,
21,15.26,15.26,,,,,,,
22,15.39,15.39,,,,,,,
23,15.56,15.56,,,,,,,
24,17.0,17.0,,,,,,,
25,17.33,17.33,,,,,,,
26,17.77,17.77,,,,,,,
27,17.77,,,17.77,,,,,
28,38.3,38.3,,,,,,,
29,39.57,39.57,,,,,,,
30,40.17,40.17,,,,,,,
31,40.71,40.71,,,,,,,
32,40.82,40.82,,,,,,,
33,41.01,41.01,,,,,,,
34,41.55,41.55,,,,,,,
35,42.74,42.74,,,,,,,
36,43.27,43.27,,,,,,,
37,43.58,43.58,,,,,,,
38,43.77,43.77,,,,,,,
39,44.02,44.02,,,,,,,
40,45.13,45.13,,,,,,,
41,45.48,45.48,,,,,,,
42,45.55,45.55,,,,,,,
43,45.62,45.62,,,,,,,
44,45.69,45.69,,,,,,,
45,45.76,45.76,,,,,,,
46,45.88,45.88,,,,,,,
47,46.29,46.29,,,,,,,
48,47.77,47.77,,,,,,,
49,48.16,48.16,,,,,,,
50,48.22,48.22,,,,,,,
51,48.27,48.27,,,,,,,
52,48.37,48.37,,,,,,,
53,48.37,,,48.37,,,,,
54,85.21,85.21,,,,,,,
55,85.82,85.82,,,,,,,
56,86.31,86.31,,,,,,,
57,87.24,87.24,,,,,,,
58,88.25,88.25,,,,,,,
59,89.22,89.22,,,,,,,
60,89.54,89.54,,,,,,,
61,89.66,89.66,,,,,,,
62,89.95,89.95,,,,,,,
63,90.29,90.29,,,,,,,
64,90.53,90.53,,,,,,,
65,90.62,90.62,,,,,,,
66,90.83,90.83,,,,,,,
67,91.72,91.72,,,,,,,
68,91.97,91.97,,,,,,,
69,92.06,92.06,,,,,,,
