ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,73.81,73.81,,,,,,,
3,131.11,131.11,,,,,,,
4,131.75,131.75,,,,,,,
5,132.11,132.11,,,,,,,
6,133.45,133.45,,,,,,,
7,133.69,133.69,,,,,,,
8,134.65,134.65,,,,,,,
9,134.89,134.89,,,,,,,
10,135.48,135.48,,,,,,,
11,135.86,135.86,,,,,,,
12,136.23,136.23,,,,,,,
13,136.67,136.67,,,,,,,
14,137.46,137.46,,,,,,,
15,138.2,138.2,,,,,,,
16,138.39,138.39,,,,,,,
17,139.08,139.08,,,,,,,
18,139.39,139.39,,,,,,,
19,139.69,139.69,,,,,,,
20,140.48,140.48,,,,,,,
21,141.11,141.11,,,,,,,
22,141.28,141.28,,,,,,,
23,141.57,141.57,,,,,,,
24,141.83,141.83,,,,,,,
25,142.31,142.31,,,,,,,
26,142.89,142.89,,,,,,,
27,142.89,,,142.89,,,,,
28,169.34,169.34,,,,,,,
29,169.78,169.78,,,,,,,
30,170.16,170.16,,,,,,,
31,171.35,171.35,,,,,,,
32,172.17,172.17,,,,,,,
33,172.43,172.43,,,,,,,
34,172.69,172.69,,,,,,,
35,172.91,172.91,,,,,,,
36,173.29,173.29,,,,,,,
37,173.66,173.66,,,,,,,
38,175.22,175.22,,,,,,,
39,175.68,175.68,,,,,,,
40,175.94,175.94,,,,,,,
41,176.38,176.38,,,,,,,
42,176.78,176.78,,,,,,,
43,178.21,178.21,,,,,,,
44,178.44,178.44,,,,,,,
45,179.04,179.04,,,,,,,
46,179.26,179.26,,,,,,,
47,179.41,179.41,,,,,,,
48,179.83,179.83,,,,,,,
49,180.09,,180.09,,,,,,
50,180.19,,180.19,,,,,,
51,181.6,,181.6,,,,,,
52,182.24,,182.24,,,,,,
53,182.46,,182.46,,,,,,
54,182.77,,182.77,,,,,,
55,183.05,,183.05,,,,,,
56,184.38,,184.38,,,,,,
57,185.02,,185.02,,,,,,
58,185.39,,185.39,,,,,,
59,187.26,,187.26,,,,,,
60,187.86,,187.86,,,,,,
61,188.28,,188.28,,,,,,
62,188.47,,188.47,,,,,,
63,189.14,,189.14,,,,,,
64,189.58,,189.58,,,,,,
65,191.32,,191.32,,,,,,
66,192.17,,192.17,,,,,,
67,192.6,,192.6,,,,,,
68,193.09,,193.09,,,,,,
69,193.62,,193.62,,,,,,
70,194.45,,194.45,,,,,,
71,195.55,,195.55,,,,,,
72,196.02,,196.02,,,,,,
73,196.28,,196.28,,,,,,
74,196.73,,196.73,,,,,,
75,197.13,,197.13,,,,,,
76,197.74,,197.74,,,,,,
77,201.01,,201.01,,,,,,
78,201.81,,201.81,,,,,,
79,202.91,,202.91,,,,,,
80,203.22,,203.22,,,,,,
81,203.6,,203.6,,,,,,
82,204.03,,204.03,,,,,,
83,204.22,,204.22,,,,,,
84,204.6,,204.6,,,,,,
85,210.4,,210.4,,,,,,
86,219.53,,219.53,,,,,,
87,219.82,,219.82,,,,,,
88,221.65,,221.65,,,,,,
89,222.11,,222.11,,,,,,
90,222.54,,222.54,,,,,,
91,228.84,,228.84,,,,,,
92,297.36,,297.36,,,,,,
93,297.69,,297.69,,,,,,
94,298.73,,298.73,,,,,,
95,299.85,,299.85,,,,,,
96,300.73,,300.73,,,,,,
97,301.73,,301.73,,,,,,
98,302.38,,302.38,,,,,,
99,302.72,,302.72,,,,,,
100,303.45,,303.45,,,,,,
101,304.12,,304.12,,,,,,
102,304.91,,304.91,,,,,,
103,305.12,,305.12,,,,,,
104,305.74,,305.74,,,,,,
105,306.03,,306.03,,,,,,
106,307.15,,307.15,,,,,,
107,307.43,,307.43,,,,,,
108,307.62,,307.62,,,,,,
109,307.84,,307.84,,,,,,
110,308.14,,308.14,,,,,,
111,309.71,,309.71,,,,,,
112,309.94,,309.94,,,,,,
113,310.63,,310.63,,,,,,
114,310.96,,310.96,,,,,,
115,311.64,,311.64,,,,,,
116,313.98,,313.98,,,,,,
117,315.04,,315.04,,,,,,
118,316.0,,316.0,,,,,,
119,316.27,,316.27,,,,,,
120,316.55,,316.55,,,,,,
121,316.82,,316.82,,,,,,
122,316.97,,316.97,,,,,,
123,317.3,,317.3,,,,,,
124,317.59,,317.59,,,,,,
125,317.89,,317.89,,,,,,
126,318.12,,318.12,,,,,,
127,318.65,,318.65,,,,,,
128,319.51,,319.51,,,,,,
129,319.95,,319.95,,,,,,
130,322.24,,322.24,,,,,,
131,322.48,,322.48,,,,,,
132,322.73,,322.73,,,,,,
133,322.98,,322.98,,,,,,
134,323.4,,323.4,,,,,,
135,324.17,,324.17,,,,,,
136,324.55,,324.55,,,,,,
137,324.77,,324.77,,,,,,
138,325.31,,325.31,,,,,,
139,325.88,,325.88,,,,,,
140,326.5,,326.5,,,,,,
141,326.76,,326.76,,,,,,
142,327.08,,327.08,,,,,,
143,327.37,,327.37,,,,,,
144,327.71,,327.71,,,,,,
145,328.08,,328.08,,,,,,
146,328.62,,328.62,,,,,,
147,329.27,,329.27,,,,,,
148,329.38,,329.38,,,,,,
149,335.08,,335.08,,,,,,
150,335.08,,,,335.08,,,,
151,347.08,,347.08,,,,,,
152,347.6,,347.6,,,,,,
153,348.02,,348.02,,,,,,
154,348.48,,348.48,,,,,,
155,348.83,,348.83,,,,,,
156,350.95,,350.95,,,,,,
157,351.1,,351.1,,,,,,
158,351.52,,351.52,,,,,,
159,353.01,,353.01,,,,,,
160,353.86,,353.86,,,,,,
161,354.19,,354.19,,,,,,
162,354.97,,354.97,,,,,,
163,355.11,,355.11,,,,,,
164,355.85,,355.85,,,,,,
165,356.35,,356.35,,,,,,
166,356.59,,356.59,,,,,,
167,356.89,,356.89,,,,,,
168,357.34,,357.34,,,,,,
169,357.63,,357.63,,,,,,
170,357.9,,357.9,,,,,,
171,358.23,,358.23,,,,,,
172,358.72,,358.72,,,,,,
173,359.09,,359.09,,,,,,
174,360.19,360.19,,,,,,,
175,361.41,361.41,,,,,,,
176,361.57,361.57,,,,,,,
177,363.53,363.53,,,,,,,
178,364.21,364.21,,,,,,,
179,364.39,364.39,,,,,,,
180,364.57,364.57,,,,,,,
181,365.24,365.24,,,,,,,
182,365.47,365.47,,,,,,,
183,365.86,365.86,,,,,,,
184,366.44,366.44,,,,,,,
185,366.8,366.8,,,,,,,
