ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
57,41.47,41.47,,,,,,,
58,41.71,41.71,,,,,,,
59,41.86,41.86,,,,,,,
60,42.08,42.08,,,,,,,
61,42.32,42.32,,,,,,,
62,42.56,42.56,,,,,,,
63,42.78,42.78,,,,,,,
64,43.05,43.05,,,,,,,
65,43.32,43.32,,,,,,,
66,43.45,43.45,,,,,,,
67,44.12,44.12,,,,,,,
68,44.74,44.74,,,,,,,
69,45.69,45.69,,,,,,,
70,46.25,46.25,,,,,,,
71,46.53,46.53,,,,,,,
72,47.45,47.45,,,,,,,
73,47.62,47.62,,,,,,,
74,47.87,47.87,,,,,,,
75,48.98,48.98,,,,,,,
76,50.5,50.5,,,,,,,
77,50.65,50.65,,,,,,,
78,51.34,51.34,,,,,,,
79,51.34,,,51.34,,,,,
80,60.13,60.13,,,,,,,
81,60.92,60.92,,,,,,,
82,61.15,61.15,,,,,,,
83,61.35,61.35,,,,,,,
84,61.57,61.57,,,,,,,
85,61.81,61.81,,,,,,,
86,62.05,62.05,,,,,,,
87,62.33,62.33,,,,,,,
88,62.45,62.45,,,,,,,
89,63.04,63.04,,,,,,,
90,64.03,64.03,,,,,,,
91,64.58,64.58,,,,,,,
92,64.97,64.97,,,,,,,
93,65.61,65.61,,,,,,,
94,66.36,66.36,,,,,,,
95,66.7,66.7,,,,,,,
96,67.13,67.13,,,,,,,
97,67.75,67.75,,,,,,,
98,68.85,68.85,,,,,,,
99,69.2,69.2,,,,,,,
100,69.61,69.61,,,,,,,
101,69.83,69.83,,,,,,,
102,70.5,70.5,,,,,,,
103,70.67,70.67,,,,,,,
104,71.06,71.06,,,,,,,
105,71.06,,,71.06,,,,,
106,74.64,74.64,,,,,,,
107,74.98,74.98,,,,,,,
108,75.49,75.49,,,,,,,
109,75.73,75.73,,,,,,,
110,76.0,76.0,,,,,,,
111,76.19,76.19,,,,,,,
112,76.42,76.42,,,,,,,
113,76.72,76.72,,,,,,,
114,76.83,76.83,,,,,,,
115,77.61,77.61,,,,,,,
116,78.07,78.07,,,,,,,
117,78.84,78.84,,,,,,,
118,79.98,79.98,,,,,,,
119,80.22,80.22,,,,,,,
120,80.46,80.46,,,,,,,
121,80.64,80.64,,,,,,,
122,81.03,81.03,,,,,,,
123,81.32,81.32,,,,,,,
124,81.8,81.8,,,,,,,
125,82.45,82.45,,,,,,,
126,83.32,83.32,,,,,,,
127,83.46,83.46,,,,,,,
128,84.12,84.12,,,,,,,
129,84.72,84.72,,,,,,,
130,85.1,85.1,,,,,,,
131,85.1,,,85.1,,,,,
132,88.61,88.61,,,,,,,
133,89.04,89.04,,,,,,,
134,89.67,89.67,,,,,,,
135,89.83,89.83,,,,,,,
136,90.05,90.05,,,,,,,
137,90.28,90.28,,,,,,,
138,90.39,90.39,,,,,,,
139,90.53,90.53,,,,,,,
140,90.76,90.76,,,,,,,
141,91.46,91.46,,,,,,,
142,92.19,92.19,,,,,,,
143,92.75,92.75,,,,,,,
144,92.97,92.97,,,,,,,
145,94.39,94.39,,,,,,,
146,94.69,94.69,,,,,,,
147,94.98,94.98,,,,,,,
148,95.31,95.31,,,,,,,
149,95.86,95.86,,,,,,,
150,96.02,96.02,,,,,,,
151,96.19,96.19,,,,,,,
152,96.34,96.34,,,,,,,
153,96.64,96.64,,,,,,,
154,97.22,97.22,,,,,,,
155,97.59,97.59,,,,,,,
156,98.41,98.41,,,,,,,
157,98.41,,,98.41,,,,,
158,101.93,101.93,,,,,,,
159,102.7,102.7,,,,,,,
160,103.06,103.06,,,,,,,
161,103.44,103.44,,,,,,,
162,103.7,103.7,,,,,,,
163,103.92,103.92,,,,,,,
164,104.18,104.18,,,,,,,
165,104.34,104.34,,,,,,,
166,104.58,104.58,,,,,,,
167,105.42,105.42,,,,,,,
168,105.75,105.75,,,,,,,
169,106.3,106.3,,,,,,,
170,106.71,106.71,,,,,,,
171,107.13,107.13,,,,,,,
172,107.7,107.7,,,,,,,
173,108.81,108.81,,,,,,,
174,108.99,108.99,,,,,,,
175,109.19,109.19,,,,,,,
176,109.65,109.65,,,,,,,
177,110.14,110.14,,,,,,,
178,110.51,110.51,,,,,,,
179,112.22,112.22,,,,,,,
180,112.44,112.44,,,,,,,
181,112.69,112.69,,,,,,,
182,112.94,112.94,,,,,,,
183,112.94,,,112.94,,,,,
184,116.05,116.05,,,,,,,
185,116.48,116.48,,,,,,,
186,116.89,116.89,,,,,,,
187,117.47,117.47,,,,,,,
188,117.73,117.73,,,,,,,
189,118.03,118.03,,,,,,,
190,118.24,118.24,,,,,,,
191,118.34,118.34,,,,,,,
192,118.78,118.78,,,,,,,
193,118.85,118.85,,,,,,,
194,119.61,119.61,,,,,,,
195,120.19,120.19,,,,,,,
196,120.96,120.96,,,,,,,
197,121.32,121.32,,,,,,,
198,121.7,121.7,,,,,,,
199,122.31,122.31,,,,,,,
200,122.65,122.65,,,,,,,
201,122.92,122.92,,,,,,,
202,123.22,123.22,,,,,,,
203,123.45,123.45,,,,,,,
204,123.63,123.63,,,,,,,
205,123.78,123.78,,,,,,,
206,123.95,123.95,,,,,,,
207,124.21,124.21,,,,,,,
208,124.78,124.78,,,,,,,
209,124.78,,,124.78,,,,,
210,128.05,128.05,,,,,,,
211,128.88,128.88,,,,,,,
212,129.22,129.22,,,,,,,
213,129.81,129.81,,,,,,,
214,130.09,130.09,,,,,,,
215,130.39,130.39,,,,,,,
216,130.54,130.54,,,,,,,
217,130.84,130.84,,,,,,,
218,131.69,131.69,,,,,,,
219,132.5,132.5,,,,,,,
220,132.89,132.89,,,,,,,
221,133.33,133.33,,,,,,,
222,133.62,133.62,,,,,,,
223,134.04,134.04,,,,,,,
224,134.17,134.17,,,,,,,
225,134.31,134.31,,,,,,,
226,134.51,134.51,,,,,,,
227,134.75,134.75,,,,,,,
228,135.0,135.0,,,,,,,
229,136.07,136.07,,,,,,,
230,136.62,136.62,,,,,,,
231,137.11,137.11,,,,,,,
232,137.37,137.37,,,,,,,
233,137.69,137.69,,,,,,,
234,138.36,138.36,,,,,,,
235,138.36,,,138.36,,,,,
236,152.45,152.45,,,,,,,
237,156.14,156.14,,,,,,,
238,156.75,156.75,,,,,,,
239,157.85,157.85,,,,,,,
240,158.59,158.59,,,,,,,
241,158.79,158.79,,,,,,,
242,159.06,159.06,,,,,,,
243,159.52,159.52,,,,,,,
244,160.4,160.4,,,,,,,
245,160.72,160.72,,,,,,,
246,160.89,160.89,,,,,,,
247,161.15,161.15,,,,,,,
248,161.36,161.36,,,,,,,
249,161.66,161.66,,,,,,,
250,161.85,161.85,,,,,,,
251,163.0,163.0,,,,,,,
252,163.41,163.41,,,,,,,
253,163.63,163.63,,,,,,,
254,163.88,163.88,,,,,,,
255,164.26,164.26,,,,,,,
256,164.69,164.69,,,,,,,
257,165.02,165.02,,,,,,,
258,165.19,165.19,,,,,,,
259,165.52,165.52,,,,,,,
260,166.2,166.2,,,,,,,
261,166.2,,,166.2,,,,,
262,169.39,169.39,,,,,,,
263,169.83,169.83,,,,,,,
264,170.4,170.4,,,,,,,
265,170.69,170.69,,,,,,,
266,170.93,170.93,,,,,,,
267,171.21,171.21,,,,,,,
268,171.49,171.49,,,,,,,
269,171.75,171.75,,,,,,,
270,172.51,172.51,,,,,,,
271,172.78,172.78,,,,,,,
272,173.25,173.25,,,,,,,
273,173.6,173.6,,,,,,,
274,174.02,174.02,,,,,,,
275,175.02,175.02,,,,,,,
276,175.42,175.42,,,,,,,
277,175.75,175.75,,,,,,,
278,176.07,176.07,,,,,,,
279,176.46,176.46,,,,,,,
280,176.61,176.61,,,,,,,
281,176.73,176.73,,,,,,,
282,176.87,176.87,,,,,,,
283,177.04,177.04,,,,,,,
284,177.18,177.18,,,,,,,
285,177.55,177.55,,,,,,,
286,178.19,178.19,,,,,,,
287,178.19,,,178.19,,,,,
288,180.09,,180.09,,,,,,
289,180.32,,180.32,,,,,,
290,180.57,,180.57,,,,,,
291,181.13,,181.13,,,,,,
292,181.58,,181.58,,,,,,
293,181.82,,181.82,,,,,,
294,182.1,,182.1,,,,,,
295,182.31,,182.31,,,,,,
296,182.57,,182.57,,,,,,
297,182.62,,182.62,,,,,,
298,183.72,,183.72,,,,,,
299,184.11,,184.11,,,,,,
300,184.33,,184.33,,,,,,
301,184.58,,184.58,,,,,,
302,184.85,,184.85,,,,,,
303,185.14,,185.14,,,,,,
304,185.81,,185.81,,,,,,
305,187.02,,187.02,,,,,,
306,187.62,,187.62,,,,,,
307,188.16,,188.16,,,,,,
308,188.44,,188.44,,,,,,
309,188.99,,188.99,,,,,,
310,189.3,,189.3,,,,,,
311,189.54,,189.54,,,,,,
312,189.9,,189.9,,,,,,
313,190.0,,190.0,,,,,,
314,190.17,,190.17,,,,,,
315,190.4,,190.4,,,,,,
316,191.18,,191.18,,,,,,
317,191.4,,191.4,,,,,,
318,191.73,,191.73,,,,,,
319,192.22,,192.22,,,,,,
320,192.79,,192.79,,,,,,
321,193.34,,193.34,,,,,,
322,193.5,,193.5,,,,,,
323,193.64,,193.64,,,,,,
324,193.82,,193.82,,,,,,
325,194.24,,194.24,,,,,,
326,194.69,,194.69,,,,,,
327,195.07,,195.07,,,,,,
328,195.36,,195.36,,,,,,
329,195.56,,195.56,,,,,,
330,195.85,,195.85,,,,,,
331,196.07,,196.07,,,,,,
332,196.33,,196.33,,,,,,
333,196.5,,196.5,,,,,,
334,196.98,,196.98,,,,,,
335,197.3,,197.3,,,,,,
336,197.48,,197.48,,,,,,
337,197.71,,197.71,,,,,,
338,197.91,,197.91,,,,,,
339,200.3,,200.3,,,,,,
340,201.72,,201.72,,,,,,
341,201.98,,201.98,,,,,,
342,202.28,,202.28,,,,,,
343,202.55,,202.55,,,,,,
344,202.77,,202.77,,,,,,
345,203.03,,203.03,,,,,,
346,203.84,,203.84,,,,,,
347,204.15,,204.15,,,,,,
348,204.43,,204.43,,,,,,
349,204.73,,204.73,,,,,,
350,205.11,,205.11,,,,,,
351,205.43,,205.43,,,,,,
352,205.73,,205.73,,,,,,
353,205.99,,205.99,,,,,,
354,206.48,,206.48,,,,,,
355,207.43,,207.43,,,,,,
356,207.9,,207.9,,,,,,
357,208.75,,208.75,,,,,,
358,209.26,,209.26,,,,,,
359,209.49,,209.49,,,,,,
360,209.7,,209.7,,,,,,
361,209.91,,209.91,,,,,,
362,210.25,,210.25,,,,,,
363,210.58,,210.58,,,,,,
364,210.98,,210.98,,,,,,
365,211.31,,211.31,,,,,,
366,212.96,,212.96,,,,,,
367,213.7,,213.7,,,,,,
368,214.48,,214.48,,,,,,
369,214.7,,214.7,,,,,,
370,215.04,,215.04,,,,,,
371,215.33,,215.33,,,,,,
372,215.72,,215.72,,,,,,
373,216.23,,216.23,,,,,,
374,216.65,,216.65,,,,,,
375,217.25,,217.25,,,,,,
376,218.1,,218.1,,,,,,
377,218.72,,218.72,,,,,,
378,219.97,,219.97,,,,,,
379,220.31,,220.31,,,,,,
380,220.62,,220.62,,,,,,
381,220.88,,220.88,,,,,,
382,221.18,,221.18,,,,,,
383,221.41,,221.41,,,,,,
384,221.8,,221.8,,,,,,
385,224.68,,224.68,,,,,,
386,225.52,,225.52,,,,,,
387,225.75,,225.75,,,,,,
388,226.03,,226.03,,,,,,
389,226.03,,,,226.03,,,,
390,231.02,,231.02,,,,,,
391,231.63,,231.63,,,,,,
392,232.13,,232.13,,,,,,
393,232.61,,232.61,,,,,,
394,233.26,,233.26,,,,,,
395,233.4,,233.4,,,,,,
396,234.55,,234.55,,,,,,
397,235.02,,235.02,,,,,,
398,236.65,,236.65,,,,,,
399,237.12,,237.12,,,,,,
400,237.78,,237.78,,,,,,
401,238.35,,238.35,,,,,,
402,238.56,,238.56,,,,,,
403,238.86,,238.86,,,,,,
404,239.01,,239.01,,,,,,
405,239.52,,239.52,,,,,,
406,239.81,,239.81,,,,,,
407,240.28,,240.28,,,,,,
408,240.83,,240.83,,,,,,
409,241.1,,241.1,,,,,,
410,241.33,,241.33,,,,,,
411,241.46,,241.46,,,,,,
412,241.57,,241.57,,,,,,
413,241.75,,241.75,,,,,,
414,241.95,,241.95,,,,,,
415,242.21,,242.21,,,,,,
416,242.53,,242.53,,,,,,
417,243.35,,243.35,,,,,,
418,243.79,,243.79,,,,,,
419,244.46,,244.46,,,,,,
420,244.75,,244.75,,,,,,
421,245.4,,245.4,,,,,,
422,246.99,,246.99,,,,,,
423,247.76,,247.76,,,,,,
424,247.92,,247.92,,,,,,
425,248.13,,248.13,,,,,,
426,248.48,,248.48,,,,,,
427,249.01,,249.01,,,,,,
428,249.45,,249.45,,,,,,
429,249.73,,249.73,,,,,,
430,250.26,,250.26,,,,,,
431,250.57,,250.57,,,,,,
432,251.08,,251.08,,,,,,
433,252.71,,252.71,,,,,,
434,253.5,,253.5,,,,,,
435,253.99,,253.99,,,,,,
436,254.18,,254.18,,,,,,
437,254.5,,254.5,,,,,,
438,257.57,,257.57,,,,,,
439,257.79,,257.79,,,,,,
440,258.04,,258.04,,,,,,
441,258.23,,258.23,,,,,,
442,258.45,,258.45,,,,,,
443,258.83,,258.83,,,,,,
444,259.78,,259.78,,,,,,
445,260.34,,260.34,,,,,,
446,260.8,,260.8,,,,,,
447,261.08,,261.08,,,,,,
448,261.42,,261.42,,,,,,
449,261.66,,261.66,,,,,,
450,261.83,,261.83,,,,,,
451,262.21,,262.21,,,,,,
452,262.4,,262.4,,,,,,
453,262.68,,262.68,,,,,,
454,262.87,,262.87,,,,,,
455,263.1,,263.1,,,,,,
456,264.03,,264.03,,,,,,
457,264.27,,264.27,,,,,,
458,264.48,,264.48,,,,,,
459,264.64,,264.64,,,,,,
460,264.86,,264.86,,,,,,
461,265.0,,265.0,,,,,,
462,265.36,,265.36,,,,,,
463,265.74,,265.74,,,,,,
464,265.91,,265.91,,,,,,
465,266.13,,266.13,,,,,,
466,266.42,,266.42,,,,,,
467,266.59,,266.59,,,,,,
468,266.8,,266.8,,,,,,
469,267.01,,267.01,,,,,,
470,267.22,,267.22,,,,,,
471,267.71,,267.71,,,,,,
472,268.14,,268.14,,,,,,
473,269.09,,269.09,,,,,,
474,269.43,,269.43,,,,,,
475,269.98,,269.98,,,,,,
476,270.83,,270.83,,,,,,
477,270.98,,270.98,,,,,,
478,271.3,,271.3,,,,,,
479,271.6,,271.6,,,,,,
480,271.85,,271.85,,,,,,
481,272.04,,272.04,,,,,,
482,272.21,,272.21,,,,,,
483,272.36,,272.36,,,,,,
484,272.62,,272.62,,,,,,
485,272.95,,272.95,,,,,,
486,273.26,,273.26,,,,,,
487,273.38,,273.38,,,,,,
488,273.57,,273.57,,,,,,
489,273.76,,273.76,,,,,,
490,273.76,,,,273.76,,,,
491,295.48,,295.48,,,,,,
492,299.28,,299.28,,,,,,
493,299.82,,299.82,,,,,,
494,300.37,,300.37,,,,,,
495,300.53,,300.53,,,,,,
496,301.88,,301.88,,,,,,
497,302.12,,302.12,,,,,,
498,302.61,,302.61,,,,,,
499,302.88,,302.88,,,,,,
500,303.69,,303.69,,,,,,
501,303.87,,303.87,,,,,,
502,306.02,,306.02,,,,,,
503,306.26,,306.26,,,,,,
504,306.97,,306.97,,,,,,
505,307.6,,307.6,,,,,,
506,307.84,,307.84,,,,,,
507,308.26,,308.26,,,,,,
508,309.05,,309.05,,,,,,
509,309.24,,309.24,,,,,,
510,309.69,,309.69,,,,,,
511,309.98,,309.98,,,,,,
512,311.44,,311.44,,,,,,
513,312.01,,312.01,,,,,,
514,312.24,,312.24,,,,,,
515,312.71,,312.71,,,,,,
516,313.32,,313.32,,,,,,
517,313.69,,313.69,,,,,,
518,313.99,,313.99,,,,,,
519,314.21,,314.21,,,,,,
520,314.37,,314.37,,,,,,
521,315.03,,315.03,,,,,,
522,315.38,,315.38,,,,,,
523,315.63,,315.63,,,,,,
524,315.86,,315.86,,,,,,
525,316.08,,316.08,,,,,,
526,316.31,,316.31,,,,,,
527,316.88,,316.88,,,,,,
528,317.1,,317.1,,,,,,
529,317.25,,317.25,,,,,,
530,317.38,,317.38,,,,,,
531,317.65,,317.65,,,,,,
532,317.87,,317.87,,,,,,
533,318.56,,318.56,,,,,,
534,318.69,,318.69,,,,,,
535,319.89,,319.89,,,,,,
536,321.07,,321.07,,,,,,
537,321.39,,321.39,,,,,,
538,321.66,,321.66,,,,,,
539,322.01,,322.01,,,,,,
540,322.19,,322.19,,,,,,
541,322.54,,322.54,,,,,,
542,323.28,,323.28,,,,,,
543,323.53,,323.53,,,,,,
544,323.83,,323.83,,,,,,
545,324.04,,324.04,,,,,,
546,324.38,,324.38,,,,,,
547,324.69,,324.69,,,,,,
548,324.94,,324.94,,,,,,
549,325.28,,325.28,,,,,,
550,325.41,,325.41,,,,,,
551,325.59,,325.59,,,,,,
552,325.78,,325.78,,,,,,
553,325.96,,325.96,,,,,,
554,326.12,,326.12,,,,,,
555,326.63,,326.63,,,,,,
556,327.04,,327.04,,,,,,
557,327.33,,327.33,,,,,,
558,327.79,,327.79,,,,,,
559,328.14,,328.14,,,,,,
560,328.45,,328.45,,,,,,
561,328.93,,328.93,,,,,,
562,329.17,,329.17,,,,,,
563,329.52,,329.52,,,,,,
564,329.65,,329.65,,,,,,
565,329.83,,329.83,,,,,,
566,330.01,,330.01,,,,,,
567,330.2,,330.2,,,,,,
568,330.87,,330.87,,,,,,
569,331.13,,331.13,,,,,,
570,331.3,,331.3,,,,,,
571,331.93,,331.93,,,,,,
572,332.25,,332.25,,,,,,
573,332.83,,332.83,,,,,,
574,333.46,,333.46,,,,,,
575,333.78,,333.78,,,,,,
576,334.03,,334.03,,,,,,
577,334.43,,334.43,,,,,,
578,334.62,,334.62,,,,,,
579,334.74,,334.74,,,,,,
580,335.05,,335.05,,,,,,
581,335.26,,335.26,,,,,,
582,335.62,,335.62,,,,,,
583,336.21,,336.21,,,,,,
584,336.33,,336.33,,,,,,
585,336.47,,336.47,,,,,,
586,336.64,,336.64,,,,,,
587,337.03,,337.03,,,,,,
588,337.61,,337.61,,,,,,
589,337.98,,337.98,,,,,,
590,338.22,,338.22,,,,,,
591,338.22,,,,338.22,,,,
592,360.07,,360.07,,,,,,
593,360.19,360.19,,,,,,,
594,361.94,361.94,,,,,,,
595,362.53,362.53,,,,,,,
596,363.86,363.86,,,,,,,
597,364.15,364.15,,,,,,,
598,364.24,364.24,,,,,,,
599,364.43,364.43,,,,,,,
600,364.55,364.55,,,,,,,
0,364.72,364.72,,,,,,,
1,364.92,364.92,,,,,,,
2,365.11,365.11,,,,,,,
3,366.08,366.08,,,,,,,
4,366.33,366.33,,,,,,,
5,366.7,366.7,,,,,,,
6,366.97,366.97,,,,,,,
7,367.23,367.23,,,,,,,
8,367.46,367.46,,,,,,,
9,367.72,367.72,,,,,,,
10,367.87,367.87,,,,,,,
11,368.06,368.06,,,,,,,
12,368.29,368.29,,,,,,,
13,368.43,368.43,,,,,,,
14,368.62,368.62,,,,,,,
15,369.09,369.09,,,,,,,
16,369.54,369.54,,,,,,,
17,369.81,369.81,,,,,,,
18,369.81,,,369.81,,,,,
19,374.87,374.87,,,,,,,
20,375.45,375.45,,,,,,,
21,375.77,375.77,,,,,,,
22,376.16,376.16,,,,,,,
23,376.35,376.35,,,,,,,
24,376.64,376.64,,,,,,,
25,376.83,376.83,,,,,,,
26,377.12,377.12,,,,,,,
27,377.32,377.32,,,,,,,
28,377.88,377.88,,,,,,,
29,378.1,378.1,,,,,,,
30,378.61,378.61,,,,,,,
31,378.95,378.95,,,,,,,
32,379.14,379.14,,,,,,,
33,379.36,379.36,,,,,,,
34,379.71,379.71,,,,,,,
35,380.01,380.01,,,,,,,
36,380.33,380.33,,,,,,,
37,380.62,380.62,,,,,,,
38,381.4,381.4,,,,,,,
39,381.63,381.63,,,,,,,
40,381.86,381.86,,,,,,,
41,382.14,382.14,,,,,,,
42,382.5,382.5,,,,,,,
43,382.63,382.63,,,,,,,
44,382.63,,,382.63,,,,,
45,385.98,385.98,,,,,,,
46,386.71,386.71,,,,,,,
47,387.4,387.4,,,,,,,
48,387.64,387.64,,,,,,,
49,387.88,387.88,,,,,,,
50,388.12,388.12,,,,,,,
51,388.38,388.38,,,,,,,
52,388.58,388.58,,,,,,,
53,388.73,388.73,,,,,,,
54,389.33,389.33,,,,,,,
55,389.6,389.6,,,,,,,
56,389.87,389.87,,,,,,,
57,390.12,390.12,,,,,,,
58,390.35,390.35,,,,,,,
59,391.61,391.61,,,,,,,
60,391.85,391.85,,,,,,,
61,392.05,392.05,,,,,,,
62,392.36,392.36,,,,,,,
63,392.88,392.88,,,,,,,
64,393.23,393.23,,,,,,,
65,393.99,393.99,,,,,,,
66,394.22,394.22,,,,,,,
67,394.51,394.51,,,,,,,
68,395.11,395.11,,,,,,,
69,395.23,395.23,,,,,,,
70,395.23,,,395.23,,,,,
71,397.68,397.68,,,,,,,
72,397.98,397.98,,,,,,,
73,398.49,398.49,,,,,,,
74,398.68,398.68,,,,,,,
75,398.86,398.86,,,,,,,
76,399.09,399.09,,,,,,,
77,399.3,399.3,,,,,,,
78,399.53,399.53,,,,,,,
79,399.8,399.8,,,,,,,
80,400.03,400.03,,,,,,,
81,400.28,400.28,,,,,,,
82,400.52,400.52,,,,,,,
83,401.21,401.21,,,,,,,
84,401.69,401.69,,,,,,,
85,401.96,401.96,,,,,,,
86,402.25,402.25,,,,,,,
87,402.64,402.64,,,,,,,
88,403.03,403.03,,,,,,,
89,403.38,403.38,,,,,,,
90,404.18,404.18,,,,,,,
91,404.64,404.64,,,,,,,
92,404.87,404.87,,,,,,,
93,405.33,405.33,,,,,,,
94,405.48,405.48,,,,,,,
95,405.8,405.8,,,,,,,
96,405.8,,,405.8,,,,,
97,408.18,408.18,,,,,,,
98,409.02,409.02,,,,,,,
99,409.32,409.32,,,,,,,
100,409.53,409.53,,,,,,,
101,409.82,409.82,,,,,,,
102,409.87,409.87,,,,,,,
103,410.03,410.03,,,,,,,
104,410.26,410.26,,,,,,,
105,410.5,410.5,,,,,,,
106,410.72,410.72,,,,,,,
107,411.24,411.24,,,,,,,
108,411.57,411.57,,,,,,,
109,412.04,412.04,,,,,,,
110,412.5,412.5,,,,,,,
111,413.4,413.4,,,,,,,
112,413.76,413.76,,,,,,,
113,414.02,414.02,,,,,,,
114,414.29,414.29,,,,,,,
115,414.56,414.56,,,,,,,
116,415.02,415.02,,,,,,,
117,415.16,415.16,,,,,,,
118,415.3,415.3,,,,,,,
119,415.63,415.63,,,,,,,
120,416.13,416.13,,,,,,,
121,416.3,416.3,,,,,,,
122,416.3,,,416.3,,,,,
123,419.5,419.5,,,,,,,
124,420.24,420.24,,,,,,,
125,420.81,420.81,,,,,,,
126,421.02,421.02,,,,,,,
127,421.54,421.54,,,,,,,
128,421.82,421.82,,,,,,,
129,421.94,421.94,,,,,,,
130,422.08,422.08,,,,,,,
131,422.38,422.38,,,,,,,
132,422.67,422.67,,,,,,,
133,423.42,423.42,,,,,,,
134,423.74,423.74,,,,,,,
135,424.11,424.11,,,,,,,
136,424.36,424.36,,,,,,,
137,424.67,424.67,,,,,,,
138,425.06,425.06,,,,,,,
139,425.97,425.97,,,,,,,
140,426.25,426.25,,,,,,,
141,426.53,426.53,,,,,,,
142,426.84,426.84,,,,,,,
143,427.35,427.35,,,,,,,
144,427.53,427.53,,,,,,,
145,427.7,427.7,,,,,,,
146,427.87,427.87,,,,,,,
147,428.11,428.11,,,,,,,
148,428.11,,,428.11,,,,,
149,430.32,430.32,,,,,,,
150,430.82,430.82,,,,,,,
151,431.95,431.95,,,,,,,
152,432.3,432.3,,,,,,,
153,432.6,432.6,,,,,,,
154,432.94,432.94,,,,,,,
155,433.31,433.31,,,,,,,
156,433.65,433.65,,,,,,,
157,434.07,434.07,,,,,,,
158,434.66,434.66,,,,,,,
159,434.91,434.91,,,,,,,
160,435.17,435.17,,,,,,,
161,435.54,435.54,,,,,,,
162,435.7,435.7,,,,,,,
163,435.88,435.88,,,,,,,
164,436.06,436.06,,,,,,,
165,436.82,436.82,,,,,,,
166,437.2,437.2,,,,,,,
167,437.52,437.52,,,,,,,
168,438.16,438.16,,,,,,,
169,438.43,438.43,,,,,,,
170,438.73,438.73,,,,,,,
171,438.89,438.89,,,,,,,
172,439.23,439.23,,,,,,,
173,439.49,439.49,,,,,,,
174,439.49,,,439.49,,,,,
175,443.07,443.07,,,,,,,
176,443.79,443.79,,,,,,,
177,444.19,444.19,,,,,,,
178,444.59,444.59,,,,,,,
179,444.87,444.87,,,,,,,
180,445.15,445.15,,,,,,,
181,445.26,445.26,,,,,,,
182,445.46,445.46,,,,,,,
183,445.7,445.7,,,,,,,
184,446.42,446.42,,,,,,,
185,446.84,446.84,,,,,,,
186,447.11,447.11,,,,,,,
187,447.41,447.41,,,,,,,
188,447.8,447.8,,,,,,,
189,448.81,448.81,,,,,,,
190,449.06,449.06,,,,,,,
191,449.32,449.32,,,,,,,
192,449.58,449.58,,,,,,,
193,450.08,450.08,,,,,,,
194,450.25,450.25,,,,,,,
195,450.42,450.42,,,,,,,
196,450.85,450.85,,,,,,,
197,451.33,451.33,,,,,,,
198,451.8,451.8,,,,,,,
199,452.63,452.63,,,,,,,
200,452.63,,,452.63,,,,,
201,455.09,455.09,,,,,,,
202,455.94,455.94,,,,,,,
203,456.52,456.52,,,,,,,
204,456.79,456.79,,,,,,,
205,457.04,457.04,,,,,,,
206,457.23,457.23,,,,,,,
207,457.49,457.49,,,,,,,
208,457.87,457.87,,,,,,,
209,458.48,458.48,,,,,,,
210,458.98,458.98,,,,,,,
211,459.37,459.37,,,,,,,
212,460.23,460.23,,,,,,,
213,460.91,460.91,,,,,,,
214,461.28,461.28,,,,,,,
215,461.69,461.69,,,,,,,
216,462.06,462.06,,,,,,,
217,462.48,462.48,,,,,,,
