ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,94.1,,,,,94.1,,,
3,104.1,,,,,104.1,,,
4,124.16,124.16,,,,,,,
5,125.87,125.87,,,,,,,
6,127.19,127.19,,,,,,,
7,127.61,127.61,,,,,,,
8,128.23,128.23,,,,,,,
9,128.73,128.73,,,,,,,
10,129.46,129.46,,,,,,,
11,131.76,131.76,,,,,,,
12,132.42,132.42,,,,,,,
13,132.68,132.68,,,,,,,
14,133.09,133.09,,,,,,,
15,133.57,133.57,,,,,,,
16,134.33,134.33,,,,,,,
17,136.04,136.04,,,,,,,
18,136.2,136.2,,,,,,,
19,136.47,136.47,,,,,,,
20,136.78,136.78,,,,,,,
21,137.02,137.02,,,,,,,
22,137.91,137.91,,,,,,,
23,138.21,138.21,,,,,,,
24,140.18,140.18,,,,,,,
25,141.01,141.01,,,,,,,
26,141.23,141.23,,,,,,,
27,141.78,141.78,,,,,,,
28,142.69,142.69,,,,,,,
29,142.69,,,142.69,,,,,
30,162.82,162.82,,,,,,,
31,163.19,163.19,,,,,,,
32,163.68,163.68,,,,,,,
33,164.12,164.12,,,,,,,
34,164.74,164.74,,,,,,,
35,165.69,165.69,,,,,,,
36,166.43,166.43,,,,,,,
37,166.94,166.94,,,,,,,
38,167.14,167.14,,,,,,,
39,167.52,167.52,,,,,,,
40,167.97,167.97,,,,,,,
41,168.92,168.92,,,,,,,
42,171.63,171.63,,,,,,,
43,172.14,172.14,,,,,,,
44,172.51,172.51,,,,,,,
45,172.66,172.66,,,,,,,
46,173.08,173.08,,,,,,,
47,173.49,173.49,,,,,,,
48,174.1,174.1,,,,,,,
49,175.36,175.36,,,,,,,
50,175.55,175.55,,,,,,,
51,175.83,175.83,,,,,,,
52,176.09,176.09,,,,,,,
53,176.54,176.54,,,,,,,
54,176.83,176.83,,,,,,,
55,176.83,,,176.83,,,,,
56,180.09,,180.09,,,,,,
57,186.27,,186.27,,,,,,
58,187.69,,187.69,,,,,,
59,187.99,,187.99,,,,,,
60,189.62,,189.62,,,,,,
61,190.57,,190.57,,,,,,
62,190.94,,190.94,,,,,,
63,191.27,,191.27,,,,,,
64,191.56,,191.56,,,,,,
65,192.48,,192.48,,,,,,
66,193.44,,193.44,,,,,,
67,195.35,,195.35,,,,,,
68,196.71,,196.71,,,,,,
69,197.51,,197.51,,,,,,
70,197.88,,197.88,,,,,,
71,198.47,,198.47,,,,,,
72,198.98,,198.98,,,,,,
73,199.69,,199.69,,,,,,
74,200.13,,200.13,,,,,,
75,201.23,,201.23,,,,,,
76,204.62,,204.62,,,,,,
77,204.97,,204.97,,,,,,
78,205.36,,205.36,,,,,,
79,205.56,,205.56,,,,,,
80,206.01,,206.01,,,,,,
81,206.47,,206.47,,,,,,
82,208.38,,208.38,,,,,,
83,209.03,,209.03,,,,,,
84,209.38,,209.38,,,,,,
85,209.73,,209.73,,,,,,
86,209.92,,209.92,,,,,,
87,210.31,,210.31,,,,,,
88,210.76,,210.76,,,,,,
89,211.42,,211.42,,,,,,
90,212.06,,212.06,,,,,,
91,212.52,,212.52,,,,,,
92,213.29,,213.29,,,,,,
93,213.66,,213.66,,,,,,
94,214.91,,214.91,,,,,,
95,215.06,,215.06,,,,,,
96,215.22,,215.22,,,,,,
97,215.47,,215.47,,,,,,
98,215.62,,215.62,,,,,,
99,215.78,,215.78,,,,,,
100,216.28,,216.28,,,,,,
101,216.78,,216.78,,,,,,
102,217.0,,217.0,,,,,,
103,217.19,,217.19,,,,,,
104,217.77,,217.77,,,,,,
105,218.04,,218.04,,,,,,
106,218.97,,218.97,,,,,,
107,219.32,,219.32,,,,,,
108,219.51,,219.51,,,,,,
109,220.51,,220.51,,,,,,
110,221.15,,221.15,,,,,,
111,221.49,,221.49,,,,,,
112,222.01,,222.01,,,,,,
