ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,2.06,2.06,,,,,,,
3,4.77,4.77,,,,,,,
4,5.04,5.04,,,,,,,
5,5.21,5.21,,,,,,,
6,5.41,5.41,,,,,,,
7,5.82,5.82,,,,,,,
8,6.29,6.29,,,,,,,
9,6.61,6.61,,,,,,,
10,6.82,6.82,,,,,,,
11,7.09,7.09,,,,,,,
12,7.33,7.33,,,,,,,
13,7.59,7.59,,,,,,,
14,7.8,7.8,,,,,,,
15,8.01,8.01,,,,,,,
16,8.28,8.28,,,,,,,
17,8.47,8.47,,,,,,,
18,8.8,8.8,,,,,,,
19,9.88,9.88,,,,,,,
20,10.18,10.18,,,,,,,
21,10.42,10.42,,,,,,,
22,10.75,10.75,,,,,,,
23,11.07,11.07,,,,,,,
24,11.39,11.39,,,,,,,
25,11.61,11.61,,,,,,,
26,12.33,12.33,,,,,,,
27,12.33,,,12.33,,,,,
28,21.59,21.59,,,,,,,
29,21.75,21.75,,,,,,,
30,21.91,21.91,,,,,,,
31,22.15,22.15,,,,,,,
32,22.63,22.63,,,,,,,
33,22.85,22.85,,,,,,,
34,23.43,23.43,,,,,,,
35,24.0,24.0,,,,,,,
36,24.22,24.22,,,,,,,
37,24.45,24.45,,,,,,,
38,24.74,24.74,,,,,,,
39,24.93,24.93,,,,,,,
40,25.12,25.12,,,,,,,
41,25.37,25.37,,,,,,,
42,25.55,25.55,,,,,,,
43,25.75,25.75,,,,,,,
44,26.11,26.11,,,,,,,
45,26.48,26.48,,,,,,,
46,26.91,26.91,,,,,,,
47,27.22,27.22,,,,,,,
48,27.5,27.5,,,,,,,
49,27.75,27.75,,,,,,,
50,28.05,28.05,,,,,,,
51,28.38,28.38,,,,,,,
52,28.72,28.72,,,,,,,
53,28.72,,,28.72,,,,,
54,38.73,38.73,,,,,,,
55,39.36,39.36,,,,,,,
56,39.51,39.51,,,,,,,
57,39.75,39.75,,,,,,,
58,39.93,39.93,,,,,,,
59,40.13,40.13,,,,,,,
60,40.37,40.37,,,,,,,
61,40.59,40.59,,,,,,,
62,41.08,41.08,,,,,,,
63,41.48,41.48,,,,,,,
64,41.73,41.73,,,,,,,
65,42.03,42.03,,,,,,,
66,42.22,42.22,,,,,,,
67,42.48,42.48,,,,,,,
68,42.69,42.69,,,,,,,
69,42.91,42.91,,,,,,,
70,43.14,43.14,,,,,,,
71,43.35,43.35,,,,,,,
72,43.78,43.78,,,,,,,
73,43.99,43.99,,,,,,,
74,44.29,44.29,,,,,,,
75,44.7,44.7,,,,,,,
76,44.91,44.91,,,,,,,
77,46.34,46.34,,,,,,,
78,46.88,46.88,,,,,,,
79,46.88,,,46.88,,,,,
80,53.14,53.14,,,,,,,
81,53.53,53.53,,,,,,,
82,53.95,53.95,,,,,,,
83,54.16,54.16,,,,,,,
84,54.5,54.5,,,,,,,
85,54.75,54.75,,,,,,,
86,54.96,54.96,,,,,,,
87,55.23,55.23,,,,,,,
88,55.38,55.38,,,,,,,
89,55.66,55.66,,,,,,,
90,55.87,55.87,,,,,,,
91,56.09,56.09,,,,,,,
92,56.34,56.34,,,,,,,
93,56.57,56.57,,,,,,,
94,56.78,56.78,,,,,,,
95,57.02,57.02,,,,,,,
96,57.3,57.3,,,,,,,
97,57.68,57.68,,,,,,,
98,57.92,57.92,,,,,,,
99,58.2,58.2,,,,,,,
100,58.53,58.53,,,,,,,
101,58.77,58.77,,,,,,,
102,59.02,59.02,,,,,,,
103,59.28,59.28,,,,,,,
104,59.61,59.61,,,,,,,
105,59.61,,,59.61,,,,,
106,67.33,67.33,,,,,,,
107,67.72,67.72,,,,,,,
108,68.03,68.03,,,,,,,
109,68.25,68.25,,,,,,,
110,68.42,68.42,,,,,,,
111,68.64,68.64,,,,,,,
112,68.99,68.99,,,,,,,
113,69.34,69.34,,,,,,,
114,69.57,69.57,,,,,,,
115,69.83,69.83,,,,,,,
116,70.15,70.15,,,,,,,
117,70.36,70.36,,,,,,,
118,70.64,70.64,,,,,,,
119,71.02,71.02,,,,,,,
120,71.25,71.25,,,,,,,
121,71.49,71.49,,,,,,,
122,71.87,71.87,,,,,,,
123,72.12,72.12,,,,,,,
124,72.43,72.43,,,,,,,
125,72.91,72.91,,,,,,,
126,73.2,73.2,,,,,,,
127,73.48,73.48,,,,,,,
128,73.68,73.68,,,,,,,
129,74.05,74.05,,,,,,,
130,74.32,74.32,,,,,,,
131,74.32,,,74.32,,,,,
132,80.22,80.22,,,,,,,
133,80.43,80.43,,,,,,,
134,80.6,80.6,,,,,,,
135,80.95,80.95,,,,,,,
136,81.17,81.17,,,,,,,
137,81.52,81.52,,,,,,,
138,81.85,81.85,,,,,,,
139,82.18,82.18,,,,,,,
140,82.37,82.37,,,,,,,
141,82.64,82.64,,,,,,,
142,82.99,82.99,,,,,,,
143,83.18,83.18,,,,,,,
144,83.42,83.42,,,,,,,
145,83.68,83.68,,,,,,,
146,83.88,83.88,,,,,,,
147,84.06,84.06,,,,,,,
148,84.58,84.58,,,,,,,
149,84.79,84.79,,,,,,,
150,85.11,85.11,,,,,,,
151,85.43,85.43,,,,,,,
152,85.69,85.69,,,,,,,
153,85.96,85.96,,,,,,,
154,86.22,86.22,,,,,,,
155,86.51,86.51,,,,,,,
156,86.85,86.85,,,,,,,
157,86.85,,,86.85,,,,,
158,92.92,92.92,,,,,,,
159,93.15,93.15,,,,,,,
160,93.42,93.42,,,,,,,
161,93.6,93.6,,,,,,,
162,93.79,93.79,,,,,,,
163,94.16,94.16,,,,,,,
164,94.27,94.27,,,,,,,
165,94.44,94.44,,,,,,,
166,94.67,94.67,,,,,,,
167,94.97,94.97,,,,,,,
168,95.19,95.19,,,,,,,
169,95.62,95.62,,,,,,,
170,95.81,95.81,,,,,,,
171,96.14,96.14,,,,,,,
172,96.41,96.41,,,,,,,
173,96.63,96.63,,,,,,,
174,96.83,96.83,,,,,,,
175,97.28,97.28,,,,,,,
176,97.48,97.48,,,,,,,
177,97.8,97.8,,,,,,,
178,98.09,98.09,,,,,,,
179,98.31,98.31,,,,,,,
180,98.61,98.61,,,,,,,
181,99.04,99.04,,,,,,,
182,99.44,99.44,,,,,,,
183,99.44,,,99.44,,,,,
184,105.72,105.72,,,,,,,
185,105.94,105.94,,,,,,,
186,106.22,106.22,,,,,,,
187,106.4,106.4,,,,,,,
188,106.62,106.62,,,,,,,
189,106.81,106.81,,,,,,,
190,107.21,107.21,,,,,,,
191,107.8,107.8,,,,,,,
192,108.08,108.08,,,,,,,
193,108.38,108.38,,,,,,,
194,108.78,108.78,,,,,,,
195,108.96,108.96,,,,,,,
196,109.37,109.37,,,,,,,
197,109.58,109.58,,,,,,,
198,109.82,109.82,,,,,,,
199,110.01,110.01,,,,,,,
200,110.38,110.38,,,,,,,
201,110.55,110.55,,,,,,,
202,110.8,110.8,,,,,,,
203,111.64,111.64,,,,,,,
204,112.07,112.07,,,,,,,
205,112.31,112.31,,,,,,,
206,112.57,112.57,,,,,,,
207,112.85,112.85,,,,,,,
208,112.99,112.99,,,,,,,
209,112.99,,,112.99,,,,,
210,119.95,119.95,,,,,,,
211,120.33,120.33,,,,,,,
212,120.56,120.56,,,,,,,
213,120.79,120.79,,,,,,,
214,120.99,120.99,,,,,,,
215,121.62,121.62,,,,,,,
216,121.98,121.98,,,,,,,
217,122.22,122.22,,,,,,,
218,122.53,122.53,,,,,,,
