ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,26.4,26.4,,,,,,,
3,27.63,27.63,,,,,,,
4,28.0,28.0,,,,,,,
5,29.77,29.77,,,,,,,
6,30.06,30.06,,,,,,,
7,30.3,30.3,,,,,,,
8,30.79,30.79,,,,,,,
9,31.0,31.0,,,,,,,
10,31.62,31.62,,,,,,,
11,32.07,32.07,,,,,,,
12,32.81,32.81,,,,,,,
13,33.07,33.07,,,,,,,
14,33.62,33.62,,,,,,,
15,34.21,34.21,,,,,,,
16,35.52,35.52,,,,,,,
17,36.03,36.03,,,,,,,
18,36.64,36.64,,,,,,,
19,37.23,37.23,,,,,,,
20,37.54,37.54,,,,,,,
21,37.89,37.89,,,,,,,
22,38.13,38.13,,,,,,,
23,38.54,38.54,,,,,,,
24,38.93,38.93,,,,,,,
25,39.16,39.16,,,,,,,
26,40.0,40.0,,,,,,,
27,40.0,,,40.0,,,,,
28,42.99,42.99,,,,,,,
29,43.62,43.62,,,,,,,
30,44.05,44.05,,,,,,,
31,44.88,44.88,,,,,,,
32,45.22,45.22,,,,,,,
33,45.28,45.28,,,,,,,
34,45.47,45.47,,,,,,,
35,45.71,45.71,,,,,,,
36,45.97,45.97,,,,,,,
37,46.24,46.24,,,,,,,
38,46.36,46.36,,,,,,,
39,47.18,47.18,,,,,,,
40,47.69,47.69,,,,,,,
41,48.61,48.61,,,,,,,
42,49.05,49.05,,,,,,,
43,49.31,49.31,,,,,,,
44,49.62,49.62,,,,,,,
45,49.78,49.78,,,,,,,
46,50.18,50.18,,,,,,,
47,50.76,50.76,,,,,,,
48,51.16,51.16,,,,,,,
49,51.55,51.55,,,,,,,
50,51.96,51.96,,,,,,,
51,52.23,52.23,,,,,,,
52,52.43,52.43,,,,,,,
53,52.43,,,52.43,,,,,
54,64.74,64.74,,,,,,,
55,66.69,66.69,,,,,,,
56,67.43,67.43,,,,,,,
57,67.67,67.67,,,,,,,
58,67.87,67.87,,,,,,,
59,69.1,69.1,,,,,,,
60,69.58,69.58,,,,,,,
61,69.89,69.89,,,,,,,
62,70.11,70.11,,,,,,,
63,70.32,70.32,,,,,,,
64,70.59,70.59,,,,,,,
65,70.82,70.82,,,,,,,
66,71.12,71.12,,,,,,,
67,71.53,71.53,,,,,,,
68,71.98,71.98,,,,,,,
69,72.15,72.15,,,,,,,
70,72.4,72.4,,,,,,,
71,72.59,72.59,,,,,,,
72,72.92,72.92,,,,,,,
73,73.35,73.35,,,,,,,
74,74.01,74.01,,,,,,,
75,74.39,74.39,,,,,,,
76,74.63,74.63,,,,,,,
77,75.28,75.28,,,,,,,
78,75.42,75.42,,,,,,,
79,75.42,,,75.42,,,,,
80,80.72,80.72,,,,,,,
81,80.92,80.92,,,,,,,
82,83.37,83.37,,,,,,,
83,83.85,83.85,,,,,,,
84,84.12,84.12,,,,,,,
85,84.39,84.39,,,,,,,
86,84.66,84.66,,,,,,,
87,84.83,84.83,,,,,,,
88,85.02,85.02,,,,,,,
89,85.27,85.27,,,,,,,
90,85.66,85.66,,,,,,,
91,86.43,86.43,,,,,,,
92,86.75,86.75,,,,,,,
93,87.01,87.01,,,,,,,
94,87.24,87.24,,,,,,,
95,87.55,87.55,,,,,,,
96,87.88,87.88,,,,,,,
97,88.01,88.01,,,,,,,
98,88.17,88.17,,,,,,,
99,88.36,88.36,,,,,,,
100,88.68,88.68,,,,,,,
101,89.18,89.18,,,,,,,
102,89.68,89.68,,,,,,,
103,90.11,90.11,,,,,,,
104,90.57,90.57,,,,,,,
105,90.57,,,90.57,,,,,
106,93.25,93.25,,,,,,,
107,93.62,93.62,,,,,,,
108,94.1,94.1,,,,,,,
109,94.72,94.72,,,,,,,
110,94.95,94.95,,,,,,,
111,95.1,95.1,,,,,,,
112,95.22,95.22,,,,,,,
113,95.41,95.41,,,,,,,
114,95.53,95.53,,,,,,,
115,95.91,95.91,,,,,,,
116,96.03,96.03,,,,,,,
117,96.45,96.45,,,,,,,
118,97.73,97.73,,,,,,,
119,97.98,97.98,,,,,,,
120,98.27,98.27,,,,,,,
121,98.64,98.64,,,,,,,
122,98.93,98.93,,,,,,,
123,99.1,99.1,,,,,,,
124,99.41,99.41,,,,,,,
125,99.62,99.62,,,,,,,
126,99.97,99.97,,,,,,,
127,100.12,100.12,,,,,,,
128,100.95,100.95,,,,,,,
129,101.28,101.28,,,,,,,
130,101.58,101.58,,,,,,,
131,101.58,,,101.58,,,,,
132,106.02,106.02,,,,,,,
133,106.51,106.51,,,,,,,
134,106.97,106.97,,,,,,,
135,107.21,107.21,,,,,,,
136,107.37,107.37,,,,,,,
137,107.67,107.67,,,,,,,
138,107.93,107.93,,,,,,,
139,108.14,108.14,,,,,,,
140,108.41,108.41,,,,,,,
141,108.5,108.5,,,,,,,
142,108.72,108.72,,,,,,,
143,109.08,109.08,,,,,,,
144,109.76,109.76,,,,,,,
145,110.01,110.01,,,,,,,
146,110.25,110.25,,,,,,,
147,110.82,110.82,,,,,,,
148,111.08,111.08,,,,,,,
149,111.3,111.3,,,,,,,
150,111.7,111.7,,,,,,,
151,111.82,111.82,,,,,,,
152,112.3,112.3,,,,,,,
153,112.68,112.68,,,,,,,
154,112.85,112.85,,,,,,,
155,113.39,113.39,,,,,,,
156,113.9,113.9,,,,,,,
157,113.9,,,113.9,,,,,
158,130.94,130.94,,,,,,,
159,131.32,131.32,,,,,,,
160,131.49,131.49,,,,,,,
161,131.72,131.72,,,,,,,
162,132.0,132.0,,,,,,,
163,132.14,132.14,,,,,,,
