ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,113.59,,,,,113.59,,,
3,123.59,,,,,123.59,,,
4,180.09,,180.09,,,,,,
5,181.77,,181.77,,,,,,
6,182.71,,182.71,,,,,,
7,184.52,,184.52,,,,,,
8,184.83,,184.83,,,,,,
9,185.32,,185.32,,,,,,
10,185.6,,185.6,,,,,,
11,186.54,,186.54,,,,,,
12,186.84,,186.84,,,,,,
13,187.55,,187.55,,,,,,
14,187.76,,187.76,,,,,,
15,188.0,,188.0,,,,,,
16,188.23,,188.23,,,,,,
17,188.47,,188.47,,,,,,
18,189.07,,189.07,,,,,,
19,190.03,,190.03,,,,,,
20,191.97,,191.97,,,,,,
21,192.77,,192.77,,,,,,
22,193.07,,193.07,,,,,,
23,193.53,,193.53,,,,,,
24,193.86,,193.86,,,,,,
25,194.69,,194.69,,,,,,
26,195.01,,195.01,,,,,,
27,195.4,,195.4,,,,,,
28,196.19,,196.19,,,,,,
29,197.9,,197.9,,,,,,
30,198.62,,198.62,,,,,,
31,198.86,,198.86,,,,,,
32,199.16,,199.16,,,,,,
33,199.6,,199.6,,,,,,
34,200.11,,200.11,,,,,,
35,200.91,,200.91,,,,,,
36,201.49,,201.49,,,,,,
37,201.81,,201.81,,,,,,
38,202.12,,202.12,,,,,,
39,203.73,,203.73,,,,,,
40,204.05,,204.05,,,,,,
41,205.87,,205.87,,,,,,
42,206.88,,206.88,,,,,,
43,207.3,,207.3,,,,,,
44,207.56,,207.56,,,,,,
45,207.91,,207.91,,,,,,
46,208.58,,208.58,,,,,,
47,208.89,,208.89,,,,,,
48,209.61,,209.61,,,,,,
49,211.4,,211.4,,,,,,
50,211.64,,211.64,,,,,,
51,211.95,,211.95,,,,,,
52,212.19,,212.19,,,,,,
53,212.71,,212.71,,,,,,
54,212.98,,212.98,,,,,,
55,213.42,,213.42,,,,,,
56,213.89,,213.89,,,,,,
57,214.65,,214.65,,,,,,
58,214.86,,214.86,,,,,,
59,216.22,,216.22,,,,,,
60,216.93,,216.93,,,,,,
61,217.57,,217.57,,,,,,
62,217.85,,217.85,,,,,,
63,218.27,,218.27,,,,,,
64,218.67,,218.67,,,,,,
65,219.29,,219.29,,,,,,
66,219.97,,219.97,,,,,,
67,220.32,,220.32,,,,,,
68,221.83,,221.83,,,,,,
69,222.58,,222.58,,,,,,
70,222.89,,222.89,,,,,,
71,223.23,,223.23,,,,,,
72,223.52,,223.52,,,,,,
73,224.11,,224.11,,,,,,
74,224.37,,224.37,,,,,,
75,225.75,,225.75,,,,,,
76,225.93,,225.93,,,,,,
77,228.33,,228.33,,,,,,
78,228.68,,228.68,,,,,,
79,228.98,,228.98,,,,,,
80,229.25,,229.25,,,,,,
81,230.44,,230.44,,,,,,
82,231.47,,231.47,,,,,,
83,231.77,,231.77,,,,,,
84,232.33,,232.33,,,,,,
85,232.87,,232.87,,,,,,
86,233.17,,233.17,,,,,,
87,233.86,,233.86,,,,,,
88,234.13,,234.13,,,,,,
89,236.12,,236.12,,,,,,
90,236.42,,236.42,,,,,,
91,236.72,,236.72,,,,,,
92,237.4,,237.4,,,,,,
93,239.39,,239.39,,,,,,
94,239.88,,239.88,,,,,,
95,242.14,,242.14,,,,,,
96,242.39,,242.39,,,,,,
97,242.66,,242.66,,,,,,
98,242.96,,242.96,,,,,,
99,243.4,,243.4,,,,,,
100,243.75,,243.75,,,,,,
101,244.51,,244.51,,,,,,
102,245.0,,245.0,,,,,,
103,246.05,,246.05,,,,,,
104,246.7,,246.7,,,,,,
105,246.7,,,,246.7,,,,
106,258.75,,258.75,,,,,,
107,259.23,,259.23,,,,,,
108,260.51,,260.51,,,,,,
109,261.09,,261.09,,,,,,
110,261.37,,261.37,,,,,,
111,261.62,,261.62,,,,,,
112,261.99,,261.99,,,,,,
113,262.3,,262.3,,,,,,
114,262.69,,262.69,,,,,,
115,263.69,,263.69,,,,,,
116,263.95,,263.95,,,,,,
117,267.02,,267.02,,,,,,
118,267.41,,267.41,,,,,,
119,268.38,,268.38,,,,,,
120,268.87,,268.87,,,,,,
121,273.41,,273.41,,,,,,
122,273.9,,273.9,,,,,,
123,274.14,,274.14,,,,,,
124,274.63,,274.63,,,,,,
125,275.55,,275.55,,,,,,
126,275.92,,275.92,,,,,,
127,276.78,,276.78,,,,,,
128,277.3,,277.3,,,,,,
129,277.53,,277.53,,,,,,
130,279.36,,279.36,,,,,,
131,279.7,,279.7,,,,,,
132,279.95,,279.95,,,,,,
133,280.32,,280.32,,,,,,
134,281.98,,281.98,,,,,,
135,282.19,,282.19,,,,,,
136,282.41,,282.41,,,,,,
137,282.85,,282.85,,,,,,
138,283.31,,283.31,,,,,,
139,283.87,,283.87,,,,,,
140,284.68,,284.68,,,,,,
141,284.99,,284.99,,,,,,
142,285.18,,285.18,,,,,,
143,285.86,,285.86,,,,,,
