ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,5.94,5.94,,,,,,,
3,6.18,6.18,,,,,,,
4,7.39,7.39,,,,,,,
5,8.3,8.3,,,,,,,
6,8.72,8.72,,,,,,,
7,8.92,8.92,,,,,,,
8,9.15,9.15,,,,,,,
9,10.35,10.35,,,,,,,
10,11.2,11.2,,,,,,,
11,11.78,11.78,,,,,,,
12,12.29,12.29,,,,,,,
13,12.91,12.91,,,,,,,
14,13.39,13.39,,,,,,,
15,14.01,14.01,,,,,,,
16,14.49,14.49,,,,,,,
17,14.75,14.75,,,,,,,
18,14.95,14.95,,,,,,,
19,15.57,15.57,,,,,,,
20,15.98,15.98,,,,,,,
21,16.78,16.78,,,,,,,
22,17.17,17.17,,,,,,,
23,17.48,17.48,,,,,,,
24,17.89,17.89,,,,,,,
25,18.35,18.35,,,,,,,
26,18.67,18.67,,,,,,,
27,18.67,,,18.67,,,,,
28,21.92,21.92,,,,,,,
29,22.46,22.46,,,,,,,
30,22.95,22.95,,,,,,,
31,23.37,23.37,,,,,,,
32,23.66,23.66,,,,,,,
33,23.86,23.86,,,,,,,
34,24.12,24.12,,,,,,,
35,24.26,24.26,,,,,,,
36,24.4,24.4,,,,,,,
37,24.71,24.71,,,,,,,
38,25.11,25.11,,,,,,,
39,25.43,25.43,,,,,,,
40,26.29,26.29,,,,,,,
41,27.2,27.2,,,,,,,
42,27.43,27.43,,,,,,,
43,27.85,27.85,,,,,,,
44,28.01,28.01,,,,,,,
45,28.2,28.2,,,,,,,
46,28.73,28.73,,,,,,,
47,29.35,29.35,,,,,,,
48,30.01,30.01,,,,,,,
49,30.37,30.37,,,,,,,
50,30.75,30.75,,,,,,,
51,30.93,30.93,,,,,,,
52,31.2,31.2,,,,,,,
53,31.2,,,31.2,,,,,
54,34.68,34.68,,,,,,,
55,35.03,35.03,,,,,,,
56,35.46,35.46,,,,,,,
57,35.62,35.62,,,,,,,
58,35.84,35.84,,,,,,,
59,36.09,36.09,,,,,,,
60,36.15,36.15,,,,,,,
61,36.43,36.43,,,,,,,
62,36.77,36.77,,,,,,,
63,36.94,36.94,,,,,,,
64,37.07,37.07,,,,,,,
65,37.41,37.41,,,,,,,
66,37.81,37.81,,,,,,,
67,38.18,38.18,,,,,,,
68,38.62,38.62,,,,,,,
69,39.17,39.17,,,,,,,
70,40.04,40.04,,,,,,,
71,41.14,41.14,,,,,,,
72,41.91,41.91,,,,,,,
73,42.25,42.25,,,,,,,
74,42.47,42.47,,,,,,,
75,42.71,42.71,,,,,,,
76,43.04,43.04,,,,,,,
77,43.27,43.27,,,,,,,
78,43.52,43.52,,,,,,,
79,43.52,,,43.52,,,,,
80,47.12,47.12,,,,,,,
81,47.65,47.65,,,,,,,
82,47.97,47.97,,,,,,,
83,48.37,48.37,,,,,,,
84,48.88,48.88,,,,,,,
85,49.15,49.15,,,,,,,
86,49.33,49.33,,,,,,,
87,49.8,49.8,,,,,,,
88,50.25,50.25,,,,,,,
89,50.61,50.61,,,,,,,
90,51.03,51.03,,,,,,,
91,51.34,51.34,,,,,,,
92,52.01,52.01,,,,,,,
93,52.32,52.32,,,,,,,
94,52.94,52.94,,,,,,,
95,53.07,53.07,,,,,,,
96,53.4,53.4,,,,,,,
97,53.77,53.77,,,,,,,
98,53.95,53.95,,,,,,,
99,54.48,54.48,,,,,,,
100,54.76,54.76,,,,,,,
101,54.91,54.91,,,,,,,
102,55.12,55.12,,,,,,,
103,55.4,55.4,,,,,,,
104,55.66,55.66,,,,,,,
105,55.66,,,55.66,,,,,
106,58.34,58.34,,,,,,,
107,58.72,58.72,,,,,,,
108,59.48,59.48,,,,,,,
109,59.62,59.62,,,,,,,
110,59.72,59.72,,,,,,,
111,59.86,59.86,,,,,,,
112,60.18,60.18,,,,,,,
113,60.42,60.42,,,,,,,
114,60.86,60.86,,,,,,,
115,61.15,61.15,,,,,,,
116,61.39,61.39,,,,,,,
117,61.89,61.89,,,,,,,
118,62.14,62.14,,,,,,,
119,62.46,62.46,,,,,,,
120,62.7,62.7,,,,,,,
121,62.98,62.98,,,,,,,
122,63.24,63.24,,,,,,,
123,63.66,63.66,,,,,,,
124,63.77,63.77,,,,,,,
125,63.94,63.94,,,,,,,
126,64.22,64.22,,,,,,,
127,64.71,64.71,,,,,,,
128,64.89,64.89,,,,,,,
129,65.67,65.67,,,,,,,
130,66.01,66.01,,,,,,,
131,66.01,,,66.01,,,,,
132,68.58,68.58,,,,,,,
133,68.94,68.94,,,,,,,
134,69.45,69.45,,,,,,,
135,69.66,69.66,,,,,,,
136,70.05,70.05,,,,,,,
137,70.29,70.29,,,,,,,
138,70.57,70.57,,,,,,,
139,70.78,70.78,,,,,,,
140,71.28,71.28,,,,,,,
141,71.96,71.96,,,,,,,
142,72.25,72.25,,,,,,,
143,72.46,72.46,,,,,,,
144,72.73,72.73,,,,,,,
145,72.99,72.99,,,,,,,
146,73.36,73.36,,,,,,,
147,73.66,73.66,,,,,,,
148,73.91,73.91,,,,,,,
149,74.22,74.22,,,,,,,
150,74.37,74.37,,,,,,,
151,74.52,74.52,,,,,,,
152,74.89,74.89,,,,,,,
153,75.45,75.45,,,,,,,
154,76.12,76.12,,,,,,,
155,76.34,76.34,,,,,,,
156,76.53,76.53,,,,,,,
157,76.53,,,76.53,,,,,
158,92.88,92.88,,,,,,,
159,93.56,93.56,,,,,,,
160,94.18,94.18,,,,,,,
161,94.52,94.52,,,,,,,
162,95.57,95.57,,,,,,,
163,96.06,96.06,,,,,,,
164,97.43,97.43,,,,,,,
165,98.22,98.22,,,,,,,
166,98.64,98.64,,,,,,,
167,99.12,99.12,,,,,,,
168,99.47,99.47,,,,,,,
169,99.71,99.71,,,,,,,
170,100.59,100.59,,,,,,,
171,100.75,100.75,,,,,,,
172,100.97,100.97,,,,,,,
173,101.13,101.13,,,,,,,
174,101.37,101.37,,,,,,,
175,101.49,101.49,,,,,,,
176,101.77,101.77,,,,,,,
177,101.92,101.92,,,,,,,
178,102.21,102.21,,,,,,,
179,102.75,102.75,,,,,,,
180,102.9,102.9,,,,,,,
181,103.38,103.38,,,,,,,
182,104.04,104.04,,,,,,,
183,104.04,,,104.04,,,,,
184,106.86,106.86,,,,,,,
185,107.04,107.04,,,,,,,
186,107.57,107.57,,,,,,,
187,107.86,107.86,,,,,,,
188,108.17,108.17,,,,,,,
189,108.48,108.48,,,,,,,
190,108.77,108.77,,,,,,,
191,108.96,108.96,,,,,,,
192,109.11,109.11,,,,,,,
193,109.46,109.46,,,,,,,
194,110.14,110.14,,,,,,,
195,110.49,110.49,,,,,,,
196,110.69,110.69,,,,,,,
197,110.98,110.98,,,,,,,
198,111.19,111.19,,,,,,,
199,111.55,111.55,,,,,,,
200,112.18,112.18,,,,,,,
201,112.37,112.37,,,,,,,
202,112.61,112.61,,,,,,,
203,112.88,112.88,,,,,,,
204,113.14,113.14,,,,,,,
205,113.44,113.44,,,,,,,
206,113.57,113.57,,,,,,,
207,113.73,113.73,,,,,,,
208,113.93,113.93,,,,,,,
209,113.93,,,113.93,,,,,
210,116.08,116.08,,,,,,,
211,116.26,116.26,,,,,,,
212,116.76,116.76,,,,,,,
213,117.13,117.13,,,,,,,
214,117.71,117.71,,,,,,,
215,117.97,117.97,,,,,,,
216,118.24,118.24,,,,,,,
217,118.59,118.59,,,,,,,
218,118.9,118.9,,,,,,,
219,119.58,119.58,,,,,,,
220,119.87,119.87,,,,,,,
221,120.14,120.14,,,,,,,
222,120.61,120.61,,,,,,,
223,120.96,120.96,,,,,,,
224,121.18,121.18,,,,,,,
225,121.48,121.48,,,,,,,
226,121.75,121.75,,,,,,,
227,121.92,121.92,,,,,,,
228,122.04,122.04,,,,,,,
229,122.22,122.22,,,,,,,
230,122.39,122.39,,,,,,,
231,122.62,122.62,,,,,,,
232,123.03,123.03,,,,,,,
233,123.57,123.57,,,,,,,
234,124.09,124.09,,,,,,,
235,124.09,,,124.09,,,,,
236,126.75,126.75,,,,,,,
237,127.18,127.18,,,,,,,
238,127.53,127.53,,,,,,,
239,128.06,128.06,,,,,,,
240,128.27,128.27,,,,,,,
241,128.55,128.55,,,,,,,
242,128.77,128.77,,,,,,,
243,128.91,128.91,,,,,,,
244,129.17,129.17,,,,,,,
245,129.43,129.43,,,,,,,
246,129.93,129.93,,,,,,,
247,130.44,130.44,,,,,,,
248,130.96,130.96,,,,,,,
249,131.99,131.99,,,,,,,
250,132.31,132.31,,,,,,,
251,132.58,132.58,,,,,,,
252,132.97,132.97,,,,,,,
253,133.22,133.22,,,,,,,
254,133.33,133.33,,,,,,,
255,133.47,133.47,,,,,,,
256,133.64,133.64,,,,,,,
