ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,1.85,1.85,,,,,,,
3,2.67,2.67,,,,,,,
4,3.14,3.14,,,,,,,
5,3.64,3.64,,,,,,,
6,4.57,4.57,,,,,,,
7,5.08,5.08,,,,,,,
8,5.26,5.26,,,,,,,
9,5.6,5.6,,,,,,,
10,6.48,6.48,,,,,,,
11,6.64,6.64,,,,,,,
12,7.07,7.07,,,,,,,
13,7.27,7.27,,,,,,,
14,7.43,7.43,,,,,,,
15,7.81,7.81,,,,,,,
16,8.06,8.06,,,,,,,
17,8.27,8.27,,,,,,,
18,8.49,8.49,,,,,,,
19,9.07,9.07,,,,,,,
20,9.27,9.27,,,,,,,
21,9.49,9.49,,,,,,,
22,9.77,9.77,,,,,,,
23,9.92,9.92,,,,,,,
24,10.22,10.22,,,,,,,
25,10.58,10.58,,,,,,,
26,11.46,11.46,,,,,,,
27,11.46,,,11.46,,,,,
28,13.74,13.74,,,,,,,
29,14.12,14.12,,,,,,,
30,14.53,14.53,,,,,,,
31,14.81,14.81,,,,,,,
32,14.91,14.91,,,,,,,
33,15.05,15.05,,,,,,,
34,15.24,15.24,,,,,,,
35,15.44,15.44,,,,,,,
36,15.78,15.78,,,,,,,
37,16.12,16.12,,,,,,,
38,16.42,16.42,,,,,,,
39,16.95,16.95,,,,,,,
40,17.17,17.17,,,,,,,
41,17.51,17.51,,,,,,,
42,17.79,17.79,,,,,,,
43,18.37,18.37,,,,,,,
44,18.52,18.52,,,,,,,
45,18.8,18.8,,,,,,,
46,19.15,19.15,,,,,,,
47,19.46,19.46,,,,,,,
48,20.0,20.0,,,,,,,
49,20.16,20.16,,,,,,,
50,20.24,20.24,,,,,,,
51,20.32,20.32,,,,,,,
52,20.42,20.42,,,,,,,
53,20.42,,,20.42,,,,,
54,22.91,22.91,,,,,,,
55,23.29,23.29,,,,,,,
56,23.81,23.81,,,,,,,
57,24.03,24.03,,,,,,,
58,24.25,24.25,,,,,,,
59,24.51,24.51,,,,,,,
60,24.72,24.72,,,,,,,
61,24.98,24.98,,,,,,,
62,25.23,25.23,,,,,,,
63,25.27,25.27,,,,,,,
64,25.7,25.7,,,,,,,
65,26.03,26.03,,,,,,,
66,26.3,26.3,,,,,,,
67,26.65,26.65,,,,,,,
68,27.19,27.19,,,,,,,
69,27.37,27.37,,,,,,,
70,27.74,27.74,,,,,,,
71,28.02,28.02,,,,,,,
72,28.21,28.21,,,,,,,
73,28.5,28.5,,,,,,,
74,29.2,29.2,,,,,,,
75,29.49,29.49,,,,,,,
76,29.75,29.75,,,,,,,
77,29.97,29.97,,,,,,,
78,30.31,30.31,,,,,,,
79,30.31,,,30.31,,,,,
80,32.56,32.56,,,,,,,
81,33.1,33.1,,,,,,,
82,33.27,33.27,,,,,,,
83,33.52,33.52,,,,,,,
84,33.75,33.75,,,,,,,
85,33.99,33.99,,,,,,,
86,34.22,34.22,,,,,,,
87,34.46,34.46,,,,,,,
88,34.69,34.69,,,,,,,
89,34.98,34.98,,,,,,,
90,35.11,35.11,,,,,,,
91,35.43,35.43,,,,,,,
92,35.87,35.87,,,,,,,
93,36.25,36.25,,,,,,,
94,36.5,36.5,,,,,,,
95,36.77,36.77,,,,,,,
96,37.02,37.02,,,,,,,
97,37.34,37.34,,,,,,,
98,37.73,37.73,,,,,,,
99,37.92,37.92,,,,,,,
100,38.19,38.19,,,,,,,
101,38.79,38.79,,,,,,,
102,39.08,39.08,,,,,,,
103,39.44,39.44,,,,,,,
104,39.56,39.56,,,,,,,
105,39.56,,,39.56,,,,,
106,41.69,41.69,,,,,,,
107,42.19,42.19,,,,,,,
108,42.64,42.64,,,,,,,
109,42.83,42.83,,,,,,,
110,43.11,43.11,,,,,,,
111,43.33,43.33,,,,,,,
112,43.51,43.51,,,,,,,
113,43.73,43.73,,,,,,,
114,43.97,43.97,,,,,,,
115,44.58,44.58,,,,,,,
116,45.2,45.2,,,,,,,
117,45.57,45.57,,,,,,,
118,45.87,45.87,,,,,,,
119,46.13,46.13,,,,,,,
120,46.66,46.66,,,,,,,
121,46.8,46.8,,,,,,,
122,47.18,47.18,,,,,,,
123,47.42,47.42,,,,,,,
124,47.83,47.83,,,,,,,
125,48.6,48.6,,,,,,,
126,48.96,48.96,,,,,,,
127,49.21,49.21,,,,,,,
128,49.78,49.78,,,,,,,
129,50.19,50.19,,,,,,,
130,50.5,50.5,,,,,,,
131,50.5,,,50.5,,,,,
132,53.66,53.66,,,,,,,
133,54.18,54.18,,,,,,,
134,54.45,54.45,,,,,,,
135,54.68,54.68,,,,,,,
136,54.72,54.72,,,,,,,
137,54.98,54.98,,,,,,,
138,55.2,55.2,,,,,,,
139,55.83,55.83,,,,,,,
140,56.17,56.17,,,,,,,
141,56.4,56.4,,,,,,,
142,56.67,56.67,,,,,,,
143,56.96,56.96,,,,,,,
144,57.29,57.29,,,,,,,
145,57.64,57.64,,,,,,,
146,58.15,58.15,,,,,,,
147,58.5,58.5,,,,,,,
148,58.78,58.78,,,,,,,
149,59.43,59.43,,,,,,,
150,59.54,59.54,,,,,,,
151,59.69,59.69,,,,,,,
152,59.98,59.98,,,,,,,
153,60.29,60.29,,,,,,,
154,60.74,60.74,,,,,,,
155,61.03,61.03,,,,,,,
156,61.39,61.39,,,,,,,
157,61.39,,,61.39,,,,,
158,65.27,65.27,,,,,,,
159,65.76,65.76,,,,,,,
160,65.94,65.94,,,,,,,
161,66.11,66.11,,,,,,,
162,66.34,66.34,,,,,,,
163,66.53,66.53,,,,,,,
164,66.81,66.81,,,,,,,
165,67.02,67.02,,,,,,,
166,67.21,67.21,,,,,,,
167,67.56,67.56,,,,,,,
168,67.77,67.77,,,,,,,
169,67.99,67.99,,,,,,,
170,68.34,68.34,,,,,,,
171,68.65,68.65,,,,,,,
172,68.93,68.93,,,,,,,
173,69.14,69.14,,,,,,,
174,69.45,69.45,,,,,,,
175,69.99,69.99,,,,,,,
176,70.11,70.11,,,,,,,
177,70.25,70.25,,,,,,,
178,70.41,70.41,,,,,,,
179,70.56,70.56,,,,,,,
180,70.87,70.87,,,,,,,
181,71.17,71.17,,,,,,,
182,71.32,71.32,,,,,,,
183,71.32,,,71.32,,,,,
184,73.79,73.79,,,,,,,
185,74.28,74.28,,,,,,,
186,74.57,74.57,,,,,,,
187,75.24,75.24,,,,,,,
188,75.48,75.48,,,,,,,
189,75.65,75.65,,,,,,,
190,75.94,75.94,,,,,,,
191,76.15,76.15,,,,,,,
192,76.37,76.37,,,,,,,
193,76.76,76.76,,,,,,,
194,77.05,77.05,,,,,,,
195,77.35,77.35,,,,,,,
196,77.79,77.79,,,,,,,
197,78.93,78.93,,,,,,,
198,79.22,79.22,,,,,,,
199,79.48,79.48,,,,,,,
200,79.8,79.8,,,,,,,
201,80.39,80.39,,,,,,,
202,80.51,80.51,,,,,,,
203,80.62,80.62,,,,,,,
204,81.08,81.08,,,,,,,
205,81.37,81.37,,,,,,,
206,81.62,81.62,,,,,,,
207,81.97,81.97,,,,,,,
208,82.51,82.51,,,,,,,
209,82.51,,,82.51,,,,,
210,84.7,84.7,,,,,,,
211,84.99,84.99,,,,,,,
212,85.2,85.2,,,,,,,
213,85.37,85.37,,,,,,,
214,85.65,85.65,,,,,,,
215,85.8,85.8,,,,,,,
216,86.09,86.09,,,,,,,
217,86.32,86.32,,,,,,,
218,86.87,86.87,,,,,,,
219,87.12,87.12,,,,,,,
220,87.54,87.54,,,,,,,
221,88.76,88.76,,,,,,,
222,89.15,89.15,,,,,,,
223,89.43,89.43,,,,,,,
224,89.73,89.73,,,,,,,
225,90.05,90.05,,,,,,,
226,90.2,90.2,,,,,,,
227,90.32,90.32,,,,,,,
228,90.62,90.62,,,,,,,
229,90.93,90.93,,,,,,,
230,91.05,91.05,,,,,,,
231,91.21,91.21,,,,,,,
232,91.42,91.42,,,,,,,
233,91.93,91.93,,,,,,,
234,92.41,92.41,,,,,,,
235,92.41,,,92.41,,,,,
236,95.24,95.24,,,,,,,
237,95.46,95.46,,,,,,,
238,95.91,95.91,,,,,,,
239,96.06,96.06,,,,,,,
240,96.25,96.25,,,,,,,
241,96.45,96.45,,,,,,,
242,96.7,96.7,,,,,,,
243,96.91,96.91,,,,,,,
244,97.17,97.17,,,,,,,
245,97.42,97.42,,,,,,,
246,97.58,97.58,,,,,,,
247,97.93,97.93,,,,,,,
248,98.38,98.38,,,,,,,
249,98.68,98.68,,,,,,,
250,98.97,98.97,,,,,,,
251,99.32,99.32,,,,,,,
252,99.67,99.67,,,,,,,
253,100.03,100.03,,,,,,,
254,100.43,100.43,,,,,,,
255,100.62,100.62,,,,,,,
256,100.92,100.92,,,,,,,
257,101.23,101.23,,,,,,,
258,101.61,101.61,,,,,,,
259,101.76,101.76,,,,,,,
260,101.93,101.93,,,,,,,
261,101.93,,,101.93,,,,,
262,104.19,104.19,,,,,,,
263,104.59,104.59,,,,,,,
264,105.17,105.17,,,,,,,
265,105.39,105.39,,,,,,,
