ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,10.2,10.2,,,,,,,
3,10.98,10.98,,,,,,,
4,11.27,11.27,,,,,,,
5,12.01,12.01,,,,,,,
6,12.28,12.28,,,,,,,
7,12.69,12.69,,,,,,,
8,13.26,13.26,,,,,,,
9,14.01,14.01,,,,,,,
10,15.21,15.21,,,,,,,
11,15.85,15.85,,,,,,,
12,16.08,16.08,,,,,,,
13,17.18,17.18,,,,,,,
14,17.57,17.57,,,,,,,
15,17.74,17.74,,,,,,,
16,18.34,18.34,,,,,,,
17,18.83,18.83,,,,,,,
18,19.18,19.18,,,,,,,
19,19.71,19.71,,,,,,,
20,20.46,20.46,,,,,,,
21,21.13,21.13,,,,,,,
22,21.57,21.57,,,,,,,
23,21.96,21.96,,,,,,,
24,22.64,22.64,,,,,,,
25,23.41,23.41,,,,,,,
26,23.64,23.64,,,,,,,
27,23.64,,,23.64,,,,,
28,26.82,26.82,,,,,,,
29,28.09,28.09,,,,,,,
30,28.46,28.46,,,,,,,
31,28.52,28.52,,,,,,,
32,29.27,29.27,,,,,,,
33,29.55,29.55,,,,,,,
34,30.21,30.21,,,,,,,
35,30.44,30.44,,,,,,,
36,31.07,31.07,,,,,,,
37,31.4,31.4,,,,,,,
38,32.25,32.25,,,,,,,
39,32.74,32.74,,,,,,,
40,33.98,33.98,,,,,,,
41,34.21,34.21,,,,,,,
42,34.7,34.7,,,,,,,
43,34.8,34.8,,,,,,,
44,34.95,34.95,,,,,,,
45,35.2,35.2,,,,,,,
46,35.93,35.93,,,,,,,
47,36.39,36.39,,,,,,,
48,37.01,37.01,,,,,,,
49,37.53,37.53,,,,,,,
50,37.95,37.95,,,,,,,
51,38.13,38.13,,,,,,,
52,38.51,38.51,,,,,,,
53,38.51,,,38.51,,,,,
54,44.51,44.51,,,,,,,
55,44.68,44.68,,,,,,,
56,45.46,45.46,,,,,,,
57,46.01,46.01,,,,,,,
58,46.24,46.24,,,,,,,
59,46.55,46.55,,,,,,,
60,46.85,46.85,,,,,,,
61,47.87,47.87,,,,,,,
62,48.29,48.29,,,,,,,
63,48.6,48.6,,,,,,,
64,48.81,48.81,,,,,,,
65,49.11,49.11,,,,,,,
66,50.04,50.04,,,,,,,
67,50.69,50.69,,,,,,,
68,50.85,50.85,,,,,,,
69,51.09,51.09,,,,,,,
70,51.36,51.36,,,,,,,
71,51.55,51.55,,,,,,,
72,51.94,51.94,,,,,,,
73,52.41,52.41,,,,,,,
74,52.87,52.87,,,,,,,
75,53.59,53.59,,,,,,,
76,53.83,53.83,,,,,,,
77,54.28,54.28,,,,,,,
78,55.63,55.63,,,,,,,
79,55.63,,,55.63,,,,,
80,59.32,59.32,,,,,,,
81,59.97,59.97,,,,,,,
82,60.52,60.52,,,,,,,
83,60.7,60.7,,,,,,,
84,61.0,61.0,,,,,,,
85,61.04,61.04,,,,,,,
86,61.24,61.24,,,,,,,
87,61.78,61.78,,,,,,,
88,62.05,62.05,,,,,,,
89,63.25,63.25,,,,,,,
90,63.81,63.81,,,,,,,
91,64.32,64.32,,,,,,,
92,65.74,65.74,,,,,,,
93,66.17,66.17,,,,,,,
94,66.76,66.76,,,,,,,
95,66.9,66.9,,,,,,,
96,67.39,67.39,,,,,,,
97,68.25,68.25,,,,,,,
98,70.24,70.24,,,,,,,
99,71.61,71.61,,,,,,,
100,73.76,73.76,,,,,,,
101,74.14,74.14,,,,,,,
102,74.63,74.63,,,,,,,
103,74.98,74.98,,,,,,,
104,75.24,75.24,,,,,,,
105,75.24,,,75.24,,,,,
106,82.47,82.47,,,,,,,
107,82.81,82.81,,,,,,,
108,84.95,84.95,,,,,,,
109,85.67,85.67,,,,,,,
110,88.33,88.33,,,,,,,
111,88.8,88.8,,,,,,,
112,89.88,89.88,,,,,,,
113,90.26,90.26,,,,,,,
114,90.48,90.48,,,,,,,
115,91.16,91.16,,,,,,,
116,91.85,91.85,,,,,,,
117,92.01,92.01,,,,,,,
118,92.51,92.51,,,,,,,
119,92.85,92.85,,,,,,,
120,93.28,93.28,,,,,,,
121,93.45,93.45,,,,,,,
122,93.57,93.57,,,,,,,
123,93.75,93.75,,,,,,,
124,93.92,93.92,,,,,,,
125,94.08,94.08,,,,,,,
126,94.36,94.36,,,,,,,
127,94.83,94.83,,,,,,,
128,95.5,95.5,,,,,,,
129,96.14,96.14,,,,,,,
130,96.6,96.6,,,,,,,
131,96.6,,,96.6,,,,,
132,100.92,100.92,,,,,,,
133,101.59,101.59,,,,,,,
134,101.91,101.91,,,,,,,
135,102.15,102.15,,,,,,,
136,102.33,102.33,,,,,,,
137,102.57,102.57,,,,,,,
138,102.83,102.83,,,,,,,
139,103.1,103.1,,,,,,,
140,103.32,103.32,,,,,,,
141,103.51,103.51,,,,,,,
142,103.99,103.99,,,,,,,
143,104.76,104.76,,,,,,,
144,105.57,105.57,,,,,,,
145,106.4,106.4,,,,,,,
146,106.58,106.58,,,,,,,
147,106.84,106.84,,,,,,,
148,107.29,107.29,,,,,,,
149,107.62,107.62,,,,,,,
150,107.9,107.9,,,,,,,
151,108.08,108.08,,,,,,,
152,108.27,108.27,,,,,,,
153,108.49,108.49,,,,,,,
154,108.74,108.74,,,,,,,
155,109.34,109.34,,,,,,,
156,110.22,110.22,,,,,,,
157,110.22,,,110.22,,,,,
158,123.09,123.09,,,,,,,
159,123.94,123.94,,,,,,,
160,124.64,124.64,,,,,,,
161,125.24,125.24,,,,,,,
162,125.75,125.75,,,,,,,
163,125.83,125.83,,,,,,,
164,126.16,126.16,,,,,,,
165,126.49,126.49,,,,,,,
166,126.64,126.64,,,,,,,
167,127.77,127.77,,,,,,,
168,128.59,128.59,,,,,,,
169,128.92,128.92,,,,,,,
170,129.57,129.57,,,,,,,
171,130.91,130.91,,,,,,,
172,131.24,131.24,,,,,,,
173,131.98,131.98,,,,,,,
174,134.13,134.13,,,,,,,
175,136.75,136.75,,,,,,,
176,138.0,138.0,,,,,,,
177,138.26,138.26,,,,,,,
178,138.4,138.4,,,,,,,
179,138.68,138.68,,,,,,,
180,138.92,138.92,,,,,,,
181,139.3,139.3,,,,,,,
182,139.5,139.5,,,,,,,
183,139.5,,,139.5,,,,,
184,143.37,143.37,,,,,,,
185,143.6,143.6,,,,,,,
186,144.22,144.22,,,,,,,
187,144.7,144.7,,,,,,,
188,144.97,144.97,,,,,,,
189,145.22,145.22,,,,,,,
190,145.37,145.37,,,,,,,
191,145.54,145.54,,,,,,,
192,145.78,145.78,,,,,,,
193,145.87,145.87,,,,,,,
194,146.22,146.22,,,,,,,
195,180.09,,180.09,,,,,,
196,180.79,,180.79,,,,,,
197,183.94,,183.94,,,,,,
198,186.21,,186.21,,,,,,
199,188.18,,188.18,,,,,,
200,188.54,,188.54,,,,,,
201,189.4,,189.4,,,,,,
