ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,17.51,17.51,,,,,,,
3,17.74,17.74,,,,,,,
4,18.12,18.12,,,,,,,
5,18.5,18.5,,,,,,,
6,18.78,18.78,,,,,,,
7,18.94,18.94,,,,,,,
8,19.33,19.33,,,,,,,
9,19.7,19.7,,,,,,,
10,20.24,20.24,,,,,,,
11,20.44,20.44,,,,,,,
12,20.77,20.77,,,,,,,
13,21.36,21.36,,,,,,,
14,22.08,22.08,,,,,,,
15,22.48,22.48,,,,,,,
16,22.85,22.85,,,,,,,
17,23.07,23.07,,,,,,,
18,23.22,23.22,,,,,,,
19,23.37,23.37,,,,,,,
20,23.67,23.67,,,,,,,
21,24.11,24.11,,,,,,,
22,24.29,24.29,,,,,,,
23,24.87,24.87,,,,,,,
24,25.3,25.3,,,,,,,
25,25.81,25.81,,,,,,,
26,26.34,26.34,,,,,,,
27,26.34,,,26.34,,,,,
28,29.59,29.59,,,,,,,
29,29.92,29.92,,,,,,,
30,30.43,30.43,,,,,,,
31,30.91,30.91,,,,,,,
32,31.66,31.66,,,,,,,
33,31.95,31.95,,,,,,,
34,32.19,32.19,,,,,,,
35,32.34,32.34,,,,,,,
36,32.53,32.53,,,,,,,
37,32.69,32.69,,,,,,,
38,33.2,33.2,,,,,,,
39,33.53,33.53,,,,,,,
40,34.01,34.01,,,,,,,
41,34.54,34.54,,,,,,,
42,34.69,34.69,,,,,,,
43,34.9,34.9,,,,,,,
44,35.27,35.27,,,,,,,
45,35.53,35.53,,,,,,,
46,35.83,35.83,,,,,,,
47,36.83,36.83,,,,,,,
48,37.14,37.14,,,,,,,
49,37.41,37.41,,,,,,,
50,37.84,37.84,,,,,,,
51,38.73,38.73,,,,,,,
52,38.96,38.96,,,,,,,
53,38.96,,,38.96,,,,,
54,41.66,41.66,,,,,,,
55,42.38,42.38,,,,,,,
56,42.91,42.91,,,,,,,
57,43.14,43.14,,,,,,,
58,43.42,43.42,,,,,,,
59,43.5,43.5,,,,,,,
60,43.67,43.67,,,,,,,
61,43.97,43.97,,,,,,,
62,44.08,44.08,,,,,,,
63,44.63,44.63,,,,,,,
64,46.57,46.57,,,,,,,
65,46.85,46.85,,,,,,,
66,47.21,47.21,,,,,,,
67,48.16,48.16,,,,,,,
68,48.39,48.39,,,,,,,
69,49.25,49.25,,,,,,,
70,49.72,49.72,,,,,,,
71,50.02,50.02,,,,,,,
72,50.37,50.37,,,,,,,
73,50.77,50.77,,,,,,,
74,51.06,51.06,,,,,,,
75,51.62,51.62,,,,,,,
76,51.75,51.75,,,,,,,
77,51.89,51.89,,,,,,,
78,52.37,52.37,,,,,,,
79,52.37,,,52.37,,,,,
80,57.19,57.19,,,,,,,
81,57.43,57.43,,,,,,,
82,57.58,57.58,,,,,,,
83,58.03,58.03,,,,,,,
84,58.49,58.49,,,,,,,
85,58.7,58.7,,,,,,,
86,58.98,58.98,,,,,,,
87,59.19,59.19,,,,,,,
88,59.54,59.54,,,,,,,
89,59.74,59.74,,,,,,,
90,60.26,60.26,,,,,,,
91,61.98,61.98,,,,,,,
92,62.78,62.78,,,,,,,
93,63.72,63.72,,,,,,,
94,64.19,64.19,,,,,,,
95,64.7,64.7,,,,,,,
96,64.95,64.95,,,,,,,
97,65.08,65.08,,,,,,,
98,65.38,65.38,,,,,,,
99,65.49,65.49,,,,,,,
100,66.22,66.22,,,,,,,
101,66.47,66.47,,,,,,,
102,66.81,66.81,,,,,,,
103,67.15,67.15,,,,,,,
104,67.67,67.67,,,,,,,
105,67.67,,,67.67,,,,,
106,79.45,79.45,,,,,,,
107,79.82,79.82,,,,,,,
108,80.2,80.2,,,,,,,
109,80.52,80.52,,,,,,,
110,81.43,81.43,,,,,,,
111,81.69,81.69,,,,,,,
112,81.95,81.95,,,,,,,
113,82.57,82.57,,,,,,,
114,83.06,83.06,,,,,,,
115,83.51,83.51,,,,,,,
116,83.77,83.77,,,,,,,
117,84.41,84.41,,,,,,,
118,84.85,84.85,,,,,,,
119,85.03,85.03,,,,,,,
120,85.23,85.23,,,,,,,
121,85.41,85.41,,,,,,,
122,86.02,86.02,,,,,,,
123,86.42,86.42,,,,,,,
124,86.58,86.58,,,,,,,
125,86.71,86.71,,,,,,,
126,87.53,87.53,,,,,,,
127,88.15,88.15,,,,,,,
128,88.59,88.59,,,,,,,
129,89.04,89.04,,,,,,,
130,89.65,89.65,,,,,,,
131,89.65,,,89.65,,,,,
132,92.69,92.69,,,,,,,
133,93.22,93.22,,,,,,,
134,93.62,93.62,,,,,,,
135,94.12,94.12,,,,,,,
136,94.39,94.39,,,,,,,
137,94.52,94.52,,,,,,,
138,94.66,94.66,,,,,,,
139,94.91,94.91,,,,,,,
140,95.19,95.19,,,,,,,
141,95.37,95.37,,,,,,,
142,95.93,95.93,,,,,,,
143,96.58,96.58,,,,,,,
144,96.84,96.84,,,,,,,
145,96.99,96.99,,,,,,,
146,97.05,97.05,,,,,,,
147,97.16,97.16,,,,,,,
148,97.5,97.5,,,,,,,
149,97.78,97.78,,,,,,,
150,98.04,98.04,,,,,,,
151,98.41,98.41,,,,,,,
152,98.92,98.92,,,,,,,
153,99.05,99.05,,,,,,,
154,99.35,99.35,,,,,,,
155,99.74,99.74,,,,,,,
156,99.95,99.95,,,,,,,
157,99.95,,,99.95,,,,,
158,107.2,107.2,,,,,,,
159,107.8,107.8,,,,,,,
160,109.52,109.52,,,,,,,
161,110.33,110.33,,,,,,,
162,110.63,110.63,,,,,,,
163,111.06,111.06,,,,,,,
164,111.32,111.32,,,,,,,
165,111.66,111.66,,,,,,,
166,112.04,112.04,,,,,,,
167,112.64,112.64,,,,,,,
168,113.15,113.15,,,,,,,
169,113.5,113.5,,,,,,,
170,113.87,113.87,,,,,,,
171,114.14,114.14,,,,,,,
172,114.41,114.41,,,,,,,
173,114.61,114.61,,,,,,,
174,114.76,114.76,,,,,,,
175,114.93,114.93,,,,,,,
176,115.57,115.57,,,,,,,
177,115.71,115.71,,,,,,,
178,116.59,116.59,,,,,,,
179,117.2,117.2,,,,,,,
180,117.43,117.43,,,,,,,
181,117.71,117.71,,,,,,,
182,118.18,118.18,,,,,,,
183,118.18,,,118.18,,,,,
184,121.77,121.77,,,,,,,
185,122.68,122.68,,,,,,,
186,122.97,122.97,,,,,,,
187,123.16,123.16,,,,,,,
188,123.41,123.41,,,,,,,
189,123.94,123.94,,,,,,,
190,124.27,124.27,,,,,,,
191,124.56,124.56,,,,,,,
192,124.71,124.71,,,,,,,
193,125.11,125.11,,,,,,,
194,125.51,125.51,,,,,,,
195,125.75,125.75,,,,,,,
196,126.18,126.18,,,,,,,
