ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,7.15,7.15,,,,,,,
3,9.48,9.48,,,,,,,
4,9.65,9.65,,,,,,,
5,9.97,9.97,,,,,,,
6,10.2,10.2,,,,,,,
7,10.61,10.61,,,,,,,
8,11.36,11.36,,,,,,,
9,11.87,11.87,,,,,,,
10,12.12,12.12,,,,,,,
11,12.34,12.34,,,,,,,
12,12.6,12.6,,,,,,,
13,12.96,12.96,,,,,,,
14,13.73,13.73,,,,,,,
15,14.3,14.3,,,,,,,
16,14.52,14.52,,,,,,,
17,14.83,14.83,,,,,,,
18,15.09,15.09,,,,,,,
19,15.52,15.52,,,,,,,
20,15.81,15.81,,,,,,,
21,16.09,16.09,,,,,,,
22,16.64,16.64,,,,,,,
23,17.61,17.61,,,,,,,
24,18.24,18.24,,,,,,,
25,18.55,18.55,,,,,,,
26,18.9,18.9,,,,,,,
27,18.9,,,18.9,,,,,
28,38.49,38.49,,,,,,,
29,38.8,38.8,,,,,,,
30,38.95,38.95,,,,,,,
31,39.32,39.32,,,,,,,
32,39.84,39.84,,,,,,,
33,40.14,40.14,,,,,,,
34,40.43,40.43,,,,,,,
35,40.81,40.81,,,,,,,
36,41.13,41.13,,,,,,,
37,41.34,41.34,,,,,,,
38,41.62,41.62,,,,,,,
39,41.83,41.83,,,,,,,
40,42.01,42.01,,,,,,,
41,42.36,42.36,,,,,,,
42,42.69,42.69,,,,,,,
43,43.3,43.3,,,,,,,
44,43.63,43.63,,,,,,,
45,43.85,43.85,,,,,,,
46,44.13,44.13,,,,,,,
47,44.58,44.58,,,,,,,
48,44.87,44.87,,,,,,,
49,45.2,45.2,,,,,,,
50,46.06,46.06,,,,,,,
51,46.44,46.44,,,,,,,
52,46.89,46.89,,,,,,,
53,46.89,,,46.89,,,,,
54,58.82,58.82,,,,,,,
55,59.2,59.2,,,,,,,
56,59.49,59.49,,,,,,,
57,59.64,59.64,,,,,,,
58,59.91,59.91,,,,,,,
59,60.37,60.37,,,,,,,
60,60.78,60.78,,,,,,,
61,61.22,61.22,,,,,,,
62,61.63,61.63,,,,,,,
63,61.91,61.91,,,,,,,
64,62.16,62.16,,,,,,,
65,62.43,62.43,,,,,,,
66,62.8,62.8,,,,,,,
67,62.99,62.99,,,,,,,
68,63.29,63.29,,,,,,,
69,63.51,63.51,,,,,,,
70,63.72,63.72,,,,,,,
71,63.95,63.95,,,,,,,
72,64.82,64.82,,,,,,,
73,65.04,65.04,,,,,,,
74,65.38,65.38,,,,,,,
75,65.63,65.63,,,,,,,
76,66.05,66.05,,,,,,,
77,66.34,66.34,,,,,,,
78,66.55,66.55,,,,,,,
79,66.55,,,66.55,,,,,
80,77.77,77.77,,,,,,,
81,77.91,77.91,,,,,,,
82,78.25,78.25,,,,,,,
83,78.43,78.43,,,,,,,
84,78.86,78.86,,,,,,,
85,79.38,79.38,,,,,,,
86,79.84,79.84,,,,,,,
87,80.23,80.23,,,,,,,
88,80.47,80.47,,,,,,,
89,81.03,81.03,,,,,,,
90,81.61,81.61,,,,,,,
91,81.82,81.82,,,,,,,
92,82.04,82.04,,,,,,,
93,82.32,82.32,,,,,,,
94,82.56,82.56,,,,,,,
95,82.77,82.77,,,,,,,
96,83.01,83.01,,,,,,,
97,83.28,83.28,,,,,,,
98,83.6,83.6,,,,,,,
99,83.94,83.94,,,,,,,
100,84.47,84.47,,,,,,,
101,84.73,84.73,,,,,,,
102,84.99,84.99,,,,,,,
103,85.29,85.29,,,,,,,
104,85.77,85.77,,,,,,,
105,85.77,,,85.77,,,,,
106,95.84,95.84,,,,,,,
107,96.0,96.0,,,,,,,
108,96.29,96.29,,,,,,,
109,96.71,96.71,,,,,,,
110,97.18,97.18,,,,,,,
111,97.93,97.93,,,,,,,
112,98.25,98.25,,,,,,,
113,98.64,98.64,,,,,,,
114,98.86,98.86,,,,,,,
115,99.41,99.41,,,,,,,
116,99.76,99.76,,,,,,,
117,99.98,99.98,,,,,,,
118,100.25,100.25,,,,,,,
119,100.53,100.53,,,,,,,
120,100.76,100.76,,,,,,,
121,101.05,101.05,,,,,,,
122,101.38,101.38,,,,,,,
123,101.98,101.98,,,,,,,
124,102.24,102.24,,,,,,,
125,102.43,102.43,,,,,,,
126,102.82,102.82,,,,,,,
127,103.04,103.04,,,,,,,
128,103.5,103.5,,,,,,,
129,104.42,104.42,,,,,,,
130,104.9,104.9,,,,,,,
131,104.9,,,104.9,,,,,
132,112.06,112.06,,,,,,,
133,112.22,112.22,,,,,,,
134,112.73,112.73,,,,,,,
135,113.81,113.81,,,,,,,
136,114.19,114.19,,,,,,,
137,114.46,114.46,,,,,,,
138,114.7,114.7,,,,,,,
139,115.13,115.13,,,,,,,
140,115.39,115.39,,,,,,,
