ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,0.1,0.1,,,,,,,
3,1.74,1.74,,,,,,,
4,2.22,2.22,,,,,,,
5,2.66,2.66,,,,,,,
6,2.81,2.81,,,,,,,
7,3.2,3.2,,,,,,,
8,3.55,3.55,,,,,,,
9,3.82,3.82,,,,,,,
10,4.12,4.12,,,,,,,
11,5.3,5.3,,,,,,,
12,5.54,5.54,,,,,,,
13,6.43,6.43,,,,,,,
14,6.78,6.78,,,,,,,
15,8.3,8.3,,,,,,,
16,8.66,8.66,,,,,,,
17,8.84,8.84,,,,,,,
18,9.16,9.16,,,,,,,
19,9.44,9.44,,,,,,,
20,10.21,10.21,,,,,,,
21,11.88,11.88,,,,,,,
22,12.3,12.3,,,,,,,
23,12.66,12.66,,,,,,,
24,12.71,12.71,,,,,,,
25,12.86,12.86,,,,,,,
26,12.96,12.96,,,,,,,
27,12.96,,,12.96,,,,,
28,26.58,26.58,,,,,,,
29,27.76,27.76,,,,,,,
30,28.02,28.02,,,,,,,
31,28.28,28.28,,,,,,,
32,28.79,28.79,,,,,,,
33,29.09,29.09,,,,,,,
34,29.59,29.59,,,,,,,
35,30.09,30.09,,,,,,,
36,30.58,30.58,,,,,,,
37,30.75,30.75,,,,,,,
38,30.99,30.99,,,,,,,
39,31.11,31.11,,,,,,,
40,31.59,31.59,,,,,,,
41,32.01,32.01,,,,,,,
42,32.26,32.26,,,,,,,
43,32.56,32.56,,,,,,,
44,33.0,33.0,,,,,,,
45,34.12,34.12,,,,,,,
46,34.73,34.73,,,,,,,
47,35.43,35.43,,,,,,,
48,35.63,35.63,,,,,,,
49,35.68,35.68,,,,,,,
50,35.75,35.75,,,,,,,
51,35.85,35.85,,,,,,,
52,36.07,36.07,,,,,,,
53,36.07,,,36.07,,,,,
54,69.31,69.31,,,,,,,
55,70.55,70.55,,,,,,,
56,70.75,70.75,,,,,,,
57,70.9,70.9,,,,,,,
58,71.4,71.4,,,,,,,
59,71.63,71.63,,,,,,,
60,71.76,71.76,,,,,,,
61,71.92,71.92,,,,,,,
62,72.0,72.0,,,,,,,
63,72.23,72.23,,,,,,,
64,72.42,72.42,,,,,,,
65,72.55,72.55,,,,,,,
66,72.9,72.9,,,,,,,
67,74.8,74.8,,,,,,,
68,75.21,75.21,,,,,,,
69,75.89,75.89,,,,,,,
70,76.06,76.06,,,,,,,
71,76.14,76.14,,,,,,,
72,76.23,76.23,,,,,,,
73,76.31,76.31,,,,,,,
74,76.41,76.41,,,,,,,
75,76.5,76.5,,,,,,,
76,76.72,76.72,,,,,,,
77,76.95,76.95,,,,,,,
78,77.27,77.27,,,,,,,
79,77.27,,,77.27,,,,,
80,91.96,91.96,,,,,,,
81,92.89,92.89,,,,,,,
82,93.25,93.25,,,,,,,
83,93.35,93.35,,,,,,,
84,94.04,94.04,,,,,,,
85,94.45,94.45,,,,,,,
86,95.97,95.97,,,,,,,
87,96.68,96.68,,,,,,,
88,96.76,96.76,,,,,,,
89,96.83,96.83,,,,,,,
90,96.92,96.92,,,,,,,
91,97.01,97.01,,,,,,,
92,97.11,97.11,,,,,,,
93,97.18,97.18,,,,,,,
94,97.46,97.46,,,,,,,
95,98.32,98.32,,,,,,,
96,98.51,98.51,,,,,,,
97,98.85,98.85,,,,,,,
98,99.18,99.18,,,,,,,
99,102.08,102.08,,,,,,,
100,102.53,102.53,,,,,,,
101,102.82,102.82,,,,,,,
102,103.05,103.05,,,,,,,
103,103.18,103.18,,,,,,,
104,103.28,103.28,,,,,,,
105,103.28,,,103.28,,,,,
106,123.77,123.77,,,,,,,
107,125.03,125.03,,,,,,,
108,125.17,125.17,,,,,,,
109,125.69,125.69,,,,,,,
110,125.91,125.91,,,,,,,
111,126.19,126.19,,,,,,,
112,126.56,126.56,,,,,,,
113,126.82,126.82,,,,,,,
114,127.59,127.59,,,,,,,
115,128.48,128.48,,,,,,,
116,128.95,128.95,,,,,,,
117,129.24,129.24,,,,,,,
118,129.63,129.63,,,,,,,
119,130.03,130.03,,,,,,,
120,131.68,131.68,,,,,,,
121,131.86,131.86,,,,,,,
122,131.95,131.95,,,,,,,
123,132.02,132.02,,,,,,,
124,132.09,132.09,,,,,,,
125,132.18,132.18,,,,,,,
126,132.31,132.31,,,,,,,
127,132.43,132.43,,,,,,,
128,132.5,132.5,,,,,,,
129,132.57,132.57,,,,,,,
130,132.89,132.89,,,,,,,
131,132.89,,,132.89,,,,,
132,161.3,161.3,,,,,,,
133,161.49,161.49,,,,,,,
134,161.76,161.76,,,,,,,
135,161.83,161.83,,,,,,,
136,162.34,162.34,,,,,,,
137,162.63,162.63,,,,,,,
138,162.94,162.94,,,,,,,
139,163.14,163.14,,,,,,,
140,163.38,163.38,,,,,,,
141,163.93,163.93,,,,,,,
142,164.74,164.74,,,,,,,
143,164.92,164.92,,,,,,,
144,164.98,164.98,,,,,,,
145,165.05,165.05,,,,,,,
146,165.76,165.76,,,,,,,
147,165.85,165.85,,,,,,,
148,165.91,165.91,,,,,,,
149,166.0,166.0,,,,,,,
150,166.06,166.06,,,,,,,
151,166.12,166.12,,,,,,,
152,166.31,166.31,,,,,,,
153,166.42,166.42,,,,,,,
154,166.72,166.72,,,,,,,
155,167.58,167.58,,,,,,,
156,168.38,168.38,,,,,,,
157,168.38,,,168.38,,,,,
158,180.09,,180.09,,,,,,
159,180.68,,180.68,,,,,,
160,181.02,,181.02,,,,,,
161,181.85,,181.85,,,,,,
162,182.13,,182.13,,,,,,
163,182.43,,182.43,,,,,,
164,182.59,,182.59,,,,,,
165,182.71,,182.71,,,,,,
166,183.19,,183.19,,,,,,
167,183.43,,183.43,,,,,,
168,184.14,,184.14,,,,,,
169,184.72,,184.72,,,,,,
170,185.91,,185.91,,,,,,
171,186.41,,186.41,,,,,,
172,186.54,,186.54,,,,,,
173,186.82,,186.82,,,,,,
174,187.45,,187.45,,,,,,
175,187.52,,187.52,,,,,,
176,187.59,,187.59,,,,,,
177,187.71,,187.71,,,,,,
178,189.33,,189.33,,,,,,
179,189.62,,189.62,,,,,,
180,189.81,,189.81,,,,,,
181,189.89,,189.89,,,,,,
182,190.06,,190.06,,,,,,
183,190.34,,190.34,,,,,,
184,190.73,,190.73,,,,,,
185,191.18,,191.18,,,,,,
186,191.39,,191.39,,,,,,
187,192.5,,192.5,,,,,,
188,192.71,,192.71,,,,,,
189,193.08,,193.08,,,,,,
190,193.19,,193.19,,,,,,
191,193.39,,193.39,,,,,,
192,193.53,,193.53,,,,,,
193,193.61,,193.61,,,,,,
194,193.72,,193.72,,,,,,
195,193.79,,193.79,,,,,,
196,193.86,,193.86,,,,,,
197,194.15,,194.15,,,,,,
198,194.25,,194.25,,,,,,
199,194.56,,194.56,,,,,,
200,194.73,,194.73,,,,,,
201,196.11,,196.11,,,,,,
202,196.39,,196.39,,,,,,
203,196.61,,196.61,,,,,,
204,197.08,,197.08,,,,,,
205,197.38,,197.38,,,,,,
206,197.91,,197.91,,,,,,
207,199.2,,199.2,,,,,,
208,199.37,,199.37,,,,,,
209,200.0,,200.0,,,,,,
210,200.65,,200.65,,,,,,
211,200.94,,200.94,,,,,,
212,201.03,,201.03,,,,,,
213,201.13,,201.13,,,,,,
214,201.25,,201.25,,,,,,
215,201.35,,201.35,,,,,,
216,202.64,,202.64,,,,,,
217,202.84,,202.84,,,,,,
218,203.14,,203.14,,,,,,
219,203.37,,203.37,,,,,,
220,203.97,,203.97,,,,,,
221,204.14,,204.14,,,,,,
222,204.22,,204.22,,,,,,
223,206.0,,206.0,,,,,,
224,206.74,,206.74,,,,,,
225,207.06,,207.06,,,,,,
226,207.17,,207.17,,,,,,
227,207.3,,207.3,,,,,,
228,207.77,,207.77,,,,,,
229,207.95,,207.95,,,,,,
230,208.1,,208.1,,,,,,
231,208.2,,208.2,,,,,,
232,208.5,,208.5,,,,,,
233,208.81,,208.81,,,,,,
234,210.15,,210.15,,,,,,
235,210.28,,210.28,,,,,,
236,210.69,,210.69,,,,,,
237,210.76,,210.76,,,,,,
238,210.85,,210.85,,,,,,
239,210.92,,210.92,,,,,,
240,211.01,,211.01,,,,,,
241,211.07,,211.07,,,,,,
242,211.15,,211.15,,,,,,
243,211.22,,211.22,,,,,,
244,211.29,,211.29,,,,,,
245,211.88,,211.88,,,,,,
246,212.33,,212.33,,,,,,
247,213.99,,213.99,,,,,,
248,214.34,,214.34,,,,,,
249,214.83,,214.83,,,,,,
250,215.11,,215.11,,,,,,
251,215.17,,215.17,,,,,,
252,215.34,,215.34,,,,,,
253,215.42,,215.42,,,,,,
254,215.49,,215.49,,,,,,
255,215.59,,215.59,,,,,,
256,215.66,,215.66,,,,,,
257,215.75,,215.75,,,,,,
258,215.87,,215.87,,,,,,
259,215.87,,,,215.87,,,,
260,229.28,,229.28,,,,,,
261,229.95,,229.95,,,,,,
262,230.23,,230.23,,,,,,
263,230.87,,230.87,,,,,,
264,231.14,,231.14,,,,,,
265,231.31,,231.31,,,,,,
266,231.57,,231.57,,,,,,
267,231.85,,231.85,,,,,,
268,232.03,,232.03,,,,,,
269,232.18,,232.18,,,,,,
270,233.56,,233.56,,,,,,
271,233.84,,233.84,,,,,,
272,234.02,,234.02,,,,,,
273,234.46,,234.46,,,,,,
274,235.41,,235.41,,,,,,
275,235.6,,235.6,,,,,,
276,236.02,,236.02,,,,,,
277,237.08,,237.08,,,,,,
278,237.23,,237.23,,,,,,
279,237.54,,237.54,,,,,,
280,237.76,,237.76,,,,,,
281,237.93,,237.93,,,,,,
282,238.14,,238.14,,,,,,
283,239.35,,239.35,,,,,,
284,239.79,,239.79,,,,,,
285,239.89,,239.89,,,,,,
286,239.96,,239.96,,,,,,
287,240.03,,240.03,,,,,,
288,240.12,,240.12,,,,,,
289,240.18,,240.18,,,,,,
290,240.26,,240.26,,,,,,
291,240.46,,240.46,,,,,,
292,241.19,,241.19,,,,,,
