ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,65.54,65.54,,,,,,,
3,66.14,66.14,,,,,,,
4,67.31,67.31,,,,,,,
5,68.72,68.72,,,,,,,
6,69.22,69.22,,,,,,,
7,70.98,70.98,,,,,,,
8,74.08,74.08,,,,,,,
9,74.32,74.32,,,,,,,
10,74.49,74.49,,,,,,,
11,74.77,74.77,,,,,,,
12,75.44,75.44,,,,,,,
13,77.32,77.32,,,,,,,
14,77.91,77.91,,,,,,,
15,78.44,78.44,,,,,,,
16,79.17,79.17,,,,,,,
17,80.11,80.11,,,,,,,
18,82.45,82.45,,,,,,,
19,82.75,82.75,,,,,,,
20,83.02,83.02,,,,,,,
21,83.32,83.32,,,,,,,
22,83.65,83.65,,,,,,,
23,85.15,85.15,,,,,,,
24,85.95,85.95,,,,,,,
25,86.62,86.62,,,,,,,
26,87.06,87.06,,,,,,,
27,87.06,,,87.06,,,,,
28,94.68,94.68,,,,,,,
29,94.88,94.88,,,,,,,
30,95.36,95.36,,,,,,,
31,95.58,95.58,,,,,,,
32,96.7,96.7,,,,,,,
33,97.37,97.37,,,,,,,
34,98.11,98.11,,,,,,,
35,99.29,99.29,,,,,,,
36,99.6,99.6,,,,,,,
37,99.74,99.74,,,,,,,
38,100.09,100.09,,,,,,,
39,100.48,100.48,,,,,,,
40,100.88,100.88,,,,,,,
41,101.39,101.39,,,,,,,
42,101.52,101.52,,,,,,,
43,103.24,103.24,,,,,,,
44,104.11,104.11,,,,,,,
45,104.33,104.33,,,,,,,
46,104.8,104.8,,,,,,,
47,105.13,105.13,,,,,,,
48,105.83,105.83,,,,,,,
49,106.68,106.68,,,,,,,
50,107.21,107.21,,,,,,,
51,107.43,107.43,,,,,,,
52,107.8,107.8,,,,,,,
53,107.8,,,107.8,,,,,
54,113.73,113.73,,,,,,,
55,113.95,113.95,,,,,,,
56,114.34,114.34,,,,,,,
57,114.89,114.89,,,,,,,
58,115.87,115.87,,,,,,,
59,116.32,116.32,,,,,,,
60,118.81,118.81,,,,,,,
61,119.02,119.02,,,,,,,
62,119.54,119.54,,,,,,,
63,120.08,120.08,,,,,,,
64,121.75,121.75,,,,,,,
65,122.6,122.6,,,,,,,
66,122.95,122.95,,,,,,,
67,123.37,123.37,,,,,,,
68,123.63,123.63,,,,,,,
69,125.01,125.01,,,,,,,
70,125.22,125.22,,,,,,,
71,126.21,126.21,,,,,,,
72,126.49,126.49,,,,,,,
73,127.12,127.12,,,,,,,
74,129.48,129.48,,,,,,,
75,129.99,129.99,,,,,,,
76,130.28,130.28,,,,,,,
77,130.56,130.56,,,,,,,
78,130.91,130.91,,,,,,,
79,130.91,,,130.91,,,,,
80,139.96,139.96,,,,,,,
81,140.27,140.27,,,,,,,
82,140.85,140.85,,,,,,,
83,141.08,141.08,,,,,,,
84,141.64,141.64,,,,,,,
85,142.12,142.12,,,,,,,
86,142.48,142.48,,,,,,,
87,143.82,143.82,,,,,,,
88,144.16,144.16,,,,,,,
89,144.56,144.56,,,,,,,
90,147.14,147.14,,,,,,,
91,147.35,147.35,,,,,,,
92,147.56,147.56,,,,,,,
93,147.79,147.79,,,,,,,
94,148.19,148.19,,,,,,,
95,148.59,148.59,,,,,,,
96,149.08,149.08,,,,,,,
97,149.55,149.55,,,,,,,
